h/dp :,2
L2norm Pressure,KE,dp,Nparticles
6746.73,21667.2,0.25,1600

t,6.28
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1010.86,0,110032,,0,0,0,,0,0,870.803,-9.81,boundary
1,0.375,-0.125,,1010.83,0,109745,,0,0,0,,0,0,289.518,-9.81,boundary
2,0.625,-0.125,,1010.85,0,109931,,0,0,0,,0,0,174.003,-9.81,boundary
3,0.875,-0.125,,1010.73,0,108723,,0,0,0,,0,0,122.936,-9.81,boundary
4,1.125,-0.125,,1010.6,0,107373,,0,0,0,,0,0,94.441,-9.81,boundary
5,1.375,-0.125,,1010.48,0,106142,,0,0,0,,0,0,76.3936,-9.81,boundary
6,1.625,-0.125,,1010.41,0,105413,,0,0,0,,0,0,64.2012,-9.81,boundary
7,1.875,-0.125,,1010.4,0,105266,,0,0,0,,0,0,55.5637,-9.81,boundary
8,2.125,-0.125,,1010.41,0,105355,,0,0,0,,0,0,49.068,-9.81,boundary
9,2.375,-0.125,,1010.41,0,105393,,0,0,0,,0,0,43.9189,-9.81,boundary
10,2.625,-0.125,,1010.41,0,105347,,0,0,0,,0,0,39.7188,-9.81,boundary
11,2.875,-0.125,,1010.4,0,105302,,0,0,0,,0,0,36.2496,-9.81,boundary
12,3.125,-0.125,,1010.41,0,105315,,0,0,0,,0,0,33.3538,-9.81,boundary
13,3.375,-0.125,,1010.41,0,105376,,0,0,0,,0,0,30.901,-9.81,boundary
14,3.625,-0.125,,1010.42,0,105452,,0,0,0,,0,0,28.7903,-9.81,boundary
15,3.875,-0.125,,1010.42,0,105523,,0,0,0,,0,0,26.9509,-9.81,boundary
16,4.125,-0.125,,1010.43,0,105588,,0,0,0,,0,0,25.3329,-9.81,boundary
17,4.375,-0.125,,1010.44,0,105650,,0,0,0,,0,0,23.8991,-9.81,boundary
18,4.625,-0.125,,1010.44,0,105710,,0,0,0,,0,0,22.6199,-9.81,boundary
19,4.875,-0.125,,1010.45,0,105769,,0,0,0,,0,0,21.4718,-9.81,boundary
20,5.125,-0.125,,1010.45,0,105827,,0,0,0,,0,0,20.4355,-9.81,boundary
21,5.375,-0.125,,1010.46,0,105885,,0,0,0,,0,0,19.4956,-9.81,boundary
22,5.625,-0.125,,1010.47,0,105943,,0,0,0,,0,0,18.6392,-9.81,boundary
23,5.875,-0.125,,1010.47,0,106001,,0,0,0,,0,0,17.8557,-9.81,boundary
24,6.125,-0.125,,1010.48,0,106058,,0,0,0,,0,0,17.136,-9.81,boundary
25,6.375,-0.125,,1010.48,0,106113,,0,0,0,,0,0,16.4725,-9.81,boundary
26,6.625,-0.125,,1010.49,0,106166,,0,0,0,,0,0,15.8588,-9.81,boundary
27,6.875,-0.125,,1010.49,0,106216,,0,0,0,,0,0,15.2892,-9.81,boundary
28,7.125,-0.125,,1010.5,0,106262,,0,0,0,,0,0,14.7591,-9.81,boundary
29,7.375,-0.125,,1010.5,0,106305,,0,0,0,,0,0,14.2645,-9.81,boundary
30,7.625,-0.125,,1010.5,0,106342,,0,0,0,,0,0,13.8015,-9.81,boundary
31,7.875,-0.125,,1010.51,0,106374,,0,0,0,,0,0,13.3674,-9.81,boundary
32,8.125,-0.125,,1010.51,0,106403,,0,0,0,,0,0,12.9595,-9.81,boundary
33,8.375,-0.125,,1010.51,0,106425,,0,0,0,,0,0,12.5752,-9.81,boundary
34,8.625,-0.125,,1010.51,0,106442,,0,0,0,,0,0,12.2127,-9.81,boundary
35,8.875,-0.125,,1010.51,0,106459,,0,0,0,,0,0,11.8705,-9.81,boundary
36,9.125,-0.125,,1010.52,0,106476,,0,0,0,,0,0,11.5472,-9.81,boundary
37,9.375,-0.125,,1010.52,0,106489,,0,0,0,,0,0,11.2406,-9.81,boundary
38,9.625,-0.125,,1010.52,0,106474,,0,0,0,,0,0,10.9471,-9.81,boundary
39,9.875,-0.125,,1010.51,0,106392,,0,0,0,,0,0,10.6619,-9.81,boundary
40,10.125,-0.125,,1010.5,0,106331,,0,0,0,,0,0,10.3927,-9.81,boundary
41,10.375,-0.125,,1010.51,0,106418,,0,0,0,,0,0,10.1504,-9.81,boundary
42,10.625,-0.125,,1010.52,0,106537,,0,0,0,,0,0,9.92264,-9.81,boundary
43,10.875,-0.125,,1010.53,0,106578,,0,0,0,,0,0,9.69819,-9.81,boundary
44,0.125,-0.375,,1012.07,0,122794,,0,0,0,,0,0,970.633,-9.81,boundary
45,0.375,-0.375,,1011.49,0,116710,,0,0,0,,0,0,307.69,-9.81,boundary
46,0.625,-0.375,,1011.09,0,112511,,0,0,0,,0,0,178.043,-9.81,boundary
47,0.875,-0.375,,1010.92,0,110751,,0,0,0,,0,0,125.205,-9.81,boundary
48,1.125,-0.375,,1010.83,0,109706,,0,0,0,,0,0,96.4719,-9.81,boundary
49,1.375,-0.375,,1010.71,0,108551,,0,0,0,,0,0,78.1095,-9.81,boundary
50,1.625,-0.375,,1010.64,0,107727,,0,0,0,,0,0,65.5958,-9.81,boundary
51,1.875,-0.375,,1010.62,0,107521,,0,0,0,,0,0,56.7422,-9.81,boundary
52,2.125,-0.375,,1010.63,0,107639,,0,0,0,,0,0,50.1209,-9.81,boundary
53,2.375,-0.375,,1010.64,0,107723,,0,0,0,,0,0,44.8798,-9.81,boundary
54,2.625,-0.375,,1010.63,0,107705,,0,0,0,,0,0,40.5988,-9.81,boundary
55,2.875,-0.375,,1010.63,0,107679,,0,0,0,,0,0,37.0595,-9.81,boundary
56,3.125,-0.375,,1010.63,0,107710,,0,0,0,,0,0,34.1045,-9.81,boundary
57,3.375,-0.375,,1010.64,0,107789,,0,0,0,,0,0,31.6013,-9.81,boundary
58,3.625,-0.375,,1010.65,0,107882,,0,0,0,,0,0,29.4469,-9.81,boundary
59,3.875,-0.375,,1010.66,0,107968,,0,0,0,,0,0,27.5688,-9.81,boundary
60,4.125,-0.375,,1010.67,0,108046,,0,0,0,,0,0,25.9164,-9.81,boundary
61,4.375,-0.375,,1010.67,0,108118,,0,0,0,,0,0,24.4517,-9.81,boundary
62,4.625,-0.375,,1010.68,0,108188,,0,0,0,,0,0,23.1447,-9.81,boundary
63,4.875,-0.375,,1010.69,0,108255,,0,0,0,,0,0,21.9714,-9.81,boundary
64,5.125,-0.375,,1010.69,0,108322,,0,0,0,,0,0,20.9123,-9.81,boundary
65,5.375,-0.375,,1010.7,0,108388,,0,0,0,,0,0,19.9517,-9.81,boundary
66,5.625,-0.375,,1010.71,0,108453,,0,0,0,,0,0,19.0764,-9.81,boundary
67,5.875,-0.375,,1010.71,0,108518,,0,0,0,,0,0,18.2754,-9.81,boundary
68,6.125,-0.375,,1010.72,0,108582,,0,0,0,,0,0,17.5396,-9.81,boundary
69,6.375,-0.375,,1010.72,0,108643,,0,0,0,,0,0,16.8613,-9.81,boundary
70,6.625,-0.375,,1010.73,0,108702,,0,0,0,,0,0,16.2337,-9.81,boundary
71,6.875,-0.375,,1010.73,0,108757,,0,0,0,,0,0,15.6512,-9.81,boundary
72,7.125,-0.375,,1010.74,0,108808,,0,0,0,,0,0,15.109,-9.81,boundary
73,7.375,-0.375,,1010.74,0,108854,,0,0,0,,0,0,14.603,-9.81,boundary
74,7.625,-0.375,,1010.75,0,108895,,0,0,0,,0,0,14.1294,-9.81,boundary
