h/dp :,2
L2norm Pressure,KE,dp,Nparticles
1667.3,77125.4,0.25,1600

t,4
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1009.67,0,97622.1,,0,0,0,,0,0,773.5,-9.81,boundary
1,0.375,-0.125,,1009.58,0,96721,,0,0,0,,0,0,255.475,-9.81,boundary
2,0.625,-0.125,,1009.46,0,95523.4,,0,0,0,,0,0,151.404,-9.81,boundary
3,0.875,-0.125,,1009.43,0,95147.4,,0,0,0,,0,0,107.724,-9.81,boundary
4,1.125,-0.125,,1009.48,0,95726.3,,0,0,0,,0,0,84.2906,-9.81,boundary
5,1.375,-0.125,,1009.54,0,96347.7,,0,0,0,,0,0,69.4087,-9.81,boundary
6,1.625,-0.125,,1009.55,0,96453.4,,0,0,0,,0,0,58.7942,-9.81,boundary
7,1.875,-0.125,,1009.53,0,96255.2,,0,0,0,,0,0,50.8513,-9.81,boundary
8,2.125,-0.125,,1009.52,0,96120.3,,0,0,0,,0,0,44.8065,-9.81,boundary
9,2.375,-0.125,,1009.52,0,96150.6,,0,0,0,,0,0,40.1025,-9.81,boundary
10,2.625,-0.125,,1009.54,0,96258.3,,0,0,0,,0,0,36.3235,-9.81,boundary
11,2.875,-0.125,,1009.54,0,96356.7,,0,0,0,,0,0,33.1985,-9.81,boundary
12,3.125,-0.125,,1009.55,0,96425.6,,0,0,0,,0,0,30.5643,-9.81,boundary
13,3.375,-0.125,,1009.56,0,96478.5,,0,0,0,,0,0,28.3156,-9.81,boundary
14,3.625,-0.125,,1009.56,0,96526.1,,0,0,0,,0,0,26.3757,-9.81,boundary
15,3.875,-0.125,,1009.57,0,96568.5,,0,0,0,,0,0,24.6848,-9.81,boundary
16,4.125,-0.125,,1009.57,0,96603.6,,0,0,0,,0,0,23.1971,-9.81,boundary
17,4.375,-0.125,,1009.57,0,96631.3,,0,0,0,,0,0,21.8778,-9.81,boundary
18,4.625,-0.125,,1009.57,0,96652.5,,0,0,0,,0,0,20.6997,-9.81,boundary
19,4.875,-0.125,,1009.57,0,96667.6,,0,0,0,,0,0,19.6412,-9.81,boundary
20,5.125,-0.125,,1009.58,0,96677.2,,0,0,0,,0,0,18.6849,-9.81,boundary
21,5.375,-0.125,,1009.58,0,96681.6,,0,0,0,,0,0,17.8167,-9.81,boundary
22,5.625,-0.125,,1009.58,0,96681,,0,0,0,,0,0,17.0247,-9.81,boundary
23,5.875,-0.125,,1009.58,0,96675.9,,0,0,0,,0,0,16.2994,-9.81,boundary
24,6.125,-0.125,,1009.57,0,96666.6,,0,0,0,,0,0,15.6326,-9.81,boundary
25,6.375,-0.125,,1009.57,0,96653.8,,0,0,0,,0,0,15.0176,-9.81,boundary
26,6.625,-0.125,,1009.57,0,96638.9,,0,0,0,,0,0,14.4487,-9.81,boundary
27,6.875,-0.125,,1009.57,0,96623,,0,0,0,,0,0,13.921,-9.81,boundary
28,7.125,-0.125,,1009.57,0,96608,,0,0,0,,0,0,13.4305,-9.81,boundary
29,7.375,-0.125,,1009.57,0,96595.3,,0,0,0,,0,0,12.9735,-9.81,boundary
30,7.625,-0.125,,1009.57,0,96585.6,,0,0,0,,0,0,12.5469,-9.81,boundary
31,7.875,-0.125,,1009.57,0,96580.2,,0,0,0,,0,0,12.1479,-9.81,boundary
32,8.125,-0.125,,1009.57,0,96577.5,,0,0,0,,0,0,11.7738,-9.81,boundary
33,8.375,-0.125,,1009.57,0,96578.3,,0,0,0,,0,0,11.4225,-9.81,boundary
34,8.625,-0.125,,1009.57,0,96584.5,,0,0,0,,0,0,11.0921,-9.81,boundary
35,8.875,-0.125,,1009.57,0,96591.4,,0,0,0,,0,0,10.7804,-9.81,boundary
36,9.125,-0.125,,1009.57,0,96597.4,,0,0,0,,0,0,10.4857,-9.81,boundary
37,9.375,-0.125,,1009.57,0,96618.3,,0,0,0,,0,0,10.2083,-9.81,boundary
38,9.625,-0.125,,1009.58,0,96684.6,,0,0,0,,0,0,9.94987,-9.81,boundary
39,9.875,-0.125,,1009.59,0,96862.9,,0,0,0,,0,0,9.71569,-9.81,boundary
40,10.125,-0.125,,1009.61,0,96985.5,,0,0,0,,0,0,9.48768,-9.81,boundary
41,10.375,-0.125,,1009.59,0,96866.8,,0,0,0,,0,0,9.24784,-9.81,boundary
42,10.625,-0.125,,1009.58,0,96696.9,,0,0,0,,0,0,9.01455,-9.81,boundary
43,10.875,-0.125,,1009.56,0,96548.3,,0,0,0,,0,0,8.79391,-9.81,boundary
44,0.125,-0.375,,1009.99,0,101029,,0,0,0,,0,0,800.238,-9.81,boundary
45,0.375,-0.375,,1009.87,0,99748,,0,0,0,,0,0,263.395,-9.81,boundary
46,0.625,-0.375,,1009.71,0,98035.6,,0,0,0,,0,0,155.349,-9.81,boundary
47,0.875,-0.375,,1009.64,0,97301.1,,0,0,0,,0,0,110.14,-9.81,boundary
48,1.125,-0.375,,1009.69,0,97882.7,,0,0,0,,0,0,86.1717,-9.81,boundary
49,1.375,-0.375,,1009.77,0,98668.8,,0,0,0,,0,0,71.065,-9.81,boundary
50,1.625,-0.375,,1009.79,0,98869.9,,0,0,0,,0,0,60.2534,-9.81,boundary
51,1.875,-0.375,,1009.77,0,98650.3,,0,0,0,,0,0,52.1047,-9.81,boundary
52,2.125,-0.375,,1009.75,0,98451.7,,0,0,0,,0,0,45.883,-9.81,boundary
53,2.375,-0.375,,1009.74,0,98433,,0,0,0,,0,0,41.0455,-9.81,boundary
54,2.625,-0.375,,1009.75,0,98515,,0,0,0,,0,0,37.1671,-9.81,boundary
55,2.875,-0.375,,1009.76,0,98600.9,,0,0,0,,0,0,33.9644,-9.81,boundary
56,3.125,-0.375,,1009.77,0,98663,,0,0,0,,0,0,31.2668,-9.81,boundary
57,3.375,-0.375,,1009.77,0,98712.1,,0,0,0,,0,0,28.965,-9.81,boundary
58,3.625,-0.375,,1009.78,0,98756.9,,0,0,0,,0,0,26.9796,-9.81,boundary
59,3.875,-0.375,,1009.78,0,98797.4,,0,0,0,,0,0,25.2492,-9.81,boundary
60,4.125,-0.375,,1009.78,0,98831.5,,0,0,0,,0,0,23.727,-9.81,boundary
61,4.375,-0.375,,1009.79,0,98858.9,,0,0,0,,0,0,22.3774,-9.81,boundary
62,4.625,-0.375,,1009.79,0,98880.5,,0,0,0,,0,0,21.1723,-9.81,boundary
63,4.875,-0.375,,1009.79,0,98896.4,,0,0,0,,0,0,20.0898,-9.81,boundary
64,5.125,-0.375,,1009.79,0,98907.4,,0,0,0,,0,0,19.1119,-9.81,boundary
65,5.375,-0.375,,1009.79,0,98913.8,,0,0,0,,0,0,18.2241,-9.81,boundary
