h/dp :,2
L2norm Pressure,KE,dp,Nparticles
22610.1,253965,0.5,800

t,6.35
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1013.11,0,107001,,0,0,,0,0,boundary
1,0.75,-0.25,,1013.34,0,109014,,0,0,,0,0,boundary
2,1.25,-0.25,,1013.49,0,110220,,0,0,,0,0,boundary
3,1.75,-0.25,,1013.49,0,110291,,0,0,,0,0,boundary
4,2.25,-0.25,,1013.48,0,110194,,0,0,,0,0,boundary
5,2.75,-0.25,,1013.49,0,110281,,0,0,,0,0,boundary
6,3.25,-0.25,,1013.5,0,110337,,0,0,,0,0,boundary
7,3.75,-0.25,,1013.49,0,110244,,0,0,,0,0,boundary
8,4.25,-0.25,,1013.48,0,110136,,0,0,,0,0,boundary
9,4.75,-0.25,,1013.48,0,110185,,0,0,,0,0,boundary
10,5.25,-0.25,,1013.51,0,110402,,0,0,,0,0,boundary
11,5.75,-0.25,,1013.54,0,110678,,0,0,,0,0,boundary
12,6.25,-0.25,,1013.57,0,110911,,0,0,,0,0,boundary
13,6.75,-0.25,,1013.59,0,111067,,0,0,,0,0,boundary
14,7.25,-0.25,,1013.6,0,111167,,0,0,,0,0,boundary
15,7.75,-0.25,,1013.61,0,111249,,0,0,,0,0,boundary
16,8.25,-0.25,,1013.62,0,111346,,0,0,,0,0,boundary
17,8.75,-0.25,,1013.63,0,111467,,0,0,,0,0,boundary
18,9.25,-0.25,,1013.65,0,111612,,0,0,,0,0,boundary
19,9.75,-0.25,,1013.67,0,111772,,0,0,,0,0,boundary
20,10.25,-0.25,,1013.69,0,111933,,0,0,,0,0,boundary
21,10.75,-0.25,,1013.71,0,112105,,0,0,,0,0,boundary
22,11.25,-0.25,,1013.73,0,112274,,0,0,,0,0,boundary
23,11.75,-0.25,,1013.75,0,112444,,0,0,,0,0,boundary
24,12.25,-0.25,,1013.77,0,112636,,0,0,,0,0,boundary
25,12.75,-0.25,,1013.79,0,112813,,0,0,,0,0,boundary
26,13.25,-0.25,,1013.81,0,112999,,0,0,,0,0,boundary
27,13.75,-0.25,,1013.84,0,113212,,0,0,,0,0,boundary
28,14.25,-0.25,,1013.86,0,113393,,0,0,,0,0,boundary
29,14.75,-0.25,,1013.88,0,113608,,0,0,,0,0,boundary
30,15.25,-0.25,,1013.91,0,113834,,0,0,,0,0,boundary
31,15.75,-0.25,,1013.93,0,114003,,0,0,,0,0,boundary
32,16.25,-0.25,,1013.96,0,114246,,0,0,,0,0,boundary
33,16.75,-0.25,,1013.99,0,114484,,0,0,,0,0,boundary
34,17.25,-0.25,,1014.01,0,114644,,0,0,,0,0,boundary
35,17.75,-0.25,,1014.04,0,114921,,0,0,,0,0,boundary
36,18.25,-0.25,,1014.06,0,115148,,0,0,,0,0,boundary
37,18.75,-0.25,,1014.08,0,115296,,0,0,,0,0,boundary
38,19.25,-0.25,,1014.12,0,115642,,0,0,,0,0,boundary
39,19.75,-0.25,,1014.15,0,115862,,0,0,,0,0,boundary
40,20.25,-0.25,,1014.17,0,116079,,0,0,,0,0,boundary
41,20.75,-0.25,,1014.22,0,116440,,0,0,,0,0,boundary
42,21.25,-0.25,,1014.22,0,116501,,0,0,,0,0,boundary
43,21.75,-0.25,,1014.26,0,116845,,0,0,,0,0,boundary
44,22.25,-0.25,,1014.31,0,117212,,0,0,,0,0,boundary
45,22.75,-0.25,,1014.3,0,117119,,0,0,,0,0,boundary
46,23.25,-0.25,,1014.28,0,116987,,0,0,,0,0,boundary
47,23.75,-0.25,,1014.27,0,116878,,0,0,,0,0,boundary
48,24.25,-0.25,,1014.32,0,117328,,0,0,,0,0,boundary
49,24.75,-0.25,,1014.34,0,117515,,0,0,,0,0,boundary
50,25.25,-0.25,,1014.31,0,117280,,0,0,,0,0,boundary
51,25.75,-0.25,,1014.32,0,117349,,0,0,,0,0,boundary
52,26.25,-0.25,,1014.26,0,116836,,0,0,,0,0,boundary
53,0.25,-0.75,,1013.89,0,113667,,0,0,,0,0,boundary
54,0.75,-0.75,,1014.11,0,115492,,0,0,,0,0,boundary
55,1.25,-0.75,,1014.25,0,116709,,0,0,,0,0,boundary
56,1.75,-0.75,,1014.27,0,116927,,0,0,,0,0,boundary
57,2.25,-0.75,,1014.27,0,116902,,0,0,,0,0,boundary
58,2.75,-0.75,,1014.27,0,116922,,0,0,,0,0,boundary
59,3.25,-0.75,,1014.27,0,116859,,0,0,,0,0,boundary
60,3.75,-0.75,,1014.24,0,116687,,0,0,,0,0,boundary
61,4.25,-0.75,,1014.23,0,116566,,0,0,,0,0,boundary
62,4.75,-0.75,,1014.24,0,116643,,0,0,,0,0,boundary
63,5.25,-0.75,,1014.27,0,116909,,0,0,,0,0,boundary
64,5.75,-0.75,,1014.31,0,117237,,0,0,,0,0,boundary
65,6.25,-0.75,,1014.34,0,117499,,0,0,,0,0,boundary
66,6.75,-0.75,,1014.36,0,117651,,0,0,,0,0,boundary
67,7.25,-0.75,,1014.37,0,117727,,0,0,,0,0,boundary
68,7.75,-0.75,,1014.37,0,117788,,0,0,,0,0,boundary
69,8.25,-0.75,,1014.38,0,117878,,0,0,,0,0,boundary
70,8.75,-0.75,,1014.4,0,118002,,0,0,,0,0,boundary
71,9.25,-0.75,,1014.42,0,118155,,0,0,,0,0,boundary
72,9.75,-0.75,,1014.44,0,118327,,0,0,,0,0,boundary
73,10.25,-0.75,,1014.46,0,118498,,0,0,,0,0,boundary
74,10.75,-0.75,,1014.48,0,118682,,0,0,,0,0,boundary
75,11.25,-0.75,,1014.5,0,118865,,0,0,,0,0,boundary
76,11.75,-0.75,,1014.52,0,119044,,0,0,,0,0,boundary
77,12.25,-0.75,,1014.55,0,119253,,0,0,,0,0,boundary
78,12.75,-0.75,,1014.57,0,119442,,0,0,,0,0,boundary
79,13.25,-0.75,,1014.59,0,119639,,0,0,,0,0,boundary
80,13.75,-0.75,,1014.62,0,119874,,0,0,,0,0,boundary
81,14.25,-0.75,,1014.64,0,120063,,0,0,,0,0,boundary
82,14.75,-0.75,,1014.67,0,120297,,0,0,,0,0,boundary
83,15.25,-0.75,,1014.7,0,120552,,0,0,,0,0,boundary
84,15.75,-0.75,,1014.72,0,120732,,0,0,,0,0,boundary
85,16.25,-0.75,,1014.75,0,120995,,0,0,,0,0,boundary
86,16.75,-0.75,,1014.78,0,121252,,0,0,,0,0,boundary
87,17.25,-0.75,,1014.8,0,121423,,0,0,,0,0,boundary
88,17.75,-0.75,,1014.84,0,121745,,0,0,,0,0,boundary
89,18.25,-0.75,,1014.87,0,122000,,0,0,,0,0,boundary
90,18.75,-0.75,,1014.88,0,122146,,0,0,,0,0,boundary
91,19.25,-0.75,,1014.92,0,122505,,0,0,,0,0,boundary
92,19.75,-0.75,,1014.95,0,122686,,0,0,,0,0,boundary
93,20.25,-0.75,,1014.98,0,122947,,0,0,,0,0,boundary
94,20.75,-0.75,,1015.03,0,123449,,0,0,,0,0,boundary
95,21.25,-0.75,,1015.05,0,123584,,0,0,,0,0,boundary
96,21.75,-0.75,,1015.09,0,123952,,0,0,,0,0,boundary
97,22.25,-0.75,,1015.12,0,124156,,0,0,,0,0,boundary
98,22.75,-0.75,,1015.12,0,124222,,0,0,,0,0,boundary
99,23.25,-0.75,,1015.19,0,124815,,0,0,,0,0,boundary
100,23.75,-0.75,,1015.21,0,124929,,0,0,,0,0,boundary
101,24.25,-0.75,,1015.16,0,124549,,0,0,,0,0,boundary
102,24.75,-0.75,,1015.11,0,124123,,0,0,,0,0,boundary
103,25.25,-0.75,,1015.08,0,123798,,0,0,,0,0,boundary
104,25.75,-0.75,,1015.14,0,124334,,0,0,,0,0,boundary
105,26.25,-0.75,,1015.19,0,124764,,0,0,,0,0,boundary
106,0.25,-1.25,,1015.03,0,123413,,0,0,,0,0,boundary
107,0.75,-1.25,,1015.12,0,124193,,0,0,,0,0,boundary
108,1.25,-1.25,,1015.19,0,124792,,0,0,,0,0,boundary
109,1.75,-1.25,,1015.19,0,124816,,0,0,,0,0,boundary
110,2.25,-1.25,,1015.16,0,124560,,0,0,,0,0,boundary
111,2.75,-1.25,,1015.12,0,124186,,0,0,,0,0,boundary
112,3.25,-1.25,,1015.06,0,123709,,0,0,,0,0,boundary
113,3.75,-1.25,,1015.02,0,123306,,0,0,,0,0,boundary
114,4.25,-1.25,,1015,0,123167,,0,0,,0,0,boundary
115,4.75,-1.25,,1015.02,0,123340,,0,0,,0,0,boundary
116,5.25,-1.25,,1015.07,0,123723,,0,0,,0,0,boundary
117,5.75,-1.25,,1015.12,0,124140,,0,0,,0,0,boundary
118,6.25,-1.25,,1015.15,0,124436,,0,0,,0,0,boundary
119,6.75,-1.25,,1015.17,0,124571,,0,0,,0,0,boundary
120,7.25,-1.25,,1015.17,0,124610,,0,0,,0,0,boundary
121,7.75,-1.25,,1015.17,0,124642,,0,0,,0,0,boundary
122,8.25,-1.25,,1015.18,0,124718,,0,0,,0,0,boundary
123,8.75,-1.25,,1015.2,0,124839,,0,0,,0,0,boundary
124,9.25,-1.25,,1015.21,0,124994,,0,0,,0,0,boundary
125,9.75,-1.25,,1015.23,0,125168,,0,0,,0,0,boundary
126,10.25,-1.25,,1015.26,0,125344,,0,0,,0,0,boundary
127,10.75,-1.25,,1015.28,0,125533,,0,0,,0,0,boundary
128,11.25,-1.25,,1015.3,0,125724,,0,0,,0,0,boundary
129,11.75,-1.25,,1015.32,0,125913,,0,0,,0,0,boundary
130,12.25,-1.25,,1015.35,0,126129,,0,0,,0,0,boundary
131,12.75,-1.25,,1015.37,0,126332,,0,0,,0,0,boundary
132,13.25,-1.25,,1015.39,0,126542,,0,0,,0,0,boundary
133,13.75,-1.25,,1015.42,0,126782,,0,0,,0,0,boundary
134,14.25,-1.25,,1015.45,0,126994,,0,0,,0,0,boundary
135,14.75,-1.25,,1015.47,0,127228,,0,0,,0,0,boundary
136,15.25,-1.25,,1015.5,0,127484,,0,0,,0,0,boundary
137,15.75,-1.25,,1015.53,0,127710,,0,0,,0,0,boundary
138,16.25,-1.25,,1015.56,0,127969,,0,0,,0,0,boundary
139,16.75,-1.25,,1015.59,0,128224,,0,0,,0,0,boundary
140,17.25,-1.25,,1015.62,0,128441,,0,0,,0,0,boundary
141,17.75,-1.25,,1015.65,0,128701,,0,0,,0,0,boundary
142,18.25,-1.25,,1015.68,0,128974,,0,0,,0,0,boundary
143,18.75,-1.25,,1015.71,0,129248,,0,0,,0,0,boundary
144,19.25,-1.25,,1015.74,0,129528,,0,0,,0,0,boundary
145,19.75,-1.25,,1015.76,0,129677,,0,0,,0,0,boundary
146,20.25,-1.25,,1015.78,0,129900,,0,0,,0,0,boundary
147,20.75,-1.25,,1015.82,0,130232,,0,0,,0,0,boundary
148,21.25,-1.25,,1015.87,0,130606,,0,0,,0,0,boundary
149,21.75,-1.25,,1015.93,0,131179,,0,0,,0,0,boundary
150,22.25,-1.25,,1015.94,0,131270,,0,0,,0,0,boundary
151,22.75,-1.25,,1015.98,0,131580,,0,0,,0,0,boundary
152,23.25,-1.25,,1016.12,0,132805,,0,0,,0,0,boundary
153,23.75,-1.25,,1016.15,0,133032,,0,0,,0,0,boundary
154,24.25,-1.25,,1016.08,0,132450,,0,0,,0,0,boundary
155,24.75,-1.25,,1015.95,0,131304,,0,0,,0,0,boundary
156,25.25,-1.25,,1015.93,0,131169,,0,0,,0,0,boundary
157,25.75,-1.25,,1016.13,0,132860,,0,0,,0,0,boundary
158,26.25,-1.25,,1016.21,0,133578,,0,0,,0,0,boundary
159,25.25,0.25,,1013.69,0,111940,,0,0,,0,0,boundary
160,25.25,0.75,,1013.04,0,106405,,0,0,,0,0,boundary
161,25.25,1.25,,1012.38,0,100813,,0,0,,0,0,boundary
162,25.25,1.75,,1011.76,0,95648.2,,0,0,,0,0,boundary
163,25.25,2.25,,1011.07,0,89781.1,,0,0,,0,0,boundary
164,25.25,2.75,,1010.29,0,83286.7,,0,0,,0,0,boundary
165,25.25,3.25,,1009.44,0,76223.5,,0,0,,0,0,boundary
166,25.25,3.75,,1008.55,0,68847.5,,0,0,,0,0,boundary
167,25.25,4.25,,1007.6,0,61005.2,,0,0,,0,0,boundary
168,25.25,4.75,,1006.65,0,53216,,0,0,,0,0,boundary
169,25.25,5.25,,1005.69,0,45464.6,,0,0,,0,0,boundary
170,25.25,5.75,,1004.68,0,37215.2,,0,0,,0,0,boundary
171,25.25,6.25,,1003.64,0,28881.2,,0,0,,0,0,boundary
172,25.25,6.75,,1002.72,0,21499.4,,0,0,,0,0,boundary
173,25.25,7.25,,1002.01,0,15874,,0,0,,0,0,boundary
174,25.25,7.75,,1001.87,0,14767.9,,0,0,,0,0,boundary
175,25.25,8.25,,1001.65,0,13043.9,,0,0,,0,0,boundary
176,25.25,8.75,,1001.54,0,12139.2,,0,0,,0,0,boundary
177,25.25,9.25,,1001.47,0,11613.4,,0,0,,0,0,boundary
178,25.25,9.75,,1000,0,0,,0,0,,0,0,boundary
179,25.75,0.25,,1013.73,0,112254,,0,0,,0,0,boundary
180,25.75,0.75,,1013.08,0,106799,,0,0,,0,0,boundary
181,25.75,1.25,,1012.45,0,101451,,0,0,,0,0,boundary
182,25.75,1.75,,1011.79,0,95836.2,,0,0,,0,0,boundary
183,25.75,2.25,,1011.08,0,89916,,0,0,,0,0,boundary
184,25.75,2.75,,1010.25,0,82950.1,,0,0,,0,0,boundary
185,25.75,3.25,,1009.47,0,76449.3,,0,0,,0,0,boundary
186,25.75,3.75,,1008.74,0,70419.4,,0,0,,0,0,boundary
187,25.75,4.25,,1007.94,0,63857.7,,0,0,,0,0,boundary
188,25.75,4.75,,1007.01,0,56165.2,,0,0,,0,0,boundary
189,25.75,5.25,,1005.97,0,47708.1,,0,0,,0,0,boundary
190,25.75,5.75,,1004.84,0,38577.8,,0,0,,0,0,boundary
