dr0,0.0141421
r0,0.05
R,1
R/r0,20
Nr,31
Ntheta,22
Nboundary,22
Nfluid,682
Nparticles,704
Apolar,0.0460036
Bpolar,0.300397

L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.156671,0.144997,0.135739,183.127,208.877,233.401

ID,r,theta,x,y,Type,,PGauss,PCubic,PWed,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0,0.05,0,0.05,0,boundary,,0.570753,0.561862,0.562763,,24.7929,4.45135e-15,,29.4146,9.32587e-15,,30.1952,7.04992e-15,,0,0,0,
1,0.05,0.285599,0.0479746,0.0140866,boundary,,0.570753,0.561862,0.562763,,23.7886,6.98496,,28.2231,8.28705,,28.9721,8.50697,,0,0,0,
2,0.05,0.571199,0.0420627,0.027032,boundary,,0.570753,0.561862,0.562763,,20.8571,13.404,,24.7451,15.9027,,25.4018,16.3248,,0,0,0,
3,0.05,0.856798,0.032743,0.0377875,boundary,,0.570753,0.561862,0.562763,,16.2359,18.7372,,19.2625,22.2301,,19.7736,22.82,,0,0,0,
4,0.05,1.1424,0.0207708,0.0454816,boundary,,0.570753,0.561862,0.562763,,10.2993,22.5524,,12.2193,26.7565,,12.5435,27.4665,,0,0,0,
5,0.05,1.428,0.00711574,0.0494911,boundary,,0.570753,0.561862,0.562763,,3.52839,24.5405,,4.18613,29.1152,,4.29722,29.8878,,0,0,0,
6,0.05,1.7136,-0.00711574,0.0494911,boundary,,0.570753,0.561862,0.562763,,-3.52839,24.5405,,-4.18613,29.1152,,-4.29722,29.8878,,0,0,0,
7,0.05,1.9992,-0.0207708,0.0454816,boundary,,0.570753,0.561862,0.562763,,-10.2993,22.5524,,-12.2193,26.7565,,-12.5435,27.4665,,0,0,0,
8,0.05,2.28479,-0.032743,0.0377875,boundary,,0.570753,0.561862,0.562763,,-16.2359,18.7372,,-19.2625,22.2301,,-19.7736,22.82,,0,0,0,
9,0.05,2.57039,-0.0420627,0.027032,boundary,,0.570753,0.561862,0.562763,,-20.8571,13.404,,-24.7451,15.9027,,-25.4018,16.3248,,0,0,0,
10,0.05,2.85599,-0.0479746,0.0140866,boundary,,0.570753,0.561862,0.562763,,-23.7886,6.98496,,-28.2231,8.28705,,-28.9721,8.50697,,0,0,0,
11,0.05,3.14159,-0.05,6.12323e-18,boundary,,0.570753,0.561862,0.562763,,-24.7929,4.1935e-15,,-29.4146,3.10862e-15,,-30.1952,1.05471e-15,,0,0,0,
12,0.05,3.42719,-0.0479746,-0.0140866,boundary,,0.570753,0.561862,0.562763,,-23.7886,-6.98496,,-28.2231,-8.28705,,-28.9721,-8.50697,,0,0,0,
13,0.05,3.71279,-0.0420627,-0.027032,boundary,,0.570753,0.561862,0.562763,,-20.8571,-13.404,,-24.7451,-15.9027,,-25.4018,-16.3248,,0,0,0,
14,0.05,3.99839,-0.032743,-0.0377875,boundary,,0.570753,0.561862,0.562763,,-16.2359,-18.7372,,-19.2625,-22.2301,,-19.7736,-22.82,,0,0,0,
