time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
2.34,858,3.60903,1.11026,2.23357,-1.73096,999.872,-1503.04,0.386075,5.50712,-0.0304463,-4.30288
2.35,858,3.63144,1.09308,2.25601,-1.67347,999.915,-1004.33,0.159553,6.02569,-0.117037,-3.78431
2.36,858,3.65407,1.07649,2.2769,-1.6157,999.962,-448.229,-0.00425426,6.61827,-0.126925,-3.19173
2.37,858,3.6769,1.06048,2.29539,-1.55899,1000,35.7399,-0.0230577,7.18167,-0.0133376,-2.62833
2.38,858,3.69992,1.04503,2.31362,-1.50555,1000.03,323.953,0.0773513,7.51957,0.164906,-2.29043
2.39,858,3.72312,1.03011,2.3309,-1.45558,1000.05,576.471,0.0697947,7.82705,0.224623,-1.98295
2.4,858,3.74649,1.01569,2.34649,-1.40736,1000.07,859.697,-0.0455987,8.25122,0.183852,-1.55878
2.41,858,3.76999,1.00175,2.35876,-1.35962,1000.1,1144.77,-0.171644,8.73405,0.131981,-1.07595
2.42,858,3.79362,0.9883,2.36921,-1.31351,1000.11,1324.65,-0.0821179,8.9398,0.267021,-0.870197
2.43,858,3.81735,0.975291,2.37856,-1.27266,1000.13,1486.85,-0.20686,9.06423,0.182588,-0.745768
2.44,858,3.84116,0.962685,2.38473,-1.23397,1000.16,1894.68,-0.370321,9.72523,0.122858,-0.0847725
2.45,858,3.86503,0.950471,2.39215,-1.19742,1000.16,1893.33,0.0132186,9.60985,0.503001,-0.200148
2.46,858,3.88899,0.938588,2.40139,-1.16944,1000.15,1820.43,-0.0899146,9.35639,0.37811,-0.453614
2.47,858,3.91304,0.926982,2.40885,-1.14132,1000.18,2114.8,-0.122403,9.87892,0.417949,0.0689177
2.48,858,3.93717,0.91566,2.41852,-1.11519,1000.16,1927.4,0.0843991,9.50965,0.573858,-0.300349
2.49,858,3.96139,0.904576,2.42721,-1.09326,1000.17,2002.93,-0.210539,9.68756,0.294988,-0.122437
2.5,858,3.98569,0.893728,2.43437,-1.06839,1000.18,2177.34,-0.231843,10.0837,0.314344,0.273724
2.51,858,4.01007,0.883123,2.44319,-1.04662,1000.17,1980.69,0.0218902,9.60699,0.515736,-0.203011
2.52,858,4.03455,0.872708,2.45301,-1.03055,1000.17,1957.15,-0.0471127,9.43371,0.437905,-0.376293
2.53,858,4.05911,0.862452,2.46083,-1.01409,1000.19,2181.79,-0.18232,9.89282,0.355086,0.0828162
2.54,858,4.08376,0.852366,2.47099,-0.999477,1000.16,1891.67,0.436589,9.14204,0.899731,-0.667962
2.55,858,4.10854,0.842367,2.48626,-0.997503,1000.13,1533.24,0.831966,8.04167,1.2051,-1.76833
2.56,858,4.13348,0.832356,2.50275,-0.999376,1000.15,1710.05,0.794557,8.23906,1.2082,-1.57094
2.57,858,4.15858,0.822339,2.51927,-0.999191,1000.15,1744.56,0.847872,8.41143,1.26732,-1.39857
2.58,858,4.18385,0.812323,2.5361,-1.00027,1000.14,1591.22,1.02986,8.14113,1.41013,-1.66887
2.59,858,4.2093,0.802276,2.55498,-1.0058,1000.11,1334.83,1.4236,7.43081,1.74068,-2.37919
2.6,858,4.23495,0.79214,2.57598,-1.01712,1000.11,1266.69,1.34544,7.20358,1.64451,-2.60642
2.61,858,4.26081,0.781898,2.59898,-1.02662,1000.1,1211.73,2.00969,6.8919,2.29405,-2.9181
2.62,858,4.28694,0.771521,2.63073,-1.04587,1000.04,522.262,3.08958,4.99295,3.2114,-4.81705
2.63,858,4.31342,0.760874,2.66628,-1.07817,1000.01,60.2908,3.87211,3.79394,3.88609,-6.01606
2.64,858,4.34031,0.749846,2.71422,-1.12332,999.921,-924.909,5.8221,1.42937,5.60898,-8.38063
2.65,858,4.36776,0.738243,2.77925,-1.19269,999.814,-2191.41,8.17747,-1.50882,7.67566,-11.3188
2.66,858,4.39597,0.725821,2.86544,-1.28498,999.71,-3407.82,10.4542,-4.09371,9.67872,-13.9037
2.67,858,4.4251,0.712401,2.95861,-1.38524,999.69,-3646.95,9.94357,-3.32171,9.11917,-13.1317
2.68,858,4.4551,0.698087,3.03905,-1.45901,999.706,-3457.37,8.73209,-0.473852,7.95581,-10.2839
2.69,858,4.48593,0.68314,3.13175,-1.51438,999.613,-4554.48,10.5013,-1.04118,9.48567,-10.8512
2.7,858,4.51778,0.667632,3.24115,-1.5685,999.481,-6105.72,12.7814,-2.67285,11.4292,-12.4829
2.71,858,4.5508,0.651538,3.36696,-1.62847,999.289,-8349.05,16.9572,-5.03642,15.1213,-14.8464
2.72,858,4.58534,0.63472,3.5509,-1.71452,998.901,-12894.8,26.2175,-11.5501,23.4022,-21.3601
2.73,858,4.62218,0.616754,3.83085,-1.85283,998.302,-19885.1,39.3114,-19.8624,35.002,-29.6724
2.74,858,4.6625,0.597098,4.25624,-2.04372,997.353,-30916.2,58.6665,-29.9745,52.0181,-39.7845
2.75,858,4.70808,0.575141,4.89683,-2.3015,995.718,-49760,84.8917,-40.1135,74.2772,-49.9235
2.76,858,4.76123,0.550372,5.77665,-2.57584,993.377,-76437.4,102.876,-31.4195,86.7145,-41.2295
2.77,858,4.82369,0.523797,6.74363,-2.61922,991.144,-101524,96.8361,9.91378,75.6012,0.103784
2.78,858,4.89514,0.498933,7.56977,-2.24356,989.293,-122070,81.6568,49.8799,56.4499,40.0699
2.79,858,4.9734,0.479679,8.01041,-1.45633,988.805,-127440,40.948,57.9953,15.0336,48.1853
2.8,858,5.05237,0.468748,7.58404,-0.582691,992.351,-87998.6,-30.3724,36.4222,-47.924,26.6122
2.81,858,5.12423,0.465533,6.68116,0.0431669,995.158,-56180.2,-47.81,30.4707,-58.827,20.6607
2.82,858,5.18757,0.467458,5.94431,0.401826,994.786,-60432.8,-43.1306,50.123,-54.8412,40.313
2.83,858,5.24395,0.473554,5.31652,0.810636,996.019,-46311.8,-45.3406,44.1086,-54.2074,34.2986
2.84,858,5.29496,0.483153,4.94153,1.08595,997.305,-31474.1,-28.5739,30.6392,-34.5341,20.8292
2.85,858,5.34303,0.495323,4.68983,1.3745,995.46,-52718.4,-16.7946,47.128,-26.7063,37.318
2.86,858,5.38836,0.511276,4.36502,1.83385,992.375,-87731.2,12.0095,68.395,-4.39724,58.585
2.87,858,5.43139,0.532158,4.20955,2.28692,991.853,-93598.9,36.2917,52.9488,18.9172,43.1388
2.88,858,5.47363,0.556424,4.1654,2.50033,993.49,-75160,10.4519,22.5622,-3.36939,12.7522
2.89,858,5.51461,0.581723,3.98456,2.53368,993.531,-74687.8,-9.49167,8.37047,-23.1235,-1.43953
2.9,858,5.55293,0.606857,3.65124,2.48146,992.556,-85695.4,-6.02653,0.707115,-21.5747,-9.10289
2.91,858,5.58808,0.631042,3.35061,2.33609,992.766,-83330.9,0.0451031,-10.8391,-14.9758,-20.6491
2.92,858,5.62035,0.653173,3.05769,2.07347,995.27,-54896.5,-11.7244,-17.8388,-21.5383,-27.6488
2.93,858,5.64949,0.672426,2.75016,1.76582,997.24,-32226.1,-20.6531,-18.3173,-26.3731,-28.1273
2.94,858,5.67591,0.688291,2.56303,1.36358,996.351,-42489.9,-7.12526,-31.4849,-14.6387,-41.2949
2.95,858,5.70102,0.699374,2.48025,0.817901,995.958,-47005.7,3.49009,-40.3074,-4.78851,-50.1174
2.96,858,5.72572,0.705042,2.47682,0.329214,997.388,-30503.5,12.8857,-27.6284,7.54434,-37.4384
2.97,858,5.75094,0.706737,2.56554,0.0411386,998.906,-12830.8,13.209,-11.543,10.9755,-21.353
2.98,858,5.77686,0.706231,2.59285,-0.134123,998.796,-14123.2,0.876107,-11.3908,-1.57163,-21.2008
2.99,858,5.80271,0.703712,2.58866,-0.379707,997.483,-29409.1,9.60992,-20.7969,4.52896,-30.6069
3,858,5.82902,0.698525,2.68598,-0.63595,997.688,-27028.6,23.4969,-15.2174,18.8492,-25.0274
3.01,858,5.85646,0.691346,2.75233,-0.754062,998.738,-14800.6,10.6416,-3.66159,8.1112,-13.4716
3.02,858,5.88384,0.683405,2.67783,-0.806633,998.696,-15291.9,-2.27056,-0.263521,-4.87293,-10.0735
3.03,858,5.9102,0.675053,2.57743,-0.833434,999.316,-8036.11,-1.27916,5.18382,-2.63979,-4.62618
3.04,858,5.93563,0.666875,2.48822,-0.764184,1000.19,2191.28,-4.9196,10.4193,-4.5505,0.609303
3.05,858,5.96029,0.659357,2.45132,-0.741107,999.225,-9105.34,0.241475,5.49217,-1.28738,-4.31783
3.06,858,5.98483,0.651761,2.46011,-0.772946,998.92,-12671.4,2.46204,6.2064,0.342495,-3.6036
3.07,858,6.00927,0.64401,2.4043,-0.755939,1000.12,1412.57,-8.38017,11.7537,-8.14513,1.94369
3.08,858,6.03279,0.636792,2.29897,-0.674869,1000.5,5842.68,-8.72606,14.7498,-7.75805,4.93978
3.09,858,6.05555,0.630253,2.27283,-0.639216,999.735,-3112.1,-0.958974,9.53906,-1.47304,-0.270936
3.1,858,6.07828,0.623864,2.27641,-0.636484,999.469,-6235.57,-0.385315,9.78059,-1.41174,-0.0294147
3.11,858,6.10092,0.61754,2.24582,-0.623573,999.947,-625.188,-4.58829,11.3983,-4.69077,1.58835
3.12,858,6.12311,0.611475,2.19513,-0.582078,1000.41,4870.57,-5.28069,14.3636,-4.48558,4.55357
3.13,858,6.14492,0.605876,2.17518,-0.541079,1000.09,1088.03,-2.90229,11.8998,-2.72525,2.08977
3.14,858,6.16659,0.600549,2.16507,-0.524814,999.747,-2970.43,-1.2919,11.1919,-1.77372,1.38193
3.15,858,6.1882,0.595375,2.15904,-0.509364,999.866,-1580.29,-0.566238,11.6135,-0.821644,1.80353
3.16,858,6.20976,0.590379,2.15421,-0.488954,1000.09,1023.96,-1.65723,12.4297,-1.49234,2.61974
3.17,858,6.23121,0.585615,2.13521,-0.464299,1000.12,1382.82,-3.54292,12.5902,-3.32103,2.78022
3.18,858,6.25243,0.581094,2.11338,-0.44088,1000.09,1077.32,-2.12891,12.3211,-1.95662,2.51106
3.19,858,6.27354,0.576792,2.11454,-0.420745,999.982,-210.149,-0.0210245,11.7013,-0.0545228,1.8913
3.2,858,6.2947,0.572669,2.11793,-0.404529,999.872,-1509.57,-0.52181,11.5765,-0.761657,1.76654
3.21,858,6.31582,0.568703,2.10626,-0.389359,999.955,-527.087,-1.81116,11.6862,-1.89462,1.87618
3.22,858,6.3368,0.564898,2.09274,-0.371982,1000.1,1214.45,-1.68987,12.1857,-1.49824,2.37566
3.23,858,6.35769,0.561275,2.08846,-0.35412,1000.03,355.304,-0.91872,11.6327,-0.862836,1.82266
3.24,858,6.37855,0.557805,2.08617,-0.341237,999.878,-1435.48,-0.737779,11.2543,-0.962855,1.44431
3.25,858,6.39938,0.554451,2.08087,-0.33077,999.864,-1595.8,-0.920795,11.2199,-1.1702,1.40985
