dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,300
Ntheta,222.144
Nboundary,223
Nfluid,66900
Nparticles,67123
Apolar,0.00848491
Bpolar,0.165968

ID,r,theta,x,y,Type
4667,0.0806953,5.85484,0.073405,-0.0335178,fluid
4668,0.0806953,5.88313,0.0743235,-0.0314285,fluid
4669,0.0806953,5.91141,0.0751826,-0.029314,fluid
4670,0.0806953,5.9397,0.0759815,-0.0271761,fluid
4671,0.0806953,5.96798,0.0767197,-0.0250164,fluid
4672,0.0806953,5.99627,0.0773965,-0.0228367,fluid
4673,0.0806953,6.02455,0.0780114,-0.0206388,fluid
4674,0.0806953,6.05283,0.0785638,-0.0184243,fluid
4675,0.0806953,6.08112,0.0790534,-0.0161951,fluid
4676,0.0806953,6.1094,0.0794798,-0.013953,fluid
4677,0.0806953,6.13769,0.0798426,-0.0116997,fluid
4678,0.0806953,6.16597,0.0801416,-0.00943699,fluid
4679,0.0806953,6.19426,0.0803764,-0.00716677,fluid
4680,0.0806953,6.22254,0.0805469,-0.00489082,fluid
4681,0.0806953,6.25082,0.080653,-0.00261095,fluid
4682,0.0806953,6.27911,0.0806946,-0.000329001,fluid
4683,0.0823711,0,0.0823711,0,fluid
4684,0.0823711,0.0282843,0.0823381,0.00232949,fluid
4685,0.0823711,0.0565685,0.0822393,0.00465713,fluid
4686,0.0823711,0.0848528,0.0820747,0.00698103,fluid
4687,0.0823711,0.113137,0.0818444,0.00929935,fluid
4688,0.0823711,0.141421,0.0815487,0.0116102,fluid
4689,0.0823711,0.169706,0.0811878,0.0139118,fluid
4690,0.0823711,0.19799,0.0807619,0.0162023,fluid
4691,0.0823711,0.226274,0.0802713,0.0184798,fluid
4692,0.0823711,0.254558,0.0797166,0.0207425,fluid
4693,0.0823711,0.282843,0.0790981,0.0229887,fluid
4694,0.0823711,0.311127,0.0784164,0.0252164,fluid
4695,0.0823711,0.339411,0.0776719,0.027424,fluid
4696,0.0823711,0.367696,0.0768652,0.0296096,fluid
4697,0.0823711,0.39598,0.0759971,0.0317715,fluid
4698,0.0823711,0.424264,0.0750682,0.0339081,fluid
4699,0.0823711,0.452548,0.0740792,0.0360175,fluid
4700,0.0823711,0.480833,0.073031,0.0380981,fluid
4701,0.0823711,0.509117,0.0719244,0.0401482,fluid
4702,0.0823711,0.537401,0.0707602,0.0421662,fluid
4703,0.0823711,0.565685,0.0695394,0.0441504,fluid
4704,0.0823711,0.59397,0.068263,0.0460994,fluid
4705,0.0823711,0.622254,0.066932,0.0480115,fluid
4706,0.0823711,0.650538,0.0655474,0.0498851,fluid
4707,0.0823711,0.678823,0.0641104,0.0517189,fluid
4708,0.0823711,0.707107,0.0626222,0.0535113,fluid
4709,0.0823711,0.735391,0.0610838,0.0552609,fluid
4710,0.0823711,0.763675,0.0594965,0.0569662,fluid
4711,0.0823711,0.79196,0.0578617,0.058626,fluid
4712,0.0823711,0.820244,0.0561806,0.060239,fluid
4713,0.0823711,0.848528,0.0544545,0.0618037,fluid
4714,0.0823711,0.876812,0.0526849,0.063319,fluid
4715,0.0823711,0.905097,0.0508732,0.0647836,fluid
4716,0.0823711,0.933381,0.0490207,0.0661964,fluid
4717,0.0823711,0.961665,0.047129,0.0675562,fluid
4718,0.0823711,0.989949,0.0451996,0.0688621,fluid
4719,0.0823711,1.01823,0.0432341,0.0701128,fluid
4720,0.0823711,1.04652,0.041234,0.0713074,fluid
4721,0.0823711,1.0748,0.0392009,0.072445,fluid
4722,0.0823711,1.10309,0.0371364,0.0735247,fluid
4723,0.0823711,1.13137,0.0350423,0.0745455,fluid
4724,0.0823711,1.15966,0.0329201,0.0755067,fluid
4725,0.0823711,1.18794,0.0307715,0.0764075,fluid
4726,0.0823711,1.21622,0.0285984,0.0772472,fluid
4727,0.0823711,1.24451,0.0264024,0.078025,fluid
4728,0.0823711,1.27279,0.0241852,0.0787405,fluid
4729,0.0823711,1.30108,0.0219487,0.079393,fluid
4730,0.0823711,1.32936,0.0196947,0.0799819,fluid
4731,0.0823711,1.35765,0.0174249,0.0805069,fluid
4732,0.0823711,1.38593,0.0151411,0.0809675,fluid
4733,0.0823711,1.41421,0.0128452,0.0813633,fluid
4734,0.0823711,1.4425,0.0105391,0.0816941,fluid
4735,0.0823711,1.47078,0.00822455,0.0819594,fluid
4736,0.0823711,1.49907,0.00590341,0.0821592,fluid
4737,0.0823711,1.52735,0.00357754,0.0822933,fluid
4738,0.0823711,1.55563,0.00124881,0.0823616,fluid
4739,0.0823711,1.58392,-0.00108091,0.082364,fluid
4740,0.0823711,1.6122,-0.00340977,0.0823005,fluid
4741,0.0823711,1.64049,-0.00573591,0.0821711,fluid
4742,0.0823711,1.66877,-0.00805745,0.081976,fluid
4743,0.0823711,1.69706,-0.0103726,0.0817154,fluid
4744,0.0823711,1.72534,-0.0126794,0.0813893,fluid
4745,0.0823711,1.75362,-0.014976,0.0809982,fluid
4746,0.0823711,1.78191,-0.0172607,0.0805423,fluid
4747,0.0823711,1.81019,-0.0195316,0.0800219,fluid
4748,0.0823711,1.83848,-0.0217868,0.0794376,fluid
4749,0.0823711,1.86676,-0.0240246,0.0787896,fluid
4750,0.0823711,1.89505,-0.0262432,0.0780787,fluid
4751,0.0823711,1.92333,-0.0284408,0.0773053,fluid
4752,0.0823711,1.95161,-0.0306157,0.0764701,fluid
4753,0.0823711,1.9799,-0.0327661,0.0755736,fluid
4754,0.0823711,2.00818,-0.0348902,0.0746168,fluid
4755,0.0823711,2.03647,-0.0369865,0.0736002,fluid
4756,0.0823711,2.06475,-0.0390531,0.0725248,fluid
4757,0.0823711,2.09304,-0.0410885,0.0713913,fluid
4758,0.0823711,2.12132,-0.0430911,0.0702008,fluid
4759,0.0823711,2.1496,-0.0450592,0.0689541,fluid
4760,0.0823711,2.17789,-0.0469912,0.0676522,fluid
4761,0.0823711,2.20617,-0.0488856,0.0662962,fluid
4762,0.0823711,2.23446,-0.050741,0.0648872,fluid
4763,0.0823711,2.26274,-0.0525557,0.0634262,fluid
4764,0.0823711,2.29103,-0.0543284,0.0619146,fluid
4765,0.0823711,2.31931,-0.0560577,0.0603534,fluid
4766,0.0823711,2.34759,-0.0577421,0.0587439,fluid
4767,0.0823711,2.37588,-0.0593803,0.0570874,fluid
4768,0.0823711,2.40416,-0.060971,0.0553853,fluid
4769,0.0823711,2.43245,-0.0625129,0.0536388,fluid
4770,0.0823711,2.46073,-0.0640049,0.0518495,fluid
4771,0.0823711,2.48902,-0.0654456,0.0500186,fluid
4772,0.0823711,2.5173,-0.066834,0.0481478,fluid
4773,0.0823711,2.54558,-0.0681689,0.0462385,fluid
4774,0.0823711,2.57387,-0.0694493,0.0442921,fluid
4775,0.0823711,2.60215,-0.0706741,0.0423103,fluid
4776,0.0823711,2.63044,-0.0718424,0.0402947,fluid
4777,0.0823711,2.65872,-0.0729532,0.0382469,fluid
4778,0.0823711,2.68701,-0.0740057,0.0361684,fluid
4779,0.0823711,2.71529,-0.0749989,0.034061,fluid
4780,0.0823711,2.74357,-0.0759322,0.0319264,fluid
4781,0.0823711,2.77186,-0.0768047,0.0297662,fluid
4782,0.0823711,2.80014,-0.0776158,0.0275822,fluid
4783,0.0823711,2.82843,-0.0783648,0.0253762,fluid
4784,0.0823711,2.85671,-0.0790511,0.0231498,fluid
4785,0.0823711,2.885,-0.0796742,0.020905,fluid
4786,0.0823711,2.91328,-0.0802335,0.0186434,fluid
4787,0.0823711,2.94156,-0.0807287,0.0163669,fluid
4788,0.0823711,2.96985,-0.0811592,0.0140773,fluid
4789,0.0823711,2.99813,-0.0815249,0.0117765,fluid
4790,0.0823711,3.02642,-0.0818253,0.00946618,fluid
4791,0.0823711,3.0547,-0.0820603,0.00714833,fluid
4792,0.0823711,3.08299,-0.0822296,0.00482476,fluid
4793,0.0823711,3.11127,-0.0823332,0.00249734,fluid
4794,0.0823711,3.13955,-0.0823709,0.000167917,fluid
4795,0.0823711,3.16784,-0.0823427,-0.00216164,fluid
4796,0.0823711,3.19612,-0.0822486,-0.00448947,fluid
4797,0.0823711,3.22441,-0.0820888,-0.0068137,fluid
4798,0.0823711,3.25269,-0.0818632,-0.00913249,fluid
4799,0.0823711,3.28098,-0.0815722,-0.011444,fluid
4800,0.0823711,3.30926,-0.0812159,-0.0137463,fluid
4801,0.0823711,3.33754,-0.0807947,-0.0160376,fluid
4802,0.0823711,3.36583,-0.0803088,-0.0183161,fluid
4803,0.0823711,3.39411,-0.0797587,-0.02058,fluid
4804,0.0823711,3.4224,-0.0791448,-0.0228274,fluid
4805,0.0823711,3.45068,-0.0784676,-0.0250565,fluid
4806,0.0823711,3.47897,-0.0777276,-0.0272656,fluid
4807,0.0823711,3.50725,-0.0769254,-0.0294528,fluid
4808,0.0823711,3.53553,-0.0760617,-0.0316165,fluid
4809,0.0823711,3.56382,-0.0751372,-0.033755,fluid
4810,0.0823711,3.5921,-0.0741525,-0.0358664,fluid
4811,0.0823711,3.62039,-0.0731085,-0.0379491,fluid
4812,0.0823711,3.64867,-0.0720061,-0.0400015,fluid
4813,0.0823711,3.67696,-0.070846,-0.0420218,fluid
4814,0.0823711,3.70524,-0.0696293,-0.0440086,fluid
4815,0.0823711,3.73352,-0.0683568,-0.0459601,fluid
4816,0.0823711,3.76181,-0.0670297,-0.0478749,fluid
4817,0.0823711,3.79009,-0.065649,-0.0497514,fluid
4818,0.0823711,3.81838,-0.0642157,-0.0515881,fluid
4819,0.0823711,3.84666,-0.0627311,-0.0533835,fluid
4820,0.0823711,3.87495,-0.0611963,-0.0551362,fluid
4821,0.0823711,3.90323,-0.0596125,-0.0568448,fluid
4822,0.0823711,3.93151,-0.0579811,-0.058508,fluid
4823,0.0823711,3.9598,-0.0563033,-0.0601243,fluid
4824,0.0823711,3.98808,-0.0545804,-0.0616925,fluid
4825,0.0823711,4.01637,-0.0528139,-0.0632114,fluid
4826,0.0823711,4.04465,-0.0510051,-0.0646797,fluid
4827,0.0823711,4.07294,-0.0491555,-0.0660963,fluid
4828,0.0823711,4.10122,-0.0472666,-0.06746,fluid
4829,0.0823711,4.1295,-0.0453399,-0.0687698,fluid
4830,0.0823711,4.15779,-0.0433769,-0.0700245,fluid
4831,0.0823711,4.18607,-0.0413793,-0.0712232,fluid
4832,0.0823711,4.21436,-0.0393485,-0.072365,fluid
4833,0.0823711,4.24264,-0.0372862,-0.0734488,fluid
4834,0.0823711,4.27092,-0.0351942,-0.0744739,fluid
4835,0.0823711,4.29921,-0.0330739,-0.0754394,fluid
4836,0.0823711,4.32749,-0.0309272,-0.0763446,fluid
4837,0.0823711,4.35578,-0.0287558,-0.0771887,fluid
4838,0.0823711,4.38406,-0.0265614,-0.0779711,fluid
4839,0.0823711,4.41235,-0.0243457,-0.078691,fluid
4840,0.0823711,4.44063,-0.0221105,-0.0793481,fluid
4841,0.0823711,4.46891,-0.0198577,-0.0799416,fluid
4842,0.0823711,4.4972,-0.0175889,-0.0804712,fluid
4843,0.0823711,4.52548,-0.0153061,-0.0809365,fluid
4844,0.0823711,4.55377,-0.0130111,-0.081337,fluid
4845,0.0823711,4.58205,-0.0107056,-0.0816724,fluid
4846,0.0823711,4.61034,-0.00839161,-0.0819425,fluid
4847,0.0823711,4.63862,-0.00607088,-0.082147,fluid
4848,0.0823711,4.6669,-0.00374529,-0.0822859,fluid
4849,0.0823711,4.69519,-0.00141671,-0.0823589,fluid
4850,0.0823711,4.72347,0.000913008,-0.082366,fluid
4851,0.0823711,4.75176,0.00324199,-0.0823072,fluid
4852,0.0823711,4.78004,0.00556839,-0.0821826,fluid
4853,0.0823711,4.80833,0.00789033,-0.0819923,fluid
4854,0.0823711,4.83661,0.010206,-0.0817363,fluid
4855,0.0823711,4.86489,0.0125134,-0.081415,fluid
4856,0.0823711,4.89318,0.0148109,-0.0810286,fluid
4857,0.0823711,4.92146,0.0170965,-0.0805773,fluid
4858,0.0823711,4.94975,0.0193684,-0.0800616,fluid
4859,0.0823711,4.97803,0.0216248,-0.0794818,fluid
4860,0.0823711,5.00632,0.023864,-0.0788385,fluid
4861,0.0823711,5.0346,0.026084,-0.078132,fluid
4862,0.0823711,5.06288,0.0282832,-0.0773631,fluid
4863,0.0823711,5.09117,0.0304598,-0.0765323,fluid
4864,0.0823711,5.11945,0.0326119,-0.0756403,fluid
4865,0.0823711,5.14774,0.034738,-0.0746877,fluid
4866,0.0823711,5.17602,0.0368364,-0.0736755,fluid
4867,0.0823711,5.20431,0.0389052,-0.0726042,fluid
4868,0.0823711,5.23259,0.0409429,-0.0714749,fluid
4869,0.0823711,5.26087,0.0429479,-0.0702885,fluid
4870,0.0823711,5.28916,0.0449185,-0.0690458,fluid
4871,0.0823711,5.31744,0.0468532,-0.0677478,fluid
4872,0.0823711,5.34573,0.0487504,-0.0663957,fluid
4873,0.0823711,5.37401,0.0506086,-0.0649905,fluid
4874,0.0823711,5.4023,0.0524263,-0.0635332,fluid
4875,0.0823711,5.43058,0.0542021,-0.0620252,fluid
4876,0.0823711,5.45886,0.0559345,-0.0604675,fluid
4877,0.0823711,5.48715,0.0576222,-0.0588615,fluid
4878,0.0823711,5.51543,0.0592638,-0.0572083,fluid
4879,0.0823711,5.54372,0.060858,-0.0555094,fluid
4880,0.0823711,5.572,0.0624035,-0.0537662,fluid
4881,0.0823711,5.60029,0.063899,-0.0519798,fluid
4882,0.0823711,5.62857,0.0653435,-0.050152,fluid
4883,0.0823711,5.65685,0.0667357,-0.048284,fluid
4884,0.0823711,5.68514,0.0680745,-0.0463773,fluid
4885,0.0823711,5.71342,0.0693588,-0.0444336,fluid
4886,0.0823711,5.74171,0.0705877,-0.0424543,fluid
4887,0.0823711,5.76999,0.0717601,-0.0404411,fluid
4888,0.0823711,5.79828,0.0728751,-0.0383955,fluid
4889,0.0823711,5.82656,0.0739318,-0.0363192,fluid
4890,0.0823711,5.85484,0.0749293,-0.0342138,fluid
4891,0.0823711,5.88313,0.0758669,-0.0320811,fluid
4892,0.0823711,5.91141,0.0767439,-0.0299227,fluid
4893,0.0823711,5.9397,0.0775594,-0.0277404,fluid
4894,0.0823711,5.96798,0.0783129,-0.0255359,fluid
4895,0.0823711,5.99627,0.0790037,-0.023311,fluid
4896,0.0823711,6.02455,0.0796314,-0.0210674,fluid
4897,0.0823711,6.05283,0.0801953,-0.0188069,fluid
4898,0.0823711,6.08112,0.0806951,-0.0165314,fluid
4899,0.0823711,6.1094,0.0811304,-0.0142427,fluid
4900,0.0823711,6.13769,0.0815007,-0.0119426,fluid
4901,0.0823711,6.16597,0.0818058,-0.00963296,fluid
4902,0.0823711,6.19426,0.0820456,-0.0073156,fluid
4903,0.0823711,6.22254,0.0822196,-0.00499238,fluid
4904,0.0823711,6.25082,0.0823279,-0.00266517,fluid
4905,0.0823711,6.27911,0.0823704,-0.000335833,fluid
4906,0.0840611,0,0.0840611,0,fluid
4907,0.0840611,0.0282843,0.0840275,0.00237729,fluid
4908,0.0840611,0.0565685,0.0839266,0.00475268,fluid
4909,0.0840611,0.0848528,0.0837587,0.00712426,fluid
4910,0.0840611,0.113137,0.0835237,0.00949015,fluid
4911,0.0840611,0.141421,0.0832219,0.0118484,fluid
4912,0.0840611,0.169706,0.0828535,0.0141973,fluid
4913,0.0840611,0.19799,0.0824189,0.0165347,fluid
4914,0.0840611,0.226274,0.0819183,0.018859,fluid
4915,0.0840611,0.254558,0.0813522,0.0211681,fluid
4916,0.0840611,0.282843,0.080721,0.0234603,fluid
4917,0.0840611,0.311127,0.0800253,0.0257338,fluid
4918,0.0840611,0.339411,0.0792655,0.0279866,fluid
4919,0.0840611,0.367696,0.0784423,0.0302171,fluid
4920,0.0840611,0.39598,0.0775564,0.0324234,fluid
4921,0.0840611,0.424264,0.0766084,0.0346038,fluid
4922,0.0840611,0.452548,0.0755992,0.0367565,fluid
4923,0.0840611,0.480833,0.0745294,0.0388797,fluid
4924,0.0840611,0.509117,0.0734001,0.0409719,fluid
4925,0.0840611,0.537401,0.072212,0.0430313,fluid
4926,0.0840611,0.565685,0.0709662,0.0450563,fluid
4927,0.0840611,0.59397,0.0696636,0.0470452,fluid
4928,0.0840611,0.622254,0.0683053,0.0489965,fluid
4929,0.0840611,0.650538,0.0668923,0.0509086,fluid
4930,0.0840611,0.678823,0.0654258,0.05278,fluid
4931,0.0840611,0.707107,0.063907,0.0546092,fluid
4932,0.0840611,0.735391,0.0623371,0.0563947,fluid
4933,0.0840611,0.763675,0.0607173,0.058135,fluid
4934,0.0840611,0.79196,0.0590489,0.0598289,fluid
4935,0.0840611,0.820244,0.0573333,0.0614749,fluid
4936,0.0840611,0.848528,0.0555718,0.0630717,fluid
4937,0.0840611,0.876812,0.0537659,0.0646181,fluid
4938,0.0840611,0.905097,0.0519169,0.0661128,fluid
4939,0.0840611,0.933381,0.0500265,0.0675546,fluid
4940,0.0840611,0.961665,0.048096,0.0689423,fluid
4941,0.0840611,0.989949,0.046127,0.0702749,fluid
4942,0.0840611,1.01823,0.0441212,0.0715513,fluid
4943,0.0840611,1.04652,0.04208,0.0727705,fluid
4944,0.0840611,1.0748,0.0400052,0.0739314,fluid
4945,0.0840611,1.10309,0.0378984,0.0750332,fluid
4946,0.0840611,1.13137,0.0357612,0.076075,fluid
4947,0.0840611,1.15966,0.0335955,0.0770559,fluid
4948,0.0840611,1.18794,0.0314029,0.0779752,fluid
4949,0.0840611,1.21622,0.0291851,0.0788321,fluid
4950,0.0840611,1.24451,0.0269441,0.0796259,fluid
4951,0.0840611,1.27279,0.0246814,0.0803561,fluid
4952,0.0840611,1.30108,0.022399,0.0810219,fluid
4953,0.0840611,1.32936,0.0200987,0.081623,fluid
4954,0.0840611,1.35765,0.0177824,0.0821587,fluid
4955,0.0840611,1.38593,0.0154518,0.0826288,fluid
4956,0.0840611,1.41421,0.0131088,0.0830327,fluid
4957,0.0840611,1.4425,0.0107553,0.0833702,fluid
4958,0.0840611,1.47078,0.0083933,0.083641,fluid
4959,0.0840611,1.49907,0.00602453,0.0838449,fluid
4960,0.0840611,1.52735,0.00365094,0.0839818,fluid
4961,0.0840611,1.55563,0.00127444,0.0840514,fluid
4962,0.0840611,1.58392,-0.00110309,0.0840539,fluid
4963,0.0840611,1.6122,-0.00347973,0.0839891,fluid
4964,0.0840611,1.64049,-0.0058536,0.083857,fluid
4965,0.0840611,1.66877,-0.00822277,0.083658,fluid
4966,0.0840611,1.69706,-0.0105854,0.083392,fluid
4967,0.0840611,1.72534,-0.0129395,0.0830592,fluid
4968,0.0840611,1.75362,-0.0152833,0.0826601,fluid
4969,0.0840611,1.78191,-0.0176148,0.0821948,fluid
4970,0.0840611,1.81019,-0.0199323,0.0816638,fluid
4971,0.0840611,1.83848,-0.0222338,0.0810674,fluid
4972,0.0840611,1.86676,-0.0245176,0.0804062,fluid
4973,0.0840611,1.89505,-0.0267817,0.0796807,fluid
4974,0.0840611,1.92333,-0.0290244,0.0788914,fluid
4975,0.0840611,1.95161,-0.0312439,0.078039,fluid
4976,0.0840611,1.9799,-0.0334383,0.0771242,fluid
4977,0.0840611,2.00818,-0.0356061,0.0761477,fluid
4978,0.0840611,2.03647,-0.0377453,0.0751103,fluid
4979,0.0840611,2.06475,-0.0398544,0.0740128,fluid
4980,0.0840611,2.09304,-0.0419316,0.0728561,fluid
4981,0.0840611,2.12132,-0.0439752,0.0716411,fluid
4982,0.0840611,2.1496,-0.0459837,0.0703688,fluid
4983,0.0840611,2.17789,-0.0479553,0.0690402,fluid
4984,0.0840611,2.20617,-0.0498887,0.0676564,fluid
4985,0.0840611,2.23446,-0.0517821,0.0662185,fluid
4986,0.0840611,2.26274,-0.053634,0.0647276,fluid
4987,0.0840611,2.29103,-0.0554431,0.0631849,fluid
4988,0.0840611,2.31931,-0.0572078,0.0615917,fluid
4989,0.0840611,2.34759,-0.0589268,0.0599492,fluid
4990,0.0840611,2.37588,-0.0605986,0.0582587,fluid
4991,0.0840611,2.40416,-0.062222,0.0565216,fluid
4992,0.0840611,2.43245,-0.0637955,0.0547394,fluid
4993,0.0840611,2.46073,-0.0653181,0.0529133,fluid
4994,0.0840611,2.48902,-0.0667884,0.0510449,fluid
4995,0.0840611,2.5173,-0.0682052,0.0491357,fluid
4996,0.0840611,2.54558,-0.0695675,0.0471871,fluid
4997,0.0840611,2.57387,-0.0708742,0.0452009,fluid
4998,0.0840611,2.60215,-0.0721241,0.0431784,fluid
4999,0.0840611,2.63044,-0.0733164,0.0411215,fluid
5000,0.0840611,2.65872,-0.07445,0.0390316,fluid
5001,0.0840611,2.68701,-0.0755241,0.0369105,fluid
5002,0.0840611,2.71529,-0.0765377,0.0347599,fluid
5003,0.0840611,2.74357,-0.0774901,0.0325814,fluid
5004,0.0840611,2.77186,-0.0783805,0.0303769,fluid
5005,0.0840611,2.80014,-0.0792083,0.0281482,fluid
5006,0.0840611,2.82843,-0.0799726,0.0258969,fluid
5007,0.0840611,2.85671,-0.080673,0.0236248,fluid
5008,0.0840611,2.885,-0.0813089,0.0213339,fluid
5009,0.0840611,2.91328,-0.0818797,0.0190259,fluid
5010,0.0840611,2.94156,-0.082385,0.0167027,fluid
5011,0.0840611,2.96985,-0.0828244,0.0143661,fluid
5012,0.0840611,2.99813,-0.0831976,0.0120181,fluid
5013,0.0840611,3.02642,-0.0835042,0.0096604,fluid
5014,0.0840611,3.0547,-0.083744,0.007295,fluid
5015,0.0840611,3.08299,-0.0839168,0.00492376,fluid
5016,0.0840611,3.11127,-0.0840225,0.00254858,fluid
5017,0.0840611,3.13955,-0.0840609,0.000171362,fluid
5018,0.0840611,3.16784,-0.0840322,-0.00220599,fluid
5019,0.0840611,3.19612,-0.0839362,-0.00458158,fluid
5020,0.0840611,3.22441,-0.083773,-0.0069535,fluid
5021,0.0840611,3.25269,-0.0835429,-0.00931987,fluid
5022,0.0840611,3.28098,-0.0832459,-0.0116788,fluid
5023,0.0840611,3.30926,-0.0828823,-0.0140283,fluid
5024,0.0840611,3.33754,-0.0824524,-0.0163667,fluid
5025,0.0840611,3.36583,-0.0819566,-0.0186919,fluid
5026,0.0840611,3.39411,-0.0813952,-0.0210022,fluid
5027,0.0840611,3.4224,-0.0807687,-0.0232957,fluid
5028,0.0840611,3.45068,-0.0800776,-0.0255706,fluid
5029,0.0840611,3.47897,-0.0793224,-0.027825,fluid
5030,0.0840611,3.50725,-0.0785037,-0.0300571,fluid
5031,0.0840611,3.53553,-0.0776223,-0.0322652,fluid
5032,0.0840611,3.56382,-0.0766788,-0.0344475,fluid
5033,0.0840611,3.5921,-0.0756739,-0.0366023,fluid
5034,0.0840611,3.62039,-0.0746085,-0.0387277,fluid
5035,0.0840611,3.64867,-0.0734834,-0.0408222,fluid
5036,0.0840611,3.67696,-0.0722996,-0.042884,fluid
5037,0.0840611,3.70524,-0.0710579,-0.0449115,fluid
5038,0.0840611,3.73352,-0.0697593,-0.0469031,fluid
5039,0.0840611,3.76181,-0.068405,-0.0488572,fluid
5040,0.0840611,3.79009,-0.0669959,-0.0507722,fluid
5041,0.0840611,3.81838,-0.0655333,-0.0526466,fluid
5042,0.0840611,3.84666,-0.0640182,-0.0544788,fluid
5043,0.0840611,3.87495,-0.0624519,-0.0562675,fluid
5044,0.0840611,3.90323,-0.0608356,-0.0580111,fluid
5045,0.0840611,3.93151,-0.0591707,-0.0597084,fluid
5046,0.0840611,3.9598,-0.0574585,-0.0613579,fluid
5047,0.0840611,3.98808,-0.0557003,-0.0629583,fluid
5048,0.0840611,4.01637,-0.0538975,-0.0645084,fluid
5049,0.0840611,4.04465,-0.0520516,-0.0660068,fluid
5050,0.0840611,4.07294,-0.0501641,-0.0674525,fluid
5051,0.0840611,4.10122,-0.0482364,-0.0688441,fluid
5052,0.0840611,4.1295,-0.0462702,-0.0701808,fluid
5053,0.0840611,4.15779,-0.0442669,-0.0714612,fluid
5054,0.0840611,4.18607,-0.0422283,-0.0726845,fluid
5055,0.0840611,4.21436,-0.0401558,-0.0738497,fluid
5056,0.0840611,4.24264,-0.0380513,-0.0749558,fluid
5057,0.0840611,4.27092,-0.0359162,-0.0760019,fluid
5058,0.0840611,4.29921,-0.0337525,-0.0769873,fluid
5059,0.0840611,4.32749,-0.0315618,-0.077911,fluid
5060,0.0840611,4.35578,-0.0293458,-0.0787724,fluid
5061,0.0840611,4.38406,-0.0271063,-0.0795708,fluid
5062,0.0840611,4.41235,-0.0248452,-0.0803056,fluid
5063,0.0840611,4.44063,-0.0225642,-0.0809761,fluid
5064,0.0840611,4.46891,-0.0202651,-0.0815818,fluid
5065,0.0840611,4.4972,-0.0179498,-0.0821223,fluid
5066,0.0840611,4.52548,-0.0156202,-0.0825971,fluid
5067,0.0840611,4.55377,-0.013278,-0.0830058,fluid
5068,0.0840611,4.58205,-0.0109253,-0.0833481,fluid
5069,0.0840611,4.61034,-0.00856379,-0.0836237,fluid
5070,0.0840611,4.63862,-0.00619544,-0.0838325,fluid
5071,0.0840611,4.6669,-0.00382214,-0.0839742,fluid
5072,0.0840611,4.69519,-0.00144578,-0.0840487,fluid
5073,0.0840611,4.72347,0.000931741,-0.0840559,fluid
5074,0.0840611,4.75176,0.00330851,-0.083996,fluid
5075,0.0840611,4.78004,0.00568264,-0.0838688,fluid
5076,0.0840611,4.80833,0.00805222,-0.0836746,fluid
5077,0.0840611,4.83661,0.0104154,-0.0834134,fluid
5078,0.0840611,4.86489,0.0127702,-0.0830855,fluid
5079,0.0840611,4.89318,0.0151147,-0.0826911,fluid
5080,0.0840611,4.92146,0.0174472,-0.0822305,fluid
5081,0.0840611,4.94975,0.0197658,-0.0817042,fluid
5082,0.0840611,4.97803,0.0220685,-0.0811126,fluid
5083,0.0840611,5.00632,0.0243536,-0.080456,fluid
5084,0.0840611,5.0346,0.0266192,-0.0797351,fluid
5085,0.0840611,5.06288,0.0288635,-0.0789504,fluid
5086,0.0840611,5.09117,0.0310847,-0.0781026,fluid
5087,0.0840611,5.11945,0.0332811,-0.0771922,fluid
5088,0.0840611,5.14774,0.0354508,-0.0762202,fluid
5089,0.0840611,5.17602,0.0375921,-0.0751871,fluid
5090,0.0840611,5.20431,0.0397034,-0.0740939,fluid
5091,0.0840611,5.23259,0.041783,-0.0729414,fluid
5092,0.0840611,5.26087,0.0438291,-0.0717306,fluid
5093,0.0840611,5.28916,0.0458401,-0.0704624,fluid
5094,0.0840611,5.31744,0.0478145,-0.0691379,fluid
5095,0.0840611,5.34573,0.0497506,-0.067758,fluid
5096,0.0840611,5.37401,0.051647,-0.0663239,fluid
5097,0.0840611,5.4023,0.053502,-0.0648368,fluid
5098,0.0840611,5.43058,0.0553142,-0.0632978,fluid
5099,0.0840611,5.45886,0.0570822,-0.0617082,fluid
5100,0.0840611,5.48715,0.0588045,-0.0600692,fluid
5101,0.0840611,5.51543,0.0604797,-0.0583821,fluid
5102,0.0840611,5.54372,0.0621066,-0.0566484,fluid
5103,0.0840611,5.572,0.0636838,-0.0548693,fluid
5104,0.0840611,5.60029,0.0652101,-0.0530463,fluid
5105,0.0840611,5.62857,0.0666842,-0.051181,fluid
5106,0.0840611,5.65685,0.0681049,-0.0492746,fluid
5107,0.0840611,5.68514,0.0694712,-0.0473289,fluid
5108,0.0840611,5.71342,0.0707819,-0.0453453,fluid
5109,0.0840611,5.74171,0.072036,-0.0433254,fluid
5110,0.0840611,5.76999,0.0732324,-0.0412708,fluid
5111,0.0840611,5.79828,0.0743703,-0.0391833,fluid
5112,0.0840611,5.82656,0.0754487,-0.0370644,fluid
5113,0.0840611,5.85484,0.0764667,-0.0349158,fluid
5114,0.0840611,5.88313,0.0774235,-0.0327393,fluid
5115,0.0840611,5.91141,0.0783185,-0.0305367,fluid
5116,0.0840611,5.9397,0.0791507,-0.0283096,fluid
5117,0.0840611,5.96798,0.0799197,-0.0260598,fluid
