h/dp :,2
L2norm Pressure,KE,dp,Nparticles
596701,780178,0.5,480

t,20
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1002.44,0,19280.6,,0,0,,0,0,boundary
1,0.75,-0.25,,1002.36,0,18638.5,,0,0,,0,0,boundary
2,1.25,-0.25,,1002.25,0,17796.6,,0,0,,0,0,boundary
3,1.75,-0.25,,1002.17,0,17156.6,,0,0,,0,0,boundary
4,2.25,-0.25,,1002.14,0,16889.9,,0,0,,0,0,boundary
5,2.75,-0.25,,1002.13,0,16807.6,,0,0,,0,0,boundary
6,3.25,-0.25,,1002.12,0,16778,,0,0,,0,0,boundary
7,3.75,-0.25,,1002.12,0,16736.1,,0,0,,0,0,boundary
8,4.25,-0.25,,1002.12,0,16728.2,,0,0,,0,0,boundary
9,4.75,-0.25,,1002.13,0,16809.5,,0,0,,0,0,boundary
10,5.25,-0.25,,1002.15,0,16982.4,,0,0,,0,0,boundary
11,5.75,-0.25,,1002.18,0,17250.6,,0,0,,0,0,boundary
12,6.25,-0.25,,1002.23,0,17588,,0,0,,0,0,boundary
13,6.75,-0.25,,1002.28,0,18037.1,,0,0,,0,0,boundary
14,7.25,-0.25,,1002.35,0,18547.6,,0,0,,0,0,boundary
15,7.75,-0.25,,1002.41,0,19049,,0,0,,0,0,boundary
16,8.25,-0.25,,1002.46,0,19438.2,,0,0,,0,0,boundary
17,8.75,-0.25,,1002.48,0,19591,,0,0,,0,0,boundary
18,9.25,-0.25,,1002.47,0,19528.5,,0,0,,0,0,boundary
19,9.75,-0.25,,1002.44,0,19295.1,,0,0,,0,0,boundary
20,10.25,-0.25,,1002.38,0,18823,,0,0,,0,0,boundary
21,10.75,-0.25,,1002.3,0,18197.3,,0,0,,0,0,boundary
22,11.25,-0.25,,1002.24,0,17666.5,,0,0,,0,0,boundary
23,11.75,-0.25,,1002.16,0,17098,,0,0,,0,0,boundary
24,12.25,-0.25,,1002.11,0,16684.4,,0,0,,0,0,boundary
25,12.75,-0.25,,1002.08,0,16415.9,,0,0,,0,0,boundary
26,13.25,-0.25,,1002.05,0,16191.1,,0,0,,0,0,boundary
27,13.75,-0.25,,1002.02,0,15983.3,,0,0,,0,0,boundary
28,14.25,-0.25,,1002.01,0,15840.8,,0,0,,0,0,boundary
29,14.75,-0.25,,1001.99,0,15722.6,,0,0,,0,0,boundary
30,15.25,-0.25,,1001.98,0,15659.2,,0,0,,0,0,boundary
31,15.75,-0.25,,1001.98,0,15610.9,,0,0,,0,0,boundary
32,16.25,-0.25,,1001.97,0,15590.9,,0,0,,0,0,boundary
33,16.75,-0.25,,1001.97,0,15570.6,,0,0,,0,0,boundary
34,17.25,-0.25,,1001.96,0,15449.9,,0,0,,0,0,boundary
35,17.75,-0.25,,1001.9,0,15034.6,,0,0,,0,0,boundary
36,18.25,-0.25,,1001.76,0,13911.1,,0,0,,0,0,boundary
37,18.75,-0.25,,1001.59,0,12569.3,,0,0,,0,0,boundary
38,19.25,-0.25,,1001.58,0,12464.2,,0,0,,0,0,boundary
39,19.75,-0.25,,1001.77,0,13996.2,,0,0,,0,0,boundary
40,20.25,-0.25,,1002.02,0,15914.4,,0,0,,0,0,boundary
41,20.75,-0.25,,1002.16,0,17025.8,,0,0,,0,0,boundary
42,21.25,-0.25,,1002.21,0,17491.9,,0,0,,0,0,boundary
43,21.75,-0.25,,1002.25,0,17784.2,,0,0,,0,0,boundary
44,22.25,-0.25,,1002.29,0,18112.7,,0,0,,0,0,boundary
45,22.75,-0.25,,1002.33,0,18446.3,,0,0,,0,0,boundary
46,23.25,-0.25,,1002.38,0,18782.7,,0,0,,0,0,boundary
47,23.75,-0.25,,1002.42,0,19129.3,,0,0,,0,0,boundary
48,24.25,-0.25,,1002.43,0,19250,,0,0,,0,0,boundary
49,24.75,-0.25,,1002.38,0,18850.7,,0,0,,0,0,boundary
50,25.25,-0.25,,1002.34,0,18523.9,,0,0,,0,0,boundary
51,25.75,-0.25,,1002.55,0,20204.7,,0,0,,0,0,boundary
52,26.25,-0.25,,1002.79,0,22074.1,,0,0,,0,0,boundary
53,0.25,-0.75,,1002.86,0,22669.1,,0,0,,0,0,boundary
54,0.75,-0.75,,1002.78,0,21984,,0,0,,0,0,boundary
55,1.25,-0.75,,1002.66,0,21036.8,,0,0,,0,0,boundary
56,1.75,-0.75,,1002.57,0,20313.6,,0,0,,0,0,boundary
57,2.25,-0.75,,1002.54,0,20062.7,,0,0,,0,0,boundary
58,2.75,-0.75,,1002.54,0,20092.4,,0,0,,0,0,boundary
59,3.25,-0.75,,1002.54,0,20113.2,,0,0,,0,0,boundary
