h/dp :,2
L2normdrhodt,dp,Nparticles
11.9371,0.1,12201

t,0
IDx,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
419,10.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
420,10.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
421,10.45,-0.25,,1000,0,0,,0,0,,0,0,boundary
422,10.55,-0.25,,1000,0,0,,0,0,,0,0,boundary
423,10.65,-0.25,,1000,0,0,,0,0,,0,0,boundary
424,10.75,-0.25,,1000,0,0,,0,0,,0,0,boundary
425,10.85,-0.25,,1000,0,0,,0,0,,0,0,boundary
426,10.95,-0.25,,1000,0,0,,0,0,,0,0,boundary
427,11.05,-0.25,,1000,0,0,,0,0,,0,0,boundary
428,11.15,-0.25,,1000,0,0,,0,0,,0,0,boundary
429,11.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
430,11.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
431,11.45,-0.25,,1000,0,0,,0,0,,0,0,boundary
432,11.55,-0.25,,1000,0,0,,0,0,,0,0,boundary
433,11.65,-0.25,,1000,0,0,,0,0,,0,0,boundary
434,11.75,-0.25,,1000,0,0,,0,0,,0,0,boundary
435,11.85,-0.25,,1000,0,0,,0,0,,0,0,boundary
436,11.95,-0.25,,1000,0,0,,0,0,,0,0,boundary
437,12.05,-0.25,,1000,0,0,,0,0,,0,0,boundary
438,12.15,-0.25,,1000,0,0,,0,0,,0,0,boundary
439,12.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
440,12.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
441,12.45,-0.25,,1000,0,0,,0,0,,0,0,boundary
442,12.55,-0.25,,1000,0,0,,0,0,,0,0,boundary
443,12.65,-0.25,,1000,0,0,,0,0,,0,0,boundary
444,12.75,-0.25,,1000,0,0,,0,0,,0,0,boundary
445,12.85,-0.25,,1000,0,0,,0,0,,0,0,boundary
446,12.95,-0.25,,1000,0,0,,0,0,,0,0,boundary
447,13.05,-0.25,,1000,0,0,,0,0,,0,0,boundary
448,13.15,-0.25,,1000,0,0,,0,0,,0,0,boundary
449,13.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
450,13.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
451,13.45,-0.25,,1000,0,0,,0,0,,0,0,boundary
452,13.55,-0.25,,1000,0,0,,0,0,,0,0,boundary
453,13.65,-0.25,,1000,0,0,,0,0,,0,0,boundary
454,13.75,-0.25,,1000,0,0,,0,0,,0,0,boundary
455,13.85,-0.25,,1000,0,0,,0,0,,0,0,boundary
456,13.95,-0.25,,1000,0,0,,0,0,,0,0,boundary
457,14.05,-0.25,,1000,0,0,,0,0,,0,0,boundary
458,14.15,-0.25,,1000,0,0,,0,0,,0,0,boundary
459,14.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
460,14.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
461,14.45,-0.25,,1000,0,0,,0,0,,0,0,boundary
462,14.55,-0.25,,1000,0,0,,0,0,,0,0,boundary
463,14.65,-0.25,,1000,0,0,,0,0,,0,0,boundary
464,14.75,-0.25,,1000,0,0,,0,0,,0,0,boundary
465,14.85,-0.25,,1000,0,0,,0,0,,0,0,boundary
466,14.95,-0.25,,1000,0,0,,0,0,,0,0,boundary
467,15.05,-0.25,,1000,0,0,,0,0,,0,0,boundary
468,15.15,-0.25,,1000,0,0,,0,0,,0,0,boundary
469,15.25,-0.25,,1000,0,0,,0,0,,0,0,boundary
470,15.35,-0.25,,1000,0,0,,0,0,,0,0,boundary
471,-0.05,0.05,,1000,0,0,,0,0,,0,0,boundary
472,-0.05,0.15,,1000,0,0,,0,0,,0,0,boundary
473,-0.05,0.25,,1000,0,0,,0,0,,0,0,boundary
474,-0.05,0.35,,1000,0,0,,0,0,,0,0,boundary
475,-0.05,0.45,,1000,0,0,,0,0,,0,0,boundary
476,-0.05,0.55,,1000,0,0,,0,0,,0,0,boundary
477,-0.05,0.65,,1000,0,0,,0,0,,0,0,boundary
478,-0.05,0.75,,1000,0,0,,0,0,,0,0,boundary
479,-0.05,0.85,,1000,0,0,,0,0,,0,0,boundary
480,-0.05,0.95,,1000,0,0,,0,0,,0,0,boundary
481,-0.05,1.05,,1000,0,0,,0,0,,0,0,boundary
482,-0.05,1.15,,1000,0,0,,0,0,,0,0,boundary
483,-0.05,1.25,,1000,0,0,,0,0,,0,0,boundary
484,-0.05,1.35,,1000,0,0,,0,0,,0,0,boundary
485,-0.05,1.45,,1000,0,0,,0,0,,0,0,boundary
486,-0.05,1.55,,1000,0,0,,0,0,,0,0,boundary
487,-0.05,1.65,,1000,0,0,,0,0,,0,0,boundary
488,-0.05,1.75,,1000,0,0,,0,0,,0,0,boundary
489,-0.05,1.85,,1000,0,0,,0,0,,0,0,boundary
490,-0.05,1.95,,1000,0,0,,0,0,,0,0,boundary
491,-0.05,2.05,,1000,0,0,,0,0,,0,0,boundary
492,-0.05,2.15,,1000,0,0,,0,0,,0,0,boundary
493,-0.05,2.25,,1000,0,0,,0,0,,0,0,boundary
494,-0.05,2.35,,1000,0,0,,0,0,,0,0,boundary
495,-0.05,2.45,,1000,0,0,,0,0,,0,0,boundary
496,-0.05,2.55,,1000,0,0,,0,0,,0,0,boundary
497,-0.05,2.65,,1000,0,0,,0,0,,0,0,boundary
498,-0.05,2.75,,1000,0,0,,0,0,,0,0,boundary
499,-0.05,2.85,,1000,0,0,,0,0,,0,0,boundary
500,-0.05,2.95,,1000,0,0,,0,0,,0,0,boundary
501,-0.05,3.05,,1000,0,0,,0,0,,0,0,boundary
502,-0.05,3.15,,1000,0,0,,0,0,,0,0,boundary
503,-0.05,3.25,,1000,0,0,,0,0,,0,0,boundary
504,-0.05,3.35,,1000,0,0,,0,0,,0,0,boundary
505,-0.05,3.45,,1000,0,0,,0,0,,0,0,boundary
506,-0.05,3.55,,1000,0,0,,0,0,,0,0,boundary
507,-0.05,3.65,,1000,0,0,,0,0,,0,0,boundary
508,-0.05,3.75,,1000,0,0,,0,0,,0,0,boundary
509,-0.05,3.85,,1000,0,0,,0,0,,0,0,boundary
510,-0.05,3.95,,1000,0,0,,0,0,,0,0,boundary
511,-0.05,4.05,,1000,0,0,,0,0,,0,0,boundary
512,-0.05,4.15,,1000,0,0,,0,0,,0,0,boundary
513,-0.05,4.25,,1000,0,0,,0,0,,0,0,boundary
514,-0.05,4.35,,1000,0,0,,0,0,,0,0,boundary
515,-0.05,4.45,,1000,0,0,,0,0,,0,0,boundary
516,-0.05,4.55,,1000,0,0,,0,0,,0,0,boundary
517,-0.05,4.65,,1000,0,0,,0,0,,0,0,boundary
518,-0.05,4.75,,1000,0,0,,0,0,,0,0,boundary
519,-0.05,4.85,,1000,0,0,,0,0,,0,0,boundary
520,-0.05,4.95,,1000,0,0,,0,0,,0,0,boundary
521,-0.05,5.05,,1000,0,0,,0,0,,0,0,boundary
522,-0.05,5.15,,1000,0,0,,0,0,,0,0,boundary
523,-0.05,5.25,,1000,0,0,,0,0,,0,0,boundary
524,-0.05,5.35,,1000,0,0,,0,0,,0,0,boundary
525,-0.05,5.45,,1000,0,0,,0,0,,0,0,boundary
526,-0.05,5.55,,1000,0,0,,0,0,,0,0,boundary
527,-0.05,5.65,,1000,0,0,,0,0,,0,0,boundary
528,-0.05,5.75,,1000,0,0,,0,0,,0,0,boundary
529,-0.05,5.85,,1000,0,0,,0,0,,0,0,boundary
530,-0.05,5.95,,1000,0,0,,0,0,,0,0,boundary
531,-0.05,6.05,,1000,0,0,,0,0,,0,0,boundary
532,-0.05,6.15,,1000,0,0,,0,0,,0,0,boundary
533,-0.05,6.25,,1000,0,0,,0,0,,0,0,boundary
534,-0.05,6.35,,1000,0,0,,0,0,,0,0,boundary
535,-0.05,6.45,,1000,0,0,,0,0,,0,0,boundary
536,-0.05,6.55,,1000,0,0,,0,0,,0,0,boundary
537,-0.05,6.65,,1000,0,0,,0,0,,0,0,boundary
538,-0.05,6.75,,1000,0,0,,0,0,,0,0,boundary
539,-0.05,6.85,,1000,0,0,,0,0,,0,0,boundary
540,-0.05,6.95,,1000,0,0,,0,0,,0,0,boundary
541,-0.05,7.05,,1000,0,0,,0,0,,0,0,boundary
542,-0.05,7.15,,1000,0,0,,0,0,,0,0,boundary
543,-0.05,7.25,,1000,0,0,,0,0,,0,0,boundary
544,-0.05,7.35,,1000,0,0,,0,0,,0,0,boundary
545,-0.05,7.45,,1000,0,0,,0,0,,0,0,boundary
546,-0.05,7.55,,1000,0,0,,0,0,,0,0,boundary
547,-0.05,7.65,,1000,0,0,,0,0,,0,0,boundary
548,-0.05,7.75,,1000,0,0,,0,0,,0,0,boundary
549,-0.05,7.85,,1000,0,0,,0,0,,0,0,boundary
550,-0.05,7.95,,1000,0,0,,0,0,,0,0,boundary
551,-0.15,0.05,,1000,0,0,,0,0,,0,0,boundary
552,-0.15,0.15,,1000,0,0,,0,0,,0,0,boundary
553,-0.15,0.25,,1000,0,0,,0,0,,0,0,boundary
554,-0.15,0.35,,1000,0,0,,0,0,,0,0,boundary
555,-0.15,0.45,,1000,0,0,,0,0,,0,0,boundary
556,-0.15,0.55,,1000,0,0,,0,0,,0,0,boundary
557,-0.15,0.65,,1000,0,0,,0,0,,0,0,boundary
558,-0.15,0.75,,1000,0,0,,0,0,,0,0,boundary
559,-0.15,0.85,,1000,0,0,,0,0,,0,0,boundary
560,-0.15,0.95,,1000,0,0,,0,0,,0,0,boundary
561,-0.15,1.05,,1000,0,0,,0,0,,0,0,boundary
562,-0.15,1.15,,1000,0,0,,0,0,,0,0,boundary
563,-0.15,1.25,,1000,0,0,,0,0,,0,0,boundary
564,-0.15,1.35,,1000,0,0,,0,0,,0,0,boundary
565,-0.15,1.45,,1000,0,0,,0,0,,0,0,boundary
566,-0.15,1.55,,1000,0,0,,0,0,,0,0,boundary
567,-0.15,1.65,,1000,0,0,,0,0,,0,0,boundary
568,-0.15,1.75,,1000,0,0,,0,0,,0,0,boundary
569,-0.15,1.85,,1000,0,0,,0,0,,0,0,boundary
570,-0.15,1.95,,1000,0,0,,0,0,,0,0,boundary
571,-0.15,2.05,,1000,0,0,,0,0,,0,0,boundary
572,-0.15,2.15,,1000,0,0,,0,0,,0,0,boundary
573,-0.15,2.25,,1000,0,0,,0,0,,0,0,boundary
574,-0.15,2.35,,1000,0,0,,0,0,,0,0,boundary
575,-0.15,2.45,,1000,0,0,,0,0,,0,0,boundary
576,-0.15,2.55,,1000,0,0,,0,0,,0,0,boundary
577,-0.15,2.65,,1000,0,0,,0,0,,0,0,boundary
578,-0.15,2.75,,1000,0,0,,0,0,,0,0,boundary
579,-0.15,2.85,,1000,0,0,,0,0,,0,0,boundary
580,-0.15,2.95,,1000,0,0,,0,0,,0,0,boundary
581,-0.15,3.05,,1000,0,0,,0,0,,0,0,boundary
582,-0.15,3.15,,1000,0,0,,0,0,,0,0,boundary
583,-0.15,3.25,,1000,0,0,,0,0,,0,0,boundary
584,-0.15,3.35,,1000,0,0,,0,0,,0,0,boundary
585,-0.15,3.45,,1000,0,0,,0,0,,0,0,boundary
586,-0.15,3.55,,1000,0,0,,0,0,,0,0,boundary
587,-0.15,3.65,,1000,0,0,,0,0,,0,0,boundary
588,-0.15,3.75,,1000,0,0,,0,0,,0,0,boundary
589,-0.15,3.85,,1000,0,0,,0,0,,0,0,boundary
590,-0.15,3.95,,1000,0,0,,0,0,,0,0,boundary
591,-0.15,4.05,,1000,0,0,,0,0,,0,0,boundary
592,-0.15,4.15,,1000,0,0,,0,0,,0,0,boundary
593,-0.15,4.25,,1000,0,0,,0,0,,0,0,boundary
594,-0.15,4.35,,1000,0,0,,0,0,,0,0,boundary
595,-0.15,4.45,,1000,0,0,,0,0,,0,0,boundary
596,-0.15,4.55,,1000,0,0,,0,0,,0,0,boundary
597,-0.15,4.65,,1000,0,0,,0,0,,0,0,boundary
598,-0.15,4.75,,1000,0,0,,0,0,,0,0,boundary
599,-0.15,4.85,,1000,0,0,,0,0,,0,0,boundary
600,-0.15,4.95,,1000,0,0,,0,0,,0,0,boundary
601,-0.15,5.05,,1000,0,0,,0,0,,0,0,boundary
602,-0.15,5.15,,1000,0,0,,0,0,,0,0,boundary
603,-0.15,5.25,,1000,0,0,,0,0,,0,0,boundary
604,-0.15,5.35,,1000,0,0,,0,0,,0,0,boundary
605,-0.15,5.45,,1000,0,0,,0,0,,0,0,boundary
606,-0.15,5.55,,1000,0,0,,0,0,,0,0,boundary
607,-0.15,5.65,,1000,0,0,,0,0,,0,0,boundary
608,-0.15,5.75,,1000,0,0,,0,0,,0,0,boundary
609,-0.15,5.85,,1000,0,0,,0,0,,0,0,boundary
610,-0.15,5.95,,1000,0,0,,0,0,,0,0,boundary
611,-0.15,6.05,,1000,0,0,,0,0,,0,0,boundary
612,-0.15,6.15,,1000,0,0,,0,0,,0,0,boundary
613,-0.15,6.25,,1000,0,0,,0,0,,0,0,boundary
614,-0.15,6.35,,1000,0,0,,0,0,,0,0,boundary
615,-0.15,6.45,,1000,0,0,,0,0,,0,0,boundary
616,-0.15,6.55,,1000,0,0,,0,0,,0,0,boundary
617,-0.15,6.65,,1000,0,0,,0,0,,0,0,boundary
618,-0.15,6.75,,1000,0,0,,0,0,,0,0,boundary
619,-0.15,6.85,,1000,0,0,,0,0,,0,0,boundary
620,-0.15,6.95,,1000,0,0,,0,0,,0,0,boundary
621,-0.15,7.05,,1000,0,0,,0,0,,0,0,boundary
622,-0.15,7.15,,1000,0,0,,0,0,,0,0,boundary
623,-0.15,7.25,,1000,0,0,,0,0,,0,0,boundary
624,-0.15,7.35,,1000,0,0,,0,0,,0,0,boundary
625,-0.15,7.45,,1000,0,0,,0,0,,0,0,boundary
626,-0.15,7.55,,1000,0,0,,0,0,,0,0,boundary
627,-0.15,7.65,,1000,0,0,,0,0,,0,0,boundary
628,-0.15,7.75,,1000,0,0,,0,0,,0,0,boundary
629,-0.15,7.85,,1000,0,0,,0,0,,0,0,boundary
630,-0.15,7.95,,1000,0,0,,0,0,,0,0,boundary
631,-0.25,0.05,,1000,0,0,,0,0,,0,0,boundary
632,-0.25,0.15,,1000,0,0,,0,0,,0,0,boundary
633,-0.25,0.25,,1000,0,0,,0,0,,0,0,boundary
634,-0.25,0.35,,1000,0,0,,0,0,,0,0,boundary
635,-0.25,0.45,,1000,0,0,,0,0,,0,0,boundary
636,-0.25,0.55,,1000,0,0,,0,0,,0,0,boundary
637,-0.25,0.65,,1000,0,0,,0,0,,0,0,boundary
638,-0.25,0.75,,1000,0,0,,0,0,,0,0,boundary
639,-0.25,0.85,,1000,0,0,,0,0,,0,0,boundary
640,-0.25,0.95,,1000,0,0,,0,0,,0,0,boundary
641,-0.25,1.05,,1000,0,0,,0,0,,0,0,boundary
642,-0.25,1.15,,1000,0,0,,0,0,,0,0,boundary
643,-0.25,1.25,,1000,0,0,,0,0,,0,0,boundary
644,-0.25,1.35,,1000,0,0,,0,0,,0,0,boundary
645,-0.25,1.45,,1000,0,0,,0,0,,0,0,boundary
646,-0.25,1.55,,1000,0,0,,0,0,,0,0,boundary
647,-0.25,1.65,,1000,0,0,,0,0,,0,0,boundary
648,-0.25,1.75,,1000,0,0,,0,0,,0,0,boundary
649,-0.25,1.85,,1000,0,0,,0,0,,0,0,boundary
650,-0.25,1.95,,1000,0,0,,0,0,,0,0,boundary
651,-0.25,2.05,,1000,0,0,,0,0,,0,0,boundary
652,-0.25,2.15,,1000,0,0,,0,0,,0,0,boundary
653,-0.25,2.25,,1000,0,0,,0,0,,0,0,boundary
654,-0.25,2.35,,1000,0,0,,0,0,,0,0,boundary
655,-0.25,2.45,,1000,0,0,,0,0,,0,0,boundary
656,-0.25,2.55,,1000,0,0,,0,0,,0,0,boundary
657,-0.25,2.65,,1000,0,0,,0,0,,0,0,boundary
658,-0.25,2.75,,1000,0,0,,0,0,,0,0,boundary
659,-0.25,2.85,,1000,0,0,,0,0,,0,0,boundary
660,-0.25,2.95,,1000,0,0,,0,0,,0,0,boundary
661,-0.25,3.05,,1000,0,0,,0,0,,0,0,boundary
662,-0.25,3.15,,1000,0,0,,0,0,,0,0,boundary
663,-0.25,3.25,,1000,0,0,,0,0,,0,0,boundary
664,-0.25,3.35,,1000,0,0,,0,0,,0,0,boundary
665,-0.25,3.45,,1000,0,0,,0,0,,0,0,boundary
666,-0.25,3.55,,1000,0,0,,0,0,,0,0,boundary
667,-0.25,3.65,,1000,0,0,,0,0,,0,0,boundary
668,-0.25,3.75,,1000,0,0,,0,0,,0,0,boundary
669,-0.25,3.85,,1000,0,0,,0,0,,0,0,boundary
670,-0.25,3.95,,1000,0,0,,0,0,,0,0,boundary
671,-0.25,4.05,,1000,0,0,,0,0,,0,0,boundary
672,-0.25,4.15,,1000,0,0,,0,0,,0,0,boundary
673,-0.25,4.25,,1000,0,0,,0,0,,0,0,boundary
674,-0.25,4.35,,1000,0,0,,0,0,,0,0,boundary
675,-0.25,4.45,,1000,0,0,,0,0,,0,0,boundary
676,-0.25,4.55,,1000,0,0,,0,0,,0,0,boundary
677,-0.25,4.65,,1000,0,0,,0,0,,0,0,boundary
678,-0.25,4.75,,1000,0,0,,0,0,,0,0,boundary
679,-0.25,4.85,,1000,0,0,,0,0,,0,0,boundary
680,-0.25,4.95,,1000,0,0,,0,0,,0,0,boundary
681,-0.25,5.05,,1000,0,0,,0,0,,0,0,boundary
682,-0.25,5.15,,1000,0,0,,0,0,,0,0,boundary
683,-0.25,5.25,,1000,0,0,,0,0,,0,0,boundary
684,-0.25,5.35,,1000,0,0,,0,0,,0,0,boundary
685,-0.25,5.45,,1000,0,0,,0,0,,0,0,boundary
686,-0.25,5.55,,1000,0,0,,0,0,,0,0,boundary
687,-0.25,5.65,,1000,0,0,,0,0,,0,0,boundary
688,-0.25,5.75,,1000,0,0,,0,0,,0,0,boundary
689,-0.25,5.85,,1000,0,0,,0,0,,0,0,boundary
690,-0.25,5.95,,1000,0,0,,0,0,,0,0,boundary
691,-0.25,6.05,,1000,0,0,,0,0,,0,0,boundary
692,-0.25,6.15,,1000,0,0,,0,0,,0,0,boundary
693,-0.25,6.25,,1000,0,0,,0,0,,0,0,boundary
694,-0.25,6.35,,1000,0,0,,0,0,,0,0,boundary
695,-0.25,6.45,,1000,0,0,,0,0,,0,0,boundary
696,-0.25,6.55,,1000,0,0,,0,0,,0,0,boundary
697,-0.25,6.65,,1000,0,0,,0,0,,0,0,boundary
698,-0.25,6.75,,1000,0,0,,0,0,,0,0,boundary
699,-0.25,6.85,,1000,0,0,,0,0,,0,0,boundary
700,-0.25,6.95,,1000,0,0,,0,0,,0,0,boundary
701,-0.25,7.05,,1000,0,0,,0,0,,0,0,boundary
702,-0.25,7.15,,1000,0,0,,0,0,,0,0,boundary
703,-0.25,7.25,,1000,0,0,,0,0,,0,0,boundary
704,-0.25,7.35,,1000,0,0,,0,0,,0,0,boundary
705,-0.25,7.45,,1000,0,0,,0,0,,0,0,boundary
706,-0.25,7.55,,1000,0,0,,0,0,,0,0,boundary
707,-0.25,7.65,,1000,0,0,,0,0,,0,0,boundary
708,-0.25,7.75,,1000,0,0,,0,0,,0,0,boundary
709,-0.25,7.85,,1000,0,0,,0,0,,0,0,boundary
710,-0.25,7.95,,1000,0,0,,0,0,,0,0,boundary
711,15.05,0.05,,1000,0,0,,0,0,,0,0,boundary
712,15.05,0.15,,1000,0,0,,0,0,,0,0,boundary
713,15.05,0.25,,1000,0,0,,0,0,,0,0,boundary
714,15.05,0.35,,1000,0,0,,0,0,,0,0,boundary
715,15.05,0.45,,1000,0,0,,0,0,,0,0,boundary
716,15.05,0.55,,1000,0,0,,0,0,,0,0,boundary
717,15.05,0.65,,1000,0,0,,0,0,,0,0,boundary
718,15.05,0.75,,1000,0,0,,0,0,,0,0,boundary
719,15.05,0.85,,1000,0,0,,0,0,,0,0,boundary
720,15.05,0.95,,1000,0,0,,0,0,,0,0,boundary
721,15.05,1.05,,1000,0,0,,0,0,,0,0,boundary
722,15.05,1.15,,1000,0,0,,0,0,,0,0,boundary
723,15.05,1.25,,1000,0,0,,0,0,,0,0,boundary
724,15.05,1.35,,1000,0,0,,0,0,,0,0,boundary
725,15.05,1.45,,1000,0,0,,0,0,,0,0,boundary
726,15.05,1.55,,1000,0,0,,0,0,,0,0,boundary
727,15.05,1.65,,1000,0,0,,0,0,,0,0,boundary
728,15.05,1.75,,1000,0,0,,0,0,,0,0,boundary
729,15.05,1.85,,1000,0,0,,0,0,,0,0,boundary
730,15.05,1.95,,1000,0,0,,0,0,,0,0,boundary
731,15.05,2.05,,1000,0,0,,0,0,,0,0,boundary
732,15.05,2.15,,1000,0,0,,0,0,,0,0,boundary
733,15.05,2.25,,1000,0,0,,0,0,,0,0,boundary
734,15.05,2.35,,1000,0,0,,0,0,,0,0,boundary
735,15.05,2.45,,1000,0,0,,0,0,,0,0,boundary
736,15.05,2.55,,1000,0,0,,0,0,,0,0,boundary
737,15.05,2.65,,1000,0,0,,0,0,,0,0,boundary
738,15.05,2.75,,1000,0,0,,0,0,,0,0,boundary
739,15.05,2.85,,1000,0,0,,0,0,,0,0,boundary
740,15.05,2.95,,1000,0,0,,0,0,,0,0,boundary
741,15.05,3.05,,1000,0,0,,0,0,,0,0,boundary
742,15.05,3.15,,1000,0,0,,0,0,,0,0,boundary
743,15.05,3.25,,1000,0,0,,0,0,,0,0,boundary
744,15.05,3.35,,1000,0,0,,0,0,,0,0,boundary
745,15.05,3.45,,1000,0,0,,0,0,,0,0,boundary
746,15.05,3.55,,1000,0,0,,0,0,,0,0,boundary
747,15.05,3.65,,1000,0,0,,0,0,,0,0,boundary
748,15.05,3.75,,1000,0,0,,0,0,,0,0,boundary
749,15.05,3.85,,1000,0,0,,0,0,,0,0,boundary
750,15.05,3.95,,1000,0,0,,0,0,,0,0,boundary
751,15.05,4.05,,1000,0,0,,0,0,,0,0,boundary
752,15.05,4.15,,1000,0,0,,0,0,,0,0,boundary
753,15.05,4.25,,1000,0,0,,0,0,,0,0,boundary
754,15.05,4.35,,1000,0,0,,0,0,,0,0,boundary
755,15.05,4.45,,1000,0,0,,0,0,,0,0,boundary
756,15.05,4.55,,1000,0,0,,0,0,,0,0,boundary
757,15.05,4.65,,1000,0,0,,0,0,,0,0,boundary
758,15.05,4.75,,1000,0,0,,0,0,,0,0,boundary
759,15.05,4.85,,1000,0,0,,0,0,,0,0,boundary
760,15.05,4.95,,1000,0,0,,0,0,,0,0,boundary
761,15.05,5.05,,1000,0,0,,0,0,,0,0,boundary
762,15.05,5.15,,1000,0,0,,0,0,,0,0,boundary
763,15.05,5.25,,1000,0,0,,0,0,,0,0,boundary
764,15.05,5.35,,1000,0,0,,0,0,,0,0,boundary
765,15.05,5.45,,1000,0,0,,0,0,,0,0,boundary
766,15.05,5.55,,1000,0,0,,0,0,,0,0,boundary
767,15.05,5.65,,1000,0,0,,0,0,,0,0,boundary
768,15.05,5.75,,1000,0,0,,0,0,,0,0,boundary
769,15.05,5.85,,1000,0,0,,0,0,,0,0,boundary
770,15.05,5.95,,1000,0,0,,0,0,,0,0,boundary
771,15.05,6.05,,1000,0,0,,0,0,,0,0,boundary
772,15.05,6.15,,1000,0,0,,0,0,,0,0,boundary
773,15.05,6.25,,1000,0,0,,0,0,,0,0,boundary
774,15.05,6.35,,1000,0,0,,0,0,,0,0,boundary
775,15.05,6.45,,1000,0,0,,0,0,,0,0,boundary
776,15.05,6.55,,1000,0,0,,0,0,,0,0,boundary
777,15.05,6.65,,1000,0,0,,0,0,,0,0,boundary
778,15.05,6.75,,1000,0,0,,0,0,,0,0,boundary
779,15.05,6.85,,1000,0,0,,0,0,,0,0,boundary
780,15.05,6.95,,1000,0,0,,0,0,,0,0,boundary
781,15.05,7.05,,1000,0,0,,0,0,,0,0,boundary
782,15.05,7.15,,1000,0,0,,0,0,,0,0,boundary
783,15.05,7.25,,1000,0,0,,0,0,,0,0,boundary
784,15.05,7.35,,1000,0,0,,0,0,,0,0,boundary
785,15.05,7.45,,1000,0,0,,0,0,,0,0,boundary
786,15.05,7.55,,1000,0,0,,0,0,,0,0,boundary
787,15.05,7.65,,1000,0,0,,0,0,,0,0,boundary
788,15.05,7.75,,1000,0,0,,0,0,,0,0,boundary
789,15.05,7.85,,1000,0,0,,0,0,,0,0,boundary
790,15.05,7.95,,1000,0,0,,0,0,,0,0,boundary
791,15.15,0.05,,1000,0,0,,0,0,,0,0,boundary
792,15.15,0.15,,1000,0,0,,0,0,,0,0,boundary
793,15.15,0.25,,1000,0,0,,0,0,,0,0,boundary
794,15.15,0.35,,1000,0,0,,0,0,,0,0,boundary
795,15.15,0.45,,1000,0,0,,0,0,,0,0,boundary
796,15.15,0.55,,1000,0,0,,0,0,,0,0,boundary
797,15.15,0.65,,1000,0,0,,0,0,,0,0,boundary
798,15.15,0.75,,1000,0,0,,0,0,,0,0,boundary
799,15.15,0.85,,1000,0,0,,0,0,,0,0,boundary
800,15.15,0.95,,1000,0,0,,0,0,,0,0,boundary
801,15.15,1.05,,1000,0,0,,0,0,,0,0,boundary
802,15.15,1.15,,1000,0,0,,0,0,,0,0,boundary
803,15.15,1.25,,1000,0,0,,0,0,,0,0,boundary
804,15.15,1.35,,1000,0,0,,0,0,,0,0,boundary
805,15.15,1.45,,1000,0,0,,0,0,,0,0,boundary
806,15.15,1.55,,1000,0,0,,0,0,,0,0,boundary
807,15.15,1.65,,1000,0,0,,0,0,,0,0,boundary
808,15.15,1.75,,1000,0,0,,0,0,,0,0,boundary
809,15.15,1.85,,1000,0,0,,0,0,,0,0,boundary
810,15.15,1.95,,1000,0,0,,0,0,,0,0,boundary
811,15.15,2.05,,1000,0,0,,0,0,,0,0,boundary
812,15.15,2.15,,1000,0,0,,0,0,,0,0,boundary
813,15.15,2.25,,1000,0,0,,0,0,,0,0,boundary
814,15.15,2.35,,1000,0,0,,0,0,,0,0,boundary
815,15.15,2.45,,1000,0,0,,0,0,,0,0,boundary
816,15.15,2.55,,1000,0,0,,0,0,,0,0,boundary
817,15.15,2.65,,1000,0,0,,0,0,,0,0,boundary
818,15.15,2.75,,1000,0,0,,0,0,,0,0,boundary
819,15.15,2.85,,1000,0,0,,0,0,,0,0,boundary
820,15.15,2.95,,1000,0,0,,0,0,,0,0,boundary
821,15.15,3.05,,1000,0,0,,0,0,,0,0,boundary
822,15.15,3.15,,1000,0,0,,0,0,,0,0,boundary
823,15.15,3.25,,1000,0,0,,0,0,,0,0,boundary
824,15.15,3.35,,1000,0,0,,0,0,,0,0,boundary
825,15.15,3.45,,1000,0,0,,0,0,,0,0,boundary
826,15.15,3.55,,1000,0,0,,0,0,,0,0,boundary
827,15.15,3.65,,1000,0,0,,0,0,,0,0,boundary
828,15.15,3.75,,1000,0,0,,0,0,,0,0,boundary
829,15.15,3.85,,1000,0,0,,0,0,,0,0,boundary
830,15.15,3.95,,1000,0,0,,0,0,,0,0,boundary
831,15.15,4.05,,1000,0,0,,0,0,,0,0,boundary
832,15.15,4.15,,1000,0,0,,0,0,,0,0,boundary
833,15.15,4.25,,1000,0,0,,0,0,,0,0,boundary
834,15.15,4.35,,1000,0,0,,0,0,,0,0,boundary
835,15.15,4.45,,1000,0,0,,0,0,,0,0,boundary
836,15.15,4.55,,1000,0,0,,0,0,,0,0,boundary
837,15.15,4.65,,1000,0,0,,0,0,,0,0,boundary
838,15.15,4.75,,1000,0,0,,0,0,,0,0,boundary
839,15.15,4.85,,1000,0,0,,0,0,,0,0,boundary
840,15.15,4.95,,1000,0,0,,0,0,,0,0,boundary
841,15.15,5.05,,1000,0,0,,0,0,,0,0,boundary
842,15.15,5.15,,1000,0,0,,0,0,,0,0,boundary
843,15.15,5.25,,1000,0,0,,0,0,,0,0,boundary
