h/dp :,2
L2norm Pressure,KE,dp,Nparticles
8856.37,17352.8,0.25,2048

t,3.55
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1012.07,0,196514,,0,0,0,,0,0,1553.35,-9.81,boundary
1,0.375,-0.125,,1011.09,0,179943,,0,0,0,,0,0,474.586,-9.81,boundary
2,0.625,-0.125,,1010.25,0,165973,,0,0,0,,0,0,262.861,-9.81,boundary
3,0.875,-0.125,,1009.95,0,160913,,0,0,0,,0,0,182.089,-9.81,boundary
4,1.125,-0.125,,1009.88,0,159786,,0,0,0,,0,0,140.642,-9.81,boundary
5,1.375,-0.125,,1009.86,0,159449,,0,0,0,,0,0,114.831,-9.81,boundary
6,1.625,-0.125,,1009.86,0,159382,,0,0,0,,0,0,97.1241,-9.81,boundary
7,1.875,-0.125,,1009.87,0,159508,,0,0,0,,0,0,84.24,-9.81,boundary
8,2.125,-0.125,,1009.88,0,159754,,0,0,0,,0,0,74.4427,-9.81,boundary
9,2.375,-0.125,,1009.9,0,160062,,0,0,0,,0,0,66.734,-9.81,boundary
10,2.625,-0.125,,1009.92,0,160386,,0,0,0,,0,0,60.4994,-9.81,boundary
11,2.875,-0.125,,1009.94,0,160676,,0,0,0,,0,0,55.3376,-9.81,boundary
12,3.125,-0.125,,1009.95,0,160890,,0,0,0,,0,0,50.9776,-9.81,boundary
13,3.375,-0.125,,1009.96,0,161015,,0,0,0,,0,0,47.2378,-9.81,boundary
14,3.625,-0.125,,1009.96,0,161070,,0,0,0,,0,0,43.9949,-9.81,boundary
15,3.875,-0.125,,1009.96,0,161085,,0,0,0,,0,0,41.1604,-9.81,boundary
16,4.125,-0.125,,1009.96,0,161082,,0,0,0,,0,0,38.6652,-9.81,boundary
17,4.375,-0.125,,1009.96,0,161071,,0,0,0,,0,0,36.4532,-9.81,boundary
18,4.625,-0.125,,1009.96,0,161052,,0,0,0,,0,0,34.4787,-9.81,boundary
19,4.875,-0.125,,1009.96,0,161028,,0,0,0,,0,0,32.7057,-9.81,boundary
20,5.125,-0.125,,1009.96,0,161007,,0,0,0,,0,0,31.1063,-9.81,boundary
21,5.375,-0.125,,1009.96,0,161002,,0,0,0,,0,0,29.6585,-9.81,boundary
22,5.625,-0.125,,1009.96,0,161027,,0,0,0,,0,0,28.3448,-9.81,boundary
23,5.875,-0.125,,1009.96,0,161096,,0,0,0,,0,0,27.1502,-9.81,boundary
24,6.125,-0.125,,1009.97,0,161216,,0,0,0,,0,0,26.0613,-9.81,boundary
25,6.375,-0.125,,1009.98,0,161387,,0,0,0,,0,0,25.0655,-9.81,boundary
26,6.625,-0.125,,1009.99,0,161583,,0,0,0,,0,0,24.1487,-9.81,boundary
27,6.875,-0.125,,1010,0,161775,,0,0,0,,0,0,23.2979,-9.81,boundary
28,7.125,-0.125,,1010.01,0,161956,,0,0,0,,0,0,22.5053,-9.81,boundary
29,7.375,-0.125,,1010.02,0,162115,,0,0,0,,0,0,21.7636,-9.81,boundary
30,7.625,-0.125,,1010.03,0,162235,,0,0,0,,0,0,21.0655,-9.81,boundary
31,7.875,-0.125,,1010.03,0,162320,,0,0,0,,0,0,20.4074,-9.81,boundary
32,8.125,-0.125,,1010.04,0,162376,,0,0,0,,0,0,19.7862,-9.81,boundary
33,8.375,-0.125,,1010.04,0,162436,,0,0,0,,0,0,19.2025,-9.81,boundary
34,8.625,-0.125,,1010.05,0,162579,,0,0,0,,0,0,18.6622,-9.81,boundary
35,8.875,-0.125,,1010.06,0,162789,,0,0,0,,0,0,18.1597,-9.81,boundary
36,0.125,-0.375,,1012.53,0,204211,,0,0,0,,0,0,1613.47,-9.81,boundary
37,0.375,-0.375,,1011.4,0,185135,,0,0,0,,0,0,488.129,-9.81,boundary
38,0.625,-0.375,,1010.48,0,169731,,0,0,0,,0,0,268.753,-9.81,boundary
39,0.875,-0.375,,1010.12,0,163821,,0,0,0,,0,0,185.348,-9.81,boundary
40,1.125,-0.375,,1010.05,0,162507,,0,0,0,,0,0,143.014,-9.81,boundary
41,1.375,-0.375,,1010.02,0,162120,,0,0,0,,0,0,116.735,-9.81,boundary
42,1.625,-0.375,,1010.01,0,161954,,0,0,0,,0,0,98.676,-9.81,boundary
43,1.875,-0.375,,1010.01,0,161973,,0,0,0,,0,0,85.5292,-9.81,boundary
44,2.125,-0.375,,1010.02,0,162135,,0,0,0,,0,0,75.5415,-9.81,boundary
45,2.375,-0.375,,1010.04,0,162396,,0,0,0,,0,0,67.6978,-9.81,boundary
46,2.625,-0.375,,1010.06,0,162722,,0,0,0,,0,0,61.372,-9.81,boundary
47,2.875,-0.375,,1010.08,0,163057,,0,0,0,,0,0,56.1495,-9.81,boundary
48,3.125,-0.375,,1010.1,0,163338,,0,0,0,,0,0,51.7458,-9.81,boundary
49,3.375,-0.375,,1010.11,0,163531,,0,0,0,,0,0,47.9688,-9.81,boundary
50,3.625,-0.375,,1010.11,0,163637,,0,0,0,,0,0,44.6892,-9.81,boundary
51,3.875,-0.375,,1010.12,0,163678,,0,0,0,,0,0,41.8165,-9.81,boundary
52,4.125,-0.375,,1010.12,0,163677,,0,0,0,,0,0,39.282,-9.81,boundary
53,4.375,-0.375,,1010.11,0,163644,,0,0,0,,0,0,37.0299,-9.81,boundary
54,4.625,-0.375,,1010.11,0,163585,,0,0,0,,0,0,35.0157,-9.81,boundary
55,4.875,-0.375,,1010.11,0,163510,,0,0,0,,0,0,33.2049,-9.81,boundary
56,5.125,-0.375,,1010.1,0,163436,,0,0,0,,0,0,31.5711,-9.81,boundary
57,5.375,-0.375,,1010.1,0,163385,,0,0,0,,0,0,30.0933,-9.81,boundary
58,5.625,-0.375,,1010.1,0,163376,,0,0,0,,0,0,28.7542,-9.81,boundary
59,5.875,-0.375,,1010.1,0,163427,,0,0,0,,0,0,27.5392,-9.81,boundary
