h/dp :,2
L2norm Pressure,KE,dp,Nparticles
14181.8,34881.3,0.25,2048

t,9.45
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1010.01,0,161881,,0,0,0,,0,0,1282.22,-9.81,boundary
1,0.375,-0.125,,1009.97,0,161264,,0,0,0,,0,0,425.791,-9.81,boundary
2,0.625,-0.125,,1009.93,0,160597,,0,0,0,,0,0,254.428,-9.81,boundary
3,0.875,-0.125,,1009.87,0,159619,,0,0,0,,0,0,180.638,-9.81,boundary
4,1.125,-0.125,,1009.84,0,159066,,0,0,0,,0,0,140.015,-9.81,boundary
5,1.375,-0.125,,1009.83,0,158957,,0,0,0,,0,0,114.48,-9.81,boundary
6,1.625,-0.125,,1009.83,0,158963,,0,0,0,,0,0,96.8708,-9.81,boundary
7,1.875,-0.125,,1009.83,0,158865,,0,0,0,,0,0,83.9036,-9.81,boundary
8,2.125,-0.125,,1009.82,0,158735,,0,0,0,,0,0,73.9724,-9.81,boundary
9,2.375,-0.125,,1009.81,0,158591,,0,0,0,,0,0,66.1264,-9.81,boundary
10,2.625,-0.125,,1009.79,0,158330,,0,0,0,,0,0,59.7313,-9.81,boundary
11,2.875,-0.125,,1009.77,0,157950,,0,0,0,,0,0,54.4076,-9.81,boundary
12,3.125,-0.125,,1009.75,0,157564,,0,0,0,,0,0,49.9336,-9.81,boundary
13,3.375,-0.125,,1009.73,0,157307,,0,0,0,,0,0,46.1601,-9.81,boundary
14,3.625,-0.125,,1009.73,0,157253,,0,0,0,,0,0,42.9622,-9.81,boundary
15,3.875,-0.125,,1009.74,0,157401,,0,0,0,,0,0,40.2279,-9.81,boundary
16,4.125,-0.125,,1009.76,0,157679,,0,0,0,,0,0,37.8558,-9.81,boundary
17,4.375,-0.125,,1009.78,0,158014,,0,0,0,,0,0,35.7679,-9.81,boundary
18,4.625,-0.125,,1009.8,0,158379,,0,0,0,,0,0,33.9118,-9.81,boundary
19,4.875,-0.125,,1009.82,0,158753,,0,0,0,,0,0,32.248,-9.81,boundary
20,5.125,-0.125,,1009.84,0,159123,,0,0,0,,0,0,30.7457,-9.81,boundary
21,5.375,-0.125,,1009.86,0,159483,,0,0,0,,0,0,29.3814,-9.81,boundary
22,5.625,-0.125,,1009.88,0,159803,,0,0,0,,0,0,28.1314,-9.81,boundary
23,5.875,-0.125,,1009.9,0,160071,,0,0,0,,0,0,26.9791,-9.81,boundary
24,6.125,-0.125,,1009.91,0,160296,,0,0,0,,0,0,25.9139,-9.81,boundary
25,6.375,-0.125,,1009.92,0,160495,,0,0,0,,0,0,24.9283,-9.81,boundary
26,6.625,-0.125,,1009.94,0,160665,,0,0,0,,0,0,24.0128,-9.81,boundary
27,6.875,-0.125,,1009.94,0,160816,,0,0,0,,0,0,23.1611,-9.81,boundary
28,7.125,-0.125,,1009.95,0,160967,,0,0,0,,0,0,22.3693,-9.81,boundary
29,7.375,-0.125,,1009.96,0,161116,,0,0,0,,0,0,21.6308,-9.81,boundary
30,7.625,-0.125,,1009.97,0,161294,,0,0,0,,0,0,20.9445,-9.81,boundary
31,7.875,-0.125,,1009.98,0,161484,,0,0,0,,0,0,20.3032,-9.81,boundary
32,8.125,-0.125,,1009.99,0,161652,,0,0,0,,0,0,19.6987,-9.81,boundary
33,8.375,-0.125,,1010.01,0,161913,,0,0,0,,0,0,19.1413,-9.81,boundary
34,8.625,-0.125,,1010.03,0,162327,,0,0,0,,0,0,18.6335,-9.81,boundary
35,8.875,-0.125,,1010.05,0,162588,,0,0,0,,0,0,18.1375,-9.81,boundary
36,0.125,-0.375,,1010.16,0,164373,,0,0,0,,0,0,1301.77,-9.81,boundary
37,0.375,-0.375,,1010.09,0,163226,,0,0,0,,0,0,430.923,-9.81,boundary
38,0.625,-0.375,,1010.01,0,161982,,0,0,0,,0,0,256.601,-9.81,boundary
39,0.875,-0.375,,1009.95,0,160858,,0,0,0,,0,0,182.027,-9.81,boundary
40,1.125,-0.375,,1009.93,0,160509,,0,0,0,,0,0,141.273,-9.81,boundary
41,1.375,-0.375,,1009.94,0,160752,,0,0,0,,0,0,115.76,-9.81,boundary
42,1.625,-0.375,,1009.96,0,161147,,0,0,0,,0,0,98.189,-9.81,boundary
43,1.875,-0.375,,1009.98,0,161412,,0,0,0,,0,0,85.2357,-9.81,boundary
