time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
0.2,1048,2.12462,14.1224,-0.00414055,-0.0176895,1001.2,18951.3,-8.82164,10.0985,0.0875188,0.28854
0.21,1048,2.12458,14.1222,-0.00318142,-0.0155001,1001.2,18857,-8.76216,9.91995,0.102843,0.10995
0.22,1048,2.12455,14.1221,-0.00226947,-0.0152834,1001.17,18501.5,-8.63541,9.78521,0.0628064,-0.0247877
0.23,1048,2.12453,14.1219,-0.00233719,-0.0156282,1001.15,18149.3,-8.62756,9.7503,-0.0946523,-0.0596995
0.24,1048,2.1245,14.1218,-0.00420785,-0.0167968,1001.15,18051.3,-8.73387,9.64153,-0.246881,-0.168474
0.25,1048,2.12445,14.1216,-0.00603987,-0.0184497,1001.16,18270.8,-8.65821,9.68513,-0.0679163,-0.124865
0.26,1048,2.12439,14.1214,-0.00563044,-0.018843,1001.18,18555.2,-8.6167,9.8516,0.10739,0.0415983
0.27,1048,2.12434,14.1212,-0.00480059,-0.0180697,1001.19,18775.6,-8.78353,9.90208,0.0442606,0.0920809
0.28,1048,2.12429,14.1211,-0.00450702,-0.0171677,1001.19,18805.7,-8.81861,9.89604,0.0235424,0.086037
0.29,1048,2.12425,14.1209,-0.00428204,-0.0163255,1001.18,18525.9,-8.68979,9.8989,0.021147,0.0889024
0.3,1048,2.1242,14.1207,-0.00435414,-0.0153693,1001.17,18452.4,-8.73489,9.90577,-0.0582964,0.0957695
0.31,1048,2.12416,14.1206,-0.00527037,-0.0144188,1001.18,18656.3,-8.84779,9.91476,-0.075266,0.104761
0.32,1048,2.1241,14.1204,-0.0049913,-0.0131472,1001.2,18825.2,-8.71587,9.95074,0.136218,0.140742
0.33,1048,2.12406,14.1203,-0.00348509,-0.011878,1001.2,18867,-8.77766,9.91741,0.0942463,0.107406
0.34,1048,2.12403,14.1202,-0.00371809,-0.0108882,1001.18,18665,-8.89771,9.91036,-0.120566,0.100363
0.35,1048,2.12398,14.1201,-0.00510269,-0.00979952,1001.18,18561.7,-8.86218,9.92497,-0.13336,0.114974
0.36,1048,2.12392,14.12,-0.00637295,-0.00864842,1001.19,18721.3,-8.9121,9.92799,-0.108064,0.11799
0.37,1048,2.12386,14.1199,-0.00658073,-0.00727485,1001.2,18896.2,-8.80308,9.97479,0.0833708,0.164785
0.38,1048,2.1238,14.1199,-0.00530215,-0.00533388,1001.2,18949.3,-8.78731,10.0254,0.124328,0.215444
0.39,1048,2.12375,14.1198,-0.00465809,-0.0032488,1001.2,18867.1,-8.88259,9.9979,-0.00935147,0.187904
0.4,1048,2.1237,14.1198,-0.00537074,-0.00170965,1001.19,18715.1,-8.90358,9.92402,-0.101519,0.114017
0.41,1048,2.12364,14.1198,-0.0059482,-0.00106203,1001.18,18554.9,-8.72139,9.83072,0.00561462,0.0207202
0.42,1048,2.12359,14.1198,-0.00541075,-0.0010468,1001.17,18392.3,-8.56987,9.79932,0.0809753,-0.0106791
0.43,1048,2.12354,14.1198,-0.00476279,-0.00133103,1001.16,18270.4,-8.56258,9.75891,0.0312411,-0.0510866
0.44,1048,2.12349,14.1197,-0.00494576,-0.00213465,1001.16,18248.2,-8.6467,9.69872,-0.0631268,-0.111281
0.45,1048,2.12343,14.1197,-0.00568743,-0.00347129,1001.16,18294.4,-8.67501,9.66384,-0.0695064,-0.146157
0.46,1048,2.12337,14.1197,-0.00622662,-0.00486029,1001.16,18338.8,-8.66785,9.68879,-0.0412778,-0.121208
0.47,1048,2.12331,14.1196,-0.00667308,-0.00568542,1001.17,18402.3,-8.71569,9.77341,-0.0590201,-0.0365858
0.48,1048,2.12324,14.1196,-0.00722822,-0.00557241,1001.18,18537.2,-8.74307,9.86754,-0.0227338,0.05754
0.49,1048,2.12317,14.1195,-0.0068238,-0.00463543,1001.19,18704.8,-8.70021,9.92689,0.0992128,0.116889
0.5,1048,2.12311,14.1195,-0.00562672,-0.00358561,1001.19,18760.1,-8.72117,9.8894,0.104462,0.079395
0.51,1048,2.12305,14.1194,-0.00520741,-0.00305696,1001.18,18641.1,-8.78719,9.84338,-0.0172429,0.0333785
0.52,1048,2.123,14.1194,-0.005776,-0.00294183,1001.17,18433.1,-8.76069,9.78666,-0.0882914,-0.0233395
0.53,1048,2.12294,14.1194,-0.00665943,-0.00373719,1001.16,18232.4,-8.64495,9.68029,-0.066595,-0.129714
0.54,1048,2.12287,14.1193,-0.00688592,-0.00512113,1001.15,18186.8,-8.54353,9.67908,0.01366,-0.130924
0.55,1048,2.1228,14.1193,-0.00686384,-0.00637783,1001.16,18250.7,-8.61541,9.68784,-0.027913,-0.122158
0.56,1048,2.12273,14.1192,-0.00724546,-0.00736835,1001.17,18351.1,-8.66433,9.74204,-0.0293682,-0.0679631
0.57,1048,2.12266,14.1191,-0.00746935,-0.00789272,1001.17,18483.7,-8.71766,9.75931,-0.0200711,-0.0506912
0.58,1048,2.12258,14.119,-0.00754429,-0.00852109,1001.17,18507.2,-8.70088,9.73229,0.00808693,-0.0777083
0.59,1048,2.12251,14.119,-0.00740652,-0.00945608,1001.17,18359.4,-8.62691,9.70307,0.0128937,-0.10693
0.6,1048,2.12243,14.1189,-0.00734717,-0.0106889,1001.15,18130.9,-8.53631,9.66282,-0.00361605,-0.147176
0.61,1048,2.12236,14.1187,-0.0075677,-0.0124948,1001.14,17987.6,-8.50308,9.59789,-0.0374665,-0.212106
0.62,1048,2.12228,14.1186,-0.00794788,-0.0147968,1001.14,18009.2,-8.51078,9.57186,-0.0346736,-0.238137
0.63,1048,2.1222,14.1184,-0.00833169,-0.0170755,1001.15,18138.4,-8.58742,9.5962,-0.0502668,-0.213795
0.64,1048,2.12211,14.1183,-0.00883132,-0.0189894,1001.16,18253.5,-8.62172,9.64953,-0.0301132,-0.160475
0.65,1048,2.12202,14.1181,-0.0087936,-0.0202573,1001.16,18329,-8.60386,9.70613,0.023608,-0.103871
0.66,1048,2.12194,14.1179,-0.00859643,-0.0212259,1001.16,18339.1,-8.61449,9.72135,0.0180994,-0.0886461
0.67,1048,2.12185,14.1176,-0.0084285,-0.0220261,1001.17,18355.9,-8.63951,9.73328,0.00132433,-0.0767225
0.68,1048,2.12177,14.1174,-0.00878535,-0.0228237,1001.17,18383.1,-8.72208,9.7322,-0.068118,-0.0777997
0.69,1048,2.12168,14.1172,-0.0096378,-0.0234277,1001.17,18471.9,-8.79511,9.7684,-0.0990485,-0.041604
0.7,1048,2.12157,14.117,-0.0105138,-0.0236857,1001.18,18584.9,-8.80615,9.80456,-0.056503,-0.00543834
0.71,1048,2.12147,14.1167,-0.0106067,-0.0234286,1001.19,18673.9,-8.76234,9.86309,0.0296095,0.0530931
0.72,1048,2.12136,14.1165,-0.0102853,-0.0228458,1001.18,18643.9,-8.75162,9.86474,0.0266118,0.0547432
0.73,1048,2.12126,14.1163,-0.00999555,-0.0223662,1001.18,18560.7,-8.71776,9.84724,0.0218054,0.0372359
0.74,1048,2.12116,14.116,-0.0100911,-0.0222511,1001.17,18460.6,-8.72639,9.7939,-0.0335193,-0.0161034
0.75,1048,2.12106,14.1158,-0.0104685,-0.0226793,1001.17,18398,-8.70855,9.73778,-0.0447255,-0.0722157
0.76,1048,2.12095,14.1156,-0.0109987,-0.023615,1001.17,18367,-8.70397,9.70968,-0.0542621,-0.100315
0.77,1048,2.12084,14.1153,-0.0115342,-0.0244817,1001.17,18368.4,-8.70093,9.73654,-0.0500931,-0.0734616
0.78,1048,2.12072,14.1151,-0.011863,-0.0251378,1001.17,18432.2,-8.70022,9.75346,-0.018929,-0.0565355
0.79,1048,2.1206,14.1148,-0.0120387,-0.0255165,1001.18,18518.5,-8.73186,9.79551,-0.00943135,-0.0144928
0.8,1048,2.12048,14.1146,-0.012063,-0.0254507,1001.18,18618.2,-8.78586,9.8321,-0.0160588,0.0220989
0.81,1048,2.12036,14.1143,-0.0125247,-0.0250911,1001.18,18663.4,-8.84986,9.86392,-0.0582851,0.0539157
0.82,1048,2.12023,14.1141,-0.0129092,-0.0243855,1001.19,18722.7,-8.83723,9.89062,-0.0172385,0.0806216
0.83,1048,2.1201,14.1138,-0.012932,-0.0235385,1001.19,18744.3,-8.82205,9.90038,0.00866405,0.0903835
0.84,1048,2.11997,14.1136,-0.0126553,-0.0225607,1001.19,18717.7,-8.77077,9.91099,0.0479718,0.100991
0.85,1048,2.11985,14.1134,-0.0123679,-0.0216401,1001.19,18680.5,-8.81637,9.8887,-0.0146199,0.0787048
0.86,1048,2.11972,14.1132,-0.0129351,-0.0209913,1001.18,18654.5,-8.87178,9.8688,-0.0817446,0.0588004
0.87,1048,2.11959,14.113,-0.0137569,-0.0202662,1001.19,18728.6,-8.8961,9.90157,-0.0706307,0.0915689
0.88,1048,2.11945,14.1128,-0.0142331,-0.0192504,1001.2,18837.6,-8.90902,9.91255,-0.0316975,0.102553
0.89,1048,2.11931,14.1126,-0.0143198,-0.0181898,1001.2,18874.5,-8.8786,9.92578,0.0167304,0.115776
0.9,1048,2.11916,14.1124,-0.0142839,-0.0169767,1001.19,18811.7,-8.889,9.92823,-0.0226629,0.118228
0.91,1048,2.11902,14.1122,-0.0146508,-0.0159621,1001.19,18712.3,-8.86362,9.89204,-0.0434477,0.0820361
0.92,1048,2.11887,14.1121,-0.0152844,-0.0152169,1001.19,18687.1,-8.89316,9.8874,-0.0842459,0.0773999
0.93,1048,2.11871,14.1119,-0.0158313,-0.0143581,1001.19,18731,-8.82923,9.89802,0.00101133,0.0880193
0.94,1048,2.11856,14.1118,-0.0154468,-0.013598,1001.19,18780.6,-8.7989,9.8729,0.0553361,0.0629026
0.95,1048,2.11841,14.1117,-0.0147635,-0.0130307,1001.19,18692.4,-8.73054,9.8558,0.0828004,0.0457972
0.96,1048,2.11826,14.1115,-0.0141384,-0.0129682,1001.17,18506.5,-8.70779,9.76436,0.0185918,-0.0456354
0.97,1048,2.11812,14.1114,-0.0144888,-0.0139006,1001.16,18289.9,-8.70561,9.68038,-0.0806676,-0.129616
0.98,1048,2.11797,14.1113,-0.0155227,-0.0154145,1001.16,18217.2,-8.70315,9.64496,-0.111839,-0.165038
0.99,1048,2.11781,14.1111,-0.0164219,-0.0169258,1001.16,18345.6,-8.71704,9.68513,-0.0645878,-0.124871
1,1048,2.11764,14.1109,-0.0169738,-0.0178053,1001.18,18565.6,-8.79562,9.76272,-0.0388184,-0.0472776
1.01,1048,2.11747,14.1107,-0.0167563,-0.0177201,1001.19,18789.7,-8.78728,9.8759,0.0758044,0.0658973
1.02,1048,2.11731,14.1106,-0.0161744,-0.0167988,1001.2,18887.8,-8.8825,9.90945,0.0274819,0.0994539
1.03,1048,2.11715,14.1104,-0.0158268,-0.0157953,1001.2,18844.2,-8.84012,9.91223,0.0499934,0.102228
1.04,1048,2.11699,14.1103,-0.015592,-0.0149863,1001.19,18722.6,-8.84717,9.85515,-0.013714,0.0451492
1.05,1048,2.11684,14.1101,-0.0157036,-0.0149487,1001.18,18547.8,-8.74533,9.77302,0.00640688,-0.0369804
1.06,1048,2.11668,14.11,-0.015629,-0.0157225,1001.17,18412,-8.69335,9.69597,-0.00497101,-0.114032
1.07,1048,2.11652,14.1098,-0.015841,-0.0171067,1001.16,18309.4,-8.67561,9.6537,-0.0349395,-0.156303
1.08,1048,2.11636,14.1096,-0.0163162,-0.0187568,1001.16,18305.8,-8.69423,9.64121,-0.0546113,-0.16879
1.09,1048,2.1162,14.1094,-0.0167581,-0.0203544,1001.17,18403.3,-8.71894,9.66525,-0.0326909,-0.144753
1.1,1048,2.11603,14.1092,-0.0170252,-0.0215675,1001.18,18511.7,-8.7488,9.71532,-0.0107132,-0.0946759
1.11,1048,2.11586,14.109,-0.0167698,-0.0222777,1001.18,18600.8,-8.73258,9.75614,0.048192,-0.053864
1.12,1048,2.11569,14.1088,-0.0163862,-0.0227847,1001.18,18598,-8.74538,9.7575,0.034743,-0.0525026
1.13,1048,2.11553,14.1085,-0.015912,-0.0233958,1001.18,18522.3,-8.69468,9.7347,0.0504093,-0.0753017
1.14,1048,2.11537,14.1083,-0.0156618,-0.0244371,1001.17,18413.3,-8.69125,9.67395,0.00308602,-0.136049
1.15,1048,2.11522,14.108,-0.0156997,-0.0260423,1001.16,18314.5,-8.66538,9.63051,-0.0169973,-0.17949
1.16,1048,2.11506,14.1078,-0.0159148,-0.0279344,1001.16,18271.8,-8.64336,9.61488,-0.0144588,-0.19512
1.17,1048,2.1149,14.1075,-0.0159868,-0.0298894,1001.16,18316.5,-8.65454,9.6206,-0.00388217,-0.189401
1.18,1048,2.11474,14.1072,-0.0159977,-0.0315819,1001.17,18408,-8.68927,9.66229,0.00520015,-0.147712
1.19,1048,2.11458,14.1069,-0.0159241,-0.0328514,1001.18,18528.2,-8.74901,9.70795,0.00279933,-0.102054
1.2,1048,2.11442,14.1065,-0.0158975,-0.0335675,1001.18,18653.7,-8.80589,9.7644,0.00579392,-0.0456049
1.21,1048,2.11426,14.1062,-0.0159126,-0.0338216,1001.19,18762.1,-8.87324,9.80863,-0.0097314,-0.00136718
1.22,1048,2.1141,14.1058,-0.0158358,-0.0335705,1001.2,18844.6,-8.87212,9.85502,0.030985,0.0450232
1.23,1048,2.11394,14.1055,-0.0155125,-0.0330316,1001.2,18886.7,-8.89569,9.87232,0.0279676,0.062321
1.24,1048,2.11379,14.1052,-0.0151238,-0.0323644,1001.2,18875.9,-8.87182,9.87352,0.0473729,0.0635243
1.25,1048,2.11364,14.1049,-0.0147534,-0.0318875,1001.19,18811.4,-8.86265,9.8394,0.0267415,0.0293959
1.26,1048,2.1135,14.1045,-0.0145548,-0.0318111,1001.19,18716.4,-8.83439,9.79272,0.010741,-0.0172788
1.27,1048,2.11335,14.1042,-0.0144593,-0.0322777,1001.18,18620.3,-8.78805,9.73587,0.0123268,-0.074126
1.28,1048,2.11321,14.1039,-0.0144769,-0.0331438,1001.18,18547.8,-8.7892,9.71926,-0.022452,-0.0907411
1.29,1048,2.11306,14.1036,-0.0146838,-0.0340259,1001.18,18557.4,-8.77982,9.72683,-0.00792931,-0.0831679
1.3,1048,2.11291,14.1032,-0.0147934,-0.0346814,1001.18,18661.7,-8.84129,9.76831,-0.0195198,-0.0416866
1.31,1048,2.11276,14.1029,-0.0147765,-0.0348036,1001.19,18821,-8.86092,9.82926,0.0366942,0.0192647
1.32,1048,2.11262,14.1025,-0.0142987,-0.0343091,1001.21,18984.1,-8.93323,9.88361,0.0420114,0.0736125
1.33,1048,2.11248,14.1022,-0.0138932,-0.0334577,1001.21,19027.8,-8.95119,9.90561,0.0452774,0.0956119
1.34,1048,2.11234,14.1019,-0.0134712,-0.0324278,1001.21,18988.9,-8.94297,9.90863,0.0357194,0.0986276
1.35,1048,2.11221,14.1015,-0.0131784,-0.0317284,1001.2,18908.7,-8.92189,9.85372,0.0194653,0.0437153
1.36,1048,2.11208,14.1012,-0.0131011,-0.0313336,1001.2,18836.9,-8.90607,9.85038,0.00193971,0.0403782
1.37,1048,2.11195,14.1009,-0.013093,-0.0309528,1001.2,18836.4,-8.91135,9.84368,-0.00302339,0.0336761
1.38,1048,2.11181,14.1006,-0.0131309,-0.0305891,1001.2,18905.8,-8.94021,9.85943,0.00146796,0.0494313
1.39,1048,2.11168,14.1003,-0.0130442,-0.029836,1001.21,19015.1,-8.98106,9.90935,0.0127958,0.0993528
1.4,1048,2.11155,14.1,-0.0127933,-0.0286687,1001.21,19115.6,-9.00424,9.94135,0.0376341,0.131354
1.41,1048,2.11143,14.0997,-0.0124617,-0.0273031,1001.22,19151.6,-9.03264,9.9467,0.0268076,0.136702
1.42,1048,2.11131,14.0995,-0.0122087,-0.0259707,1001.21,19109.6,-9.02041,9.93873,0.0197132,0.128729
1.43,1048,2.11118,14.0992,-0.0120811,-0.0247748,1001.21,19044.6,-9.00593,9.91717,0.00399813,0.107171
1.44,1048,2.11106,14.099,-0.0121562,-0.0239149,1001.2,18979.2,-8.98927,9.87329,-0.00974985,0.0632926
1.45,1048,2.11094,14.0987,-0.0121075,-0.0234192,1001.2,18943.9,-8.95047,9.84962,0.0128921,0.0396158
1.46,1048,2.11082,14.0985,-0.0119787,-0.0231189,1001.2,18898.7,-8.91779,9.83192,0.0247319,0.0219198
1.47,1048,2.1107,14.0983,-0.0115578,-0.0229783,1001.2,18852.7,-8.87379,9.81262,0.0475037,0.00262125
1.48,1048,2.11059,14.098,-0.0112082,-0.0231123,1001.19,18786.1,-8.86728,9.78201,0.0229891,-0.0279919
1.49,1048,2.11048,14.0978,-0.011033,-0.0235195,1001.19,18726.5,-8.84826,9.75519,0.0143167,-0.0548065
1.5,1048,2.11037,14.0976,-0.0108847,-0.0241986,1001.19,18705.4,-8.83869,9.73221,0.0143719,-0.0777945
1.51,1048,2.11026,14.0973,-0.0108684,-0.0250437,1001.19,18712.6,-8.86794,9.72235,-0.0110245,-0.0876509
1.52,1048,2.11015,14.0971,-0.0109259,-0.0258367,1001.19,18756,-8.88156,9.7411,-0.00365402,-0.0689008
1.53,1048,2.11004,14.0968,-0.0110451,-0.0264367,1001.19,18811.7,-8.91838,9.7609,-0.0136915,-0.0490969
1.54,1048,2.10993,14.0965,-0.011102,-0.0267128,1001.2,18882.1,-8.93973,9.80328,-0.00128342,-0.00671639
1.55,1048,2.10982,14.0963,-0.0109695,-0.026657,1001.2,18953.3,-8.93619,9.82865,0.0363862,0.0186452
1.56,1048,2.10971,14.096,-0.0105838,-0.0264198,1001.2,18979.3,-8.95296,9.8312,0.032348,0.0211997
1.57,1048,2.10961,14.0957,-0.0101518,-0.0263015,1001.2,18926.5,-8.91108,9.80729,0.0497165,-0.00270534
1.58,1048,2.10951,14.0955,-0.00981127,-0.0265797,1001.19,18806.1,-8.88883,9.75671,0.0154828,-0.0532881
1.59,1048,2.10941,14.0952,-0.00978798,-0.0273798,1001.18,18661.4,-8.84235,9.70044,-0.00606779,-0.109565
1.6,1048,2.10931,14.0949,-0.00985653,-0.0287672,1001.18,18579.7,-8.81429,9.64659,-0.0162402,-0.163409
1.61,1048,2.10921,14.0946,-0.0102136,-0.0304666,1001.18,18554.5,-8.82809,9.64261,-0.0415684,-0.167391
1.62,1048,2.10911,14.0943,-0.010432,-0.0320718,1001.18,18624.4,-8.82125,9.65589,-0.00123814,-0.154107
1.63,1048,2.109,14.094,-0.0104024,-0.0335418,1001.19,18708.7,-8.85897,9.66911,0.0013947,-0.140891
1.64,1048,2.1089,14.0936,-0.0102639,-0.0348583,1001.19,18743.2,-8.84822,9.69112,0.0288617,-0.118882
1.65,1048,2.1088,14.0933,-0.0100405,-0.0360012,1001.19,18730.3,-8.86415,9.69014,0.00727254,-0.119861
1.66,1048,2.1087,14.0929,-0.0100013,-0.0372667,1001.18,18665.5,-8.83082,9.68126,0.0103454,-0.128742
1.67,1048,2.1086,14.0925,-0.00985472,-0.0386678,1001.18,18619.4,-8.80214,9.65261,0.0176722,-0.157387
1.68,1048,2.1085,14.0922,-0.00962273,-0.0403209,1001.18,18596,-8.79112,9.64206,0.0180272,-0.167941
1.69,1048,2.10841,14.0917,-0.0096149,-0.0420596,1001.18,18577.4,-8.80412,9.62693,-0.00340168,-0.18307
1.7,1048,2.10831,14.0913,-0.00953653,-0.0439583,1001.18,18592.8,-8.80485,9.61798,0.00356102,-0.192019
1.71,1048,2.10821,14.0909,-0.00974095,-0.045793,1001.18,18612.5,-8.8526,9.63901,-0.0344692,-0.170987
1.72,1048,2.10812,14.0904,-0.0100189,-0.0473991,1001.19,18680.4,-8.87221,9.65913,-0.0215306,-0.150872
1.73,1048,2.10801,14.0899,-0.0103288,-0.0486818,1001.19,18775.6,-8.93284,9.7109,-0.0366655,-0.0991047
1.74,1048,2.10791,14.0894,-0.0105165,-0.0494069,1001.2,18896.9,-8.95127,9.7624,0.0027378,-0.0475993
1.75,1048,2.1078,14.0889,-0.0104907,-0.0496212,1001.21,19011.5,-9.0082,9.81276,0.000502372,0.00276356
1.76,1048,2.1077,14.0884,-0.010379,-0.049464,1001.21,19068.5,-9.01744,9.83236,0.0186863,0.0223552
1.77,1048,2.1076,14.0879,-0.0101971,-0.0492511,1001.21,19050,-9.01018,9.82804,0.0176271,0.0180426
1.78,1048,2.1075,14.0874,-0.0100482,-0.0491836,1001.2,18955.5,-8.96939,9.79755,0.0141293,-0.0124506
1.79,1048,2.1074,14.087,-0.00994926,-0.0496283,1001.2,18831.5,-8.92755,9.73181,-0.00231232,-0.0781894
1.8,1048,2.1073,14.0865,-0.0100714,-0.0506491,1001.19,18722.2,-8.89334,9.68987,-0.0194232,-0.120131
1.81,1048,2.10719,14.0859,-0.0104793,-0.0520124,1001.19,18666.9,-8.90922,9.65947,-0.0610477,-0.150534
1.82,1048,2.10709,14.0854,-0.0110389,-0.0534991,1001.19,18701.9,-8.91374,9.67159,-0.0485443,-0.138412
1.83,1048,2.10697,14.0849,-0.0115719,-0.0546476,1001.19,18813.5,-8.97072,9.72395,-0.0522157,-0.0860468
1.84,1048,2.10686,14.0843,-0.01186,-0.0551979,1001.2,18971.4,-8.99602,9.78714,-0.00224938,-0.022861
1.85,1048,2.10674,14.0838,-0.0117523,-0.055071,1001.21,19108.1,-9.04277,9.85336,0.0162343,0.0433639
1.86,1048,2.10662,14.0832,-0.0115537,-0.0545475,1001.22,19162.9,-9.05966,9.86581,0.0257885,0.0558129
1.87,1048,2.10651,14.0827,-0.0113798,-0.0539326,1001.21,19136.4,-9.07425,9.87176,-0.000848832,0.0617642
1.88,1048,2.10639,14.0821,-0.0114798,-0.0535355,1001.21,19049.9,-9.04716,9.82264,-0.0142474,0.0126376
1.89,1048,2.10628,14.0816,-0.011807,-0.0535947,1001.2,18955.2,-9.03685,9.79169,-0.0482886,-0.0183122
1.9,1048,2.10616,14.0811,-0.0122349,-0.0538531,1001.2,18908.2,-9.0065,9.77573,-0.0396608,-0.0342743
1.91,1048,2.10603,14.0805,-0.0126979,-0.054256,1001.2,18931.1,-9.02645,9.77172,-0.0482632,-0.0382809
1.92,1048,2.1059,14.08,-0.0131659,-0.0544089,1001.21,19019,-9.06759,9.82191,-0.0471759,0.0119077
1.93,1048,2.10577,14.0794,-0.0135948,-0.0541172,1001.21,19129.4,-9.10774,9.85183,-0.034446,0.0418338
1.94,1048,2.10563,14.0789,-0.0137814,-0.053525,1001.22,19230.1,-9.12345,9.89047,-0.00189719,0.0804737
1.95,1048,2.10549,14.0784,-0.0138068,-0.0525725,1001.22,19260.7,-9.14841,9.90838,-0.0117443,0.0983791
1.96,1048,2.10535,14.0779,-0.0139589,-0.0517508,1001.22,19185.8,-9.11569,9.87486,-0.0139062,0.0648636
1.97,1048,2.10521,14.0773,-0.01413,-0.0512456,1001.21,19078.9,-9.07507,9.84265,-0.0233374,0.032653
1.98,1048,2.10507,14.0768,-0.0144699,-0.0512309,1001.2,18958.8,-9.04096,9.77598,-0.0455318,-0.0340207
1.99,1048,2.10492,14.0763,-0.0149414,-0.0518531,1001.2,18855.2,-8.99319,9.72892,-0.046236,-0.0810847
2,1048,2.10477,14.0758,-0.0154192,-0.0527719,1001.19,18797.3,-8.96438,9.70483,-0.0442246,-0.105169
2.01,1048,2.10462,14.0753,-0.0157959,-0.0539635,1001.19,18779.4,-8.95393,9.68172,-0.0416107,-0.128277
2.02,1048,2.10446,14.0747,-0.0162423,-0.0552197,1001.19,18778.3,-8.94593,9.69093,-0.0334388,-0.119073
2.03,1048,2.10429,14.0741,-0.0165166,-0.0563509,1001.19,18821.6,-8.96957,9.70039,-0.035869,-0.109605
2.04,1048,2.10412,14.0736,-0.0169573,-0.0574006,1001.2,18856.4,-8.99731,9.71345,-0.04641,-0.0965488
2.05,1048,2.10395,14.073,-0.0174082,-0.0582201,1001.2,18913.3,-9.01666,9.74404,-0.0380391,-0.0659629
2.06,1048,2.10378,14.0724,-0.0177408,-0.058779,1001.2,18973.4,-9.04585,9.7576,-0.0379899,-0.0523964
2.07,1048,2.1036,14.0718,-0.0181377,-0.0593257,1001.2,18981.9,-9.04879,9.75393,-0.03612,-0.0560701
2.08,1048,2.10341,14.0712,-0.018452,-0.0598861,1001.2,18956.8,-9.02528,9.75403,-0.0237215,-0.0559726
2.09,1048,2.10323,14.0706,-0.0187415,-0.0605508,1001.2,18894.7,-9.01973,9.72185,-0.0468466,-0.0881496
2.1,1048,2.10304,14.07,-0.0192905,-0.061699,1001.19,18806.2,-8.98299,9.67821,-0.051257,-0.131791
2.11,1048,2.10284,14.0694,-0.0198615,-0.0630573,1001.19,18744,-8.96899,9.6667,-0.0659386,-0.143303
2.12,1048,2.10264,14.0688,-0.0204491,-0.06466,1001.19,18709.7,-8.93901,9.63668,-0.0513788,-0.173324
2.13,1048,2.10243,14.0681,-0.0210163,-0.066399,1001.19,18716.7,-8.95069,9.63802,-0.0588663,-0.17198
2.14,1048,2.10222,14.0674,-0.0214672,-0.0680483,1001.19,18749.1,-8.9469,9.65088,-0.0387866,-0.159123
2.15,1048,2.102,14.0667,-0.021943,-0.0696842,1001.19,18772.1,-8.96781,9.64249,-0.0478567,-0.167513
2.16,1048,2.10178,14.066,-0.0223246,-0.0712939,1001.19,18787.3,-8.96865,9.6543,-0.0405667,-0.155699
