h/dp :,1.5
L2norm Pressure,KE,dp,Nparticles
97960,1.37512e+07,0.5,480

t,5.7
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1001.57,0,12341.7,,0,0,,0,0,boundary
1,0.75,-0.25,,1001.44,0,11327.3,,0,0,,0,0,boundary
2,1.25,-0.25,,1001.3,0,10247.4,,0,0,,0,0,boundary
3,1.75,-0.25,,1001.25,0,9848.85,,0,0,,0,0,boundary
4,2.25,-0.25,,1001.19,0,9371.25,,0,0,,0,0,boundary
5,2.75,-0.25,,1001.14,0,8942.04,,0,0,,0,0,boundary
6,3.25,-0.25,,1000.97,0,7615.38,,0,0,,0,0,boundary
7,3.75,-0.25,,1000.87,0,6869.65,,0,0,,0,0,boundary
8,4.25,-0.25,,1000.82,0,6471.72,,0,0,,0,0,boundary
9,4.75,-0.25,,1000.85,0,6713.33,,0,0,,0,0,boundary
10,5.25,-0.25,,1001.01,0,7945.28,,0,0,,0,0,boundary
11,5.75,-0.25,,1001.28,0,10094.3,,0,0,,0,0,boundary
12,6.25,-0.25,,1001.69,0,13334.1,,0,0,,0,0,boundary
13,6.75,-0.25,,1002.19,0,17289.9,,0,0,,0,0,boundary
14,7.25,-0.25,,1002.87,0,22746.8,,0,0,,0,0,boundary
15,7.75,-0.25,,1003.49,0,27674.4,,0,0,,0,0,boundary
16,8.25,-0.25,,1003.83,0,30372.8,,0,0,,0,0,boundary
17,8.75,-0.25,,1003.96,0,31436.1,,0,0,,0,0,boundary
18,9.25,-0.25,,1004.13,0,32802.9,,0,0,,0,0,boundary
19,9.75,-0.25,,1004.26,0,33884,,0,0,,0,0,boundary
20,10.25,-0.25,,1004.01,0,31883,,0,0,,0,0,boundary
21,10.75,-0.25,,1003.64,0,28841,,0,0,,0,0,boundary
22,11.25,-0.25,,1003.41,0,27004.2,,0,0,,0,0,boundary
23,11.75,-0.25,,1003.24,0,25661.4,,0,0,,0,0,boundary
24,12.25,-0.25,,1003.07,0,24298,,0,0,,0,0,boundary
25,12.75,-0.25,,1002.95,0,23394.6,,0,0,,0,0,boundary
26,13.25,-0.25,,1002.89,0,22840.8,,0,0,,0,0,boundary
27,13.75,-0.25,,1002.81,0,22211.2,,0,0,,0,0,boundary
28,14.25,-0.25,,1002.65,0,21000.4,,0,0,,0,0,boundary
29,14.75,-0.25,,1002.57,0,20351,,0,0,,0,0,boundary
30,15.25,-0.25,,1002.66,0,21004.9,,0,0,,0,0,boundary
31,15.75,-0.25,,1002.62,0,20713.9,,0,0,,0,0,boundary
32,16.25,-0.25,,1002.33,0,18414.2,,0,0,,0,0,boundary
33,16.75,-0.25,,1002.22,0,17543.1,,0,0,,0,0,boundary
34,17.25,-0.25,,1002.37,0,18705.7,,0,0,,0,0,boundary
35,17.75,-0.25,,1002.63,0,20822.5,,0,0,,0,0,boundary
36,18.25,-0.25,,1002.98,0,23564.1,,0,0,,0,0,boundary
37,18.75,-0.25,,1003.12,0,24681.4,,0,0,,0,0,boundary
38,19.25,-0.25,,1003.15,0,24964.6,,0,0,,0,0,boundary
39,19.75,-0.25,,1003.19,0,25237,,0,0,,0,0,boundary
40,20.25,-0.25,,1003.19,0,25304.4,,0,0,,0,0,boundary
41,20.75,-0.25,,1003.14,0,24882.4,,0,0,,0,0,boundary
42,21.25,-0.25,,1003.02,0,23882.6,,0,0,,0,0,boundary
43,21.75,-0.25,,1002.89,0,22839.6,,0,0,,0,0,boundary
44,22.25,-0.25,,1002.76,0,21831.3,,0,0,,0,0,boundary
45,22.75,-0.25,,1002.69,0,21253.4,,0,0,,0,0,boundary
46,23.25,-0.25,,1002.66,0,21033.1,,0,0,,0,0,boundary
47,23.75,-0.25,,1002.63,0,20829.5,,0,0,,0,0,boundary
48,24.25,-0.25,,1002.58,0,20366.3,,0,0,,0,0,boundary
49,24.75,-0.25,,1002.47,0,19560.4,,0,0,,0,0,boundary
50,25.25,-0.25,,1002.44,0,19286.8,,0,0,,0,0,boundary
51,25.75,-0.25,,1002.5,0,19761.3,,0,0,,0,0,boundary
52,26.25,-0.25,,1002.56,0,20207,,0,0,,0,0,boundary
53,0.25,-0.75,,1001.86,0,14717.9,,0,0,,0,0,boundary
54,0.75,-0.75,,1001.81,0,14248.8,,0,0,,0,0,boundary
55,1.25,-0.75,,1001.6,0,12639.2,,0,0,,0,0,boundary
56,1.75,-0.75,,1001.65,0,13018.9,,0,0,,0,0,boundary
57,2.25,-0.75,,1001.5,0,11813.4,,0,0,,0,0,boundary
58,2.75,-0.75,,1001.31,0,10349.4,,0,0,,0,0,boundary
59,3.25,-0.75,,1001.02,0,8021.73,,0,0,,0,0,boundary
60,3.75,-0.75,,1000.78,0,6159.69,,0,0,,0,0,boundary
61,4.25,-0.75,,1000.63,0,4968.45,,0,0,,0,0,boundary
62,4.75,-0.75,,1000.59,0,4631.52,,0,0,,0,0,boundary
63,5.25,-0.75,,1000.64,0,5008.47,,0,0,,0,0,boundary
64,5.75,-0.75,,1000,0,0,,0,0,,0,0,boundary
65,6.25,-0.75,,1000,0,0,,0,0,,0,0,boundary
66,6.75,-0.75,,1000,0,0,,0,0,,0,0,boundary
67,7.25,-0.75,,1000.03,0,207.945,,0,0,,0,0,boundary
68,7.75,-0.75,,1003.37,0,26754,,0,0,,0,0,boundary
69,8.25,-0.75,,1003.46,0,27450.5,,0,0,,0,0,boundary
70,8.75,-0.75,,1003.56,0,28211.5,,0,0,,0,0,boundary
71,9.25,-0.75,,1003.56,0,28208.4,,0,0,,0,0,boundary
72,9.75,-0.75,,1003.68,0,29235.9,,0,0,,0,0,boundary
73,10.25,-0.75,,1003.66,0,29040.8,,0,0,,0,0,boundary
74,10.75,-0.75,,1003.39,0,26866.4,,0,0,,0,0,boundary
75,11.25,-0.75,,1003.27,0,25880.3,,0,0,,0,0,boundary
76,11.75,-0.75,,1003.24,0,25640.4,,0,0,,0,0,boundary
77,12.25,-0.75,,1003.2,0,25349.6,,0,0,,0,0,boundary
78,12.75,-0.75,,1003.23,0,25599.8,,0,0,,0,0,boundary
79,13.25,-0.75,,1003.23,0,25612.4,,0,0,,0,0,boundary
80,13.75,-0.75,,1003.19,0,25264.5,,0,0,,0,0,boundary
81,14.25,-0.75,,1003.12,0,24709,,0,0,,0,0,boundary
82,14.75,-0.75,,1002.97,0,23519.6,,0,0,,0,0,boundary
83,15.25,-0.75,,1002.89,0,22865.1,,0,0,,0,0,boundary
84,15.75,-0.75,,1002.7,0,21351.4,,0,0,,0,0,boundary
85,16.25,-0.75,,1002.22,0,17559.9,,0,0,,0,0,boundary
86,16.75,-0.75,,1001.89,0,14909,,0,0,,0,0,boundary
87,17.25,-0.75,,1001.9,0,15011.3,,0,0,,0,0,boundary
88,17.75,-0.75,,1002.33,0,18388.1,,0,0,,0,0,boundary
