h/dp :,1.5
L2norm Pressure,KE,dp,Nparticles
82185.1,1.41903e+07,0.5,480

t,5.72
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1001.51,0,11879.5,,0,0,,0,0,boundary
1,0.75,-0.25,,1001.42,0,11171.9,,0,0,,0,0,boundary
2,1.25,-0.25,,1001.3,0,10215.6,,0,0,,0,0,boundary
3,1.75,-0.25,,1001.23,0,9665.41,,0,0,,0,0,boundary
4,2.25,-0.25,,1001.12,0,8854.5,,0,0,,0,0,boundary
5,2.75,-0.25,,1001.02,0,8031.03,,0,0,,0,0,boundary
6,3.25,-0.25,,1000.8,0,6324.32,,0,0,,0,0,boundary
7,3.75,-0.25,,1000.68,0,5371.85,,0,0,,0,0,boundary
8,4.25,-0.25,,1000.65,0,5115.53,,0,0,,0,0,boundary
9,4.75,-0.25,,1000.74,0,5808.13,,0,0,,0,0,boundary
10,5.25,-0.25,,1000.96,0,7528.67,,0,0,,0,0,boundary
11,5.75,-0.25,,1001.22,0,9582.75,,0,0,,0,0,boundary
12,6.25,-0.25,,1001.61,0,12693.3,,0,0,,0,0,boundary
13,6.75,-0.25,,1002.07,0,16312.3,,0,0,,0,0,boundary
14,7.25,-0.25,,1002.48,0,19636,,0,0,,0,0,boundary
15,7.75,-0.25,,1002.89,0,22843.5,,0,0,,0,0,boundary
16,8.25,-0.25,,1003.36,0,26670.4,,0,0,,0,0,boundary
17,8.75,-0.25,,1003.78,0,30005.6,,0,0,,0,0,boundary
18,9.25,-0.25,,1004.08,0,32385.7,,0,0,,0,0,boundary
19,9.75,-0.25,,1004.15,0,33012.6,,0,0,,0,0,boundary
20,10.25,-0.25,,1003.85,0,30587.9,,0,0,,0,0,boundary
21,10.75,-0.25,,1003.58,0,28432.9,,0,0,,0,0,boundary
22,11.25,-0.25,,1003.48,0,27583.3,,0,0,,0,0,boundary
23,11.75,-0.25,,1003.35,0,26571.7,,0,0,,0,0,boundary
24,12.25,-0.25,,1003.2,0,25320.6,,0,0,,0,0,boundary
25,12.75,-0.25,,1003.09,0,24479.3,,0,0,,0,0,boundary
26,13.25,-0.25,,1003.03,0,23987.6,,0,0,,0,0,boundary
27,13.75,-0.25,,1002.93,0,23201.9,,0,0,,0,0,boundary
28,14.25,-0.25,,1002.76,0,21827.2,,0,0,,0,0,boundary
29,14.75,-0.25,,1002.69,0,21250,,0,0,,0,0,boundary
30,15.25,-0.25,,1002.73,0,21632.1,,0,0,,0,0,boundary
31,15.75,-0.25,,1002.61,0,20623.2,,0,0,,0,0,boundary
32,16.25,-0.25,,1002.28,0,17981.9,,0,0,,0,0,boundary
33,16.75,-0.25,,1002.18,0,17203.9,,0,0,,0,0,boundary
34,17.25,-0.25,,1002.32,0,18316.1,,0,0,,0,0,boundary
35,17.75,-0.25,,1002.59,0,20477.3,,0,0,,0,0,boundary
36,18.25,-0.25,,1002.91,0,23060.2,,0,0,,0,0,boundary
37,18.75,-0.25,,1003.01,0,23824,,0,0,,0,0,boundary
