dr0,0.000447214
r0,0.005
R,0.2
R/r0,40
Nr,100
Ntheta,70
Nboundary,70
Nfluid,7000
Nparticles,7070
Apolar,0.0248101
Bpolar,0.0178028

L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0865485,0.0817983,0.0786038,10.3715,9.86228,10.0031

ID,r,theta,x,y,Type,,PGauss,PCubic,PWed,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0,0.005,0,0.005,0,boundary,,0.522568,0.520744,0.522351,,811.673,6.00227e-13,,957.994,9.87654e-13,,974.418,1.38201e-12,,-50.4003,-51.4143,-50.153,
1,0.005,0.0897598,0.00497987,0.000448197,boundary,,0.522568,0.520744,0.522351,,808.405,72.7578,,954.138,85.8739,,970.495,87.3461,,-50.4414,-51.4461,-50.1804,
2,0.005,0.17952,0.00491965,0.000892784,boundary,,0.522568,0.520744,0.522351,,798.629,144.93,,942.599,171.056,,958.758,173.989,,-50.5633,-51.5403,-50.2617,
3,0.005,0.269279,0.00481981,0.00133018,boundary,,0.522568,0.520744,0.522351,,782.422,215.935,,923.471,254.862,,939.302,259.231,,-50.7623,-51.694,-50.3944,
4,0.005,0.359039,0.00468117,0.00175687,boundary,,0.522568,0.520744,0.522351,,759.916,285.201,,896.908,336.615,,912.284,342.386,,-51.0317,-51.9023,-50.5741,
5,0.005,0.448799,0.00450484,0.00216942,boundary,,0.522568,0.520744,0.522351,,731.292,352.172,,863.123,415.658,,877.92,422.784,,-51.3631,-52.1584,-50.7951,
6,0.005,0.538559,0.00429224,0.0025645,boundary,,0.522568,0.520744,0.522351,,696.779,416.306,,822.389,491.355,,836.488,499.778,,-51.7457,-52.454,-51.0502,
7,0.005,0.628319,0.00404508,0.00293893,boundary,,0.522568,0.520744,0.522351,,656.657,477.089,,775.034,563.095,,788.32,572.748,,-52.1673,-52.7798,-51.3313,
8,0.005,0.718078,0.00376536,0.00328969,boundary,,0.522568,0.520744,0.522351,,611.247,534.031,,721.438,630.301,,733.806,641.107,,-52.6143,-53.1252,-51.6294,
9,0.005,0.807838,0.00345531,0.00361397,boundary,,0.522568,0.520744,0.522351,,560.917,586.673,,662.034,692.433,,673.384,704.304,,-53.0723,-53.4791,-51.9348,
10,0.005,0.897598,0.00311745,0.00390916,boundary,,0.522568,0.520744,0.522351,,506.07,634.591,,597.3,748.99,,607.54,761.83,,-53.5266,-53.8302,-52.2377,
11,0.005,0.987358,0.00275448,0.00417287,boundary,,0.522568,0.520744,0.522351,,447.148,677.4,,527.756,799.516,,536.804,813.223,,-53.9627,-54.1671,-52.5285,
12,0.005,1.07712,0.00236934,0.00440298,boundary,,0.522568,0.520744,0.522351,,384.626,714.755,,453.963,843.605,,461.746,858.068,,-54.3664,-54.4791,-52.7977,
13,0.005,1.16688,0.00196513,0.00459764,boundary,,0.522568,0.520744,0.522351,,319.008,746.355,,376.516,880.902,,382.971,896.004,,-54.7248,-54.7561,-53.0367,
14,0.005,1.25664,0.00154508,0.00475528,boundary,,0.522568,0.520744,0.522351,,250.821,771.946,,296.036,911.107,,301.112,926.726,,-55.0265,-54.9892,-53.2379,
15,0.005,1.3464,0.0011126,0.00487464,boundary,,0.522568,0.520744,0.522351,,180.614,791.322,,213.174,933.975,,216.828,949.987,,-55.2616,-55.1709,-53.3947,
16,0.005,1.43616,0.000671166,0.00495475,boundary,,0.522568,0.520744,0.522351,,108.953,804.327,,128.595,949.324,,130.799,965.599,,-55.4227,-55.2954,-53.5021,
17,0.005,1.52592,0.000224324,0.00499497,boundary,,0.522568,0.520744,0.522351,,36.4155,810.855,,42.9802,957.03,,43.7171,973.437,,-55.5046,-55.3586,-53.5567,
18,0.005,1.61568,-0.000224324,0.00499497,boundary,,0.522568,0.520744,0.522351,,-36.4155,810.855,,-42.9802,957.03,,-43.7171,973.437,,-55.5046,-55.3586,-53.5567,
19,0.005,1.70544,-0.000671166,0.00495475,boundary,,0.522568,0.520744,0.522351,,-108.953,804.327,,-128.595,949.324,,-130.799,965.599,,-55.4227,-55.2954,-53.5021,
20,0.005,1.7952,-0.0011126,0.00487464,boundary,,0.522568,0.520744,0.522351,,-180.614,791.322,,-213.174,933.975,,-216.828,949.987,,-55.2616,-55.1709,-53.3947,
21,0.005,1.88496,-0.00154508,0.00475528,boundary,,0.522568,0.520744,0.522351,,-250.821,771.946,,-296.036,911.107,,-301.112,926.726,,-55.0265,-54.9892,-53.2379,
22,0.005,1.97472,-0.00196513,0.00459764,boundary,,0.522568,0.520744,0.522351,,-319.008,746.355,,-376.516,880.902,,-382.971,896.004,,-54.7248,-54.7561,-53.0367,
23,0.005,2.06448,-0.00236934,0.00440298,boundary,,0.522568,0.520744,0.522351,,-384.626,714.755,,-453.963,843.605,,-461.746,858.068,,-54.3664,-54.4791,-52.7977,
24,0.005,2.15423,-0.00275448,0.00417287,boundary,,0.522568,0.520744,0.522351,,-447.148,677.4,,-527.756,799.516,,-536.804,813.223,,-53.9627,-54.1671,-52.5285,
25,0.005,2.24399,-0.00311745,0.00390916,boundary,,0.522568,0.520744,0.522351,,-506.07,634.591,,-597.3,748.99,,-607.54,761.83,,-53.5266,-53.8302,-52.2377,
26,0.005,2.33375,-0.00345531,0.00361397,boundary,,0.522568,0.520744,0.522351,,-560.917,586.673,,-662.034,692.433,,-673.384,704.304,,-53.0723,-53.4791,-51.9348,
27,0.005,2.42351,-0.00376536,0.00328969,boundary,,0.522568,0.520744,0.522351,,-611.247,534.031,,-721.438,630.301,,-733.806,641.107,,-52.6143,-53.1252,-51.6294,
28,0.005,2.51327,-0.00404508,0.00293893,boundary,,0.522568,0.520744,0.522351,,-656.657,477.089,,-775.034,563.095,,-788.32,572.748,,-52.1673,-52.7798,-51.3313,
29,0.005,2.60303,-0.00429224,0.0025645,boundary,,0.522568,0.520744,0.522351,,-696.779,416.306,,-822.389,491.355,,-836.488,499.778,,-51.7457,-52.454,-51.0502,
30,0.005,2.69279,-0.00450484,0.00216942,boundary,,0.522568,0.520744,0.522351,,-731.292,352.172,,-863.123,415.658,,-877.92,422.784,,-51.3631,-52.1584,-50.7951,
31,0.005,2.78255,-0.00468117,0.00175687,boundary,,0.522568,0.520744,0.522351,,-759.916,285.201,,-896.908,336.615,,-912.284,342.386,,-51.0317,-51.9023,-50.5741,
32,0.005,2.87231,-0.00481981,0.00133018,boundary,,0.522568,0.520744,0.522351,,-782.422,215.935,,-923.471,254.862,,-939.302,259.231,,-50.7623,-51.694,-50.3944,
33,0.005,2.96207,-0.00491965,0.000892784,boundary,,0.522568,0.520744,0.522351,,-798.629,144.93,,-942.599,171.056,,-958.758,173.989,,-50.5633,-51.5403,-50.2617,
34,0.005,3.05183,-0.00497987,0.000448197,boundary,,0.522568,0.520744,0.522351,,-808.405,72.7578,,-954.138,85.8739,,-970.495,87.3461,,-50.4414,-51.4461,-50.1804,
35,0.005,3.14159,-0.005,6.12323e-19,boundary,,0.522568,0.520744,0.522351,,-811.673,-8.41182e-14,,-957.994,-1.06581e-14,,-974.418,-2.13163e-14,,-50.4003,-51.4143,-50.153,
36,0.005,3.23135,-0.00497987,-0.000448197,boundary,,0.522568,0.520744,0.522351,,-808.405,-72.7578,,-954.138,-85.8739,,-970.495,-87.3461,,-50.4414,-51.4461,-50.1804,
37,0.005,3.32111,-0.00491965,-0.000892784,boundary,,0.522568,0.520744,0.522351,,-798.629,-144.93,,-942.599,-171.056,,-958.758,-173.989,,-50.5633,-51.5403,-50.2617,
38,0.005,3.41087,-0.00481981,-0.00133018,boundary,,0.522568,0.520744,0.522351,,-782.422,-215.935,,-923.471,-254.862,,-939.302,-259.231,,-50.7623,-51.694,-50.3944,
39,0.005,3.50063,-0.00468117,-0.00175687,boundary,,0.522568,0.520744,0.522351,,-759.916,-285.201,,-896.908,-336.615,,-912.284,-342.386,,-51.0317,-51.9023,-50.5741,
40,0.005,3.59039,-0.00450484,-0.00216942,boundary,,0.522568,0.520744,0.522351,,-731.292,-352.172,,-863.123,-415.658,,-877.92,-422.784,,-51.3631,-52.1584,-50.7951,
41,0.005,3.68015,-0.00429224,-0.0025645,boundary,,0.522568,0.520744,0.522351,,-696.779,-416.306,,-822.389,-491.355,,-836.488,-499.778,,-51.7457,-52.454,-51.0502,
42,0.005,3.76991,-0.00404508,-0.00293893,boundary,,0.522568,0.520744,0.522351,,-656.657,-477.089,,-775.034,-563.095,,-788.32,-572.748,,-52.1673,-52.7798,-51.3313,
43,0.005,3.85967,-0.00376536,-0.00328969,boundary,,0.522568,0.520744,0.522351,,-611.247,-534.031,,-721.438,-630.301,,-733.806,-641.107,,-52.6143,-53.1252,-51.6294,
44,0.005,3.94943,-0.00345531,-0.00361397,boundary,,0.522568,0.520744,0.522351,,-560.917,-586.673,,-662.034,-692.433,,-673.384,-704.304,,-53.0723,-53.4791,-51.9348,
45,0.005,4.03919,-0.00311745,-0.00390916,boundary,,0.522568,0.520744,0.522351,,-506.07,-634.591,,-597.3,-748.99,,-607.54,-761.83,,-53.5266,-53.8302,-52.2377,
46,0.005,4.12895,-0.00275448,-0.00417287,boundary,,0.522568,0.520744,0.522351,,-447.148,-677.4,,-527.756,-799.516,,-536.804,-813.223,,-53.9627,-54.1671,-52.5285,
47,0.005,4.21871,-0.00236934,-0.00440298,boundary,,0.522568,0.520744,0.522351,,-384.626,-714.755,,-453.963,-843.605,,-461.746,-858.068,,-54.3664,-54.4791,-52.7977,
48,0.005,4.30847,-0.00196513,-0.00459764,boundary,,0.522568,0.520744,0.522351,,-319.008,-746.355,,-376.516,-880.902,,-382.971,-896.004,,-54.7248,-54.7561,-53.0367,
