dr0,0.000447214
r0,0.005
R,0.2
R/r0,40
Nr,100
Ntheta,70
Nboundary,70
Nfluid,7000
Nparticles,7070
Apolar,0.0248101
Bpolar,0.0178028

L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0782957,0.0713894,0.0699743,97.4332,96.254,94.5279

ID,r,theta,x,y,Type,,PGauss,PCubic,PWed,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0,0.005,0,0.005,0,boundary,,0.519291,0.518456,0.532452,,994.876,1.53752e-12,,1129.28,2.67164e-12,,1104.06,3.06954e-12,,-50.6288,-51.5438,-50.263,
1,0.005,0.0897598,0.00497987,0.000448197,boundary,,0.519291,0.518456,0.532452,,990.871,89.18,,1124.73,101.228,,1099.62,98.9672,,-50.6568,-51.5636,-50.2767,
2,0.005,0.17952,0.00491965,0.000892784,boundary,,0.519291,0.518456,0.532452,,978.888,177.642,,1111.13,201.64,,1086.32,197.138,,-50.7397,-51.6221,-50.3173,
3,0.005,0.269279,0.00481981,0.00133018,boundary,,0.519291,0.518456,0.532452,,959.023,264.674,,1088.58,300.43,,1064.27,293.721,,-50.875,-51.7177,-50.3835,
4,0.005,0.359039,0.00468117,0.00175687,boundary,,0.519291,0.518456,0.532452,,931.438,349.574,,1057.27,396.8,,1033.66,387.939,,-51.0583,-51.8471,-50.4732,
5,0.005,0.448799,0.00450484,0.00216942,boundary,,0.519291,0.518456,0.532452,,896.352,431.66,,1017.44,489.975,,994.724,479.034,,-51.2836,-52.0063,-50.5835,
6,0.005,0.538559,0.00429224,0.0025645,boundary,,0.519291,0.518456,0.532452,,854.05,510.271,,969.427,579.206,,947.78,566.272,,-51.5438,-52.1901,-50.7109,
7,0.005,0.628319,0.00404508,0.00293893,boundary,,0.519291,0.518456,0.532452,,804.872,584.773,,913.605,663.773,,893.204,648.951,,-51.8306,-52.3926,-50.8512,
8,0.005,0.718078,0.00376536,0.00328969,boundary,,0.519291,0.518456,0.532452,,749.213,654.567,,850.427,742.996,,831.437,726.404,,-52.1345,-52.6073,-51,
9,0.005,0.807838,0.00345531,0.00361397,boundary,,0.519291,0.518456,0.532452,,687.522,719.091,,780.402,816.236,,762.975,798.009,,-52.446,-52.8273,-51.1525,
10,0.005,0.897598,0.00311745,0.00390916,boundary,,0.519291,0.518456,0.532452,,620.295,777.825,,704.093,882.905,,688.371,863.189,,-52.755,-53.0455,-51.3037,
11,0.005,0.987358,0.00275448,0.00417287,boundary,,0.519291,0.518456,0.532452,,548.074,830.297,,622.116,942.465,,608.224,921.42,,-53.0515,-53.255,-51.4489,
12,0.005,1.07712,0.00236934,0.00440298,boundary,,0.519291,0.518456,0.532452,,471.441,876.083,,535.129,994.437,,523.18,972.231,,-53.3261,-53.4489,-51.5832,
13,0.005,1.16688,0.00196513,0.00459764,boundary,,0.519291,0.518456,0.532452,,391.011,914.816,,443.834,1038.4,,433.923,1015.21,,-53.5699,-53.6211,-51.7026,
14,0.005,1.25664,0.00154508,0.00475528,boundary,,0.519291,0.518456,0.532452,,307.434,946.183,,348.966,1074.01,,341.174,1050.02,,-53.775,-53.766,-51.803,
15,0.005,1.3464,0.0011126,0.00487464,boundary,,0.519291,0.518456,0.532452,,221.381,969.932,,251.288,1100.96,,245.677,1076.38,,-53.9349,-53.8789,-51.8813,
16,0.005,1.43616,0.000671166,0.00495475,boundary,,0.519291,0.518456,0.532452,,133.545,985.872,,151.587,1119.06,,148.202,1094.07,,-54.0445,-53.9563,-51.9349,
17,0.005,1.52592,0.000224324,0.00499497,boundary,,0.519291,0.518456,0.532452,,44.6349,993.874,,50.6649,1128.14,,49.5335,1102.95,,-54.1002,-53.9956,-51.9621,
18,0.005,1.61568,-0.000224324,0.00499497,boundary,,0.519291,0.518456,0.532452,,-44.6349,993.874,,-50.6649,1128.14,,-49.5335,1102.95,,-54.1002,-53.9956,-51.9621,
19,0.005,1.70544,-0.000671166,0.00495475,boundary,,0.519291,0.518456,0.532452,,-133.545,985.872,,-151.587,1119.06,,-148.202,1094.07,,-54.0445,-53.9563,-51.9349,
20,0.005,1.7952,-0.0011126,0.00487464,boundary,,0.519291,0.518456,0.532452,,-221.381,969.932,,-251.288,1100.96,,-245.677,1076.38,,-53.9349,-53.8789,-51.8813,
21,0.005,1.88496,-0.00154508,0.00475528,boundary,,0.519291,0.518456,0.532452,,-307.434,946.183,,-348.966,1074.01,,-341.174,1050.02,,-53.775,-53.766,-51.803,
22,0.005,1.97472,-0.00196513,0.00459764,boundary,,0.519291,0.518456,0.532452,,-391.011,914.816,,-443.834,1038.4,,-433.923,1015.21,,-53.5699,-53.6211,-51.7026,
23,0.005,2.06448,-0.00236934,0.00440298,boundary,,0.519291,0.518456,0.532452,,-471.441,876.083,,-535.129,994.437,,-523.18,972.231,,-53.3261,-53.4489,-51.5832,
24,0.005,2.15423,-0.00275448,0.00417287,boundary,,0.519291,0.518456,0.532452,,-548.074,830.297,,-622.116,942.465,,-608.224,921.42,,-53.0515,-53.255,-51.4489,
25,0.005,2.24399,-0.00311745,0.00390916,boundary,,0.519291,0.518456,0.532452,,-620.295,777.825,,-704.093,882.905,,-688.371,863.189,,-52.755,-53.0455,-51.3037,
26,0.005,2.33375,-0.00345531,0.00361397,boundary,,0.519291,0.518456,0.532452,,-687.522,719.091,,-780.402,816.236,,-762.975,798.009,,-52.446,-52.8273,-51.1525,
27,0.005,2.42351,-0.00376536,0.00328969,boundary,,0.519291,0.518456,0.532452,,-749.213,654.567,,-850.427,742.996,,-831.437,726.404,,-52.1345,-52.6073,-51,
28,0.005,2.51327,-0.00404508,0.00293893,boundary,,0.519291,0.518456,0.532452,,-804.872,584.773,,-913.605,663.773,,-893.204,648.951,,-51.8306,-52.3926,-50.8512,
29,0.005,2.60303,-0.00429224,0.0025645,boundary,,0.519291,0.518456,0.532452,,-854.05,510.271,,-969.427,579.206,,-947.78,566.272,,-51.5438,-52.1901,-50.7109,
30,0.005,2.69279,-0.00450484,0.00216942,boundary,,0.519291,0.518456,0.532452,,-896.352,431.66,,-1017.44,489.975,,-994.724,479.034,,-51.2836,-52.0063,-50.5835,
31,0.005,2.78255,-0.00468117,0.00175687,boundary,,0.519291,0.518456,0.532452,,-931.438,349.574,,-1057.27,396.8,,-1033.66,387.939,,-51.0583,-51.8471,-50.4732,
32,0.005,2.87231,-0.00481981,0.00133018,boundary,,0.519291,0.518456,0.532452,,-959.023,264.674,,-1088.58,300.43,,-1064.27,293.721,,-50.875,-51.7177,-50.3835,
33,0.005,2.96207,-0.00491965,0.000892784,boundary,,0.519291,0.518456,0.532452,,-978.888,177.642,,-1111.13,201.64,,-1086.32,197.138,,-50.7397,-51.6221,-50.3173,
34,0.005,3.05183,-0.00497987,0.000448197,boundary,,0.519291,0.518456,0.532452,,-990.871,89.18,,-1124.73,101.228,,-1099.62,98.9672,,-50.6568,-51.5636,-50.2767,
35,0.005,3.14159,-0.005,6.12323e-19,boundary,,0.519291,0.518456,0.532452,,-994.876,5.0312e-14,,-1129.28,5.76915e-14,,-1104.06,8.54204e-14,,-50.6288,-51.5438,-50.263,
36,0.005,3.23135,-0.00497987,-0.000448197,boundary,,0.519291,0.518456,0.532452,,-990.871,-89.18,,-1124.73,-101.228,,-1099.62,-98.9672,,-50.6568,-51.5636,-50.2767,
37,0.005,3.32111,-0.00491965,-0.000892784,boundary,,0.519291,0.518456,0.532452,,-978.888,-177.642,,-1111.13,-201.64,,-1086.32,-197.138,,-50.7397,-51.6221,-50.3173,
38,0.005,3.41087,-0.00481981,-0.00133018,boundary,,0.519291,0.518456,0.532452,,-959.023,-264.674,,-1088.58,-300.43,,-1064.27,-293.721,,-50.875,-51.7177,-50.3835,
39,0.005,3.50063,-0.00468117,-0.00175687,boundary,,0.519291,0.518456,0.532452,,-931.438,-349.574,,-1057.27,-396.8,,-1033.66,-387.939,,-51.0583,-51.8471,-50.4732,
40,0.005,3.59039,-0.00450484,-0.00216942,boundary,,0.519291,0.518456,0.532452,,-896.352,-431.66,,-1017.44,-489.975,,-994.724,-479.034,,-51.2836,-52.0063,-50.5835,
41,0.005,3.68015,-0.00429224,-0.0025645,boundary,,0.519291,0.518456,0.532452,,-854.05,-510.271,,-969.427,-579.206,,-947.78,-566.272,,-51.5438,-52.1901,-50.7109,
42,0.005,3.76991,-0.00404508,-0.00293893,boundary,,0.519291,0.518456,0.532452,,-804.872,-584.773,,-913.605,-663.773,,-893.204,-648.951,,-51.8306,-52.3926,-50.8512,
43,0.005,3.85967,-0.00376536,-0.00328969,boundary,,0.519291,0.518456,0.532452,,-749.213,-654.567,,-850.427,-742.996,,-831.437,-726.404,,-52.1345,-52.6073,-51,
44,0.005,3.94943,-0.00345531,-0.00361397,boundary,,0.519291,0.518456,0.532452,,-687.522,-719.091,,-780.402,-816.236,,-762.975,-798.009,,-52.446,-52.8273,-51.1525,
45,0.005,4.03919,-0.00311745,-0.00390916,boundary,,0.519291,0.518456,0.532452,,-620.295,-777.825,,-704.093,-882.905,,-688.371,-863.189,,-52.755,-53.0455,-51.3037,
46,0.005,4.12895,-0.00275448,-0.00417287,boundary,,0.519291,0.518456,0.532452,,-548.074,-830.297,,-622.116,-942.465,,-608.224,-921.42,,-53.0515,-53.255,-51.4489,
47,0.005,4.21871,-0.00236934,-0.00440298,boundary,,0.519291,0.518456,0.532452,,-471.441,-876.083,,-535.129,-994.437,,-523.18,-972.231,,-53.3261,-53.4489,-51.5832,
48,0.005,4.30847,-0.00196513,-0.00459764,boundary,,0.519291,0.518456,0.532452,,-391.011,-914.816,,-443.834,-1038.4,,-433.923,-1015.21,,-53.5699,-53.6211,-51.7026,
49,0.005,4.39823,-0.00154508,-0.00475528,boundary,,0.519291,0.518456,0.532452,,-307.434,-946.183,,-348.966,-1074.01,,-341.174,-1050.02,,-53.775,-53.766,-51.803,
