h/dp :,2
L2norm Pressure,KE,dp,Nparticles
33332,4.18938e+07,0.5,640

t,4
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1004.02,0,31913.2,,0,0,,0,0,boundary
1,0.75,-0.25,,1003.87,0,30725.5,,0,0,,0,0,boundary
2,1.25,-0.25,,1003.6,0,28526.8,,0,0,,0,0,boundary
3,1.75,-0.25,,1003.23,0,25632.9,,0,0,,0,0,boundary
4,2.25,-0.25,,1002.83,0,22433.7,,0,0,,0,0,boundary
5,2.75,-0.25,,1002.44,0,19328.4,,0,0,,0,0,boundary
6,3.25,-0.25,,1002.09,0,16536.2,,0,0,,0,0,boundary
7,3.75,-0.25,,1001.8,0,14234.1,,0,0,,0,0,boundary
8,4.25,-0.25,,1001.59,0,12570.6,,0,0,,0,0,boundary
9,4.75,-0.25,,1001.45,0,11451.8,,0,0,,0,0,boundary
10,5.25,-0.25,,1001.37,0,10801,,0,0,,0,0,boundary
11,5.75,-0.25,,1001.33,0,10490.2,,0,0,,0,0,boundary
12,6.25,-0.25,,1001.32,0,10365.4,,0,0,,0,0,boundary
13,6.75,-0.25,,1001.32,0,10369.7,,0,0,,0,0,boundary
14,7.25,-0.25,,1001.31,0,10340.5,,0,0,,0,0,boundary
15,7.75,-0.25,,1001.3,0,10237.8,,0,0,,0,0,boundary
16,8.25,-0.25,,1001.26,0,9902.94,,0,0,,0,0,boundary
17,8.75,-0.25,,1001.19,0,9406.69,,0,0,,0,0,boundary
18,9.25,-0.25,,1001.11,0,8758.6,,0,0,,0,0,boundary
19,9.75,-0.25,,1001.02,0,8037.82,,0,0,,0,0,boundary
20,10.25,-0.25,,1000.93,0,7310.41,,0,0,,0,0,boundary
21,10.75,-0.25,,1000.84,0,6619.53,,0,0,,0,0,boundary
22,11.25,-0.25,,1000.78,0,6120.28,,0,0,,0,0,boundary
23,11.75,-0.25,,1000.73,0,5774.17,,0,0,,0,0,boundary
24,12.25,-0.25,,1000.73,0,5747.45,,0,0,,0,0,boundary
25,12.75,-0.25,,1000.74,0,5853.63,,0,0,,0,0,boundary
26,13.25,-0.25,,1000.79,0,6250.03,,0,0,,0,0,boundary
27,13.75,-0.25,,1000.87,0,6826.08,,0,0,,0,0,boundary
28,14.25,-0.25,,1000.97,0,7635.06,,0,0,,0,0,boundary
29,14.75,-0.25,,1001.08,0,8494.64,,0,0,,0,0,boundary
30,15.25,-0.25,,1001.19,0,9404.9,,0,0,,0,0,boundary
31,15.75,-0.25,,1001.3,0,10268.1,,0,0,,0,0,boundary
32,16.25,-0.25,,1001.41,0,11132.8,,0,0,,0,0,boundary
33,16.75,-0.25,,1001.51,0,11895.8,,0,0,,0,0,boundary
34,17.25,-0.25,,1001.63,0,12856.4,,0,0,,0,0,boundary
35,17.75,-0.25,,1001.83,0,14416.3,,0,0,,0,0,boundary
36,18.25,-0.25,,1002.07,0,16373.8,,0,0,,0,0,boundary
37,18.75,-0.25,,1002.35,0,18555.3,,0,0,,0,0,boundary
38,19.25,-0.25,,1002.55,0,20190.9,,0,0,,0,0,boundary
39,19.75,-0.25,,1002.71,0,21479.8,,0,0,,0,0,boundary
40,20.25,-0.25,,1002.89,0,22915.1,,0,0,,0,0,boundary
41,20.75,-0.25,,1003.1,0,24542,,0,0,,0,0,boundary
42,21.25,-0.25,,1003.28,0,25979.9,,0,0,,0,0,boundary
43,21.75,-0.25,,1003.5,0,27765.3,,0,0,,0,0,boundary
44,22.25,-0.25,,1003.68,0,29233.6,,0,0,,0,0,boundary
45,22.75,-0.25,,1003.62,0,28741.8,,0,0,,0,0,boundary
46,23.25,-0.25,,1003.44,0,27260.3,,0,0,,0,0,boundary
47,23.75,-0.25,,1003.42,0,27137,,0,0,,0,0,boundary
48,24.25,-0.25,,1003.5,0,27755.1,,0,0,,0,0,boundary
49,24.75,-0.25,,1003.45,0,27368.9,,0,0,,0,0,boundary
50,25.25,-0.25,,1003.3,0,26173.6,,0,0,,0,0,boundary
51,25.75,-0.25,,1003.38,0,26779.3,,0,0,,0,0,boundary
52,26.25,-0.25,,1003.72,0,29490.4,,0,0,,0,0,boundary
53,26.75,-0.25,,1004.18,0,33215.3,,0,0,,0,0,boundary
54,27.25,-0.25,,1004.69,0,37318.8,,0,0,,0,0,boundary
55,27.75,-0.25,,1005.05,0,40235.2,,0,0,,0,0,boundary
56,28.25,-0.25,,1005.21,0,41567.7,,0,0,,0,0,boundary
57,28.75,-0.25,,1005.2,0,41411.7,,0,0,,0,0,boundary
58,29.25,-0.25,,1005.03,0,40088.4,,0,0,,0,0,boundary
59,29.75,-0.25,,1004.84,0,38548.9,,0,0,,0,0,boundary
60,30.25,-0.25,,1004.72,0,37607.4,,0,0,,0,0,boundary
61,30.75,-0.25,,1004.79,0,38156.8,,0,0,,0,0,boundary
62,31.25,-0.25,,1005.17,0,41189.9,,0,0,,0,0,boundary
63,31.75,-0.25,,1005.8,0,46321.5,,0,0,,0,0,boundary
64,0.25,-0.75,,1004.63,0,36845,,0,0,,0,0,boundary
65,0.75,-0.75,,1004.48,0,35596.5,,0,0,,0,0,boundary
66,1.25,-0.75,,1004.18,0,33225.2,,0,0,,0,0,boundary
67,1.75,-0.75,,1003.79,0,30060.5,,0,0,,0,0,boundary
68,2.25,-0.75,,1003.35,0,26564.2,,0,0,,0,0,boundary
69,2.75,-0.75,,1002.93,0,23175.6,,0,0,,0,0,boundary
70,3.25,-0.75,,1002.55,0,20198.6,,0,0,,0,0,boundary
71,3.75,-0.75,,1002.25,0,17767.2,,0,0,,0,0,boundary
72,4.25,-0.75,,1002.04,0,16071.3,,0,0,,0,0,boundary
73,4.75,-0.75,,1001.9,0,14974.4,,0,0,,0,0,boundary
74,5.25,-0.75,,1001.83,0,14431.8,,0,0,,0,0,boundary
75,5.75,-0.75,,1001.81,0,14277.4,,0,0,,0,0,boundary
76,6.25,-0.75,,1001.82,0,14342.7,,0,0,,0,0,boundary
77,6.75,-0.75,,1001.85,0,14587.2,,0,0,,0,0,boundary
78,7.25,-0.75,,1001.87,0,14738.8,,0,0,,0,0,boundary
79,7.75,-0.75,,1001.87,0,14724.4,,0,0,,0,0,boundary
80,8.25,-0.75,,1001.83,0,14433.1,,0,0,,0,0,boundary
81,8.75,-0.75,,1001.75,0,13797.2,,0,0,,0,0,boundary
82,9.25,-0.75,,1001.66,0,13071.5,,0,0,,0,0,boundary
83,9.75,-0.75,,1001.53,0,12073.9,,0,0,,0,0,boundary
84,10.25,-0.75,,1001.42,0,11168.6,,0,0,,0,0,boundary
85,10.75,-0.75,,1001.3,0,10208.8,,0,0,,0,0,boundary
86,11.25,-0.75,,1001.22,0,9589.78,,0,0,,0,0,boundary
87,11.75,-0.75,,1001.15,0,9073.25,,0,0,,0,0,boundary
88,12.25,-0.75,,1001.13,0,8905.9,,0,0,,0,0,boundary
89,12.75,-0.75,,1001.13,0,8871.07,,0,0,,0,0,boundary
90,13.25,-0.75,,1001.16,0,9146.34,,0,0,,0,0,boundary
91,13.75,-0.75,,1001.23,0,9702.07,,0,0,,0,0,boundary
92,14.25,-0.75,,1001.33,0,10483,,0,0,,0,0,boundary
93,14.75,-0.75,,1001.44,0,11385.3,,0,0,,0,0,boundary
94,15.25,-0.75,,1001.55,0,12195.7,,0,0,,0,0,boundary
95,15.75,-0.75,,1001.63,0,12889.3,,0,0,,0,0,boundary
96,16.25,-0.75,,1001.68,0,13272.9,,0,0,,0,0,boundary
97,16.75,-0.75,,1001.66,0,13094.2,,0,0,,0,0,boundary
98,17.25,-0.75,,1001.6,0,12652.5,,0,0,,0,0,boundary
99,17.75,-0.75,,1001.63,0,12887.8,,0,0,,0,0,boundary
100,18.25,-0.75,,1001.83,0,14411.9,,0,0,,0,0,boundary
101,18.75,-0.75,,1002.19,0,17266.7,,0,0,,0,0,boundary
102,19.25,-0.75,,1002.76,0,21869.1,,0,0,,0,0,boundary
103,19.75,-0.75,,1003.66,0,29035.5,,0,0,,0,0,boundary
104,20.25,-0.75,,1004.62,0,36780.1,,0,0,,0,0,boundary
105,20.75,-0.75,,1005.04,0,40162.7,,0,0,,0,0,boundary
106,21.25,-0.75,,1004.72,0,37568.1,,0,0,,0,0,boundary
107,21.75,-0.75,,1004.31,0,34296.8,,0,0,,0,0,boundary
108,22.25,-0.75,,1004.1,0,32538.2,,0,0,,0,0,boundary
109,22.75,-0.75,,1003.81,0,30255.1,,0,0,,0,0,boundary
110,23.25,-0.75,,1003.56,0,28230.7,,0,0,,0,0,boundary
111,23.75,-0.75,,1003.61,0,28624.8,,0,0,,0,0,boundary
112,24.25,-0.75,,1003.76,0,29823.2,,0,0,,0,0,boundary
