h/dp :,2
L2norm Pressure,KE,dp,Nparticles
27250.9,7.90832e+07,0.5,640

t,3
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1007.57,0,60796.3,,0,0,,0,0,boundary
1,0.75,-0.25,,1007.55,0,60578.4,,0,0,,0,0,boundary
2,1.25,-0.25,,1007.45,0,59763.3,,0,0,,0,0,boundary
3,1.75,-0.25,,1007.26,0,58214.4,,0,0,,0,0,boundary
4,2.25,-0.25,,1007.01,0,56189.1,,0,0,,0,0,boundary
5,2.75,-0.25,,1006.74,0,53987.4,,0,0,,0,0,boundary
6,3.25,-0.25,,1006.47,0,51803.3,,0,0,,0,0,boundary
7,3.75,-0.25,,1006.21,0,49680.3,,0,0,,0,0,boundary
8,4.25,-0.25,,1005.96,0,47587.8,,0,0,,0,0,boundary
9,4.75,-0.25,,1005.7,0,45523.8,,0,0,,0,0,boundary
10,5.25,-0.25,,1005.46,0,43546.3,,0,0,,0,0,boundary
11,5.75,-0.25,,1005.22,0,41645.1,,0,0,,0,0,boundary
12,6.25,-0.25,,1005,0,39804.8,,0,0,,0,0,boundary
13,6.75,-0.25,,1004.78,0,38058.4,,0,0,,0,0,boundary
14,7.25,-0.25,,1004.58,0,36404.7,,0,0,,0,0,boundary
15,7.75,-0.25,,1004.38,0,34826.4,,0,0,,0,0,boundary
16,8.25,-0.25,,1004.2,0,33347.8,,0,0,,0,0,boundary
17,8.75,-0.25,,1004.02,0,31958.7,,0,0,,0,0,boundary
18,9.25,-0.25,,1003.86,0,30632.3,,0,0,,0,0,boundary
19,9.75,-0.25,,1003.7,0,29366,,0,0,,0,0,boundary
20,10.25,-0.25,,1003.55,0,28136.3,,0,0,,0,0,boundary
21,10.75,-0.25,,1003.4,0,26966.1,,0,0,,0,0,boundary
22,11.25,-0.25,,1003.27,0,25885.8,,0,0,,0,0,boundary
23,11.75,-0.25,,1003.13,0,24804.1,,0,0,,0,0,boundary
24,12.25,-0.25,,1003,0,23725.3,,0,0,,0,0,boundary
25,12.75,-0.25,,1002.86,0,22647.2,,0,0,,0,0,boundary
26,13.25,-0.25,,1002.73,0,21592.9,,0,0,,0,0,boundary
27,13.75,-0.25,,1002.63,0,20773.1,,0,0,,0,0,boundary
28,14.25,-0.25,,1002.53,0,19975.6,,0,0,,0,0,boundary
29,14.75,-0.25,,1002.44,0,19321.9,,0,0,,0,0,boundary
30,15.25,-0.25,,1002.35,0,18565.5,,0,0,,0,0,boundary
31,15.75,-0.25,,1002.26,0,17851.1,,0,0,,0,0,boundary
32,16.25,-0.25,,1002.17,0,17153.4,,0,0,,0,0,boundary
33,16.75,-0.25,,1002.11,0,16654.6,,0,0,,0,0,boundary
34,17.25,-0.25,,1002.06,0,16284.1,,0,0,,0,0,boundary
35,17.75,-0.25,,1002.04,0,16128,,0,0,,0,0,boundary
36,18.25,-0.25,,1002.04,0,16071.5,,0,0,,0,0,boundary
37,18.75,-0.25,,1002.05,0,16217.5,,0,0,,0,0,boundary
38,19.25,-0.25,,1002.08,0,16439.9,,0,0,,0,0,boundary
39,19.75,-0.25,,1002.14,0,16886.4,,0,0,,0,0,boundary
40,20.25,-0.25,,1002.2,0,17373.2,,0,0,,0,0,boundary
41,20.75,-0.25,,1002.28,0,18048.7,,0,0,,0,0,boundary
42,21.25,-0.25,,1002.37,0,18705.7,,0,0,,0,0,boundary
43,21.75,-0.25,,1002.45,0,19386.2,,0,0,,0,0,boundary
44,22.25,-0.25,,1002.53,0,19976.6,,0,0,,0,0,boundary
45,22.75,-0.25,,1002.59,0,20480,,0,0,,0,0,boundary
46,23.25,-0.25,,1002.64,0,20862.7,,0,0,,0,0,boundary
47,23.75,-0.25,,1002.69,0,21258.8,,0,0,,0,0,boundary
48,24.25,-0.25,,1002.75,0,21721.1,,0,0,,0,0,boundary
49,24.75,-0.25,,1002.86,0,22601.9,,0,0,,0,0,boundary
50,25.25,-0.25,,1003,0,23783.6,,0,0,,0,0,boundary
51,25.75,-0.25,,1003.28,0,25997.8,,0,0,,0,0,boundary
52,26.25,-0.25,,1003.62,0,28739.4,,0,0,,0,0,boundary
53,26.75,-0.25,,1003.93,0,31243.6,,0,0,,0,0,boundary
54,27.25,-0.25,,1004.25,0,33763.9,,0,0,,0,0,boundary
55,27.75,-0.25,,1004.53,0,36020.3,,0,0,,0,0,boundary
56,28.25,-0.25,,1004.71,0,37526.8,,0,0,,0,0,boundary
57,28.75,-0.25,,1004.83,0,38422.8,,0,0,,0,0,boundary
58,29.25,-0.25,,1004.95,0,39426.6,,0,0,,0,0,boundary
59,29.75,-0.25,,1005.15,0,41032.7,,0,0,,0,0,boundary
60,30.25,-0.25,,1005.33,0,42493.2,,0,0,,0,0,boundary
61,30.75,-0.25,,1005.41,0,43177.1,,0,0,,0,0,boundary
62,31.25,-0.25,,1005.57,0,44430.7,,0,0,,0,0,boundary
63,31.75,-0.25,,1006.1,0,48750.3,,0,0,,0,0,boundary
64,0.25,-0.75,,1008.38,0,67404.3,,0,0,,0,0,boundary
65,0.75,-0.75,,1008.33,0,67050.6,,0,0,,0,0,boundary
66,1.25,-0.75,,1008.2,0,65946.9,,0,0,,0,0,boundary
67,1.75,-0.75,,1007.96,0,64017.3,,0,0,,0,0,boundary
68,2.25,-0.75,,1007.66,0,61544.7,,0,0,,0,0,boundary
69,2.75,-0.75,,1007.35,0,58934.7,,0,0,,0,0,boundary
70,3.25,-0.75,,1007.04,0,56464.6,,0,0,,0,0,boundary
71,3.75,-0.75,,1006.76,0,54106.9,,0,0,,0,0,boundary
72,4.25,-0.75,,1006.48,0,51817.7,,0,0,,0,0,boundary
73,4.75,-0.75,,1006.21,0,49651.4,,0,0,,0,0,boundary
74,5.25,-0.75,,1005.95,0,47527.2,,0,0,,0,0,boundary
75,5.75,-0.75,,1005.7,0,45479.5,,0,0,,0,0,boundary
76,6.25,-0.75,,1005.46,0,43563.7,,0,0,,0,0,boundary
77,6.75,-0.75,,1005.24,0,41747.9,,0,0,,0,0,boundary
78,7.25,-0.75,,1005.03,0,40045.6,,0,0,,0,0,boundary
79,7.75,-0.75,,1004.83,0,38449.4,,0,0,,0,0,boundary
80,8.25,-0.75,,1004.65,0,36981.7,,0,0,,0,0,boundary
81,8.75,-0.75,,1004.48,0,35601,,0,0,,0,0,boundary
82,9.25,-0.75,,1004.31,0,34242.2,,0,0,,0,0,boundary
83,9.75,-0.75,,1004.15,0,32957.3,,0,0,,0,0,boundary
84,10.25,-0.75,,1003.99,0,31720.3,,0,0,,0,0,boundary
85,10.75,-0.75,,1003.84,0,30476.9,,0,0,,0,0,boundary
86,11.25,-0.75,,1003.7,0,29375.9,,0,0,,0,0,boundary
87,11.75,-0.75,,1003.57,0,28285.3,,0,0,,0,0,boundary
