h/dp :,2
L2norm Pressure,KE,dp,Nparticles
37014.2,89901.5,0.5,448

t,22
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,-1.25,-0.25,,1005.88,0,46928.5,,0,0,,0,0,boundary
1,-0.75,-0.25,,1005.91,0,47231.1,,0,0,,0,0,boundary
2,-0.25,-0.25,,1005.97,0,47687.4,,0,0,,0,0,boundary
3,0.25,-0.25,,1005.99,0,47895.9,,0,0,,0,0,boundary
4,0.75,-0.25,,1006.01,0,48055.2,,0,0,,0,0,boundary
5,1.25,-0.25,,1006.05,0,48370,,0,0,,0,0,boundary
6,1.75,-0.25,,1006.1,0,48792.8,,0,0,,0,0,boundary
7,2.25,-0.25,,1006.15,0,49181.7,,0,0,,0,0,boundary
8,2.75,-0.25,,1006.19,0,49483.3,,0,0,,0,0,boundary
9,3.25,-0.25,,1006.24,0,49887.6,,0,0,,0,0,boundary
10,3.75,-0.25,,1006.3,0,50375.7,,0,0,,0,0,boundary
11,4.25,-0.25,,1006.36,0,50897.9,,0,0,,0,0,boundary
12,4.75,-0.25,,1006.42,0,51399.2,,0,0,,0,0,boundary
13,5.25,-0.25,,1006.51,0,52101.7,,0,0,,0,0,boundary
14,5.75,-0.25,,1006.6,0,52795.3,,0,0,,0,0,boundary
15,6.25,-0.25,,1006.65,0,53244,,0,0,,0,0,boundary
16,6.75,-0.25,,1006.66,0,53343.9,,0,0,,0,0,boundary
17,7.25,-0.25,,1006.65,0,53201.5,,0,0,,0,0,boundary
18,7.75,-0.25,,1006.59,0,52766.7,,0,0,,0,0,boundary
19,8.25,-0.25,,1006.52,0,52205.9,,0,0,,0,0,boundary
20,8.75,-0.25,,1006.47,0,51772.3,,0,0,,0,0,boundary
21,9.25,-0.25,,1006.44,0,51513.3,,0,0,,0,0,boundary
22,9.75,-0.25,,1006.42,0,51403.6,,0,0,,0,0,boundary
23,10.25,-0.25,,1006.41,0,51251.8,,0,0,,0,0,boundary
24,10.75,-0.25,,1006.37,0,50920.9,,0,0,,0,0,boundary
25,11.25,-0.25,,1006.31,0,50483.2,,0,0,,0,0,boundary
26,11.75,-0.25,,1006.26,0,50036.9,,0,0,,0,0,boundary
27,12.25,-0.25,,1006.19,0,49482.9,,0,0,,0,0,boundary
28,12.75,-0.25,,1006.12,0,48928,,0,0,,0,0,boundary
29,13.25,-0.25,,1006.07,0,48504.7,,0,0,,0,0,boundary
30,13.75,-0.25,,1005.99,0,47857.7,,0,0,,0,0,boundary
31,14.25,-0.25,,1005.88,0,46947.6,,0,0,,0,0,boundary
32,14.75,-0.25,,1005.78,0,46134.1,,0,0,,0,0,boundary
33,15.25,-0.25,,1005.71,0,45553.6,,0,0,,0,0,boundary
34,15.75,-0.25,,1005.66,0,45162,,0,0,,0,0,boundary
35,16.25,-0.25,,1005.62,0,44880.2,,0,0,,0,0,boundary
36,16.75,-0.25,,1005.55,0,44277.7,,0,0,,0,0,boundary
37,17.25,-0.25,,1005.43,0,43298.4,,0,0,,0,0,boundary
38,17.75,-0.25,,1005.34,0,42619.3,,0,0,,0,0,boundary
39,18.25,-0.25,,1005.29,0,42195.5,,0,0,,0,0,boundary
40,18.75,-0.25,,1005.23,0,41724.1,,0,0,,0,0,boundary
41,19.25,-0.25,,1005.17,0,41182.1,,0,0,,0,0,boundary
42,19.75,-0.25,,1005.11,0,40712.6,,0,0,,0,0,boundary
43,20.25,-0.25,,1005.05,0,40268.1,,0,0,,0,0,boundary
44,20.75,-0.25,,1004.99,0,39737.5,,0,0,,0,0,boundary
45,21.25,-0.25,,1004.92,0,39223.1,,0,0,,0,0,boundary
46,21.75,-0.25,,1004.88,0,38845.1,,0,0,,0,0,boundary
47,22.25,-0.25,,1004.85,0,38601.6,,0,0,,0,0,boundary
48,22.75,-0.25,,1004.82,0,38361.5,,0,0,,0,0,boundary
49,23.25,-0.25,,1004.81,0,38300.7,,0,0,,0,0,boundary
50,23.75,-0.25,,1004.8,0,38237.3,,0,0,,0,0,boundary
51,24.25,-0.25,,1004.73,0,37622.4,,0,0,,0,0,boundary
52,24.75,-0.25,,1004.7,0,37399.2,,0,0,,0,0,boundary
53,25.25,-0.25,,1004.73,0,37626.9,,0,0,,0,0,boundary
54,25.75,-0.25,,1004.67,0,37164.4,,0,0,,0,0,boundary
55,26.25,-0.25,,1004.64,0,36911,,0,0,,0,0,boundary
56,-1.25,-0.75,,1006.41,0,51297.5,,0,0,,0,0,boundary
57,-0.75,-0.75,,1006.43,0,51417.9,,0,0,,0,0,boundary
58,-0.25,-0.75,,1006.47,0,51808.2,,0,0,,0,0,boundary
59,0.25,-0.75,,1006.51,0,52072.3,,0,0,,0,0,boundary
60,0.75,-0.75,,1006.53,0,52266.9,,0,0,,0,0,boundary
61,1.25,-0.75,,1006.57,0,52598.6,,0,0,,0,0,boundary
62,1.75,-0.75,,1006.61,0,52901.9,,0,0,,0,0,boundary
63,2.25,-0.75,,1006.65,0,53243.8,,0,0,,0,0,boundary
64,2.75,-0.75,,1006.7,0,53656.3,,0,0,,0,0,boundary
65,3.25,-0.75,,1006.77,0,54246,,0,0,,0,0,boundary
66,3.75,-0.75,,1006.84,0,54812.5,,0,0,,0,0,boundary
67,4.25,-0.75,,1006.9,0,55301.7,,0,0,,0,0,boundary
68,4.75,-0.75,,1006.98,0,55947.2,,0,0,,0,0,boundary
69,5.25,-0.75,,1007.08,0,56749.9,,0,0,,0,0,boundary
70,5.75,-0.75,,1007.18,0,57601.1,,0,0,,0,0,boundary
71,6.25,-0.75,,1007.27,0,58320.2,,0,0,,0,0,boundary
72,6.75,-0.75,,1007.28,0,58411.8,,0,0,,0,0,boundary
73,7.25,-0.75,,1007.23,0,57999.2,,0,0,,0,0,boundary
74,7.75,-0.75,,1007.15,0,57336.8,,0,0,,0,0,boundary
75,8.25,-0.75,,1007.1,0,56908.6,,0,0,,0,0,boundary
76,8.75,-0.75,,1007.09,0,56817,,0,0,,0,0,boundary
77,9.25,-0.75,,1007.08,0,56764.6,,0,0,,0,0,boundary
78,9.75,-0.75,,1007.05,0,56513.9,,0,0,,0,0,boundary
79,10.25,-0.75,,1007,0,56114.8,,0,0,,0,0,boundary
80,10.75,-0.75,,1006.94,0,55578.3,,0,0,,0,0,boundary
81,11.25,-0.75,,1006.84,0,54818.5,,0,0,,0,0,boundary
82,11.75,-0.75,,1006.77,0,54246,,0,0,,0,0,boundary
83,12.25,-0.75,,1006.71,0,53746.6,,0,0,,0,0,boundary
84,12.75,-0.75,,1006.66,0,53298.7,,0,0,,0,0,boundary
85,13.25,-0.75,,1006.62,0,52974,,0,0,,0,0,boundary
86,13.75,-0.75,,1006.55,0,52421.5,,0,0,,0,0,boundary
87,14.25,-0.75,,1006.45,0,51589.1,,0,0,,0,0,boundary
88,14.75,-0.75,,1006.35,0,50768.7,,0,0,,0,0,boundary
89,15.25,-0.75,,1006.28,0,50194.7,,0,0,,0,0,boundary
90,15.75,-0.75,,1006.23,0,49777,,0,0,,0,0,boundary
91,16.25,-0.75,,1006.18,0,49429.6,,0,0,,0,0,boundary
92,16.75,-0.75,,1006.11,0,48877.6,,0,0,,0,0,boundary
93,17.25,-0.75,,1006.03,0,48192.6,,0,0,,0,0,boundary
94,17.75,-0.75,,1005.97,0,47676.2,,0,0,,0,0,boundary
95,18.25,-0.75,,1005.9,0,47145.6,,0,0,,0,0,boundary
96,18.75,-0.75,,1005.84,0,46638.9,,0,0,,0,0,boundary
97,19.25,-0.75,,1005.79,0,46223.5,,0,0,,0,0,boundary
98,19.75,-0.75,,1005.73,0,45783.2,,0,0,,0,0,boundary
99,20.25,-0.75,,1005.69,0,45444.9,,0,0,,0,0,boundary
100,20.75,-0.75,,1005.64,0,45038.9,,0,0,,0,0,boundary
101,21.25,-0.75,,1005.56,0,44357.6,,0,0,,0,0,boundary
102,21.75,-0.75,,1005.48,0,43752.3,,0,0,,0,0,boundary
103,22.25,-0.75,,1005.45,0,43486.5,,0,0,,0,0,boundary
104,22.75,-0.75,,1005.42,0,43258.4,,0,0,,0,0,boundary
105,23.25,-0.75,,1005.4,0,43067,,0,0,,0,0,boundary
106,23.75,-0.75,,1005.38,0,42917.5,,0,0,,0,0,boundary
107,24.25,-0.75,,1005.33,0,42496.3,,0,0,,0,0,boundary
108,24.75,-0.75,,1005.35,0,42657.4,,0,0,,0,0,boundary
109,25.25,-0.75,,1005.39,0,42997.3,,0,0,,0,0,boundary
110,25.75,-0.75,,1005.33,0,42535.2,,0,0,,0,0,boundary
111,26.25,-0.75,,1005.24,0,41800.9,,0,0,,0,0,boundary
112,-1.25,-1.25,,1007.04,0,56469.4,,0,0,,0,0,boundary
113,-0.75,-1.25,,1007.06,0,56591.1,,0,0,,0,0,boundary
