time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
0.76,1048,0.728496,7.64209,0.145556,-6.97903,838.683,0,-3.71884e-06,0.00357723,-3.71884e-06,-9.80642
0.77,1048,0.729951,7.57181,0.145556,-7.07708,842.277,0,-0.000265602,0.00935929,-0.000265602,-9.80064
0.78,1048,0.731407,7.50055,0.145539,-7.17467,853.815,0,-0.0068033,0.116635,-0.0068033,-9.69336
0.79,1048,0.732862,7.42832,0.145443,-7.2713,862.488,0,-0.00947595,0.286711,-0.00947595,-9.52329
0.8,1048,0.734314,7.35515,0.144848,-7.35585,886.072,0,-0.171519,1.0972,-0.171519,-8.7128
0.81,1048,0.735761,7.28134,0.141763,-7.35892,905.698,0,-2.47518,25.7455,-2.47518,15.9355
0.82,1048,0.736764,7.20974,0.0326734,-6.81891,939.74,0,-2.06826,10.9049,-2.06826,1.09491
0.83,1048,0.736825,7.14195,-0.0690986,-6.58769,970.763,0,-36.7664,109.851,-36.7664,100.041
0.84,1048,0.733083,7.08372,-0.745254,-4.99588,985.5,0,-20.1914,55.7124,-20.1914,45.9024
0.85,1048,0.725681,7.03515,-0.4258,-4.67966,1011.25,182590,-102.433,71.4262,146.38,61.6162
0.86,1048,0.728307,6.99161,0.735525,-4.16382,1003.18,50448,-67.8151,98.3444,1.23255,88.5344
0.87,1048,0.73448,6.95152,0.411077,-4.1972,1000.85,13349.1,-69.5872,-102.091,-51.4278,-111.901
0.88,1048,0.736429,6.90278,-0.00763957,-5.38752,1004.51,71824.8,-93.4734,47.2632,3.6195,37.4532
0.89,1048,0.735643,6.85181,-0.198891,-4.96342,1000.99,15577.3,-37.309,-16.337,-16.1549,-26.147
0.9,1048,0.73451,6.80015,0.0715979,-5.31894,1004.89,77922.8,-95.0657,-6.82943,10.506,-16.6394
0.91,1048,0.73578,6.74842,0.149691,-4.9421,1003.33,52831.8,-69.9457,47.1563,1.61952,37.3463
0.92,1048,0.737841,6.699,0.284619,-5.12918,1004.4,69913.6,-84.218,-29.7619,10.1216,-39.5719
0.93,1048,0.74039,6.64632,0.177624,-5.2968,1003.11,49256.7,-83.2269,23.1681,-16.9051,13.3581
0.94,1048,0.741659,6.59348,0.105825,-5.37651,1003.33,52867.9,-70.5142,-22.3461,0.532122,-32.1561
0.95,1048,0.74284,6.5383,0.143414,-5.56678,1004.75,75628.7,-92.7192,26.0218,8.60975,16.2118
0.96,1048,0.744808,6.48392,0.251794,-5.34073,1003.2,50763,-62.9574,3.24195,4.98073,-6.56805
0.97,1048,0.747442,6.42929,0.259124,-5.6132,1004.46,70874,-98.3834,-11.8783,-3.98195,-21.6883
0.98,1048,0.74977,6.3731,0.209745,-5.55294,1003.52,55876,-72.5202,21.3005,1.74241,11.4905
0.99,1048,0.751995,6.31732,0.236142,-5.67952,1004.07,64633.4,-82.8546,-18.5621,2.74652,-28.3721
1,1048,0.75448,6.25978,0.260223,-5.73638,1004.13,65653,-86.5744,23.7281,0.0851756,13.9181
1.01,1048,0.757128,6.20308,0.272645,-5.65776,1003.61,57340.6,-72.9844,-4.23479,2.47725,-14.0448
1.02,1048,0.760002,6.14543,0.302157,-5.8526,1004.66,74233.1,-94.3212,8.38326,2.90035,-1.42674
1.03,1048,0.763068,6.08743,0.302044,-5.73483,1003.44,54580.6,-73.1452,15.281,-1.86269,5.47096
1.04,1048,0.766028,6.02958,0.29795,-5.88559,1004.46,71023.5,-90.5495,-6.06717,1.7551,-15.8772
1.05,1048,0.769182,5.97058,0.335158,-5.85426,1004.23,67211.4,-83.5589,25.5947,3.45355,15.7847
1.06,1048,0.772615,5.91238,0.344824,-5.84828,1004,63540.2,-82.0573,-4.83657,-0.144586,-14.6466
1.07,1048,0.776104,5.85319,0.358098,-5.95452,1004.7,74778.7,-93.2029,14.2943,2.69802,4.48434
1.08,1048,0.779783,5.79412,0.372192,-5.87248,1003.92,62237.7,-79.3746,6.58433,0.128032,-3.22567
1.09,1048,0.783508,5.7348,0.37593,-6.00081,1004.85,77235.9,-96.0192,1.10675,2.08214,-8.70325
1.1,1048,0.78742,5.67487,0.407723,-5.95632,1004.56,72558.7,-89.389,13.0913,2.34003,3.28125
1.11,1048,0.791563,5.61505,0.417489,-6.03883,1005.1,81281.1,-101.212,-3.08737,0.95112,-12.8974
1.12,1048,0.795849,5.55456,0.445404,-5.99157,1004.57,72643,-87.3188,32.4718,3.54376,22.6618
1.13,1048,0.800418,5.49598,0.459549,-5.73546,1002.5,39499.4,-50.3733,27.3069,-1.14781,17.4969
1.14,1048,0.804916,5.43902,0.439525,-5.69186,1002.44,38562.6,-49.301,7.25354,-1.5087,-2.55646
1.15,1048,0.809308,5.38199,0.446626,-5.71067,1003.02,47807.1,-55.9057,9.63224,2.98808,-0.17776
1.16,1048,0.813941,5.32491,0.477565,-5.70062,1003.21,50812.7,-60.7796,12.3424,1.44892,2.53245
1.17,1048,0.818698,5.26805,0.46702,-5.67083,1003.44,54606.4,-68.5953,12.0031,-2.12505,2.19307
1.18,1048,0.823344,5.21141,0.47278,-5.65828,1004.12,65538.6,-75.8483,12.1142,3.42531,2.30425
1.19,1048,0.828266,5.15503,0.507281,-5.61166,1004.37,69450.4,-82.1236,15.048,1.36225,5.23795
1.2,1048,0.833317,5.09904,0.498703,-5.60378,1004.46,71009.2,-85.4552,6.23513,-0.621203,-3.57487
1.21,1048,0.838363,5.04279,0.518888,-5.64358,1004.48,71337,-80.4022,7.84246,4.30879,-1.96754
1.22,1048,0.843749,4.98634,0.552345,-5.63801,1003.98,63266.9,-73.571,12.8288,1.11463,3.01878
1.23,1048,0.849265,4.93026,0.547931,-5.56235,1004.16,66149,-77.8742,22.6353,-0.307284,12.8253
1.24,1048,0.854797,4.87534,0.564425,-5.42284,1004.61,73372.2,-82.6695,21.6162,2.77249,11.8062
1.25,1048,0.860568,4.82164,0.586524,-5.31967,1004.82,76833.9,-87.5653,20.5855,1.28885,10.7755
1.26,1048,0.866488,4.76897,0.59704,-5.22335,1004.74,75483.7,-85.6768,14.3468,1.02665,4.53684
1.27,1048,0.872506,4.71677,0.605153,-5.22969,1005.21,83039.4,-94.0527,7.49037,0.627601,-2.31963
1.28,1048,0.878604,4.66447,0.616467,-5.2176,1005.55,88519.6,-98.4491,12.8464,1.7454,3.03635
1.29,1048,0.884881,4.61243,0.639955,-5.19459,1005.87,93845.7,-102.528,12.1817,2.90684,2.37172
1.3,1048,0.891456,4.56077,0.677352,-5.11395,1005.51,87961.3,-94.189,24.2967,3.94162,14.4867
1.31,1048,0.898412,4.51044,0.709075,-4.95488,1004.19,66670.1,-72.2214,22.6619,1.67749,12.8519
1.32,1048,0.905534,4.46134,0.710213,-4.88073,1003.39,53702.5,-60.2249,14.1721,-1.1203,4.3621
1.33,1048,0.912568,4.41273,0.696333,-4.84491,1003.62,57477.9,-63.7288,12.6251,-0.971375,2.81507
1.34,1048,0.919531,4.36441,0.701094,-4.81733,1004.31,68558.6,-72.5333,13.9878,1.70477,4.17783
1.35,1048,0.926656,4.31652,0.724278,-4.75351,1004.83,76963.4,-80.4147,17.198,2.24082,7.38804
1.36,1048,0.934,4.2693,0.742789,-4.70093,1004.9,78089.4,-81.8075,12.2047,1.3921,2.39473
1.37,1048,0.941491,4.22235,0.753526,-4.6916,1004.69,74713,-78.4,10.5413,0.58525,0.731324
1.38,1048,0.949053,4.17553,0.758485,-4.66257,1004.58,72953.3,-75.976,15.4628,0.542815,5.65283
1.39,1048,0.956688,4.12933,0.770242,-4.56259,1004.88,77696.9,-79.1138,23.6989,1.7064,13.8889
1.4,1048,0.964492,4.08446,0.791202,-4.40957,1005.18,82600,-83.4832,23.767,1.71625,13.957
1.41,1048,0.972498,4.04101,0.809063,-4.28949,1005.16,82184,-82.7599,19.1594,1.31473,9.3494
1.42,1048,0.980633,3.99848,0.815537,-4.22262,1005.05,80457.5,-82.148,13.656,-0.513686,3.846
1.43,1048,0.988796,3.95644,0.819969,-4.18448,1005.39,85920.2,-85.1355,13.6677,1.29274,3.85769
1.44,1048,0.99708,3.91479,0.837787,-4.14491,1005.53,88260.4,-87.5769,13.2824,0.455102,3.4724
1.45,1048,1.00552,3.87361,0.853633,-4.08088,1005.3,84500.3,-81.5352,19.1097,2.05794,9.29968
1.46,1048,1.01416,3.83331,0.871121,-3.97894,1004.54,72183.3,-71.3232,18.2049,-0.468979,8.3949
1.47,1048,1.02288,3.79393,0.877608,-3.89757,1004.3,68396,-65.1232,17.8576,1.45616,8.04761
1.48,1048,1.03174,3.75534,0.893122,-3.8211,1004.25,67553.9,-65.8561,15.2976,-0.657498,5.48765
1.49,1048,1.04067,3.71739,0.896457,-3.7693,1004.56,72629.7,-68.3655,14.8273,1.10839,5.0173
1.5,1048,1.04971,3.67993,0.91273,-3.72607,1004.45,70708.4,-67.4512,11.3943,-0.389678,1.58428
1.51,1048,1.05887,3.6427,0.921456,-3.72529,1004.49,71397.6,-65.6601,8.57415,1.46668,-1.23585
1.52,1048,1.06816,3.60539,0.936596,-3.73267,1003.99,63434.5,-59.8324,9.97559,-0.681954,0.165594
1.53,1048,1.07753,3.5682,0.94064,-3.69194,1004.14,65874.5,-59.807,17.7532,1.07521,7.94315
1.54,1048,1.08701,3.53176,0.955608,-3.59057,1004.11,65338.2,-60.1926,19.4259,-0.330483,9.6159
1.55,1048,1.09659,3.4963,0.964692,-3.50639,1004.61,73388.7,-64.8789,16.4691,1.73815,6.65911
1.56,1048,1.10636,3.46151,0.990389,-3.45868,1004.67,74359.4,-65.9481,12.0696,0.950586,2.25963
1.57,1048,1.11636,3.42698,1.01398,-3.4514,1005.24,83482.5,-71.321,9.78328,3.07044,-0.0267217
1.58,1048,1.12668,3.39252,1.05161,-3.43406,1004.83,76840.8,-66.0053,13.9729,1.86839,4.16291
1.59,1048,1.13733,3.35844,1.08119,-3.37869,1004.52,71925.5,-59.755,16.0581,3.20097,6.24813
1.6,1048,1.14831,3.32497,1.11503,-3.31404,1003.62,57435.1,-48.0436,16.616,1.7932,6.80596
1.61,1048,1.15957,3.29213,1.13834,-3.25742,1003.63,57525.4,-46.9926,14.8244,2.43747,5.01444
1.62,1048,1.1711,3.25981,1.1691,-3.20699,1003.55,56337.6,-45.1341,15.2637,2.80236,5.45367
1.63,1048,1.18296,3.2279,1.20385,-3.18636,1003.7,58753.7,-45.9901,8.741,3.49359,-1.069
1.64,1048,1.19517,3.19595,1.24066,-3.20488,1003.39,53758.1,-41.1039,9.96469,3.72346,0.154694
1.65,1048,1.20776,3.16388,1.27373,-3.21253,1003.14,49801.4,-38.5098,9.10888,2.59557,-0.701117
1.66,1048,1.22063,3.1318,1.30214,-3.19081,1002.92,46216.4,-33.4914,17.4465,4.26116,7.63649
1.67,1048,1.23383,3.10029,1.33423,-3.11437,1002.81,44533.7,-34.1057,16.2911,1.88692,6.48109
1.68,1048,1.24726,3.0694,1.35284,-3.07137,1003.09,48945.8,-34.2829,14.7213,4.83892,4.91127
1.69,1048,1.26099,3.03882,1.38964,-3.05315,1003.33,52811.5,-39.271,9.84358,2.47082,0.0335775
1.7,1048,1.27502,3.0083,1.41667,-3.04705,1003.67,58299.9,-37.9797,14.6605,7.5778,4.85049
1.71,1048,1.28945,2.97803,1.45874,-3.01086,1003.17,50214.5,-37.9637,13.1182,0.855809,3.30817
1.72,1048,1.30405,2.94813,1.46222,-2.96323,1003.12,49469.6,-31.0053,19.1498,6.81202,9.33983
1.73,1048,1.3189,2.91893,1.4961,-2.88221,1002.63,41659.5,-31.4876,16.3094,0.0159693,6.49941
1.74,1048,1.33383,2.89038,1.49156,-2.8311,1003,47515.6,-28.9926,16.3112,6.5242,6.50121
1.75,1048,1.34895,2.8623,1.52015,-2.79593,1002.56,40531.3,-30.8279,10.4202,-0.858222,0.610219
1.76,1048,1.36408,2.83431,1.50623,-2.8031,1002.7,42702.7,-25.089,11.4757,6.13201,1.66571
1.77,1048,1.37933,2.8064,1.53245,-2.77632,1002.12,33447.7,-25.4206,13.4622,-1.22269,3.6522
1.78,1048,1.39455,2.77883,1.51168,-2.73534,1002.22,35104.7,-20.7388,15.9747,4.37818,6.1647
1.79,1048,1.4098,2.7518,1.5285,-2.6706,1001.99,31444.3,-23.4544,15.5239,-1.19458,5.71385
1.8,1048,1.42499,2.72529,1.5115,-2.64011,1002.54,40193.5,-23.4709,11.9767,4.66371,2.16668
1.81,1048,1.44027,2.69902,1.53621,-2.6116,1002.54,40149.2,-27.9856,13.7827,-0.180003,3.97267
1.82,1048,1.45557,2.67309,1.52093,-2.57378,1002.74,43344.7,-25.6401,14.005,4.0571,4.19498
1.83,1048,1.47089,2.64763,1.53398,-2.51093,1002.32,36677.9,-26.2476,18.0655,-1.36942,8.2555
1.84,1048,1.48612,2.62292,1.51377,-2.43407,1002.52,39858.6,-23.5074,16.2046,3.24569,6.39457
1.85,1048,1.50138,2.59894,1.53044,-2.35995,1002.44,38589.4,-26.2388,17.5363,-0.598742,7.72634
1.86,1048,1.5166,2.57562,1.51261,-2.31564,1002.53,39963.1,-24.4941,10.4717,1.78996,0.661688
1.87,1048,1.53178,2.55253,1.51793,-2.2947,1002.24,35371.7,-24.0128,13.9725,-0.972369,4.16253
1.88,1048,1.54688,2.5298,1.50365,-2.25228,1002.08,32902.7,-20.2546,12.7959,0.971592,2.98585
1.89,1048,1.56196,2.50751,1.5103,-2.19719,1001.96,30918.4,-20.0636,16.6248,-0.307714,6.81485
1.9,1048,1.57701,2.4858,1.49746,-2.15672,1001.99,31365.5,-20.2277,9.94354,-0.377941,0.133538
1.91,1048,1.59199,2.46428,1.50164,-2.14042,1002.24,35350.5,-21.6387,13.0483,0.51689,3.2383
1.92,1048,1.607,2.44302,1.49619,-2.11498,1002.2,34764.4,-22.2314,9.53712,-0.645704,-0.272882
1.93,1048,1.62195,2.42195,1.49426,-2.08894,1002.19,34672.2,-21.4509,15.1608,-0.120776,5.35084
1.94,1048,1.63687,2.40134,1.49035,-2.0336,1002.14,33738.2,-21.4001,12.7147,-0.832593,2.90467
1.95,1048,1.65177,2.3812,1.49378,-1.99051,1002.39,37742.8,-21.9569,14.3446,0.838497,4.53456
1.96,1048,1.66673,2.36147,1.4952,-1.96207,1002.28,35955.7,-22.5942,9.21524,-1.07051,-0.594765
1.97,1048,1.68168,2.34189,1.49754,-1.94595,1002.32,36652.5,-21.0682,12.9156,0.676636,3.10561
1.98,1048,1.69667,2.32258,1.50157,-1.91762,1001.96,30929.8,-18.8828,10.2368,-0.68875,0.42677
1.99,1048,1.71171,2.30351,1.50826,-1.89035,1002.05,32423.6,-18.1513,13.5215,0.752169,3.71152
2,1048,1.72682,2.28473,1.51417,-1.87207,1001.88,29644.4,-17.6766,7.73316,-0.541716,-2.07684
2.01,1048,1.742,2.26595,1.52536,-1.88032,1002.14,33763.6,-18.0965,10.2102,1.24427,0.400224
2.02,1048,1.75728,2.24718,1.53038,-1.87186,1001.81,28590,-17.4002,8.75262,-1.16015,-1.05738
2.03,1048,1.77261,2.22847,1.53885,-1.86611,1002.03,32123.8,-16.5316,11.5072,1.55397,1.6972
2.04,1048,1.78805,2.20991,1.54976,-1.84414,1001.87,29539.8,-17.3242,10.1322,-0.834383,0.322169
2.05,1048,1.80358,2.1915,1.56022,-1.8397,1002.19,34630,-17.2797,9.6697,1.87898,-0.140304
2.06,1048,1.81926,2.17311,1.57507,-1.83586,1001.91,30096,-17.1169,9.70412,-0.605366,-0.105875
2.07,1048,1.83504,2.15479,1.58567,-1.82589,1002.03,32044.3,-15.6613,10.7445,1.76579,0.934547
2.08,1048,1.85097,2.13658,1.59982,-1.81378,1001.7,26873.3,-15.0517,10.5033,-0.5579,0.693319
2.09,1048,1.86701,2.11849,1.61184,-1.80738,1001.93,30480.9,-14.2437,9.25349,2.05089,-0.556508
2.1,1048,1.88322,2.10037,1.62894,-1.81453,1001.67,26372.2,-14.2625,9.32774,-0.282108,-0.482262
2.11,1048,1.89955,2.08223,1.6418,-1.81544,1001.8,28402.1,-12.7873,9.22938,2.13777,-0.580618
2.12,1048,1.91606,2.06406,1.65791,-1.81446,1001.57,24749,-13.2521,11.2115,-0.355753,1.40152
2.13,1048,1.93268,2.04598,1.67075,-1.80538,1001.8,28484.1,-12.313,9.0655,2.39854,-0.744503
2.14,1048,1.9495,2.02788,1.69132,-1.81292,1001.66,26245.3,-13.2177,10.9398,0.222535,1.1298
2.15,1048,1.96646,2.00982,1.70554,-1.80286,1001.78,28089.1,-12.1315,9.67353,2.12719,-0.136474
2.16,1048,1.98362,1.99178,1.72367,-1.80223,1001.57,24765.8,-12.1763,12.1193,0.289297,2.30934
2.17,1048,2.00091,1.97386,1.73884,-1.78725,1001.69,26616,-11.1285,9.4974,2.15101,-0.312603
2.18,1048,2.0184,1.95595,1.75782,-1.79357,1001.52,23989.1,-11.3275,11.484,0.539666,1.67397
2.19,1048,2.03604,1.93808,1.77286,-1.78448,1001.57,24766.4,-10.2976,9.30609,1.84729,-0.503915
2.2,1048,2.05385,1.9202,1.78806,-1.78761,1001.4,22093.8,-10.3801,12.3305,0.362128,2.52053
2.21,1048,2.07179,1.90243,1.80312,-1.77408,1001.51,23865.9,-9.46367,9.25241,2.03837,-0.557588
2.22,1048,2.08992,1.88465,1.82148,-1.7796,1001.43,22465.1,-9.99724,12.4326,0.736725,2.62256
2.23,1048,2.1082,1.86696,1.83737,-1.76297,1001.5,23631.2,-9.2737,9.84467,1.91871,0.0346668
2.24,1048,2.12667,1.84933,1.85504,-1.76059,1001.39,21981.3,-9.5227,13.3705,0.79895,3.56046
2.25,1048,2.14529,1.83187,1.87202,-1.73851,1001.47,23107.3,-8.72487,9.91811,2.03052,0.108111
2.26,1048,2.16411,1.81447,1.89076,-1.73746,1001.37,21599,-9.05913,13.3285,0.907792,3.51854
2.27,1048,2.18309,1.79724,1.9074,-1.71469,1001.37,21659,-8.03664,10.0201,1.87103,0.210087
2.28,1048,2.20225,1.7801,1.92471,-1.71221,1001.3,20461.9,-8.42018,13.4722,0.859136,3.66218
2.29,1048,2.22157,1.76312,1.94036,-1.68953,1001.3,20467.1,-7.41929,9.79916,1.78166,-0.0108362
2.3,1048,2.24106,1.74622,1.95732,-1.68826,1001.27,19955.1,-8.00857,13.5269,0.884497,3.71694
2.31,1048,2.2607,1.72949,1.9713,-1.66386,1001.24,19541.7,-7.12186,9.97643,1.51154,0.166432
2.32,1048,2.28049,1.71286,1.98733,-1.65988,1001.25,19636.3,-7.52985,13.8248,1.06998,4.01483
2.33,1048,2.30043,1.69643,2.00091,-1.63408,1001.2,18889.5,-6.94744,9.8924,1.25403,0.0823954
2.34,1048,2.32051,1.68009,2.01509,-1.63024,1001.21,19110.9,-7.08814,14.0668,1.13752,4.2568
2.35,1048,2.34072,1.66396,2.02666,-1.60359,1001.11,17533.7,-6.65621,9.65038,0.826162,-0.159618
2.36,1048,2.36104,1.64791,2.03728,-1.60208,1001.17,18425.6,-6.70659,14.1233,1.08831,4.31328
2.37,1048,2.38146,1.63207,2.0463,-1.57615,1001.02,16108.4,-6.35933,9.29465,0.397851,-0.515352
2.38,1048,2.40195,1.61627,2.05331,-1.5775,1001.14,17908.8,-6.31336,14.2769,1.13412,4.46688
2.39,1048,2.42254,1.60068,2.06045,-1.55005,1000.96,15064.4,-6.24304,9.27034,-0.0305619,-0.539662
2.4,1048,2.44315,1.58515,2.06367,-1.55212,1001.11,17509.6,-5.97932,14.6163,1.17955,4.80632
2.41,1048,2.46383,1.56982,2.06855,-1.52379,1000.89,13995.9,-6.15064,9.06464,-0.47513,-0.745357
2.42,1048,2.4845,1.55454,2.06748,-1.52766,1001.07,16919.1,-5.60255,15.0909,1.20002,5.28094
2.43,1048,2.5052,1.53947,2.06941,-1.49829,1000.8,12639.5,-6.04294,8.74343,-1.00169,-1.06657
2.44,1048,2.52586,1.52442,2.06366,-1.505,1001.04,16373.1,-5.21482,15.5957,1.26066,5.78571
2.45,1048,2.54652,1.5096,2.0635,-1.47439,1000.72,11284,-5.86152,8.42769,-1.43354,-1.38231
2.46,1048,2.56709,1.49477,2.05307,-1.48336,1001.02,15992.2,-4.9664,16.2817,1.25698,6.47166
2.47,1048,2.58764,1.48018,2.05089,-1.45001,1000.64,10058.2,-5.65871,8.2346,-1.77418,-1.5754
2.48,1048,2.60807,1.46559,2.03655,-1.46127,1000.99,15637.7,-4.69105,16.9292,1.29888,7.11922
2.49,1048,2.62844,1.45124,2.0322,-1.42561,1000.56,8823.14,-5.48527,8.13175,-2.13036,-1.67825
2.5,1048,2.64867,1.43688,2.01431,-1.43937,1000.96,15130.1,-4.31208,17.4361,1.39478,7.62608
