h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
0,418.23,0.0141421,660

t,3.37011
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.937,0,-122.786,,0,0,0,,0,0,0,boundary
1,0.0479746,0.0140866,,999.943,0,-111.493,,0,0,0,,0,0,0,boundary
2,0.0420627,0.027032,,999.955,0,-87.9377,,0,0,0,,0,0,0,boundary
3,0.032743,0.0377875,,999.966,0,-66.9017,,0,0,0,,0,0,0,boundary
4,0.0207708,0.0454816,,999.978,0,-44.0628,,0,0,0,,0,0,0,boundary
5,0.00711574,0.0494911,,999.994,0,-11.9367,,0,0,0,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000.01,0,23.2522,,0,0,0,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000.03,0,50.7045,,0,0,0,,0,0,0,boundary
8,-0.032743,0.0377875,,1000.03,0,67.6944,,0,0,0,,0,0,0,boundary
9,-0.0420627,0.027032,,1000.04,0,78.7127,,0,0,0,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000.04,0,86.2439,,0,0,0,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000.05,0,89.2493,,0,0,0,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000.04,0,86.2439,,0,0,0,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000.04,0,78.7127,,0,0,0,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000.03,0,67.6944,,0,0,0,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000.03,0,50.7045,,0,0,0,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000.01,0,23.2522,,0,0,0,,0,0,0,boundary
17,0.00711574,-0.0494911,,999.994,0,-11.9367,,0,0,0,,0,0,0,boundary
18,0.0207708,-0.0454816,,999.978,0,-44.0628,,0,0,0,,0,0,0,boundary
19,0.032743,-0.0377875,,999.966,0,-66.9017,,0,0,0,,0,0,0,boundary
20,0.0420627,-0.027032,,999.955,0,-87.9377,,0,0,0,,0,0,0,boundary
21,0.0479746,-0.0140866,,999.943,0,-111.493,,0,0,0,,0,0,0,boundary
22,0.0641421,0,,999.947,-0.000148724,-104.072,,0.287669,1.20374e-13,0.287669,,-0.000524468,-3.01366e-12,-2.70673e-12,fluid
23,0.0615439,0.0180709,,999.954,-0.000102933,-90.007,,0.325688,0.0592899,0.331041,,-0.000468985,0.000120893,-4.55266,fluid
24,0.0539598,0.0346779,,999.968,3.51584e-05,-63.3502,,0.405808,0.0860901,0.41484,,-0.00015487,-0.000213354,-5.86755,fluid
25,0.0420042,0.0484754,,999.974,0.000156375,-51.4901,,0.473793,0.095117,0.483247,,0.000405506,-0.000491625,-5.15941,fluid
26,0.0266456,0.0583457,,999.981,0.000211847,-37.1264,,0.524317,0.0906127,0.53209,,0.000817338,-0.000478774,-4.07002,fluid
27,0.00912838,0.0634893,,999.997,9.07447e-05,-5.03661,,0.550735,0.0881269,0.557741,,0.000886008,-0.000457911,-3.32188,fluid
28,-0.00912838,0.0634893,,1000.01,-7.59815e-05,22.9919,,0.563928,0.0907512,0.571183,,0.000537694,-0.000495136,-2.64135,fluid
29,-0.0266456,0.0583457,,1000.02,4.71301e-05,45.1429,,0.55896,0.090563,0.566249,,0.000822073,-0.000532272,-1.94501,fluid
30,-0.0420042,0.0484754,,1000.02,0.000110532,48.1753,,0.54283,0.071132,0.547471,,0.000634954,-0.000502308,-1.42081,fluid
31,-0.0539598,0.0346779,,1000.03,0.000170723,51.0434,,0.535505,0.0470462,0.537568,,-0.00054689,-0.000708962,-0.956194,fluid
32,-0.0615439,0.0180709,,1000.03,1.93733e-06,56.4394,,0.52929,0.0260612,0.529931,,-0.00159373,-0.000119686,-0.484791,fluid
33,-0.0641421,7.85515e-18,,1000.03,-0.000231672,57.9479,,0.525186,-1.17968e-13,0.525186,,-0.00235517,3.60419e-12,9.17648e-14,fluid
