h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
0,418.343,0.0141421,660

t,2.01007
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.936,0,-125.612,,0,0,0,,0,0,0,boundary
1,0.0479746,0.0140866,,999.942,0,-114.192,,0,0,0,,0,0,0,boundary
2,0.0420627,0.027032,,999.954,0,-90.6128,,0,0,0,,0,0,0,boundary
3,0.032743,0.0377875,,999.965,0,-69.2654,,0,0,0,,0,0,0,boundary
4,0.0207708,0.0454816,,999.976,0,-46.2447,,0,0,0,,0,0,0,boundary
5,0.00711574,0.0494911,,999.993,0,-13.8465,,0,0,0,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000.01,0,22.4642,,0,0,0,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000.03,0,51.3547,,0,0,0,,0,0,0,boundary
8,-0.032743,0.0377875,,1000.04,0,69.6105,,0,0,0,,0,0,0,boundary
9,-0.0420627,0.027032,,1000.04,0,81.4112,,0,0,0,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000.05,0,89.431,,0,0,0,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000.05,0,92.756,,0,0,0,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000.05,0,89.431,,0,0,0,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000.04,0,81.4112,,0,0,0,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000.04,0,69.6105,,0,0,0,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000.03,0,51.3547,,0,0,0,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000.01,0,22.4642,,0,0,0,,0,0,0,boundary
17,0.00711574,-0.0494911,,999.993,0,-13.8465,,0,0,0,,0,0,0,boundary
18,0.0207708,-0.0454816,,999.976,0,-46.2447,,0,0,0,,0,0,0,boundary
19,0.032743,-0.0377875,,999.965,0,-69.2654,,0,0,0,,0,0,0,boundary
20,0.0420627,-0.027032,,999.954,0,-90.6128,,0,0,0,,0,0,0,boundary
21,0.0479746,-0.0140866,,999.942,0,-114.192,,0,0,0,,0,0,0,boundary
22,0.0641421,0,,999.946,0.00040079,-105.982,,0.282473,1.01166e-13,0.282473,,-0.0034791,-3.3498e-13,-2.49043e-12,fluid
23,0.0615439,0.0180709,,999.953,0.000380097,-91.5682,,0.321767,0.0538165,0.326237,,-0.00263038,-0.000741204,-4.45433,fluid
24,0.0539598,0.0346779,,999.967,0.000178438,-65.4886,,0.403175,0.0823509,0.411499,,-0.00171016,0.00034868,-5.83404,fluid
25,0.0420042,0.0484754,,999.973,0.000257691,-53.218,,0.471101,0.0947197,0.480529,,-0.00174138,0.00158982,-5.20758,fluid
26,0.0266456,0.0583457,,999.98,0.000166662,-38.8599,,0.520917,0.0919262,0.528966,,-0.00247635,0.0019802,-4.14711,fluid
27,0.00912838,0.0634893,,999.997,3.74353e-05,-6.75942,,0.546807,0.0897095,0.554117,,-0.0027863,0.00127138,-3.40418,fluid
28,-0.00912838,0.0634893,,1000.01,-0.00014754,22.4019,,0.560018,0.0919341,0.567514,,-0.00278327,0.000186121,-2.72639,fluid
29,-0.0266456,0.0583457,,1000.02,-0.0001651,45.751,,0.554718,0.0918833,0.562276,,-0.00199673,-0.000360771,-2.03527,fluid
30,-0.0420042,0.0484754,,1000.03,-0.000346357,50.1608,,0.537471,0.0722716,0.542308,,-0.000233743,-2.54346e-06,-1.50076,fluid
31,-0.0539598,0.0346779,,1000.03,-0.000210276,53.4252,,0.530857,0.0484704,0.533065,,0.000770928,-0.000194818,-0.974849,fluid
32,-0.0615439,0.0180709,,1000.03,4.00373e-05,59.099,,0.52553,0.0265047,0.526198,,0.00127153,0.000142295,-0.472447,fluid
33,-0.0641421,7.85515e-18,,1000.03,-3.9094e-05,61.1204,,0.522302,-1.10362e-13,0.522302,,0.00115069,-3.98809e-13,2.00768e-13,fluid
34,-0.0615439,-0.0180709,,1000.03,4.00373e-05,59.099,,0.52553,-0.0265047,0.526198,,0.00127153,-0.000142295,0.472447,fluid
35,-0.0539598,-0.0346779,,1000.03,-0.000210276,53.4252,,0.530857,-0.0484704,0.533065,,0.000770928,0.000194818,0.974849,fluid
36,-0.0420042,-0.0484754,,1000.03,-0.000346357,50.1608,,0.537471,-0.0722716,0.542308,,-0.000233743,2.54347e-06,1.50076,fluid
37,-0.0266456,-0.0583457,,1000.02,-0.000165101,45.751,,0.554718,-0.0918833,0.562276,,-0.00199673,0.000360771,2.03527,fluid
38,-0.00912838,-0.0634893,,1000.01,-0.00014754,22.4019,,0.560018,-0.0919341,0.567514,,-0.00278327,-0.000186121,2.72639,fluid
39,0.00912838,-0.0634893,,999.997,3.74353e-05,-6.75942,,0.546807,-0.0897095,0.554117,,-0.0027863,-0.00127138,3.40418,fluid
40,0.0266456,-0.0583457,,999.98,0.000166662,-38.8599,,0.520917,-0.0919262,0.528966,,-0.00247635,-0.0019802,4.14711,fluid
41,0.0420042,-0.0484754,,999.973,0.000257691,-53.218,,0.471101,-0.0947197,0.480529,,-0.00174138,-0.00158982,5.20758,fluid
42,0.0539598,-0.0346779,,999.967,0.000178438,-65.4886,,0.403175,-0.0823509,0.411499,,-0.00171016,-0.00034868,5.83404,fluid
43,0.0615439,-0.0180709,,999.953,0.000380097,-91.5682,,0.321767,-0.0538165,0.326237,,-0.00263038,0.000741204,4.45433,fluid
44,0.0790004,0,,999.953,0.000406603,-91.658,,0.146966,1.77632e-14,0.146966,,-0.00217484,-2.33644e-13,-1.92867e-12,fluid
45,0.0758004,0.022257,,999.968,-0.00029171,-63.2299,,0.243452,-0.0238692,0.244619,,-0.00174203,-0.000973586,-4.52843,fluid
46,0.0664594,0.0427109,,999.979,-0.000573531,-41.4536,,0.393483,0.00532857,0.393519,,-0.000999199,-0.000946093,-5.67137,fluid
47,0.0517343,0.0597046,,999.986,3.22505e-06,-26.7037,,0.488661,0.0334703,0.489805,,-0.000406348,-9.82938e-05,-4.50286,fluid
48,0.032818,0.0718613,,999.99,-0.000148741,-19.3899,,0.532816,0.0529245,0.535438,,-0.000882194,0.000614869,-3.073,fluid
49,0.0112429,0.0781963,,999.998,0.000262234,-3.38947,,0.548845,0.0671372,0.552936,,-0.00206424,0.000879613,-2.02735,fluid
50,-0.0112429,0.0781963,,1000.01,0.000637166,12.0247,,0.54561,0.0854763,0.552265,,-0.0023251,0.00021951,-1.32197,fluid
51,-0.032818,0.0718613,,1000.02,0.000276573,38.2982,,0.511826,0.0924486,0.520108,,-0.00255427,0.000231886,-0.913603,fluid
52,-0.0517343,0.0597046,,1000.04,0.000688152,70.0522,,0.480082,0.0832295,0.487244,,-0.00180738,0.000457201,-0.596796,fluid
53,-0.0664594,0.0427109,,1000.05,6.32286e-05,99.7756,,0.455973,0.0643627,0.460493,,0.00035993,2.36358e-05,-0.345616,fluid
54,-0.0758004,0.022257,,1000.06,-4.11274e-05,118.055,,0.435153,0.035527,0.436601,,0.00095284,-0.000231863,-0.165914,fluid
55,-0.0790004,9.67476e-18,,1000.06,0.000370122,121.483,,0.428038,-4.68983e-14,0.428038,,0.00071362,-2.64278e-13,2.66754e-13,fluid
56,-0.0758004,-0.022257,,1000.06,-4.11274e-05,118.055,,0.435153,-0.035527,0.436601,,0.00095284,0.000231863,0.165914,fluid
57,-0.0664594,-0.0427109,,1000.05,6.32282e-05,99.7756,,0.455973,-0.0643627,0.460493,,0.00035993,-2.36358e-05,0.345616,fluid
58,-0.0517343,-0.0597046,,1000.04,0.000688152,70.0522,,0.480082,-0.0832295,0.487244,,-0.00180738,-0.000457201,0.596796,fluid
59,-0.032818,-0.0718613,,1000.02,0.000276573,38.2982,,0.511826,-0.0924486,0.520108,,-0.00255427,-0.000231886,0.913603,fluid
60,-0.0112429,-0.0781963,,1000.01,0.000637166,12.0247,,0.54561,-0.0854763,0.552265,,-0.0023251,-0.00021951,1.32197,fluid
61,0.0112429,-0.0781963,,999.998,0.000262234,-3.38947,,0.548845,-0.0671372,0.552936,,-0.00206424,-0.000879613,2.02735,fluid
62,0.032818,-0.0718613,,999.99,-0.000148741,-19.3899,,0.532816,-0.0529245,0.535438,,-0.000882194,-0.000614869,3.073,fluid
63,0.0517343,-0.0597046,,999.986,3.2251e-06,-26.7037,,0.488661,-0.0334703,0.489805,,-0.000406348,9.82938e-05,4.50286,fluid
64,0.0664594,-0.0427109,,999.979,-0.000573531,-41.4536,,0.393483,-0.00532857,0.393519,,-0.000999199,0.000946093,5.67137,fluid
65,0.0758004,-0.022257,,999.968,-0.00029171,-63.2299,,0.243452,0.0238692,0.244619,,-0.00174203,0.000973586,4.52843,fluid
66,0.0946112,0,,1000.02,-0.00110415,40.3235,,0.127927,5.28272e-16,0.127927,,-0.00128766,3.05877e-13,-1.74474e-12,fluid
67,0.0907788,0.0266551,,1000.01,-0.000513559,22.8568,,0.254444,-0.0392378,0.257451,,-0.00114861,-0.000655465,-4.2947,fluid
68,0.079592,0.0511507,,1000,-0.000241246,5.25351,,0.429138,-0.0135608,0.429352,,-0.000817141,-0.00159122,-4.92299,fluid
69,0.0619572,0.0715024,,1000,-0.000973997,9.67287,,0.519218,0.0170968,0.519499,,0.00053481,-0.00174356,-3.37754,fluid
70,0.0393029,0.0860614,,1000.02,-0.000440302,31.8088,,0.546616,0.0449664,0.548463,,0.00101051,-0.00141454,-1.81868,fluid
71,0.0134646,0.0936482,,1000.01,-0.000631817,21.2874,,0.541387,0.0575477,0.544437,,-4.89433e-05,-0.000378631,-0.825226,fluid
72,-0.0134646,0.0936482,,1000,0.000111039,1.0531,,0.515554,0.0645301,0.519577,,-0.00193899,-0.000238372,-0.340579,fluid
73,-0.0393029,0.0860614,,999.993,-3.101e-05,-12.8118,,0.489856,0.060634,0.493594,,-0.00246703,0.000467038,-0.161324,fluid
74,-0.0619572,0.0715024,,999.991,-0.000106218,-16.769,,0.463458,0.054791,0.466685,,-0.00351515,0.000835844,-0.0901227,fluid
75,-0.079592,0.0511507,,999.987,0.000280522,-24.655,,0.443601,0.0387357,0.445289,,4.54016e-05,0.000569014,-0.0452018,fluid
76,-0.0907788,0.0266551,,999.985,-0.000528673,-28.8845,,0.429804,0.0215067,0.430342,,0.00115062,-0.000448912,-0.0125491,fluid
77,-0.0946112,1.15865e-17,,999.983,0.00031796,-34.2174,,0.428054,-2.01316e-14,0.428054,,0.000129775,1.54371e-13,5.21458e-14,fluid
78,-0.0907788,-0.0266551,,999.985,-0.000528673,-28.8845,,0.429804,-0.0215067,0.430342,,0.00115062,0.000448912,0.0125491,fluid
79,-0.079592,-0.0511507,,999.987,0.000280522,-24.655,,0.443601,-0.0387357,0.445289,,4.54016e-05,-0.000569014,0.0452018,fluid
80,-0.0619572,-0.0715024,,999.991,-0.000106218,-16.769,,0.463458,-0.054791,0.466685,,-0.00351515,-0.000835844,0.0901227,fluid
81,-0.0393029,-0.0860614,,999.993,-3.10099e-05,-12.8118,,0.489856,-0.060634,0.493594,,-0.00246703,-0.000467038,0.161324,fluid
82,-0.0134646,-0.0936482,,1000,0.000111039,1.0531,,0.515554,-0.0645301,0.519577,,-0.00193899,0.000238372,0.340579,fluid
83,0.0134646,-0.0936482,,1000.01,-0.000631817,21.2874,,0.541387,-0.0575477,0.544437,,-4.89433e-05,0.000378631,0.825226,fluid
84,0.0393029,-0.0860614,,1000.02,-0.000440302,31.8088,,0.546616,-0.0449664,0.548463,,0.00101051,0.00141454,1.81868,fluid
85,0.0619572,-0.0715024,,1000,-0.000973997,9.67287,,0.519218,-0.0170968,0.519499,,0.00053481,0.00174356,3.37754,fluid
86,0.079592,-0.0511507,,1000,-0.000241246,5.25351,,0.429138,0.0135608,0.429352,,-0.000817141,0.00159122,4.92299,fluid
87,0.0907788,-0.0266551,,1000.01,-0.000513559,22.8568,,0.254444,0.0392378,0.257451,,-0.00114861,0.000655465,4.2947,fluid
88,0.111013,0,,999.988,0.00118118,-24.1504,,0.201382,2.94845e-15,0.201382,,-0.000749859,1.24188e-12,-1.45573e-12,fluid
89,0.106516,0.0312758,,999.975,0.0012155,-48.0966,,0.318711,-0.00793371,0.318809,,-0.000584097,0.000162508,-3.91761,fluid
90,0.0933897,0.0600179,,999.981,0.00137295,-36.5239,,0.471255,0.0115538,0.471397,,-7.10949e-05,-0.000242924,-4.08405,fluid
91,0.0726977,0.0838977,,999.993,0.000463779,-13.7942,,0.539746,0.0341508,0.540826,,0.00099445,-0.0008853,-2.3681,fluid
