h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
2.76762,16.7155,0.0141421,660

t,9.08005
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.999,0,-2.78348,,-0,1.47719e-13,1.47719e-13,,0,0,0,boundary
1,0.0479746,0.0140866,,999.999,0,-2.36237,,0.00643626,-0.0219199,0.0228453,,0,0,0,boundary
2,0.0420627,0.027032,,999.999,0,-1.48877,,0.0256454,-0.0399051,0.0474353,,0,0,0,boundary
3,0.032743,0.0377875,,1000,0,-0.577663,,0.0542393,-0.0469986,0.0717688,,0,0,0,boundary
4,0.0207708,0.0454816,,1000,0,0.237358,,0.0839465,-0.0383371,0.0922862,,0,0,0,boundary
5,0.00711574,0.0494911,,1000,0,1.00816,,0.104773,-0.0150641,0.10585,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000,0,1.87424,,0.109565,0.0157531,0.110692,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000,0,2.74448,,0.0962408,0.0439517,0.105802,,0,0,0,boundary
8,-0.032743,0.0377875,,1000,0,3.40314,,0.0675393,0.0585231,0.0893673,,0,0,0,boundary
9,-0.0420627,0.027032,,1000,0,3.85264,,0.0349093,0.0543199,0.0645702,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000,0,4.17239,,0.00948196,0.0322926,0.0336559,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000,0,4.28474,,-3.14011e-29,-2.56409e-13,2.56409e-13,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000,0,4.17239,,0.00948196,-0.0322926,0.0336559,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000,0,3.85264,,0.0349093,-0.0543199,0.0645702,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000,0,3.40314,,0.0675393,-0.0585231,0.0893673,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000,0,2.74448,,0.0962408,-0.0439517,0.105802,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000,0,1.87424,,0.109565,-0.0157531,0.110692,,0,0,0,boundary
17,0.00711574,-0.0494911,,1000,0,1.00816,,0.104773,0.0150641,0.10585,,0,0,0,boundary
