h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
0,418.325,0.0141421,660

t,2.32019
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.936,0,-125.41,,0,0,0,,0,0,0,boundary
1,0.0479746,0.0140866,,999.942,0,-113.99,,0,0,0,,0,0,0,boundary
2,0.0420627,0.027032,,999.954,0,-90.3873,,0,0,0,,0,0,0,boundary
3,0.032743,0.0377875,,999.965,0,-69.0311,,0,0,0,,0,0,0,boundary
4,0.0207708,0.0454816,,999.977,0,-46.0736,,0,0,0,,0,0,0,boundary
5,0.00711574,0.0494911,,999.993,0,-13.7458,,0,0,0,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000.01,0,22.4803,,0,0,0,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000.03,0,51.3058,,0,0,0,,0,0,0,boundary
8,-0.032743,0.0377875,,1000.04,0,69.524,,0,0,0,,0,0,0,boundary
9,-0.0420627,0.027032,,1000.04,0,81.3638,,0,0,0,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000.05,0,89.4417,,0,0,0,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000.05,0,92.7613,,0,0,0,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000.05,0,89.4417,,0,0,0,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000.04,0,81.3638,,0,0,0,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000.04,0,69.524,,0,0,0,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000.03,0,51.3058,,0,0,0,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000.01,0,22.4803,,0,0,0,,0,0,0,boundary
17,0.00711574,-0.0494911,,999.993,0,-13.7458,,0,0,0,,0,0,0,boundary
18,0.0207708,-0.0454816,,999.977,0,-46.0736,,0,0,0,,0,0,0,boundary
19,0.032743,-0.0377875,,999.965,0,-69.0311,,0,0,0,,0,0,0,boundary
20,0.0420627,-0.027032,,999.954,0,-90.3873,,0,0,0,,0,0,0,boundary
21,0.0479746,-0.0140866,,999.942,0,-113.99,,0,0,0,,0,0,0,boundary
22,0.0641421,0,,999.946,0.00040497,-105.815,,0.28204,9.47923e-14,0.28204,,0.000439761,4.59356e-12,-2.30824e-12,fluid
23,0.0615439,0.0180709,,999.953,0.000361024,-91.4158,,0.321418,0.0539787,0.325919,,0.00016465,0.000932174,-4.45851,fluid
24,0.0539598,0.0346779,,999.967,0.000393919,-65.3244,,0.402832,0.0827643,0.411246,,-0.000566543,0.000990804,-5.83822,fluid
25,0.0420042,0.0484754,,999.973,0.000256857,-53.0371,,0.470535,0.09519,0.480067,,-0.00141736,0.000314402,-5.20807,fluid
26,0.0266456,0.0583457,,999.98,0.000120041,-38.771,,0.5202,0.0921612,0.528301,,-0.00153597,-0.000435163,-4.14277,fluid
27,0.00912838,0.0634893,,999.997,0.000174754,-6.71375,,0.546177,0.0896761,0.55349,,-0.00103615,-0.000592386,-3.39658,fluid
28,-0.00912838,0.0634893,,1000.01,6.50708e-05,22.3653,,0.559493,0.0917968,0.566973,,-0.000708486,-0.000230221,-2.71922,fluid
29,-0.0266456,0.0583457,,1000.02,-6.38403e-05,45.679,,0.554429,0.0917873,0.561976,,-0.000118952,-1.15696e-05,-2.0259,fluid
30,-0.0420042,0.0484754,,1000.03,-0.000175655,49.9861,,0.537645,0.0723138,0.542486,,0.0012016,0.00014874,-1.48545,fluid
31,-0.0539598,0.0346779,,1000.03,9.26674e-06,53.3561,,0.531195,0.0484138,0.533397,,0.00140329,-0.000249823,-0.96591,fluid
32,-0.0615439,0.0180709,,1000.03,0.000118038,59.1507,,0.525913,0.0265509,0.526583,,0.00118432,0.000108792,-0.470372,fluid
33,-0.0641421,7.85515e-18,,1000.03,3.0899e-06,61.1237,,0.522586,-1.02803e-13,0.522586,,0.000688072,1.2372e-12,1.81044e-13,fluid
34,-0.0615439,-0.0180709,,1000.03,0.000118038,59.1507,,0.525913,-0.0265509,0.526583,,0.00118432,-0.000108792,0.470372,fluid
35,-0.0539598,-0.0346779,,1000.03,9.26668e-06,53.3561,,0.531195,-0.0484138,0.533397,,0.00140329,0.000249823,0.96591,fluid
36,-0.0420042,-0.0484754,,1000.03,-0.000175655,49.9861,,0.537645,-0.0723138,0.542486,,0.0012016,-0.00014874,1.48545,fluid
37,-0.0266456,-0.0583457,,1000.02,-6.38405e-05,45.679,,0.554429,-0.0917873,0.561976,,-0.000118952,1.15696e-05,2.0259,fluid
38,-0.00912838,-0.0634893,,1000.01,6.5071e-05,22.3653,,0.559493,-0.0917968,0.566973,,-0.000708486,0.000230221,2.71922,fluid
39,0.00912838,-0.0634893,,999.997,0.000174754,-6.71375,,0.546177,-0.0896761,0.55349,,-0.00103615,0.000592386,3.39658,fluid
40,0.0266456,-0.0583457,,999.98,0.000120041,-38.771,,0.5202,-0.0921612,0.528301,,-0.00153597,0.000435163,4.14277,fluid
41,0.0420042,-0.0484754,,999.973,0.000256857,-53.0371,,0.470535,-0.09519,0.480067,,-0.00141736,-0.000314402,5.20807,fluid
42,0.0539598,-0.0346779,,999.967,0.000393919,-65.3244,,0.402832,-0.0827643,0.411246,,-0.000566543,-0.000990804,5.83822,fluid
43,0.0615439,-0.0180709,,999.953,0.000361024,-91.4158,,0.321418,-0.0539787,0.325919,,0.00016465,-0.000932174,4.45851,fluid
44,0.0790004,0,,999.953,-0.000505268,-91.8426,,0.146456,1.09425e-14,0.146456,,-0.000434089,3.99259e-12,-1.66099e-12,fluid
45,0.0758004,0.022257,,999.968,7.47034e-06,-63.4229,,0.243067,-0.023874,0.244237,,-0.000313186,0.000632608,-4.53347,fluid
46,0.0664594,0.0427109,,999.979,0.000111297,-41.6286,,0.393167,0.0055492,0.393206,,-0.000939344,0.00141367,-5.67955,fluid
47,0.0517343,0.0597046,,999.986,0.00037675,-26.5444,,0.488217,0.0338131,0.489386,,-0.0019269,0.000970382,-4.51069,fluid
48,0.032818,0.0718613,,999.99,4.83596e-05,-19.4065,,0.532143,0.0531681,0.534793,,-0.00230029,0.000278629,-3.07958,fluid
49,0.0112429,0.0781963,,999.998,0.000238579,-3.21369,,0.548081,0.0672286,0.552189,,-0.00195576,8.59101e-05,-2.03234,fluid
50,-0.0112429,0.0781963,,1000.01,0.000273447,12.2836,,0.545,0.0854902,0.551665,,-0.00120255,0.000400531,-1.32273,fluid
51,-0.032818,0.0718613,,1000.02,0.000283322,38.4984,,0.511212,0.0925911,0.519529,,-0.00115505,0.000725366,-0.907447,fluid
52,-0.0517343,0.0597046,,1000.04,0.000313199,70.3508,,0.479815,0.0833601,0.487003,,0.000173516,0.000278871,-0.580435,fluid
53,-0.0664594,0.0427109,,1000.05,-9.53338e-05,99.7385,,0.456259,0.0643359,0.460773,,0.00145852,-0.000198653,-0.331568,fluid
54,-0.0758004,0.022257,,1000.06,3.95643e-05,118.051,,0.435455,0.0354399,0.436894,,0.000939305,-0.000322226,-0.164668,fluid
55,-0.0790004,9.67476e-18,,1000.06,0.000202749,121.598,,0.42816,-4.31827e-14,0.42816,,3.55208e-05,4.37151e-13,2.31947e-13,fluid
56,-0.0758004,-0.022257,,1000.06,3.95643e-05,118.051,,0.435455,-0.0354399,0.436894,,0.000939305,0.000322226,0.164668,fluid
57,-0.0664594,-0.0427109,,1000.05,-9.53339e-05,99.7385,,0.456259,-0.0643359,0.460773,,0.00145852,0.000198653,0.331568,fluid
58,-0.0517343,-0.0597046,,1000.04,0.000313199,70.3508,,0.479815,-0.0833601,0.487003,,0.000173516,-0.000278871,0.580435,fluid
59,-0.032818,-0.0718613,,1000.02,0.000283322,38.4984,,0.511212,-0.0925911,0.519529,,-0.00115505,-0.000725366,0.907447,fluid
60,-0.0112429,-0.0781963,,1000.01,0.000273447,12.2836,,0.545,-0.0854902,0.551665,,-0.00120255,-0.000400531,1.32273,fluid
61,0.0112429,-0.0781963,,999.998,0.000238579,-3.21369,,0.548081,-0.0672286,0.552189,,-0.00195576,-8.59101e-05,2.03234,fluid
62,0.032818,-0.0718613,,999.99,4.83599e-05,-19.4065,,0.532143,-0.0531681,0.534793,,-0.00230029,-0.000278629,3.07958,fluid
63,0.0517343,-0.0597046,,999.986,0.00037675,-26.5444,,0.488217,-0.0338131,0.489386,,-0.0019269,-0.000970382,4.51069,fluid
64,0.0664594,-0.0427109,,999.979,0.000111297,-41.6286,,0.393167,-0.0055492,0.393206,,-0.000939344,-0.00141367,5.67955,fluid
65,0.0758004,-0.022257,,999.968,7.47026e-06,-63.4229,,0.243067,0.023874,0.244237,,-0.000313186,-0.000632608,4.53347,fluid
66,0.0946112,0,,1000.02,-0.000782287,39.8576,,0.127376,6.89642e-15,0.127376,,-0.0014152,1.43222e-12,-1.54942e-12,fluid
67,0.0907788,0.0266551,,1000.01,-0.000820722,22.4912,,0.25397,-0.0393531,0.257001,,-0.0012914,0.000261993,-4.30014,fluid
68,0.079592,0.0511507,,1000,-0.000839212,4.85312,,0.428753,-0.0136723,0.428971,,-0.00154243,0.000897956,-4.93285,fluid
69,0.0619572,0.0715024,,1000,-0.000618697,9.1085,,0.518931,0.0170766,0.519211,,-0.00215071,0.000989012,-3.38913,fluid
70,0.0393029,0.0860614,,1000.02,2.46789e-05,31.7065,,0.546296,0.0449345,0.548141,,-0.00234561,0.000482871,-1.83188,fluid
71,0.0134646,0.0936482,,1000.01,-0.000397565,21.0265,,0.540624,0.057612,0.543685,,-0.00329956,0.000589826,-0.840755,fluid
72,-0.0134646,0.0936482,,1000,0.000196265,1.18229,,0.514707,0.0645961,0.518745,,-0.00256194,0.000788847,-0.353445,fluid
73,-0.0393029,0.0860614,,999.993,-0.000105711,-12.8911,,0.489085,0.0609163,0.492864,,-0.00185767,0.00118527,-0.162713,fluid
74,-0.0619572,0.0715024,,999.991,-3.94724e-05,-16.805,,0.462729,0.0550156,0.465988,,-0.000977183,0.000466584,-0.0756517,fluid
75,-0.079592,0.0511507,,999.988,0.000206175,-24.5059,,0.443877,0.0388383,0.445572,,0.00162769,9.74614e-05,-0.0284839,fluid
76,-0.0907788,0.0266551,,999.985,-0.000430072,-29.1653,,0.430188,0.0213126,0.430715,,0.00125858,-0.000774504,-0.0117194,fluid
