h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
0,418.277,0.0141421,660

t,4.83015
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.937,0,-124.388,,0,0,0,,0,0,0,boundary
1,0.0479746,0.0140866,,999.942,0,-113.067,,0,0,0,,0,0,0,boundary
2,0.0420627,0.027032,,999.954,0,-89.6017,,0,0,0,,0,0,0,boundary
3,0.032743,0.0377875,,999.965,0,-68.2933,,0,0,0,,0,0,0,boundary
4,0.0207708,0.0454816,,999.977,0,-45.2682,,0,0,0,,0,0,0,boundary
5,0.00711574,0.0494911,,999.993,0,-13.0922,,0,0,0,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000.01,0,22.6667,,0,0,0,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000.03,0,51.4915,,0,0,0,,0,0,0,boundary
8,-0.032743,0.0377875,,1000.04,0,69.8495,,0,0,0,,0,0,0,boundary
9,-0.0420627,0.027032,,1000.04,0,81.662,,0,0,0,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000.05,0,89.4806,,0,0,0,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000.05,0,92.5146,,0,0,0,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000.05,0,89.4806,,0,0,0,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000.04,0,81.662,,0,0,0,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000.04,0,69.8495,,0,0,0,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000.03,0,51.4915,,0,0,0,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000.01,0,22.6667,,0,0,0,,0,0,0,boundary
17,0.00711574,-0.0494911,,999.993,0,-13.0922,,0,0,0,,0,0,0,boundary
18,0.0207708,-0.0454816,,999.977,0,-45.2682,,0,0,0,,0,0,0,boundary
19,0.032743,-0.0377875,,999.965,0,-68.2933,,0,0,0,,0,0,0,boundary
20,0.0420627,-0.027032,,999.954,0,-89.6017,,0,0,0,,0,0,0,boundary
21,0.0479746,-0.0140866,,999.942,0,-113.067,,0,0,0,,0,0,0,boundary
22,0.0641421,0,,999.946,3.39008e-05,-105.442,,0.281418,1.00605e-13,0.281418,,-0.000868491,-4.60867e-12,-2.51033e-12,fluid
23,0.0615439,0.0180709,,999.954,9.72881e-05,-91.0151,,0.320872,0.053882,0.325365,,-0.000582523,-0.000252821,-4.46965,fluid
24,0.0539598,0.0346779,,999.967,0.000126197,-64.8703,,0.402616,0.082229,0.410927,,-0.000146137,-0.0002518,-5.84965,fluid
25,0.0420042,0.0484754,,999.973,0.00011463,-52.5318,,0.470896,0.0943725,0.48026,,1.8843e-05,-0.00017183,-5.21628,fluid
26,0.0266456,0.0583457,,999.981,7.79351e-05,-38.1097,,0.521096,0.0913543,0.529043,,5.15769e-05,-0.000194379,-4.14679,fluid
27,0.00912838,0.0634893,,999.997,-6.67525e-05,-6.36047,,0.547501,0.0888554,0.554664,,2.66066e-05,-0.000242642,-3.39908,fluid
28,-0.00912838,0.0634893,,1000.01,-6.75575e-05,22.1949,,0.560404,0.0910713,0.567756,,-0.000176969,-0.000272267,-2.73494,fluid
