h/dp :,2
L2norm Pressure,KE,dr0,Nfluid
0,418.23,0.0141421,660

t,3.83019
ID,x,y,,rho,drhodt,pressure,,u,v,velocity,,dudt,dvdt,vorticity,type
0,0.05,0,,999.937,0,-122.785,,0,0,0,,0,0,0,boundary
1,0.0479746,0.0140866,,999.943,0,-111.467,,0,0,0,,0,0,0,boundary
2,0.0420627,0.027032,,999.955,0,-87.8534,,0,0,0,,0,0,0,boundary
3,0.032743,0.0377875,,999.966,0,-66.7618,,0,0,0,,0,0,0,boundary
4,0.0207708,0.0454816,,999.978,0,-43.8979,,0,0,0,,0,0,0,boundary
5,0.00711574,0.0494911,,999.994,0,-11.8385,,0,0,0,,0,0,0,boundary
6,-0.00711574,0.0494911,,1000.01,0,23.2426,,0,0,0,,0,0,0,boundary
7,-0.0207708,0.0454816,,1000.03,0,50.72,,0,0,0,,0,0,0,boundary
8,-0.032743,0.0377875,,1000.03,0,67.7638,,0,0,0,,0,0,0,boundary
9,-0.0420627,0.027032,,1000.04,0,78.779,,0,0,0,,0,0,0,boundary
10,-0.0479746,0.0140866,,1000.04,0,86.2307,,0,0,0,,0,0,0,boundary
11,-0.05,6.12323e-18,,1000.05,0,89.1634,,0,0,0,,0,0,0,boundary
12,-0.0479746,-0.0140866,,1000.04,0,86.2307,,0,0,0,,0,0,0,boundary
13,-0.0420627,-0.027032,,1000.04,0,78.779,,0,0,0,,0,0,0,boundary
14,-0.032743,-0.0377875,,1000.03,0,67.7638,,0,0,0,,0,0,0,boundary
15,-0.0207708,-0.0454816,,1000.03,0,50.72,,0,0,0,,0,0,0,boundary
16,-0.00711574,-0.0494911,,1000.01,0,23.2426,,0,0,0,,0,0,0,boundary
17,0.00711574,-0.0494911,,999.994,0,-11.8385,,0,0,0,,0,0,0,boundary
18,0.0207708,-0.0454816,,999.978,0,-43.8979,,0,0,0,,0,0,0,boundary
19,0.032743,-0.0377875,,999.966,0,-66.7618,,0,0,0,,0,0,0,boundary
20,0.0420627,-0.027032,,999.955,0,-87.8534,,0,0,0,,0,0,0,boundary
21,0.0479746,-0.0140866,,999.943,0,-111.467,,0,0,0,,0,0,0,boundary
22,0.0641421,0,,999.947,-6.79576e-05,-104.175,,0.287218,1.06865e-13,0.287218,,-0.00124452,-3.92003e-12,-2.52221e-12,fluid
23,0.0615439,0.0180709,,999.954,3.16895e-05,-90.0323,,0.325359,0.0592133,0.330703,,-0.000832326,-0.000338919,-4.56023,fluid
24,0.0539598,0.0346779,,999.968,0.00011781,-63.266,,0.405732,0.085927,0.414731,,-0.000157083,-0.000362961,-5.87619,fluid
25,0.0420042,0.0484754,,999.974,0.00013685,-51.3464,,0.47394,0.0949389,0.483356,,0.000221234,-0.000252779,-5.16577,fluid
26,0.0266456,0.0583457,,999.981,0.00012804,-36.9778,,0.524589,0.0904489,0.532329,,0.00041882,-0.000272557,-4.07354,fluid
27,0.00912838,0.0634893,,999.997,8.01802e-06,-5.00481,,0.551022,0.0879291,0.557993,,0.00046413,-0.000391337,-3.32513,fluid
28,-0.00912838,0.0634893,,1000.01,-8.09021e-05,22.916,,0.564084,0.0905437,0.571305,,0.000211622,-0.000372114,-2.64847,fluid
29,-0.0266456,0.0583457,,1000.02,8.23782e-05,45.202,,0.559236,0.0903927,0.566495,,0.000432995,-0.000253621,-1.95191,fluid
30,-0.0420042,0.0484754,,1000.02,0.00011779,48.2795,,0.542951,0.0709543,0.547567,,2.69887e-05,-0.000331241,-1.43292,fluid
31,-0.0539598,0.0346779,,1000.03,0.000150692,51.1905,,0.535112,0.0467615,0.537151,,-0.00100359,-0.00055358,-0.978349,fluid
32,-0.0615439,0.0180709,,1000.03,1.3096e-05,56.4562,,0.528459,0.0260219,0.5291,,-0.00186469,-5.14187e-05,-0.502072,fluid
33,-0.0641421,7.85515e-18,,1000.03,-0.0001651,57.7853,,0.524037,-1.06716e-13,0.524037,,-0.00248713,-5.76753e-12,1.1302e-13,fluid
34,-0.0615439,-0.0180709,,1000.03,1.30959e-05,56.4562,,0.528459,-0.0260219,0.5291,,-0.00186469,5.14187e-05,0.502072,fluid
35,-0.0539598,-0.0346779,,1000.03,0.000150692,51.1905,,0.535112,-0.0467615,0.537151,,-0.00100359,0.00055358,0.978349,fluid
36,-0.0420042,-0.0484754,,1000.02,0.00011779,48.2795,,0.542951,-0.0709543,0.547567,,2.69887e-05,0.000331241,1.43292,fluid
37,-0.0266456,-0.0583457,,1000.02,8.23786e-05,45.202,,0.559236,-0.0903927,0.566495,,0.000432995,0.000253621,1.95191,fluid
38,-0.00912838,-0.0634893,,1000.01,-8.09018e-05,22.916,,0.564084,-0.0905437,0.571305,,0.000211622,0.000372114,2.64847,fluid
39,0.00912838,-0.0634893,,999.997,8.01818e-06,-5.00481,,0.551022,-0.0879291,0.557993,,0.00046413,0.000391337,3.32513,fluid
40,0.0266456,-0.0583457,,999.981,0.00012804,-36.9778,,0.524589,-0.0904489,0.532329,,0.00041882,0.000272557,4.07354,fluid
41,0.0420042,-0.0484754,,999.974,0.00013685,-51.3464,,0.47394,-0.0949389,0.483356,,0.000221234,0.000252779,5.16577,fluid
42,0.0539598,-0.0346779,,999.968,0.00011781,-63.266,,0.405732,-0.085927,0.414731,,-0.000157083,0.000362961,5.87619,fluid
43,0.0615439,-0.0180709,,999.954,3.16896e-05,-90.0323,,0.325359,-0.0592133,0.330703,,-0.000832326,0.000338919,4.56023,fluid
44,0.0790004,0,,999.953,0.000348977,-92.7719,,0.146485,2.25801e-14,0.146485,,-0.000876934,-2.39719e-12,-1.92223e-12,fluid
45,0.0758004,0.022257,,999.969,5.7217e-05,-61.0022,,0.24632,-0.0236325,0.247451,,-0.000414337,-0.000251567,-4.61033,fluid
46,0.0664594,0.0427109,,999.98,5.79566e-05,-39.0993,,0.398127,0.00696698,0.398188,,0.000181866,-0.000145292,-5.69322,fluid
47,0.0517343,0.0597046,,999.987,0.000109762,-24.8468,,0.491963,0.0342061,0.493151,,0.000429428,-8.96578e-05,-4.44432,fluid
48,0.032818,0.0718613,,999.991,4.65404e-05,-18.1044,,0.534476,0.0528399,0.537081,,0.0004453,-1.97858e-05,-2.98847,fluid
49,0.0112429,0.0781963,,999.999,0.000395805,-1.48243,,0.55024,0.0661591,0.554203,,0.000742394,-0.000315978,-1.93725,fluid
50,-0.0112429,0.0781963,,1000.01,-3.96531e-05,12.354,,0.547392,0.0843938,0.55386,,0.0010296,-0.000261357,-1.23045,fluid
51,-0.032818,0.0718613,,1000.02,-0.000208458,37.5997,,0.51196,0.090299,0.519862,,0.000524796,-0.000271808,-0.84452,fluid
52,-0.0517343,0.0597046,,1000.04,0.000108243,70.5455,,0.482422,0.0806503,0.489117,,0.000834319,-0.000330187,-0.547278,fluid
53,-0.0664594,0.0427109,,1000.05,-0.000431738,98.478,,0.459334,0.0619807,0.463497,,0.000238375,-0.000168491,-0.359908,fluid
54,-0.0758004,0.022257,,1000.06,-1.61698e-05,116.899,,0.436506,0.0338457,0.437817,,-0.00150241,-0.000232097,-0.233992,fluid
55,-0.0790004,9.67476e-18,,1000.06,0.000118903,120.977,,0.427385,-4.76831e-14,0.427385,,-0.00255912,-5.01009e-12,4.0949e-14,fluid
56,-0.0758004,-0.022257,,1000.06,-1.61698e-05,116.899,,0.436506,-0.0338457,0.437817,,-0.0015024,0.000232097,0.233992,fluid
57,-0.0664594,-0.0427109,,1000.05,-0.000431738,98.478,,0.459334,-0.0619807,0.463497,,0.000238375,0.000168491,0.359908,fluid
58,-0.0517343,-0.0597046,,1000.04,0.000108243,70.5455,,0.482422,-0.0806503,0.489117,,0.000834319,0.000330187,0.547278,fluid
59,-0.032818,-0.0718613,,1000.02,-0.000208457,37.5997,,0.51196,-0.090299,0.519862,,0.000524796,0.000271808,0.84452,fluid
60,-0.0112429,-0.0781963,,1000.01,-3.9653e-05,12.354,,0.547392,-0.0843938,0.55386,,0.0010296,0.000261357,1.23045,fluid
61,0.0112429,-0.0781963,,999.999,0.000395805,-1.48243,,0.55024,-0.0661591,0.554203,,0.000742394,0.000315978,1.93725,fluid
62,0.032818,-0.0718613,,999.991,4.65401e-05,-18.1044,,0.534476,-0.0528399,0.537081,,0.0004453,1.97858e-05,2.98847,fluid
63,0.0517343,-0.0597046,,999.987,0.000109762,-24.8468,,0.491963,-0.0342061,0.493151,,0.000429428,8.96578e-05,4.44432,fluid
64,0.0664594,-0.0427109,,999.98,5.79567e-05,-39.0993,,0.398127,-0.00696698,0.398188,,0.000181866,0.000145292,5.69322,fluid
65,0.0758004,-0.022257,,999.969,5.72169e-05,-61.0022,,0.24632,0.0236325,0.247451,,-0.000414337,0.000251567,4.61033,fluid
66,0.0946112,0,,1000.02,0.000148763,37.6808,,0.124405,1.23096e-14,0.124405,,-0.000454619,-1.69873e-12,-1.75925e-12,fluid
67,0.0907788,0.0266551,,1000.01,0.000193039,20.814,,0.256932,-0.040287,0.260072,,2.33617e-05,-0.000138763,-4.36936,fluid
68,0.079592,0.0511507,,1000,4.91211e-06,2.93458,,0.434473,-0.0129034,0.434665,,0.000438963,-0.000136391,-4.92424,fluid
69,0.0619572,0.0715024,,1000.01,3.19685e-05,10.31,,0.522144,0.0177957,0.522447,,0.000641671,-0.000157927,-3.3046,fluid
70,0.0393029,0.0860614,,1000.02,-0.000342183,31.997,,0.54748,0.0447451,0.549306,,0.000644777,-0.000170887,-1.72871,fluid
71,0.0134646,0.0936482,,1000.01,-0.000207744,18.6235,,0.54015,0.0564832,0.543095,,0.000270264,3.64253e-05,-0.749687,fluid
72,-0.0134646,0.0936482,,1000,0.000592568,1.70466,,0.514176,0.0631295,0.518037,,0.0015902,3.31606e-05,-0.279663,fluid
73,-0.0393029,0.0860614,,999.993,-0.000126358,-13.4518,,0.489764,0.0588616,0.493288,,0.000960814,-0.000211967,-0.107119,fluid
74,-0.0619572,0.0715024,,999.991,-4.20583e-06,-17.1245,,0.464068,0.0526845,0.467049,,0.00127875,-7.37532e-05,-0.0503413,fluid
75,-0.079592,0.0511507,,999.988,0.000174473,-24.116,,0.44715,0.0369772,0.448676,,0.00106542,-0.000298437,-0.0615302,fluid
76,-0.0907788,0.0266551,,999.985,-0.00017151,-30.215,,0.43089,0.019022,0.43131,,-0.00106319,-0.000812587,-0.100736,fluid
77,-0.0946112,1.15865e-17,,999.984,0.000548616,-31.7605,,0.424445,-3.1365e-14,0.424445,,-0.0031689,-3.95613e-12,-2.26186e-13,fluid
78,-0.0907788,-0.0266551,,999.985,-0.00017151,-30.215,,0.43089,-0.019022,0.43131,,-0.00106319,0.000812587,0.100736,fluid
79,-0.079592,-0.0511507,,999.988,0.000174473,-24.116,,0.44715,-0.0369772,0.448676,,0.00106542,0.000298437,0.0615302,fluid
80,-0.0619572,-0.0715024,,999.991,-4.20584e-06,-17.1245,,0.464068,-0.0526845,0.467049,,0.00127875,7.37532e-05,0.0503413,fluid
81,-0.0393029,-0.0860614,,999.993,-0.000126358,-13.4518,,0.489764,-0.0588616,0.493288,,0.000960814,0.000211967,0.107119,fluid
82,-0.0134646,-0.0936482,,1000,0.000592568,1.70466,,0.514176,-0.0631295,0.518037,,0.0015902,-3.31606e-05,0.279663,fluid
83,0.0134646,-0.0936482,,1000.01,-0.000207744,18.6235,,0.54015,-0.0564832,0.543095,,0.000270264,-3.64253e-05,0.749687,fluid
84,0.0393029,-0.0860614,,1000.02,-0.000342183,31.997,,0.54748,-0.0447451,0.549306,,0.000644777,0.000170887,1.72871,fluid
85,0.0619572,-0.0715024,,1000.01,3.19685e-05,10.31,,0.522144,-0.0177957,0.522447,,0.000641671,0.000157927,3.3046,fluid
86,0.079592,-0.0511507,,1000,4.91222e-06,2.93458,,0.434473,0.0129034,0.434665,,0.000438963,0.000136391,4.92424,fluid
87,0.0907788,-0.0266551,,1000.01,0.000193039,20.814,,0.256932,0.040287,0.260072,,2.33617e-05,0.000138763,4.36936,fluid
88,0.111013,0,,999.989,-0.000543064,-21.6218,,0.200091,1.03005e-14,0.200091,,-0.000777806,-1.64026e-12,-1.46762e-12,fluid
89,0.106516,0.0312758,,999.976,-0.000140691,-46.4683,,0.322486,-0.00681874,0.322558,,2.85993e-05,-0.000190365,-3.98058,fluid
90,0.0933897,0.0600179,,999.983,-1.70266e-05,-33.9857,,0.475763,0.0129149,0.475938,,0.000512402,-0.000372502,-4.06691,fluid
91,0.0726977,0.0838977,,999.994,6.30184e-06,-12.6358,,0.541046,0.0342505,0.542129,,0.000760396,-0.000291735,-2.29117,fluid
92,0.0461163,0.100981,,999.997,0.00061672,-5.62341,,0.551789,0.0478554,0.553861,,0.00101215,-0.00035352,-0.843864,fluid
93,0.0157987,0.109883,,1000,-0.000364919,2.12017,,0.526744,0.0498246,0.529095,,0.000515582,-8.69449e-05,-0.156979,fluid
94,-0.0157987,0.109883,,1000.01,-0.000188908,17.2517,,0.504539,0.0468684,0.506711,,0.000249183,6.46782e-05,0.0603305,fluid
95,-0.0461163,0.100981,,1000.02,0.000559098,37.9918,,0.4913,0.0364522,0.49265,,0.0015305,0.000295649,0.0677566,fluid
96,-0.0726977,0.0838977,,1000.02,-0.000334555,44.5248,,0.478701,0.0319269,0.479765,,0.00123292,1.39866e-05,0.0435952,fluid
97,-0.0933897,0.0600179,,1000.03,0.000265431,51.9781,,0.475771,0.0211987,0.476243,,0.00144585,-1.06001e-05,0.000400345,fluid
98,-0.106516,0.0312758,,1000.03,2.93204e-05,57.4681,,0.467816,0.0115269,0.467958,,-0.000269283,0.000542669,-0.0727058,fluid
99,-0.111013,1.35951e-17,,1000.03,-0.000469767,58.5828,,0.463099,-3.36676e-14,0.463099,,-0.00322402,-2.08376e-12,-2.61801e-13,fluid
100,-0.106516,-0.0312758,,1000.03,2.93206e-05,57.4681,,0.467816,-0.0115269,0.467958,,-0.000269283,-0.000542669,0.0727058,fluid
101,-0.0933897,-0.0600179,,1000.03,0.000265431,51.9781,,0.475771,-0.0211987,0.476243,,0.00144585,1.06001e-05,-0.000400345,fluid
102,-0.0726977,-0.0838977,,1000.02,-0.000334556,44.5248,,0.478701,-0.0319269,0.479765,,0.00123292,-1.39866e-05,-0.0435952,fluid
103,-0.0461163,-0.100981,,1000.02,0.000559098,37.9918,,0.4913,-0.0364522,0.49265,,0.0015305,-0.000295649,-0.0677566,fluid
104,-0.0157987,-0.109883,,1000.01,-0.000188908,17.2517,,0.504539,-0.0468684,0.506711,,0.000249183,-6.46782e-05,-0.0603305,fluid
105,0.0157987,-0.109883,,1000,-0.000364919,2.12017,,0.526744,-0.0498246,0.529095,,0.000515582,8.69449e-05,0.156979,fluid
