h/dp :,2
L2normdrhodt,dp,Nparticles
136.448,0.5,1088

t,0.74
x,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
-1.25,-0.25,,1000.64,26.1991,2415.58,,0,0,,0,0
-0.75,-0.25,,1007.09,184.83,27646.1,,0,0,,0,0
-0.25,-0.25,,1022.03,372.146,90695.2,,0,0,,0,0
0.25,-0.25,,1032.95,301.409,141372,,0,0,,0,0
0.75,-0.25,,1031.73,166.499,136238,,0,0,,0,0
1.25,-0.25,,1031.3,250.606,133808,,0,0,,0,0
1.75,-0.25,,1029.08,253.194,123389,,0,0,,0,0
2.25,-0.25,,1028.37,230.076,120215,,0,0,,0,0
2.75,-0.25,,1028.67,269.724,121423,,0,0,,0,0
3.25,-0.25,,1029.83,238.316,126929,,0,0,,0,0
3.75,-0.25,,1027.25,234.447,115018,,0,0,,0,0
4.25,-0.25,,1026.56,290.548,111567,,0,0,,0,0
4.75,-0.25,,1027.59,295.079,116278,,0,0,,0,0
5.25,-0.25,,1027.64,285.567,116542,,0,0,,0,0
5.75,-0.25,,1028.51,291.61,120552,,0,0,,0,0
6.25,-0.25,,1028.63,260.97,121266,,0,0,,0,0
6.75,-0.25,,1026.66,221.341,112337,,0,0,,0,0
7.25,-0.25,,1025.68,233.037,107806,,0,0,,0,0
7.75,-0.25,,1026.64,251.543,112117,,0,0,,0,0
8.25,-0.25,,1026.31,224.07,110735,,0,0,,0,0
8.75,-0.25,,1025.12,189.394,105459,,0,0,,0,0
9.25,-0.25,,1025.22,197.272,105879,,0,0,,0,0
9.75,-0.25,,1025.54,217.749,107237,,0,0,,0,0
10.25,-0.25,,1025.36,177.091,106627,,0,0,,0,0
10.75,-0.25,,1025.18,119.98,106028,,0,0,,0,0
11.25,-0.25,,1025.07,139.437,105474,,0,0,,0,0
11.75,-0.25,,1024.94,156.498,104779,,0,0,,0,0
12.25,-0.25,,1024.69,111.905,103855,,0,0,,0,0
12.75,-0.25,,1024.71,115.695,103920,,0,0,,0,0
13.25,-0.25,,1024.95,154.976,104824,,0,0,,0,0
13.75,-0.25,,1024.98,128.69,105107,,0,0,,0,0
14.25,-0.25,,1025,117.652,105221,,0,0,,0,0
14.75,-0.25,,1025.2,179.428,105845,,0,0,,0,0
15.25,-0.25,,1025.32,208.923,106270,,0,0,,0,0
15.75,-0.25,,1024.9,184.38,104457,,0,0,,0,0
16.25,-0.25,,1024.92,184.47,104564,,0,0,,0,0
16.75,-0.25,,1026.24,222.07,110422,,0,0,,0,0
17.25,-0.25,,1026.43,245.776,111184,,0,0,,0,0
17.75,-0.25,,1025.46,229.364,106803,,0,0,,0,0
18.25,-0.25,,1026.6,224.804,112042,,0,0,,0,0
18.75,-0.25,,1028.5,264.424,120620,,0,0,,0,0
19.25,-0.25,,1028.19,288.979,119091,,0,0,,0,0
19.75,-0.25,,1027.34,279.927,115221,,0,0,,0,0
20.25,-0.25,,1027.39,287.877,115397,,0,0,,0,0
20.75,-0.25,,1026.35,279.856,110659,,0,0,,0,0
21.25,-0.25,,1027.05,221.09,114158,,0,0,,0,0
21.75,-0.25,,1029.7,224.626,126415,,0,0,,0,0
22.25,-0.25,,1028.44,257.635,120410,,0,0,,0,0
22.75,-0.25,,1027.92,216.29,118168,,0,0,,0,0
23.25,-0.25,,1028.74,232.602,121892,,0,0,,0,0
23.75,-0.25,,1030.82,227.865,131661,,0,0,,0,0
24.25,-0.25,,1030.63,139.186,131172,,0,0,,0,0
24.75,-0.25,,1032.99,272.413,141688,,0,0,,0,0
25.25,-0.25,,1023.28,359.65,96357.5,,0,0,,0,0
25.75,-0.25,,1007.97,184.705,31288.9,,0,0,,0,0
26.25,-0.25,,1000.85,28.2945,3236.92,,0,0,,0,0
-1.25,-0.75,,1000.16,4.84019,591.083,,0,0,,0,0
-0.75,-0.75,,1002.3,72.2107,8788.96,,0,0,,0,0
-0.25,-0.75,,1007.9,191.148,30970.7,,0,0,,0,0
0.25,-0.75,,1015.56,213.066,63077.2,,0,0,,0,0
0.75,-0.75,,1020.67,172.007,85556.1,,0,0,,0,0
1.25,-0.75,,1020.43,184.914,84444.5,,0,0,,0,0
1.75,-0.75,,1016.71,182.995,68160.5,,0,0,,0,0
2.25,-0.75,,1014.11,168.939,57041.3,,0,0,,0,0
2.75,-0.75,,1014.18,176.225,57313.5,,0,0,,0,0
3.25,-0.75,,1014.45,164.193,58529.9,,0,0,,0,0
3.75,-0.75,,1013.28,157.551,53567.4,,0,0,,0,0
4.25,-0.75,,1012.56,176.236,50447.6,,0,0,,0,0
4.75,-0.75,,1013.08,187.062,52607.4,,0,0,,0,0
5.25,-0.75,,1013.68,186.75,55157.4,,0,0,,0,0
5.75,-0.75,,1014.3,178.775,57815.6,,0,0,,0,0
6.25,-0.75,,1014.23,155.929,57626.5,,0,0,,0,0
6.75,-0.75,,1013.24,138.233,53461.4,,0,0,,0,0
7.25,-0.75,,1012.83,144.045,51728.8,,0,0,,0,0
7.75,-0.75,,1013.39,150.017,54049.9,,0,0,,0,0
8.25,-0.75,,1013.46,137.051,54436.6,,0,0,,0,0
8.75,-0.75,,1013.07,122.405,52806.7,,0,0,,0,0
9.25,-0.75,,1013.1,122.739,52927.7,,0,0,,0,0
9.75,-0.75,,1013.34,125.336,53957.7,,0,0,,0,0
10.25,-0.75,,1013.39,108.463,54260.3,,0,0,,0,0
10.75,-0.75,,1013.32,88.6337,54043.9,,0,0,,0,0
11.25,-0.75,,1013.31,93.1858,53984.6,,0,0,,0,0
11.75,-0.75,,1013.34,97.2387,54086.2,,0,0,,0,0
12.25,-0.75,,1013.29,83.323,53917.4,,0,0,,0,0
12.75,-0.75,,1013.3,84.0792,53955.1,,0,0,,0,0
13.25,-0.75,,1013.36,95.8588,54147.6,,0,0,,0,0
13.75,-0.75,,1013.31,88.7255,53979.9,,0,0,,0,0
14.25,-0.75,,1013.31,86.4677,53976.4,,0,0,,0,0
14.75,-0.75,,1013.38,107.683,54191.9,,0,0,,0,0
15.25,-0.75,,1013.3,121.1,53820,,0,0,,0,0
15.75,-0.75,,1013.04,116.77,52723.8,,0,0,,0,0
16.25,-0.75,,1013.06,118.447,52800.9,,0,0,,0,0
16.75,-0.75,,1013.49,134.033,54560.5,,0,0,,0,0
17.25,-0.75,,1013.37,145.84,53995.8,,0,0,,0,0
17.75,-0.75,,1012.84,140.341,51781.6,,0,0,,0,0
18.25,-0.75,,1013.33,137.141,53845.7,,0,0,,0,0
18.75,-0.75,,1014.29,155.626,57881.5,,0,0,,0,0
19.25,-0.75,,1014.28,176.629,57737.8,,0,0,,0,0
19.75,-0.75,,1013.67,182.845,55100.6,,0,0,,0,0
20.25,-0.75,,1013.11,181.855,52732.1,,0,0,,0,0
20.75,-0.75,,1012.61,169.413,50689,,0,0,,0,0
21.25,-0.75,,1013.38,149.634,54009.8,,0,0,,0,0
21.75,-0.75,,1014.58,156.293,59119.8,,0,0,,0,0
22.25,-0.75,,1014.23,168.524,57569,,0,0,,0,0
22.75,-0.75,,1014.1,159.855,57041.8,,0,0,,0,0
23.25,-0.75,,1016.74,171.044,68356.2,,0,0,,0,0
23.75,-0.75,,1020.29,170.799,83853.9,,0,0,,0,0
24.25,-0.75,,1020.43,157.574,84535.8,,0,0,,0,0
24.75,-0.75,,1016.01,204.358,65031.9,,0,0,,0,0
25.25,-0.75,,1008.85,192.2,34879.4,,0,0,,0,0
25.75,-0.75,,1002.84,76.6045,10948.8,,0,0,,0,0
26.25,-0.75,,1000.2,6.01961,779.537,,0,0,,0,0
-1.25,-1.25,,1000.01,0,40.6275,,0,0,,0,0
-0.75,-1.25,,1000.18,5.32602,668.188,,0,0,,0,0
-0.25,-1.25,,1000.88,29.4366,3357.04,,0,0,,0,0
0.25,-1.25,,1002.51,50.0336,9727.45,,0,0,,0,0
0.75,-1.25,,1005.17,51.7513,20390.6,,0,0,,0,0
1.25,-1.25,,1005.79,51.1037,22892.4,,0,0,,0,0
1.75,-1.25,,1003.69,42.4243,14478.2,,0,0,,0,0
2.25,-1.25,,1002.19,34.2526,8496.24,,0,0,,0,0
2.75,-1.25,,1002.27,35.2848,8812.55,,0,0,,0,0
3.25,-1.25,,1002.4,31.7473,9365.21,,0,0,,0,0
3.75,-1.25,,1002.04,29.4285,7951.89,,0,0,,0,0
4.25,-1.25,,1001.92,32.2996,7434.82,,0,0,,0,0
4.75,-1.25,,1002.04,35.1347,7895.78,,0,0,,0,0
5.25,-1.25,,1002.19,35.8518,8509.32,,0,0,,0,0
5.75,-1.25,,1002.34,33.6422,9108.97,,0,0,,0,0
6.25,-1.25,,1002.3,28.6578,8969.07,,0,0,,0,0
6.75,-1.25,,1002.1,25.543,8185.6,,0,0,,0,0
7.25,-1.25,,1002.05,27.0227,7972.89,,0,0,,0,0
7.75,-1.25,,1002.17,28.0038,8476.62,,0,0,,0,0
8.25,-1.25,,1002.2,25.6574,8600.73,,0,0,,0,0
8.75,-1.25,,1002.14,23.3912,8363.16,,0,0,,0,0
9.25,-1.25,,1002.15,23.1516,8383.97,,0,0,,0,0
9.75,-1.25,,1002.2,23.1727,8591.59,,0,0,,0,0
10.25,-1.25,,1002.22,20.7346,8695.61,,0,0,,0,0
10.75,-1.25,,1002.2,17.8386,8638.79,,0,0,,0,0
11.25,-1.25,,1002.21,18.3956,8651.46,,0,0,,0,0
