h/dp :,2
L2normdrhodt,dp,Nparticles
86.5591,0.5,1088

t,0.52
x,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
-1.25,-0.25,,1000.88,-41.9835,3629.97,,0,0,,0,0
-0.75,-0.25,,1002.04,-232.445,8992.79,,0,0,,0,0
-0.25,-0.25,,997.956,-434.091,-6286.58,,0,0,,0,0
0.25,-0.25,,993.483,-298.24,-23951.8,,0,0,,0,0
0.75,-0.25,,999.889,-74.8661,-142.187,,0,0,,0,0
1.25,-0.25,,1009.12,-143.155,37368,,0,0,,0,0
1.75,-0.25,,1005.91,-204.96,24453,,0,0,,0,0
2.25,-0.25,,1006,-160.592,24633.3,,0,0,,0,0
2.75,-0.25,,1006.71,-142.09,27435.3,,0,0,,0,0
3.25,-0.25,,1006.52,-131.143,26632.9,,0,0,,0,0
3.75,-0.25,,1006.94,-109.5,28249.4,,0,0,,0,0
4.25,-0.25,,1007.08,-89.4368,28741.6,,0,0,,0,0
4.75,-0.25,,1007.32,-73.0109,29661.9,,0,0,,0,0
5.25,-0.25,,1007.7,-64.4547,31166.1,,0,0,,0,0
5.75,-0.25,,1007.75,-68.8392,31401.1,,0,0,,0,0
6.25,-0.25,,1007.26,-70.2861,29391.3,,0,0,,0,0
6.75,-0.25,,1007.51,-64.4248,30404.8,,0,0,,0,0
7.25,-0.25,,1007.94,-64.054,32186.8,,0,0,,0,0
7.75,-0.25,,1007.88,-63.0479,31926.2,,0,0,,0,0
8.25,-0.25,,1008.29,-73.1167,33647.8,,0,0,,0,0
8.75,-0.25,,1008.33,-100.031,33938.6,,0,0,,0,0
9.25,-0.25,,1007.74,-104.335,31499.6,,0,0,,0,0
9.75,-0.25,,1007.99,-93.6221,32513.3,,0,0,,0,0
10.25,-0.25,,1008.48,-113.411,34603.7,,0,0,,0,0
10.75,-0.25,,1008.04,-138.303,32872.4,,0,0,,0,0
11.25,-0.25,,1007.61,-132.776,31084.8,,0,0,,0,0
11.75,-0.25,,1007.78,-130.447,31788.2,,0,0,,0,0
12.25,-0.25,,1007.95,-146.998,32542.4,,0,0,,0,0
12.75,-0.25,,1007.9,-146.486,32335.9,,0,0,,0,0
13.25,-0.25,,1007.67,-133.081,31363.7,,0,0,,0,0
13.75,-0.25,,1007.55,-140.437,30887.5,,0,0,,0,0
14.25,-0.25,,1008.03,-144.99,32860.4,,0,0,,0,0
14.75,-0.25,,1008.38,-119.229,34214.1,,0,0,,0,0
15.25,-0.25,,1007.87,-104.449,32059.1,,0,0,,0,0
15.75,-0.25,,1007.79,-117.084,31771.6,,0,0,,0,0
16.25,-0.25,,1008.47,-108.87,34558.4,,0,0,,0,0
16.75,-0.25,,1008.4,-80.8897,34138.2,,0,0,,0,0
17.25,-0.25,,1008.08,-72.282,32779.3,,0,0,,0,0
17.75,-0.25,,1008.24,-71.6253,33452.2,,0,0,,0,0
18.25,-0.25,,1007.85,-68.5848,31817.5,,0,0,,0,0
18.75,-0.25,,1007.68,-70.969,31120.5,,0,0,,0,0
19.25,-0.25,,1008.18,-65.9607,33178.6,,0,0,,0,0
19.75,-0.25,,1008.07,-59.2388,32694.5,,0,0,,0,0
20.25,-0.25,,1007.68,-66.0174,31102.8,,0,0,,0,0
20.75,-0.25,,1007.41,-80.5509,30041.3,,0,0,,0,0
21.25,-0.25,,1007.2,-99.6324,29294.5,,0,0,,0,0
21.75,-0.25,,1006.71,-121.123,27354.6,,0,0,,0,0
22.25,-0.25,,1006.86,-131.634,28007.5,,0,0,,0,0
22.75,-0.25,,1006.12,-149.294,25074.1,,0,0,,0,0
23.25,-0.25,,1005.82,-195.087,24038.7,,0,0,,0,0
23.75,-0.25,,1008.89,-137.518,36396.6,,0,0,,0,0
24.25,-0.25,,999.924,-69.8221,-25.0585,,0,0,,0,0
24.75,-0.25,,993.476,-288.951,-24014.1,,0,0,,0,0
25.25,-0.25,,997.759,-423.394,-7094.29,,0,0,,0,0
25.75,-0.25,,1001.9,-227.103,8401.11,,0,0,,0,0
