h/dp :,2
L2normdrhodt,dp,Nparticles
83.4227,0.5,1088

t,0.83
x,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
-1.25,-0.25,,1004.74,63.6917,18600.2,,0,0,,0,0
-0.75,-0.25,,1025.73,210.678,108131,,0,0,,0,0
-0.25,-0.25,,1051.89,264.789,236785,,0,0,,0,0
0.25,-0.25,,1048.63,50.8878,220783,,0,0,,0,0
0.75,-0.25,,1041.09,73.0696,182186,,0,0,,0,0
1.25,-0.25,,1050.04,137.643,227685,,0,0,,0,0
1.75,-0.25,,1045.79,68.6838,205972,,0,0,,0,0
2.25,-0.25,,1044.86,57.9789,201274,,0,0,,0,0
2.75,-0.25,,1046.59,34.0695,210270,,0,0,,0,0
3.25,-0.25,,1044.8,16.0454,201178,,0,0,,0,0
3.75,-0.25,,1043.55,58.4282,194633,,0,0,,0,0
4.25,-0.25,,1044.48,74.2593,199238,,0,0,,0,0
4.75,-0.25,,1044.76,90.1858,200581,,0,0,,0,0
5.25,-0.25,,1044.76,90.4345,200583,,0,0,,0,0
5.75,-0.25,,1043.34,41.6262,193653,,0,0,,0,0
6.25,-0.25,,1041.21,42.5872,182923,,0,0,,0,0
6.75,-0.25,,1041.75,107.381,185288,,0,0,,0,0
7.25,-0.25,,1043.29,109.366,193032,,0,0,,0,0
7.75,-0.25,,1042.44,39.1298,189129,,0,0,,0,0
8.25,-0.25,,1041.07,31.1899,182277,,0,0,,0,0
8.75,-0.25,,1040.91,82.5555,181197,,0,0,,0,0
9.25,-0.25,,1040.56,83.194,179459,,0,0,,0,0
9.75,-0.25,,1040.35,59.7102,178543,,0,0,,0,0
10.25,-0.25,,1039.97,94.892,176478,,0,0,,0,0
10.75,-0.25,,1039.06,140.594,171756,,0,0,,0,0
11.25,-0.25,,1039.76,121.656,175308,,0,0,,0,0
11.75,-0.25,,1040.14,91.9648,177323,,0,0,,0,0
12.25,-0.25,,1038.33,103.538,168341,,0,0,,0,0
12.75,-0.25,,1038.47,103.306,169014,,0,0,,0,0
13.25,-0.25,,1040.1,95.9412,177104,,0,0,,0,0
13.75,-0.25,,1039.39,127.292,173456,,0,0,,0,0
