dx/h :,0.5
dy/h :,0.5
L2normdrhodt,dx,dy,Ncol,Nrow
23.3142,0.5,0.5,50,50

t,0.03
x,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt
-1.5,-1.5,,1000.02,1.40054,437.628,,0,0,,0,0
-1.5,-1,,1000.06,4.26582,1296.24,,0,0,,0,0
-1.5,-0.5,,1000.1,8.09715,2352.2,,0,0,,0,0
-1.5,0,,1000.12,10.1189,2722.3,,0,0,,0,0
-1.5,0.5,,1000.1,9.34034,2220.77,,0,0,,0,0
-1.5,1,,1000.07,7.51047,1540.02,,0,0,,0,0
-1.5,1.5,,1000.05,5.81158,1070.41,,0,0,,0,0
-1.5,2,,1000.03,4.2597,737.896,,0,0,,0,0
-1.5,2.5,,1000.02,2.91003,474.723,,0,0,,0,0
-1.5,3,,1000.01,1.91265,287.644,,0,0,,0,0
-1.5,3.5,,1000.01,1.25263,171.744,,0,0,,0,0
-1.5,4,,1000,0.817418,103.37,,0,0,,0,0
-1.5,4.5,,1000,0.519761,61.7981,,0,0,,0,0
-1.5,5,,1000,0.317905,35.8832,,0,0,,0,0
-1.5,5.5,,1000,0.188192,20.1394,,0,0,,0,0
-1.5,6,,1000,0.109354,11.0477,,0,0,,0,0
-1.5,6.5,,1000,0.0628627,5.99666,,0,0,,0,0
-1.5,7,,1000,0.0356637,3.22987,,0,0,,0,0
-1.5,7.5,,1000,0.0198468,1.71718,,0,0,,0,0
-1.5,8,,1000,0.0108075,0.896458,,0,0,,0,0
-1.5,8.5,,1000,0.005774,0.459421,,0,0,,0,0
-1.5,9,,1000,0.00304,0.231977,,0,0,,0,0
-1.5,9.5,,1000,0.00158146,0.115838,,0,0,,0,0
-1.5,10,,1000,0.000812811,0.0572748,,0,0,,0,0
-1.5,10.5,,1000,0.000412329,0.028022,,0,0,,0,0
-1.5,11,,1000,0.000206691,0.0135746,,0,0,,0,0
-1.5,11.5,,1000,0.000103227,0.00656662,,0,0,,0,0
-1.5,12,,1000,5.29731e-05,0.00329277,,0,0,,0,0
-1.5,12.5,,1000,3.08596e-05,0.00194471,,0,0,,0,0
-1.5,13,,1000,2.51091e-05,0.00173427,,0,0,,0,0
-1.5,13.5,,1000,3.19078e-05,0.00249573,,0,0,,0,0
-1.5,14,,1000,5.33911e-05,0.0045764,,0,0,,0,0
-1.5,14.5,,1000,9.73947e-05,0.00889197,,0,0,,0,0
-1.5,15,,1000,0.000176903,0.0170382,,0,0,,0,0
-1.5,15.5,,1000,0.000308195,0.0315843,,0,0,,0,0
-1.5,16,,1000,0.000514427,0.0574936,,0,0,,0,0
-1.5,16.5,,1000,0.000851477,0.106123,,0,0,,0,0
-1.5,17,,1000,0.00144361,0.198852,,0,0,,0,0
-1.5,17.5,,1000,0.00238552,0.353743,,0,0,,0,0
-1.5,18,,1000,0.00326818,0.538547,,0,0,,0,0
-1.5,18.5,,1000,0.0027175,0.677105,,0,0,,0,0
-1.5,19,,1000,0.000495018,1.08769,,0,0,,0,0
-1.5,19.5,,1000,0.00640558,3.89493,,0,0,,0,0
-1.5,20,,1000,0.0533664,14.7848,,0,0,,0,0
-1.5,20.5,,1000,0.188723,40.5498,,0,0,,0,0
-1.5,21,,1000,0.396477,72.1203,,0,0,,0,0
-1.5,21.5,,1000,0.440201,39.9165,,0,0,,0,0
