dx/h :,0.833333
dy/h :,0.833333
L2normPGauss,L2normPCubic,L2normPWedn
0.0764272,0.0617069,0.0536339

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0.1,2.3,,0.969855,0.996431,1.01658,,0.850232,8.59397e-15,,0.285183,8.07687e-15,,0.14149,5.00988e-15,,-82.6058,-93.3757,-93.5552
0.1,2.4,,0.969855,0.996431,1.01658,,0.850232,1.3175e-14,,0.285183,2.18263e-14,,0.14149,2.6563e-14,,-82.6058,-93.3757,-93.5552
0.1,2.5,,0.969855,0.996431,1.01658,,0.850232,-1.30669e-14,,0.285183,-2.14793e-14,,0.14149,-2.70313e-14,,-82.6058,-93.3757,-93.5552
0.1,2.6,,0.969855,0.996431,1.01658,,0.850232,-8.49974e-15,,0.285183,-8.17402e-15,,0.14149,-5.03417e-15,,-82.6058,-93.3757,-93.5552
0.1,2.7,,0.969855,0.996431,1.01658,,0.850232,-5.19497e-17,,0.285183,1.52656e-16,,0.14149,7.28584e-17,,-82.6058,-93.3757,-93.5552
0.1,2.8,,0.969855,0.996431,1.01658,,0.850232,8.59397e-15,,0.285183,8.07687e-15,,0.14149,5.00988e-15,,-82.6058,-93.3757,-93.5552
0.1,2.9,,0.969855,0.996431,1.01658,,0.850232,1.3175e-14,,0.285183,2.18263e-14,,0.14149,2.6563e-14,,-82.6058,-93.3757,-93.5552
0.1,3,,0.969855,0.996431,1.01658,,0.850232,-1.30669e-14,,0.285183,-2.14793e-14,,0.14149,-2.70313e-14,,-82.6058,-93.3757,-93.5552
0.1,3.1,,0.969855,0.996431,1.01658,,0.850232,-8.49974e-15,,0.285183,-8.17402e-15,,0.14149,-5.03417e-15,,-82.6058,-93.3757,-93.5552
0.1,3.2,,0.969855,0.996431,1.01658,,0.850232,-5.19497e-17,,0.285183,1.52656e-16,,0.14149,7.28584e-17,,-82.6058,-93.3757,-93.5552
0.1,3.3,,0.969855,0.996431,1.01658,,0.850232,8.59397e-15,,0.285183,8.07687e-15,,0.14149,5.00988e-15,,-82.6058,-93.3757,-93.5552
0.1,3.4,,0.969855,0.996431,1.01658,,0.850232,1.3175e-14,,0.285183,2.18263e-14,,0.14149,2.6563e-14,,-82.6058,-93.3757,-93.5552
0.1,3.5,,0.969855,0.996431,1.01658,,0.850232,-1.30669e-14,,0.285183,-2.14793e-14,,0.14149,-2.70313e-14,,-82.6058,-93.3757,-93.5552
0.1,3.6,,0.969855,0.996431,1.01658,,0.850232,-8.49974e-15,,0.285183,-8.17402e-15,,0.14149,-5.03417e-15,,-82.6058,-93.3757,-93.5552
0.1,3.7,,0.969855,0.996431,1.01658,,0.850232,-6.62714e-17,,0.285183,1.52656e-16,,0.14149,7.28584e-17,,-82.6058,-93.3757,-93.5552
0.1,3.8,,0.969855,0.996431,1.01658,,0.850232,7.84146e-15,,0.285183,8.07687e-15,,0.14149,5.00988e-15,,-82.6058,-93.3757,-93.5552
0.1,3.9,,0.969855,0.996431,1.01658,,0.850232,5.20958e-15,,0.285183,1.3458e-14,,0.14149,2.16259e-14,,-82.6058,-93.3757,-93.5552
0.1,4,,0.969855,0.996431,1.01658,,0.850232,-1.93162e-14,,0.285183,-3.99472e-14,,0.14149,-5.30478e-14,,-82.6058,-93.3757,-93.5552
0.1,4.1,,0.969855,0.996431,1.01658,,0.850232,2.82277e-14,,0.285183,4.82114e-14,,0.14149,5.80716e-14,,-82.6058,-93.3757,-93.5552
0.1,4.2,,0.969855,0.996431,1.01658,,0.850232,-5.23936e-17,,0.285183,1.52656e-16,,0.14149,7.28584e-17,,-82.6058,-93.3757,-93.5552
0.1,4.3,,0.969855,0.996431,1.01658,,0.850232,-1.02455e-13,,0.285183,-4.81629e-14,,0.14149,-5.80438e-14,,-82.6058,-93.3757,-93.5552
0.1,4.4,,0.969855,0.996431,1.01658,,0.850232,-5.27786e-10,,0.285183,3.19259e-14,,0.14149,4.76424e-14,,-82.6058,-93.3757,-93.5552
0.1,4.5,,0.969855,0.996431,1.01658,,0.850232,-9.14121e-07,,0.285183,-3.16205e-14,,0.14149,-4.79408e-14,,-82.6058,-93.3757,-93.5552
0.1,4.6,,0.969848,0.996431,1.01658,,0.850226,-0.000379517,,0.285183,3.19259e-14,,0.14149,4.76424e-14,,-82.6052,-93.3757,-93.5552
0.1,4.7,,0.968968,0.996431,1.01658,,0.849454,-0.0370569,,0.285183,-3.16205e-14,,0.14149,-4.79408e-14,,-82.5302,-93.3757,-93.5552
0.1,4.8,,0.940617,0.993104,1.01521,,0.8246,-0.8246,,0.285183,-0.285183,,0.14149,-0.14149,,-80.1154,-93.0462,-93.4696
0.1,4.9,,0.71292,0.78147,0.821797,,0.624987,-3.98705,,0.252238,-4.65231,,0.132929,-4.67348,,-60.7218,-73.5514,-74.6827
0.2,0,,0.734408,0.784596,0.82313,,0.0280865,4.10723,,6.52256e-16,4.66878,,9.36751e-17,4.67776,,-72.6598,-78.5961,-77.3413
0.2,0.1,,0.968968,0.996431,1.01658,,0.0370569,0.849454,,1.42941e-15,0.285183,,9.54098e-16,0.14149,,-95.8663,-98.7499,-96.2994
0.2,0.2,,0.998174,0.999757,1.01795,,0.0381739,0.0381739,,-2.28983e-16,5.23886e-16,,-8.65627e-16,-1.91687e-16,,-98.7558,-99.0793,-96.385
0.2,0.3,,0.999081,0.999757,1.01795,,0.0382085,0.000390956,,-1.06165e-15,3.33067e-15,,-2.52923e-15,3.09822e-15,,-98.8456,-99.0793,-96.385
0.2,0.4,,0.999088,0.999757,1.01795,,0.0382088,9.41674e-07,,-1.73472e-16,-7.56339e-16,,-7.5287e-16,-6.53991e-16,,-98.8463,-99.0793,-96.385
0.2,0.5,,0.999088,0.999757,1.01795,,0.0382088,5.43703e-10,,9.36751e-16,-4.73233e-15,,5.0307e-17,-6.2424e-15,,-98.8463,-99.0793,-96.385
0.2,0.6,,0.999088,0.999757,1.01795,,0.0382088,7.92108e-14,,-6.17562e-16,4.53804e-15,,-2.52923e-15,5.98219e-15,,-98.8463,-99.0793,-96.385
