dx/h :,0.833333
dy/h :,0.833333
L2normPartition,L2normdrhodt
0.0536339,0

x,y,,Partition,dPartdX,dPartdY,drhodt
0.1,1.1,,1.01658,0.14149,1.39298e-15,0
0.1,1.2,,1.01658,0.14149,1.25689e-14,0
0.1,1.3,,1.01658,0.14149,-9.67195e-15,0
0.1,1.4,,1.01658,0.14149,1.00154e-14,0
0.1,1.5,,1.01658,0.14149,-1.25464e-14,0
0.1,1.6,,1.01658,0.14149,-5.0307e-17,0
0.1,1.7,,1.01658,0.14149,1.25689e-14,0
0.1,1.8,,1.01658,0.14149,-9.67195e-15,0
0.1,1.9,,1.01658,0.14149,1.00154e-14,0
0.1,2,,1.01658,0.14149,-1.25464e-14,0
0.1,2.1,,1.01658,0.14149,-2.92474e-15,0
0.1,2.2,,1.01658,0.14149,7.28584e-17,0
0.1,2.3,,1.01658,0.14149,5.00988e-15,0
0.1,2.4,,1.01658,0.14149,2.6563e-14,0
0.1,2.5,,1.01658,0.14149,-2.70313e-14,0
0.1,2.6,,1.01658,0.14149,-5.03417e-15,0
0.1,2.7,,1.01658,0.14149,7.28584e-17,0
0.1,2.8,,1.01658,0.14149,5.00988e-15,0
0.1,2.9,,1.01658,0.14149,2.6563e-14,0
0.1,3,,1.01658,0.14149,-2.70313e-14,0
0.1,3.1,,1.01658,0.14149,-5.03417e-15,0
0.1,3.2,,1.01658,0.14149,7.28584e-17,0
0.1,3.3,,1.01658,0.14149,5.00988e-15,0
0.1,3.4,,1.01658,0.14149,2.6563e-14,0
0.1,3.5,,1.01658,0.14149,-2.70313e-14,0
0.1,3.6,,1.01658,0.14149,-5.03417e-15,0
0.1,3.7,,1.01658,0.14149,7.28584e-17,0
0.1,3.8,,1.01658,0.14149,5.00988e-15,0
0.1,3.9,,1.01658,0.14149,2.16259e-14,0
0.1,4,,1.01658,0.14149,-5.30478e-14,0
0.1,4.1,,1.01658,0.14149,5.80716e-14,0
0.1,4.2,,1.01658,0.14149,7.28584e-17,0
0.1,4.3,,1.01658,0.14149,-5.80438e-14,0
0.1,4.4,,1.01658,0.14149,4.76424e-14,0
0.1,4.5,,1.01658,0.14149,-4.79408e-14,0
0.1,4.6,,1.01658,0.14149,4.76424e-14,0
0.1,4.7,,1.01658,0.14149,-4.79408e-14,0
0.1,4.8,,1.01521,0.14149,-0.14149,0
0.1,4.9,,0.821797,0.132929,-4.67348,0
0.2,0,,0.82313,9.36751e-17,4.67776,0
0.2,0.1,,1.01658,9.54098e-16,0.14149,0
0.2,0.2,,1.01795,-8.65627e-16,-1.91687e-16,0
0.2,0.3,,1.01795,-2.52923e-15,3.09822e-15,0
0.2,0.4,,1.01795,-7.5287e-16,-6.53991e-16,0
0.2,0.5,,1.01795,5.0307e-17,-6.2424e-15,0
0.2,0.6,,1.01795,-2.52923e-15,5.98219e-15,0
0.2,0.7,,1.01795,-1.55778e-15,1.39298e-15,0
0.2,0.8,,1.01795,-6.69603e-16,-5.0307e-17,0
0.2,0.9,,1.01795,1.35308e-16,-1.2091e-15,0
0.2,1,,1.01795,-6.07153e-17,-7.55385e-15,0
0.2,1.1,,1.01795,-2.61423e-15,1.39298e-15,0
0.2,1.2,,1.01795,-2.26728e-15,1.26591e-14,0
0.2,1.3,,1.01795,-1.17094e-15,-9.76216e-15,0
0.2,1.4,,1.01795,-1.37911e-15,1.01056e-14,0
0.2,1.5,,1.01795,-4.77049e-16,-1.26765e-14,0
0.2,1.6,,1.01795,-1.72605e-15,-5.0307e-17,0
0.2,1.7,,1.01795,-2.26728e-15,1.26591e-14,0
0.2,1.8,,1.01795,-1.17094e-15,-9.76216e-15,0
0.2,1.9,,1.01795,-1.37911e-15,1.01056e-14,0
0.2,2,,1.01795,-4.77049e-16,-1.26765e-14,0
0.2,2.1,,1.01795,-1.03216e-15,-2.96464e-15,0
0.2,2.2,,1.01795,-1.03216e-15,3.29597e-17,0
0.2,2.3,,1.01795,-1.58727e-15,4.96825e-15,0
0.2,2.4,,1.01795,-1.62717e-15,2.69654e-14,0
0.2,2.5,,1.01795,1.33574e-16,-2.69602e-14,0
0.2,2.6,,1.01795,-1.03216e-15,-4.96304e-15,0
0.2,2.7,,1.01795,-1.03216e-15,3.29597e-17,0
0.2,2.8,,1.01795,-1.58727e-15,4.96825e-15,0
0.2,2.9,,1.01795,-1.62717e-15,2.69654e-14,0
0.2,3,,1.01795,1.33574e-16,-2.69602e-14,0
0.2,3.1,,1.01795,-1.03216e-15,-4.96304e-15,0
0.2,3.2,,1.01795,-1.03216e-15,3.29597e-17,0
0.2,3.3,,1.01795,-1.58727e-15,4.96825e-15,0
0.2,3.4,,1.01795,-1.62717e-15,2.69654e-14,0
0.2,3.5,,1.01795,1.33574e-16,-2.69602e-14,0
0.2,3.6,,1.01795,-1.03216e-15,-4.96304e-15,0
0.2,3.7,,1.01795,-1.03216e-15,3.29597e-17,0
0.2,3.8,,1.01795,-1.58727e-15,4.96825e-15,0
0.2,3.9,,1.01795,-1.07206e-15,2.1586e-14,0
0.2,4,,1.01795,-1.99493e-16,-5.31988e-14,0
0.2,4.1,,1.01795,-7.38992e-16,5.82936e-14,0
0.2,4.2,,1.01795,-7.94503e-16,3.29597e-17,0
0.2,4.3,,1.01795,-1.99493e-16,-5.83058e-14,0
0.2,4.4,,1.01795,-5.16948e-16,4.78246e-14,0
0.2,4.5,,1.01795,-1.08767e-15,-4.77587e-14,0
0.2,4.6,,1.01795,-5.16948e-16,4.78246e-14,0
0.2,4.7,,1.01795,-1.08767e-15,-4.77587e-14,0
0.2,4.8,,1.01658,-7.94503e-16,-0.14149,0
0.2,4.9,,0.82313,1.52656e-16,-4.67776,0
0.3,0,,0.82313,2.64198e-15,4.67776,0
0.3,0.1,,1.01658,3.58567e-15,0.14149,0
0.3,0.2,,1.01795,3.6967e-15,-8.62158e-16,0
0.3,0.3,,1.01795,2.57606e-15,3.56659e-15,0
0.3,0.4,,1.01795,4.76875e-15,-7.2338e-16,0
0.3,0.5,,1.01795,5.01856e-15,-6.20077e-15,0
0.3,0.6,,1.01795,3.43649e-15,6.0273e-15,0
0.3,0.7,,1.01795,3.07566e-15,1.43809e-15,0
0.3,0.8,,1.01795,3.96384e-15,-1.16226e-16,0
0.3,0.9,,1.01795,4.76875e-15,-1.16747e-15,0
0.3,1,,1.01795,4.93529e-15,-7.47232e-15,0
0.3,1.1,,1.01795,3.68629e-15,1.43809e-15,0
0.3,1.2,,1.01795,2.81372e-15,1.2372e-14,0
0.3,1.3,,1.01795,4.68549e-15,-1.0051e-14,0
0.3,1.4,,1.01795,3.7019e-15,9.81853e-15,0
0.3,1.5,,1.01795,5.40713e-15,-1.23738e-14,0
0.3,1.6,,1.01795,4.57447e-15,-1.16226e-16,0
0.3,1.7,,1.01795,2.81372e-15,1.2372e-14,0
0.3,1.8,,1.01795,4.68549e-15,-1.0051e-14,0
0.3,1.9,,1.01795,3.7019e-15,9.81853e-15,0
0.3,2,,1.01795,5.40713e-15,-1.23738e-14,0
0.3,2.1,,1.01795,5.29611e-15,-2.88311e-15,0
0.3,2.2,,1.01795,4.40793e-15,3.46945e-18,0
0.3,2.3,,1.01795,3.82507e-15,5.04978e-15,0
0.3,2.4,,1.01795,3.4521e-15,2.72707e-14,0
0.3,2.5,,1.01795,5.12958e-15,-2.72135e-14,0
0.3,2.6,,1.01795,5.29611e-15,-4.99253e-15,0
0.3,2.7,,1.01795,4.40793e-15,3.46945e-18,0
0.3,2.8,,1.01795,3.82507e-15,5.04978e-15,0
0.3,2.9,,1.01795,3.4521e-15,2.72707e-14,0
0.3,3,,1.01795,5.12958e-15,-2.72135e-14,0
0.3,3.1,,1.01795,5.29611e-15,-4.99253e-15,0
0.3,3.2,,1.01795,4.40793e-15,3.46945e-18,0
0.3,3.3,,1.01795,3.82507e-15,5.04978e-15,0
0.3,3.4,,1.01795,3.4521e-15,2.72707e-14,0
0.3,3.5,,1.01795,5.12958e-15,-2.72135e-14,0
0.3,3.6,,1.01795,5.29611e-15,-4.99253e-15,0
0.3,3.7,,1.01795,4.40793e-15,3.46945e-18,0
0.3,3.8,,1.01795,3.82507e-15,5.04978e-15,0
0.3,3.9,,1.01795,4.03497e-15,2.17803e-14,0
0.3,4,,1.01795,5.01856e-15,-5.2674e-14,0
0.3,4.1,,1.01795,4.75661e-15,5.76717e-14,0
0.3,4.2,,1.01795,3.86843e-15,3.46945e-18,0
0.3,4.3,,1.01795,5.01856e-15,-5.767e-14,0
0.3,4.4,,1.01795,5.03417e-15,4.72409e-14,0
0.3,4.5,,1.01795,5.01856e-15,-4.7678e-14,0
0.3,4.6,,1.01795,5.03417e-15,4.72409e-14,0
0.3,4.7,,1.01795,5.01856e-15,-4.7678e-14,0
0.3,4.8,,1.01658,4.7011e-15,-0.14149,0
0.3,4.9,,0.82313,3.34455e-15,-4.67776,0
0.4,0,,0.82313,-6.95624e-16,4.67776,0
0.4,0.1,,1.01658,-3.62557e-16,0.14149,0
0.4,0.2,,1.01795,-1.13971e-15,-8.63025e-16,0
0.4,0.3,,1.01795,-1.37564e-15,4.00981e-15,0
0.4,0.4,,1.01795,-7.11237e-17,-7.2338e-16,0
0.4,0.5,,1.01795,-7.51135e-16,-5.77663e-15,0
0.4,0.6,,1.01795,-1.4589e-15,6.04725e-15,0
0.4,0.7,,1.01795,-1.76421e-15,1.43809e-15,0
0.4,0.8,,1.01795,-8.76035e-16,-1.16226e-16,0
0.4,0.9,,1.01795,-7.11237e-17,-1.16747e-15,0
0.4,1,,1.01795,-8.34402e-16,-7.49227e-15,0
0.4,1.1,,1.01795,-2.13891e-15,1.43809e-15,0
0.4,1.2,,1.01795,-2.04177e-15,1.24128e-14,0
0.4,1.3,,1.01795,-1.02869e-15,-9.64766e-15,0
0.4,1.4,,1.01795,-1.15359e-15,9.8593e-15,0
0.4,1.5,,1.01795,-3.07046e-16,-1.24145e-14,0
0.4,1.6,,1.01795,-1.25074e-15,-1.16226e-16,0
0.4,1.7,,1.01795,-2.04177e-15,1.24128e-14,0
0.4,1.8,,1.01795,-1.02869e-15,-9.64766e-15,0
0.4,1.9,,1.01795,-1.15359e-15,9.8593e-15,0
0.4,2,,1.01795,-3.07046e-16,-1.24145e-14,0
0.4,2.1,,1.01795,-5.29091e-16,-2.88311e-15,0
0.4,2.2,,1.01795,-1.41727e-15,3.46945e-18,0
0.4,2.3,,1.01795,-2.00014e-15,5.04978e-15,0
0.4,2.4,,1.01795,-1.44329e-15,2.72915e-14,0
0.4,2.5,,1.01795,-6.12357e-16,-2.72343e-14,0
0.4,2.6,,1.01795,-5.29091e-16,-4.99253e-15,0
0.4,2.7,,1.01795,-1.41727e-15,3.46945e-18,0
0.4,2.8,,1.01795,-2.00014e-15,5.04978e-15,0
0.4,2.9,,1.01795,-1.44329e-15,2.72915e-14,0
0.4,3,,1.01795,-6.12357e-16,-2.72343e-14,0
0.4,3.1,,1.01795,-5.29091e-16,-4.99253e-15,0
0.4,3.2,,1.01795,-1.41727e-15,3.46945e-18,0
0.4,3.3,,1.01795,-2.00014e-15,5.04978e-15,0
0.4,3.4,,1.01795,-1.44329e-15,2.72915e-14,0
0.4,3.5,,1.01795,-6.12357e-16,-2.72343e-14,0
0.4,3.6,,1.01795,-5.29091e-16,-4.99253e-15,0
0.4,3.7,,1.01795,-1.41727e-15,3.46945e-18,0
0.4,3.8,,1.01795,-2.00014e-15,5.04978e-15,0
0.4,3.9,,1.01795,-8.60423e-16,2.22452e-14,0
0.4,4,,1.01795,2.06432e-16,-5.26749e-14,0
0.4,4.1,,1.01795,-9.71445e-16,5.76726e-14,0
0.4,4.2,,1.01795,-9.4369e-16,3.46945e-18,0
0.4,4.3,,1.01795,-6.81746e-16,-5.76709e-14,0
0.4,4.4,,1.01795,-6.93889e-16,4.72417e-14,0
0.4,4.5,,1.01795,-6.81746e-16,-4.72348e-14,0
0.4,4.6,,1.01795,-6.93889e-16,4.72417e-14,0
0.4,4.7,,1.01795,-6.81746e-16,-4.72348e-14,0
0.4,4.8,,1.01658,-1.02696e-15,-0.14149,0
0.4,4.9,,0.82313,-4.44089e-16,-4.67776,0
0.5,0,,0.82313,-5.27529e-15,4.67776,0
0.5,0.1,,1.01658,-4.96998e-15,0.14149,0
0.5,0.2,,1.01795,-6.60756e-15,-1.17007e-15,0
0.5,0.3,,1.01795,-6.84348e-15,4.37064e-15,0
0.5,0.4,,1.01795,-6.45491e-15,-7.37257e-16,0
0.5,0.5,,1.01795,-6.91287e-15,-7.45584e-15,0
0.5,0.6,,1.01795,-8.70311e-15,7.62931e-15,0
0.5,0.7,,1.01795,-7.23206e-15,1.46584e-15,0
0.5,0.8,,1.01795,-6.34388e-15,-8.84709e-17,0
0.5,0.9,,1.01795,-5.56673e-15,-1.29237e-15,0
0.5,1,,1.01795,-6.96838e-15,-9.12811e-15,0
0.5,1.1,,1.01795,-1.00493e-14,1.46584e-15,0
0.5,1.2,,1.01795,-8.61984e-15,1.34398e-14,0
0.5,1.3,,1.01795,-8.49494e-15,-1.06191e-14,0
0.5,1.4,,1.01795,-7.73166e-15,1.08863e-14,0
0.5,1.5,,1.01795,-7.7733e-15,-1.34953e-14,0
0.5,1.6,,1.01795,-1.00493e-14,-8.84709e-17,0
0.5,1.7,,1.01795,-8.61984e-15,1.34398e-14,0
0.5,1.8,,1.01795,-8.49494e-15,-1.06191e-14,0
0.5,1.9,,1.01795,-7.73166e-15,1.08863e-14,0
0.5,2,,1.01795,-7.7733e-15,-1.34953e-14,0
0.5,2.1,,1.01795,-9.32761e-15,-2.96464e-15,0
0.5,2.2,,1.01795,-9.32761e-15,3.29597e-17,0
0.5,2.3,,1.01795,-9.91048e-15,4.96825e-15,0
0.5,2.4,,1.01795,-9.57567e-15,2.78761e-14,0
0.5,2.5,,1.01795,-8.10636e-15,-2.78709e-14,0
0.5,2.6,,1.01795,-9.32761e-15,-4.96304e-15,0
0.5,2.7,,1.01795,-9.32761e-15,3.29597e-17,0
0.5,2.8,,1.01795,-9.91048e-15,4.96825e-15,0
0.5,2.9,,1.01795,-9.57567e-15,2.78761e-14,0
0.5,3,,1.01795,-8.10636e-15,-2.78709e-14,0
0.5,3.1,,1.01795,-9.32761e-15,-4.96304e-15,0
0.5,3.2,,1.01795,-9.32761e-15,3.29597e-17,0
0.5,3.3,,1.01795,-9.91048e-15,4.96825e-15,0
0.5,3.4,,1.01795,-9.57567e-15,2.78761e-14,0
0.5,3.5,,1.01795,-8.10636e-15,-2.78709e-14,0
0.5,3.6,,1.01795,-9.32761e-15,-4.96304e-15,0
0.5,3.7,,1.01795,-9.32761e-15,3.29597e-17,0
0.5,3.8,,1.01795,-9.91048e-15,4.96825e-15,0
0.5,3.9,,1.01795,-8.99281e-15,2.29409e-14,0
0.5,4,,1.01795,-7.73166e-15,-5.27564e-14,0
0.5,4.1,,1.01795,-8.65974e-15,5.78079e-14,0
0.5,4.2,,1.01795,-7.77156e-15,3.29597e-17,0
0.5,4.3,,1.01795,-7.73166e-15,-5.78634e-14,0
0.5,4.4,,1.01795,-8.38218e-15,4.73822e-14,0
0.5,4.5,,1.01795,-8.61984e-15,-4.73163e-14,0
0.5,4.6,,1.01795,-8.38218e-15,4.73822e-14,0
0.5,4.7,,1.01795,-8.61984e-15,-4.73163e-14,0
0.5,4.8,,1.01658,-8.6875e-15,-0.14149,0
0.5,4.9,,0.82313,-5.77316e-15,-4.67776,0
0.6,0,,0.82313,5.30652e-15,4.67776,0
0.6,0.1,,1.01658,6.25021e-15,0.14149,0
0.6,0.2,,1.01795,7.24941e-15,-8.62158e-16,0
0.6,0.3,,1.01795,5.2406e-15,4.45477e-15,0
0.6,0.4,,1.01795,6.54511e-15,-7.2338e-16,0
0.6,0.5,,1.01795,8.57127e-15,-7.53304e-15,0
0.6,0.6,,1.01795,6.10102e-15,7.80365e-15,0
0.6,0.7,,1.01795,4.85202e-15,1.43809e-15,0
0.6,0.8,,1.01795,5.7402e-15,-1.16226e-16,0
0.6,0.9,,1.01795,6.54511e-15,-1.16747e-15,0
0.6,1,,1.01795,8.488e-15,-8.80459e-15,0
0.6,1.1,,1.01795,8.12718e-15,1.43809e-15,0
0.6,1.2,,1.01795,6.36644e-15,1.32602e-14,0
0.6,1.3,,1.01795,8.2382e-15,-1.09392e-14,0
0.6,1.4,,1.01795,7.25461e-15,1.07067e-14,0
0.6,1.5,,1.01795,8.95985e-15,-1.3262e-14,0
0.6,1.6,,1.01795,9.01536e-15,-1.16226e-16,0
0.6,1.7,,1.01795,6.36644e-15,1.32602e-14,0
0.6,1.8,,1.01795,8.2382e-15,-1.09392e-14,0
0.6,1.9,,1.01795,7.25461e-15,1.07067e-14,0
0.6,2,,1.01795,8.95985e-15,-1.3262e-14,0
0.6,2.1,,1.01795,9.737e-15,-2.88311e-15,0
0.6,2.2,,1.01795,8.84882e-15,3.46945e-18,0
0.6,2.3,,1.01795,8.26596e-15,5.04978e-15,0
0.6,2.4,,1.01795,7.89299e-15,2.81589e-14,0
0.6,2.5,,1.01795,9.57047e-15,-2.81017e-14,0
0.6,2.6,,1.01795,9.737e-15,-4.99253e-15,0
0.6,2.7,,1.01795,8.84882e-15,3.46945e-18,0
0.6,2.8,,1.01795,8.26596e-15,5.04978e-15,0
0.6,2.9,,1.01795,7.89299e-15,2.81589e-14,0
0.6,3,,1.01795,9.57047e-15,-2.81017e-14,0
0.6,3.1,,1.01795,9.737e-15,-4.99253e-15,0
0.6,3.2,,1.01795,8.84882e-15,3.46945e-18,0
0.6,3.3,,1.01795,8.26596e-15,5.04978e-15,0
0.6,3.4,,1.01795,7.89299e-15,2.81589e-14,0
0.6,3.5,,1.01795,9.57047e-15,-2.81017e-14,0
0.6,3.6,,1.01795,9.737e-15,-4.99253e-15,0
0.6,3.7,,1.01795,8.84882e-15,3.46945e-18,0
0.6,3.8,,1.01795,8.26596e-15,5.04978e-15,0
0.6,3.9,,1.01795,8.47586e-15,2.26685e-14,0
0.6,4,,1.01795,8.57127e-15,-5.2674e-14,0
0.6,4.1,,1.01795,8.30933e-15,5.76717e-14,0
0.6,4.2,,1.01795,8.30933e-15,3.46945e-18,0
0.6,4.3,,1.01795,8.57127e-15,-5.767e-14,0
0.6,4.4,,1.01795,8.58688e-15,4.72409e-14,0
0.6,4.5,,1.01795,7.68309e-15,-4.7678e-14,0
0.6,4.6,,1.01795,8.58688e-15,4.72409e-14,0
0.6,4.7,,1.01795,7.68309e-15,-4.7678e-14,0
0.6,4.8,,1.01658,8.25381e-15,-0.14149,0
0.6,4.9,,0.82313,6.45317e-15,-4.67776,0
0.7,0,,0.82313,1.30972e-15,4.67776,0
0.7,0.1,,1.01658,1.80932e-15,0.14149,0
0.7,0.2,,1.01795,1.03216e-15,-8.62158e-16,0
0.7,0.3,,1.01795,7.99708e-16,4.01068e-15,0
0.7,0.4,,1.01795,2.10422e-15,-7.2338e-16,0
0.7,0.5,,1.01795,1.46584e-15,-5.75668e-15,0
0.7,0.6,,1.01795,7.71952e-16,6.0273e-15,0
0.7,0.7,,1.01795,4.11129e-16,1.43809e-15,0
0.7,0.8,,1.01795,1.29931e-15,-1.16226e-16,0
0.7,0.9,,1.01795,2.10422e-15,-1.16747e-15,0
0.7,1,,1.01795,1.38257e-15,-7.47232e-15,0
0.7,1.1,,1.01795,1.33574e-16,1.43809e-15,0
0.7,1.2,,1.01795,1.03736e-15,1.2372e-14,0
0.7,1.3,,1.01795,1.13277e-15,-9.6069e-15,0
0.7,1.4,,1.01795,1.92554e-15,9.81853e-15,0
0.7,1.5,,1.01795,1.85442e-15,-1.23738e-14,0
0.7,1.6,,1.01795,1.02175e-15,-1.16226e-16,0
0.7,1.7,,1.01795,1.03736e-15,1.2372e-14,0
0.7,1.8,,1.01795,1.13277e-15,-9.6069e-15,0
0.7,1.9,,1.01795,1.92554e-15,9.81853e-15,0
0.7,2,,1.01795,1.85442e-15,-1.23738e-14,0
0.7,2.1,,1.01795,1.7434e-15,-2.88311e-15,0
0.7,2.2,,1.01795,8.55219e-16,3.46945e-18,0
0.7,2.3,,1.01795,2.72352e-16,5.04978e-15,0
0.7,2.4,,1.01795,7.87564e-16,2.72707e-14,0
0.7,2.5,,1.01795,1.57686e-15,-2.72135e-14,0
0.7,2.6,,1.01795,1.7434e-15,-4.99253e-15,0
0.7,2.7,,1.01795,8.55219e-16,3.46945e-18,0
0.7,2.8,,1.01795,2.72352e-16,5.04978e-15,0
0.7,2.9,,1.01795,7.87564e-16,2.72707e-14,0
0.7,3,,1.01795,1.57686e-15,-2.72135e-14,0
0.7,3.1,,1.01795,1.7434e-15,-4.99253e-15,0
0.7,3.2,,1.01795,8.55219e-16,3.46945e-18,0
0.7,3.3,,1.01795,2.72352e-16,5.04978e-15,0
0.7,3.4,,1.01795,7.87564e-16,2.72707e-14,0
0.7,3.5,,1.01795,1.57686e-15,-2.72135e-14,0
0.7,3.6,,1.01795,1.7434e-15,-4.99253e-15,0
0.7,3.7,,1.01795,8.55219e-16,3.46945e-18,0
0.7,3.8,,1.01795,2.72352e-16,5.04978e-15,0
0.7,3.9,,1.01795,1.37043e-15,2.22244e-14,0
0.7,4,,1.01795,2.35402e-15,-5.2674e-14,0
0.7,4.1,,1.01795,1.2039e-15,5.76717e-14,0
0.7,4.2,,1.01795,1.2039e-15,3.46945e-18,0
0.7,4.3,,1.01795,1.46584e-15,-5.767e-14,0
0.7,4.4,,1.01795,1.48145e-15,4.72409e-14,0
0.7,4.5,,1.01795,1.46584e-15,-4.7678e-14,0
0.7,4.6,,1.01795,1.48145e-15,4.72409e-14,0
0.7,4.7,,1.01795,1.46584e-15,-4.7678e-14,0
0.7,4.8,,1.01658,1.14839e-15,-0.14149,0
0.7,4.9,,0.82313,1.1241e-15,-4.67776,0
0.8,0,,0.82313,-2.25514e-17,4.67776,0
0.8,0.1,,1.01658,9.21138e-16,0.14149,0
0.8,0.2,,1.01795,1.43982e-16,-8.62158e-16,0
0.8,0.3,,1.01795,-9.76649e-16,4.01068e-15,0
0.8,0.4,,1.01795,3.27863e-16,-7.2338e-16,0
0.8,0.5,,1.01795,5.77663e-16,-5.75668e-15,0
0.8,0.6,,1.01795,-1.0044e-15,6.0273e-15,0
0.8,0.7,,1.01795,-1.36523e-15,1.43809e-15,0
0.8,0.8,,1.01795,-4.77049e-16,-1.16226e-16,0
0.8,0.9,,1.01795,3.27863e-16,-1.16747e-15,0
0.8,1,,1.01795,4.94396e-16,-7.47232e-15,0
0.8,1.1,,1.01795,-7.54605e-16,1.43809e-15,0
0.8,1.2,,1.01795,-7.38992e-16,1.2372e-14,0
0.8,1.3,,1.01795,-6.43582e-16,-9.6069e-15,0
0.8,1.4,,1.01795,1.49186e-16,9.81853e-15,0
0.8,1.5,,1.01795,7.80626e-17,-1.23738e-14,0
0.8,1.6,,1.01795,-7.54605e-16,-1.16226e-16,0
0.8,1.7,,1.01795,-7.38992e-16,1.2372e-14,0
0.8,1.8,,1.01795,-6.43582e-16,-9.6069e-15,0
0.8,1.9,,1.01795,1.49186e-16,9.81853e-15,0
0.8,2,,1.01795,7.80626e-17,-1.23738e-14,0
0.8,2.1,,1.01795,-3.29597e-17,-2.88311e-15,0
0.8,2.2,,1.01795,-3.29597e-17,3.46945e-18,0
0.8,2.3,,1.01795,-6.15827e-16,5.04978e-15,0
0.8,2.4,,1.01795,-9.88792e-16,2.72707e-14,0
0.8,2.5,,1.01795,6.88685e-16,-2.72135e-14,0
0.8,2.6,,1.01795,-3.29597e-17,-4.99253e-15,0
0.8,2.7,,1.01795,-3.29597e-17,3.46945e-18,0
0.8,2.8,,1.01795,-6.15827e-16,5.04978e-15,0
0.8,2.9,,1.01795,-9.88792e-16,2.72707e-14,0
0.8,3,,1.01795,6.88685e-16,-2.72135e-14,0
0.8,3.1,,1.01795,-3.29597e-17,-4.99253e-15,0
0.8,3.2,,1.01795,-3.29597e-17,3.46945e-18,0
0.8,3.3,,1.01795,-6.15827e-16,5.04978e-15,0
0.8,3.4,,1.01795,-9.88792e-16,2.72707e-14,0
0.8,3.5,,1.01795,6.88685e-16,-2.72135e-14,0
0.8,3.6,,1.01795,-3.29597e-17,-4.99253e-15,0
0.8,3.7,,1.01795,-3.29597e-17,3.46945e-18,0
0.8,3.8,,1.01795,-6.15827e-16,5.04978e-15,0
