h/dp :,1.2
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0764272,0.0617069,0.0536339,11.9667,11.142,11.9236

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
385,3.55,0.75,,1,0.999757,1.01795,,-3.53506e-16,3.21609e-16,,4.16334e-17,-7.42462e-16,,3.46945e-18,3.83374e-16,,-199.996,-199.079,-196.385
386,3.65,0.75,,1,0.999757,1.01795,,3.44389e-16,6.16457e-16,,6.00214e-16,5.06539e-16,,5.59448e-16,-3.81639e-16,,-199.996,-199.079,-196.385
387,3.75,0.75,,1,0.999757,1.01795,,5.38678e-16,2.95549e-16,,1.59595e-16,-2.70617e-16,,4.47559e-16,-3.29597e-17,,-199.996,-199.079,-196.385
388,3.85,0.75,,1,0.999757,1.01795,,9.7926e-16,-5.61079e-17,,7.07767e-16,2.01228e-16,,1.12757e-16,5.22152e-16,,-199.996,-199.079,-196.385
389,3.95,0.75,,1,0.999757,1.01795,,8.22931e-15,-5.25289e-16,,7.40033e-15,3.67761e-16,,3.82767e-15,-7.28584e-16,,-199.996,-199.079,-196.385
390,4.05,0.75,,1,0.999757,1.01795,,2.26539e-14,7.12868e-17,,2.94036e-14,2.498e-16,,3.14332e-14,6.41848e-17,,-199.996,-199.079,-196.385
391,4.15,0.75,,1,0.999757,1.01795,,1.06831e-14,2.47226e-16,,9.77343e-15,6.245e-17,,6.65874e-15,6.76542e-16,,-199.996,-199.079,-196.385
392,4.25,0.75,,1,0.999757,1.01795,,1.06233e-15,-3.16408e-16,,4.54498e-16,-1.38778e-16,,1.0842e-16,-7.28584e-17,,-199.996,-199.079,-196.385
393,4.35,0.75,,1,0.999757,1.01795,,-7.66769e-14,-3.11633e-16,,-1.21778e-15,-1.8735e-16,,-6.67869e-16,1.35308e-16,,-199.996,-199.079,-196.385
394,4.45,0.75,,1,0.999757,1.01795,,-5.44204e-10,4.94247e-16,,8.88178e-16,3.95517e-16,,3.29597e-16,-3.08781e-16,,-199.996,-199.079,-196.385
395,4.55,0.75,,1,0.999757,1.01795,,-9.42536e-07,3.22327e-16,,-1.11022e-16,3.05311e-16,,-3.46945e-18,3.64292e-17,,-199.996,-199.079,-196.385
396,4.65,0.75,,0.999996,0.999757,1.01795,,-0.000391314,6.79857e-16,,-1.10675e-15,-1.66533e-16,,-4.47559e-16,8.67362e-18,,-199.981,-199.079,-196.385
397,4.75,0.75,,0.999088,0.999757,1.01795,,-0.0382088,1.1713e-15,,1.34268e-15,-7.63278e-17,,5.54244e-16,-3.08781e-16,,-198.846,-199.079,-196.385
398,4.85,0.75,,0.969855,0.996431,1.01658,,-0.850232,-5.69469e-16,,-0.285183,3.1225e-16,,-0.14149,9.36751e-17,,-182.606,-193.376,-193.555
399,4.95,0.75,,0.735081,0.784596,0.82313,,-4.11099,-7.9605e-16,,-4.66878,-5.55112e-17,,-4.67776,2.22045e-16,,-149.998,-149.54,-148.192
400,0.05,0.85,,0.735081,0.784596,0.82313,,4.11099,7.94828e-17,,4.66878,-1.38778e-17,,4.67776,7.63278e-17,,-149.998,-149.54,-148.192
401,0.15,0.85,,0.969855,0.996431,1.01658,,0.850232,2.60347e-16,,0.285183,-4.57967e-16,,0.14149,-4.0766e-16,,-182.606,-193.376,-193.555
402,0.25,0.85,,0.999088,0.999757,1.01795,,0.0382088,-1.63104e-15,,1.00614e-15,5.41234e-16,,-6.93889e-18,6.41848e-17,,-198.846,-199.079,-196.385
403,0.35,0.85,,0.999996,0.999757,1.01795,,0.000391314,-1.17317e-15,,1.04083e-17,-2.08167e-17,,-3.39138e-16,-1.45717e-16,,-199.981,-199.079,-196.385
404,0.45,0.85,,1,0.999757,1.01795,,9.42536e-07,-1.00398e-15,,-4.44089e-16,4.85723e-16,,-2.30718e-16,-4.68375e-17,,-199.996,-199.079,-196.385
405,0.55,0.85,,1,0.999757,1.01795,,5.44204e-10,-2.8457e-16,,-5.51642e-16,3.05311e-16,,-6.72205e-16,1.99493e-16,,-199.996,-199.079,-196.385
406,0.65,0.85,,1,0.999757,1.01795,,7.61403e-14,-5.20751e-17,,1.21431e-16,6.93889e-18,,-1.16226e-16,-6.07153e-17,,-199.996,-199.079,-196.385
407,0.75,0.85,,1,0.999757,1.01795,,8.78171e-16,8.70707e-18,,1.67921e-15,1.80411e-16,,1.66013e-15,-2.55004e-16,,-199.996,-199.079,-196.385
408,0.85,0.85,,1,0.999757,1.01795,,-3.79993e-16,2.32281e-16,,6.93889e-18,6.93889e-18,,-5.62918e-16,-3.46945e-17,,-199.996,-199.079,-196.385
409,0.95,0.85,,1,0.999757,1.01795,,-3.50968e-15,-6.92965e-16,,-3.53537e-15,1.45717e-16,,-2.94643e-15,1.08941e-15,,-199.996,-199.079,-196.385
410,1.05,0.85,,1,0.999757,1.01795,,-6.05205e-15,5.24446e-16,,-7.60156e-15,5.06539e-16,,-8.13846e-15,6.8695e-16,,-199.996,-199.079,-196.385
411,1.15,0.85,,1,0.999757,1.01795,,-2.25745e-15,-5.32827e-17,,-1.62717e-15,4.78784e-16,,-1.21691e-15,-1.85615e-16,,-199.996,-199.079,-196.385
412,1.25,0.85,,1,0.999757,1.01795,,4.06808e-16,-5.70659e-17,,6.00214e-16,4.78784e-16,,6.70471e-16,-4.92661e-16,,-199.996,-199.079,-196.385
413,1.35,0.85,,1,0.999757,1.01795,,2.06116e-16,-1.64141e-16,,2.70617e-16,5.06539e-16,,4.47559e-16,-4.92661e-16,,-199.996,-199.079,-196.385
414,1.45,0.85,,1,0.999757,1.01795,,2.68352e-16,-5.8266e-16,,2.60209e-16,-2.63678e-16,,1.0018e-15,-4.89192e-16,,-199.996,-199.079,-196.385
415,1.55,0.85,,1,0.999757,1.01795,,-1.73033e-16,3.09261e-16,,-5.13478e-16,3.88578e-16,,-1.55171e-15,-1.61329e-16,,-199.996,-199.079,-196.385
416,1.65,0.85,,1,0.999757,1.01795,,-4.92652e-16,5.76715e-17,,-6.2797e-16,3.46945e-17,,-1.55344e-15,-6.07153e-17,,-199.996,-199.079,-196.385
417,1.75,0.85,,1,0.999757,1.01795,,2.99577e-16,1.92965e-16,,5.93275e-16,-3.81639e-16,,1.0018e-15,-6.07153e-17,,-199.996,-199.079,-196.385
418,1.85,0.85,,1,0.999757,1.01795,,9.42234e-17,5.95961e-17,,-3.98986e-16,4.71845e-16,,2.60209e-18,-6.17562e-16,,-199.996,-199.079,-196.385
419,1.95,0.85,,1,0.999757,1.01795,,1.4313e-16,-8.82366e-17,,5.96745e-16,1.52656e-16,,2.23779e-16,6.41848e-17,,-199.996,-199.079,-196.385
420,2.05,0.85,,1,0.999757,1.01795,,-1.623e-16,-4.47162e-16,,4.16334e-17,5.27356e-16,,1.73472e-18,-1.45717e-16,,-199.996,-199.079,-196.385
421,2.15,0.85,,1,0.999757,1.01795,,-6.00208e-16,6.42496e-19,,-5.10009e-16,-8.32667e-17,,-1.10762e-15,-1.73472e-16,,-199.996,-199.079,-196.385
422,2.25,0.85,,1,0.999757,1.01795,,9.15162e-17,-5.87674e-16,,6.00214e-16,1.45717e-16,,5.59448e-16,-3.93782e-16,,-199.996,-199.079,-196.385
423,2.35,0.85,,1,0.999757,1.01795,,2.71934e-16,6.11257e-17,,1.52656e-16,-4.85723e-17,,3.46945e-18,-1.59595e-16,,-199.996,-199.079,-196.385
424,2.45,0.85,,1,0.999757,1.01795,,1.91806e-16,-2.1853e-17,,1.59595e-16,3.46945e-17,,-1.06685e-16,-6.245e-17,,-199.996,-199.079,-196.385
425,2.55,0.85,,1,0.999757,1.01795,,4.24587e-16,7.83256e-17,,6.00214e-16,-2.98372e-16,,1.00354e-15,-3.79904e-16,,-199.996,-199.079,-196.385
426,2.65,0.85,,1,0.999757,1.01795,,9.10885e-17,1.35802e-16,,-7.28584e-17,5.55112e-17,,4.33681e-18,-4.92661e-16,,-199.996,-199.079,-196.385
427,2.75,0.85,,1,0.999757,1.01795,,-3.78061e-16,-4.26984e-17,,-9.57567e-16,3.88578e-16,,-5.50775e-16,-1.5786e-16,,-199.996,-199.079,-196.385
428,2.85,0.85,,1,0.999757,1.01795,,4.10712e-16,1.93034e-16,,1.59595e-16,5.06539e-16,,1.14492e-16,-5.04805e-16,,-199.996,-199.079,-196.385
429,2.95,0.85,,1,0.999757,1.01795,,4.69801e-16,-4.10472e-16,,-2.84495e-16,9.02056e-17,,5.20417e-18,-2.08167e-17,,-199.996,-199.079,-196.385
430,3.05,0.85,,1,0.999757,1.01795,,1.21983e-16,-5.2167e-16,,1.56125e-16,-2.42861e-16,,3.39138e-16,-3.66027e-16,,-199.996,-199.079,-196.385
431,3.15,0.85,,1,0.999757,1.01795,,1.88233e-16,-3.01308e-16,,7.07767e-16,2.28983e-16,,2.26381e-16,-4.63171e-16,,-199.996,-199.079,-196.385
432,3.25,0.85,,1,0.999757,1.01795,,-2.53164e-16,-4.29499e-16,,4.85723e-17,5.34295e-16,,-6.61797e-16,4.09395e-16,,-199.996,-199.079,-196.385
433,3.35,0.85,,1,0.999757,1.01795,,-1.89951e-16,-5.82606e-16,,3.46945e-17,-7.14706e-16,,1.73472e-18,-3.79904e-16,,-199.996,-199.079,-196.385
434,3.45,0.85,,1,0.999757,1.01795,,-2.949e-16,-6.6911e-16,,-3.98986e-16,3.1225e-16,,-5.52509e-16,-1.45717e-16,,-199.996,-199.079,-196.385
435,3.55,0.85,,1,0.999757,1.01795,,-3.53e-16,1.13223e-16,,4.16334e-17,-7.42462e-16,,3.46945e-18,3.83374e-16,,-199.996,-199.079,-196.385
436,3.65,0.85,,1,0.999757,1.01795,,3.44793e-16,4.15065e-16,,6.00214e-16,5.06539e-16,,5.59448e-16,-3.81639e-16,,-199.996,-199.079,-196.385
437,3.75,0.85,,1,0.999757,1.01795,,5.38763e-16,8.92491e-17,,1.59595e-16,-2.70617e-16,,4.47559e-16,-3.29597e-17,,-199.996,-199.079,-196.385
438,3.85,0.85,,1,0.999757,1.01795,,9.78812e-16,-2.64536e-16,,7.07767e-16,2.01228e-16,,1.12757e-16,5.22152e-16,,-199.996,-199.079,-196.385
439,3.95,0.85,,1,0.999757,1.01795,,8.22753e-15,-7.38949e-16,,7.40033e-15,3.67761e-16,,3.82767e-15,-7.28584e-16,,-199.996,-199.079,-196.385
440,4.05,0.85,,1,0.999757,1.01795,,2.26618e-14,-1.11545e-16,,2.94036e-14,2.498e-16,,3.14332e-14,6.41848e-17,,-199.996,-199.079,-196.385
441,4.15,0.85,,1,0.999757,1.01795,,1.0686e-14,8.44375e-17,,9.77343e-15,6.245e-17,,6.65874e-15,6.76542e-16,,-199.996,-199.079,-196.385
442,4.25,0.85,,1,0.999757,1.01795,,1.06176e-15,-4.79022e-16,,4.54498e-16,-1.38778e-16,,1.0842e-16,-7.28584e-17,,-199.996,-199.079,-196.385
443,4.35,0.85,,1,0.999757,1.01795,,-7.66771e-14,-4.74177e-16,,-1.21778e-15,-1.8735e-16,,-6.67869e-16,1.35308e-16,,-199.996,-199.079,-196.385
444,4.45,0.85,,1,0.999757,1.01795,,-5.44204e-10,3.31826e-16,,8.88178e-16,3.95517e-16,,3.29597e-16,-3.08781e-16,,-199.996,-199.079,-196.385
445,4.55,0.85,,1,0.999757,1.01795,,-9.42536e-07,1.56204e-16,,-1.11022e-16,3.05311e-16,,-3.46945e-18,3.64292e-17,,-199.996,-199.079,-196.385
446,4.65,0.85,,0.999996,0.999757,1.01795,,-0.000391314,5.17219e-16,,-1.10675e-15,-1.66533e-16,,-4.47559e-16,8.67362e-18,,-199.981,-199.079,-196.385
447,4.75,0.85,,0.999088,0.999757,1.01795,,-0.0382088,1.00708e-15,,1.34268e-15,-7.63278e-17,,5.54244e-16,-3.08781e-16,,-198.846,-199.079,-196.385
448,4.85,0.85,,0.969855,0.996431,1.01658,,-0.850232,-7.23039e-16,,-0.285183,3.1225e-16,,-0.14149,9.36751e-17,,-182.606,-193.376,-193.555
449,4.95,0.85,,0.735081,0.784596,0.82313,,-4.11099,-9.19302e-16,,-4.66878,-5.55112e-17,,-4.67776,2.22045e-16,,-149.998,-149.54,-148.192
450,0.05,0.95,,0.735081,0.784596,0.82313,,4.11099,-1.65436e-15,,4.66878,-1.64452e-15,,4.67776,-1.01308e-15,,-149.998,-149.54,-148.192
451,0.15,0.95,,0.969855,0.996431,1.01658,,0.850232,-2.13805e-15,,0.285183,-2.47025e-15,,0.14149,-1.69482e-15,,-182.606,-193.376,-193.555
452,0.25,0.95,,0.999088,0.999757,1.01795,,0.0382088,-3.93905e-15,,1.00267e-15,-1.4988e-15,,-6.93889e-18,-1.19522e-15,,-198.846,-199.079,-196.385
453,0.35,0.95,,0.999996,0.999757,1.01795,,0.000391314,-3.54562e-15,,1.04083e-17,-2.0331e-15,,-3.38271e-16,-1.40513e-15,,-199.981,-199.079,-196.385
454,0.45,0.95,,1,0.999757,1.01795,,9.42536e-07,-3.43718e-15,,-4.4062e-16,-1.4988e-15,,-2.30718e-16,-1.32012e-15,,-199.996,-199.079,-196.385
455,0.55,0.95,,1,0.999757,1.01795,,5.44204e-10,-2.6293e-15,,-5.51642e-16,-1.70003e-15,,-6.72205e-16,-1.08767e-15,,-199.996,-199.079,-196.385
456,0.65,0.95,,1,0.999757,1.01795,,7.61179e-14,-2.36728e-15,,1.21431e-16,-1.9984e-15,,-1.16226e-16,-1.334e-15,,-199.996,-199.079,-196.385
457,0.75,0.95,,1,0.999757,1.01795,,8.66292e-16,-2.251e-15,,1.67921e-15,-1.82493e-15,,1.66013e-15,-1.52656e-15,,-199.996,-199.079,-196.385
458,0.85,0.95,,1,0.999757,1.01795,,-3.80008e-16,-2.09499e-15,,6.93889e-18,-1.9984e-15,,-5.6205e-16,-1.2941e-15,,-199.996,-199.079,-196.385
459,0.95,0.95,,1,0.999757,1.01795,,-3.43944e-15,-2.81759e-15,,-3.53537e-15,-1.81105e-15,,-2.94643e-15,-1.83881e-16,,-199.996,-199.079,-196.385
460,1.05,0.95,,1,0.999757,1.01795,,-6.16147e-15,-2.01702e-15,,-7.66054e-15,-1.6237e-15,,-8.15927e-15,-6.2797e-16,,-199.996,-199.079,-196.385
461,1.15,0.95,,1,0.999757,1.01795,,-2.33512e-15,-2.88073e-15,,-1.6237e-15,-1.75554e-15,,-1.21691e-15,-1.55605e-15,,-199.996,-199.079,-196.385
462,1.25,0.95,,1,0.999757,1.01795,,4.03585e-16,-2.82891e-15,,6.00214e-16,-1.72778e-15,,6.70471e-16,-1.86309e-15,,-199.996,-199.079,-196.385
463,1.35,0.95,,1,0.999757,1.01795,,2.08531e-16,-2.93966e-15,,2.70617e-16,-1.72778e-15,,4.47559e-16,-1.86136e-15,,-199.996,-199.079,-196.385
464,1.45,0.95,,1,0.999757,1.01795,,2.74232e-16,-3.35446e-15,,2.56739e-16,-2.52576e-15,,1.00094e-15,-1.85962e-15,,-199.996,-199.079,-196.385
465,1.55,0.95,,1,0.999757,1.01795,,-1.83632e-16,-2.46628e-15,,-5.13478e-16,-1.81799e-15,,-1.55171e-15,-1.51615e-15,,-199.996,-199.079,-196.385
466,1.65,0.95,,1,0.999757,1.01795,,-4.7539e-16,-2.77313e-15,,-6.245e-16,-2.19963e-15,,-1.55258e-15,-1.40339e-15,,-199.996,-199.079,-196.385
467,1.75,0.95,,1,0.999757,1.01795,,2.74673e-16,-2.52707e-15,,5.93275e-16,-2.61596e-15,,1.0018e-15,-1.419e-15,,-199.996,-199.079,-196.385
468,1.85,0.95,,1,0.999757,1.01795,,6.97464e-17,-2.66384e-15,,-3.98986e-16,-1.76248e-15,,2.60209e-18,-1.97412e-15,,-199.996,-199.079,-196.385
469,1.95,0.95,,1,0.999757,1.01795,,1.50309e-16,-2.80456e-15,,5.96745e-16,-2.08861e-15,,2.24647e-16,-1.31839e-15,,-199.996,-199.079,-196.385
470,2.05,0.95,,1,0.999757,1.01795,,-1.41562e-16,-3.24517e-15,,4.16334e-17,-1.70003e-15,,2.60209e-18,-1.50227e-15,,-199.996,-199.079,-196.385
471,2.15,0.95,,1,0.999757,1.01795,,-6.10702e-16,-2.71783e-15,,-5.10009e-16,-2.2829e-15,,-1.10762e-15,-1.51615e-15,,-199.996,-199.079,-196.385
472,2.25,0.95,,1,0.999757,1.01795,,6.66183e-17,-3.38229e-15,,6.00214e-16,-2.08861e-15,,5.58581e-16,-1.75034e-15,,-199.996,-199.079,-196.385
473,2.35,0.95,,1,0.999757,1.01795,,3.06003e-16,-2.66381e-15,,1.52656e-16,-2.2829e-15,,3.46945e-18,-1.52829e-15,,-199.996,-199.079,-196.385
474,2.45,0.95,,1,0.999757,1.01795,,1.9855e-16,-2.83209e-15,,1.56125e-16,-2.17187e-15,,-1.05818e-16,-1.43115e-15,,-199.996,-199.079,-196.385
475,2.55,0.95,,1,0.999757,1.01795,,4.03148e-16,-2.63626e-15,,6.00214e-16,-2.498e-15,,1.00267e-15,-1.75034e-15,,-199.996,-199.079,-196.385
476,2.65,0.95,,1,0.999757,1.01795,,1.12145e-16,-2.6048e-15,,-6.59195e-17,-2.14412e-15,,2.60209e-18,-1.8336e-15,,-199.996,-199.079,-196.385
477,2.75,0.95,,1,0.999757,1.01795,,-3.74773e-16,-2.80088e-15,,-9.61037e-16,-1.83881e-15,,-5.50775e-16,-1.54217e-15,,-199.996,-199.079,-196.385
478,2.85,0.95,,1,0.999757,1.01795,,3.88843e-16,-2.58078e-15,,1.52656e-16,-1.72085e-15,,1.15359e-16,-1.87524e-15,,-199.996,-199.079,-196.385
479,2.95,0.95,,1,0.999757,1.01795,,4.48797e-16,-3.21369e-15,,-2.84495e-16,-2.14412e-15,,6.07153e-18,-1.40339e-15,,-199.996,-199.079,-196.385
480,3.05,0.95,,1,0.999757,1.01795,,1.25695e-16,-3.27095e-15,,1.59595e-16,-2.47025e-15,,3.39138e-16,-1.75034e-15,,-199.996,-199.079,-196.385
481,3.15,0.95,,1,0.999757,1.01795,,1.77637e-16,-2.9899e-15,,7.11237e-16,-2.0331e-15,,2.26381e-16,-1.8336e-15,,-199.996,-199.079,-196.385
482,3.25,0.95,,1,0.999757,1.01795,,-2.78066e-16,-3.04718e-15,,4.51028e-17,-1.72778e-15,,-6.61797e-16,-9.45424e-16,,-199.996,-199.079,-196.385
483,3.35,0.95,,1,0.999757,1.01795,,-1.8721e-16,-3.36335e-15,,3.46945e-17,-2.97679e-15,,1.73472e-18,-1.75034e-15,,-199.996,-199.079,-196.385
484,3.45,0.95,,1,0.999757,1.01795,,-2.77734e-16,-3.46548e-15,,-3.95517e-16,-1.92901e-15,,-5.52509e-16,-1.51615e-15,,-199.996,-199.079,-196.385
485,3.55,0.95,,1,0.999757,1.01795,,-3.60456e-16,-2.60662e-15,,4.16334e-17,-2.97679e-15,,2.60209e-18,-9.87058e-16,,-199.996,-199.079,-196.385
486,3.65,0.95,,1,0.999757,1.01795,,3.06987e-16,-2.30129e-15,,5.96745e-16,-1.70003e-15,,5.59448e-16,-1.73646e-15,,-199.996,-199.079,-196.385
487,3.75,0.95,,1,0.999757,1.01795,,5.5635e-16,-2.63084e-15,,1.59595e-16,-2.50494e-15,,4.47559e-16,-1.41553e-15,,-199.996,-199.079,-196.385
488,3.85,0.95,,1,0.999757,1.01795,,9.96016e-16,-3.01027e-15,,7.11237e-16,-2.06085e-15,,1.12757e-16,-8.34402e-16,,-199.996,-199.079,-196.385
489,3.95,0.95,,1,0.999757,1.01795,,8.22216e-15,-3.45747e-15,,7.40033e-15,-1.86656e-15,,3.82853e-15,-2.09728e-15,,-199.996,-199.079,-196.385
490,4.05,0.95,,1,0.999757,1.01795,,2.27355e-14,-2.72526e-15,,2.94625e-14,-1.8735e-15,,3.14549e-14,-1.26288e-15,,-199.996,-199.079,-196.385
491,4.15,0.95,,1,0.999757,1.01795,,1.06693e-14,-2.45233e-15,,9.77343e-15,-1.97758e-15,,6.6596e-15,-5.53377e-16,,-199.996,-199.079,-196.385
492,4.25,0.95,,1,0.999757,1.01795,,1.05676e-15,-2.88407e-15,,4.51028e-16,-2.1233e-15,,1.07553e-16,-1.30451e-15,,-199.996,-199.079,-196.385
493,4.35,0.95,,1,0.999757,1.01795,,-7.66644e-14,-2.91026e-15,,-1.21778e-15,-2.17187e-15,,-6.68736e-16,-1.09635e-15,,-199.996,-199.079,-196.385
494,4.45,0.95,,1,0.999757,1.01795,,-5.44204e-10,-2.04204e-15,,8.91648e-16,-1.61676e-15,,3.30465e-16,-1.55258e-15,,-199.996,-199.079,-196.385
495,4.55,0.95,,1,0.999757,1.01795,,-9.42536e-07,-2.40499e-15,,-1.11022e-16,-1.70697e-15,,-3.46945e-18,-1.20737e-15,,-199.996,-199.079,-196.385
496,4.65,0.95,,0.999996,0.999757,1.01795,,-0.000391314,-1.97453e-15,,-1.10675e-15,-2.20657e-15,,-4.48426e-16,-1.22125e-15,,-199.981,-199.079,-196.385
497,4.75,0.95,,0.999088,0.999757,1.01795,,-0.0382088,-1.45852e-15,,1.33921e-15,-2.06085e-15,,5.53377e-16,-1.55431e-15,,-198.846,-199.079,-196.385
498,4.85,0.95,,0.969855,0.996431,1.01658,,-0.850232,-2.92449e-15,,-0.285183,-1.72778e-15,,-0.14149,-1.15186e-15,,-182.606,-193.376,-193.555
499,4.95,0.95,,0.735081,0.784596,0.82313,,-4.11099,-2.6176e-15,,-4.66878,-1.60982e-15,,-4.67776,-8.74301e-16,,-149.998,-149.54,-148.192
500,0.05,1.05,,0.735081,0.784596,0.82313,,4.11099,-4.26693e-15,,4.66878,-6.30745e-15,,4.67776,-7.12971e-15,,-149.998,-149.54,-148.192
501,0.15,1.05,,0.969855,0.996431,1.01658,,0.850232,-5.17984e-15,,0.285183,-7.42462e-15,,0.14149,-8.91995e-15,,-182.606,-193.376,-193.555
502,0.25,1.05,,0.999088,0.999757,1.01795,,0.0382088,-6.71009e-15,,1.11716e-15,-6.7793e-15,,2.1684e-17,-8.00228e-15,,-198.846,-199.079,-196.385
503,0.35,1.05,,0.999996,0.999757,1.01795,,0.000391314,-6.20537e-15,,1.249e-16,-6.89726e-15,,-2.00361e-16,-6.7845e-15,,-199.981,-199.079,-196.385
504,0.45,1.05,,1,0.999757,1.01795,,9.42536e-07,-6.12143e-15,,-4.44089e-16,-6.80705e-15,,-2.02963e-16,-7.18522e-15,,-199.996,-199.079,-196.385
505,0.55,1.05,,1,0.999757,1.01795,,5.44204e-10,-5.2164e-15,,-6.62664e-16,-6.23807e-15,,-7.54605e-16,-6.13225e-15,,-199.996,-199.079,-196.385
506,0.65,1.05,,1,0.999757,1.01795,,7.61141e-14,-5.08274e-15,,1.04083e-17,-7.05686e-15,,-8.67362e-17,-6.83828e-15,,-199.996,-199.079,-196.385
507,0.75,1.05,,1,0.999757,1.01795,,7.51366e-16,-4.81033e-15,,1.67921e-15,-6.80705e-15,,1.57686e-15,-7.58595e-15,,-199.996,-199.079,-196.385
508,0.85,1.05,,1,0.999757,1.01795,,-4.81084e-16,-4.67541e-15,,1.11022e-16,-6.8695e-15,,-6.45317e-16,-6.76889e-15,,-199.996,-199.079,-196.385
509,0.95,1.05,,1,0.999757,1.01795,,-3.72653e-15,-5.80677e-15,,-3.54231e-15,-6.8695e-15,,-2.85015e-15,-5.79918e-15,,-199.996,-199.079,-196.385
510,1.05,1.05,,1,0.999757,1.01795,,-6.74257e-15,-5.47788e-15,,-8.93383e-15,-7.72993e-15,,-9.66501e-15,-7.29625e-15,,-199.996,-199.079,-196.385
511,1.15,1.05,,1,0.999757,1.01795,,-2.10214e-15,-6.97523e-15,,-1.40166e-15,-9.28424e-15,,-1.41033e-15,-1.08212e-14,,-199.996,-199.079,-196.385
512,1.25,1.05,,1,0.999757,1.01795,,3.14767e-16,-6.86422e-15,,4.85723e-16,-8.39606e-15,,6.98226e-16,-1.11387e-14,,-199.996,-199.079,-196.385
513,1.35,1.05,,1,0.999757,1.01795,,1.09741e-16,-6.91448e-15,,1.59595e-16,-9.25648e-15,,4.77049e-16,-1.12653e-14,,-199.996,-199.079,-196.385
514,1.45,1.05,,1,0.999757,1.01795,,2.82673e-16,-7.78553e-15,,2.67147e-16,-9.91568e-15,,1.03043e-15,-1.05974e-14,,-199.996,-199.079,-196.385
515,1.55,1.05,,1,0.999757,1.01795,,-1.30516e-16,-6.60916e-15,,-5.13478e-16,-9.33975e-15,,-1.30104e-15,-1.03494e-14,,-199.996,-199.079,-196.385
516,1.65,1.05,,1,0.999757,1.01795,,-4.63156e-16,-7.16606e-15,,-5.16948e-16,-9.61731e-15,,-1.52395e-15,-1.03771e-14,,-199.996,-199.079,-196.385
517,1.75,1.05,,1,0.999757,1.01795,,1.75124e-16,-6.83297e-15,,7.00828e-16,-9.58955e-15,,9.19403e-16,-1.12514e-14,,-199.996,-199.079,-196.385
518,1.85,1.05,,1,0.999757,1.01795,,1.91706e-16,-6.6699e-15,,-6.21031e-16,-9.37445e-15,,-7.80626e-17,-1.09183e-14,,-199.996,-199.079,-196.385
519,1.95,1.05,,1,0.999757,1.01795,,3.67797e-17,-6.89043e-15,,4.89192e-16,-9.61037e-15,,2.54137e-16,-1.01395e-14,,-199.996,-199.079,-196.385
520,2.05,1.05,,1,0.999757,1.01795,,-4.07418e-16,-7.72112e-15,,1.56125e-16,-9.25648e-15,,3.1225e-17,-1.09045e-14,,-199.996,-199.079,-196.385
521,2.15,1.05,,1,0.999757,1.01795,,-7.41256e-16,-6.94402e-15,,-4.05925e-16,-9.72833e-15,,-1.19089e-15,-1.09183e-14,,-199.996,-199.079,-196.385
522,2.25,1.05,,1,0.999757,1.01795,,2.96985e-16,-7.92063e-15,,5.96745e-16,-9.14546e-15,,6.97359e-16,-1.11543e-14,,-199.996,-199.079,-196.385
523,2.35,1.05,,1,0.999757,1.01795,,3.03927e-16,-6.86072e-15,,4.16334e-17,-9.22873e-15,,1.42247e-16,-1.08073e-14,,-199.996,-199.079,-196.385
524,2.45,1.05,,1,0.999757,1.01795,,1.09741e-16,-6.91427e-15,,4.16334e-17,-9.28424e-15,,3.1225e-17,-1.11543e-14,,-199.996,-199.079,-196.385
525,2.55,1.05,,1,0.999757,1.01795,,5.36377e-16,-6.66642e-15,,5.96745e-16,-9.14546e-15,,1.14145e-15,-1.05853e-14,,-199.996,-199.079,-196.385
526,2.65,1.05,,1,0.999757,1.01795,,1.88565e-16,-6.46713e-15,,4.16334e-17,-9.67282e-15,,-7.97973e-17,-1.12375e-14,,-199.996,-199.079,-196.385
527,2.75,1.05,,1,0.999757,1.01795,,-5.85009e-16,-6.47213e-15,,-8.46545e-16,-9.25648e-15,,-5.22152e-16,-1.02522e-14,,-199.996,-199.079,-196.385
528,2.85,1.05,,1,0.999757,1.01795,,3.00461e-16,-6.71673e-15,,2.63678e-16,-9.03444e-15,,1.43115e-16,-1.06807e-14,,-199.996,-199.079,-196.385
529,2.95,1.05,,1,0.999757,1.01795,,5.57307e-16,-7.4121e-15,,-2.84495e-16,-9.22873e-15,,3.29597e-17,-1.06824e-14,,-199.996,-199.079,-196.385
530,3.05,1.05,,1,0.999757,1.01795,,9.58628e-17,-7.27162e-15,,1.63064e-16,-1.03598e-14,,2.55004e-16,-1.04725e-14,,-199.996,-199.079,-196.385
531,3.15,1.05,,1,0.999757,1.01795,,1.89872e-16,-6.99771e-15,,7.11237e-16,-9.86017e-15,,3.20924e-17,-1.15689e-14,,-199.996,-199.079,-196.385
532,3.25,1.05,,1,0.999757,1.01795,,-3.63405e-16,-7.30108e-15,,4.51028e-17,-9.11771e-15,,-6.34041e-16,-1.02245e-14,,-199.996,-199.079,-196.385
