dx/h :,0.5
dy/h :,0.5
L2normdrhodt,dx,dy,Ncol,Nrow
53.9648,0.5,0.5,50,50

t,0.83
x,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt
-1.5,-1.5,,1000,0.00851085,10.3036,,0,0,,0,0
-1.5,-1,,1000.71,9.78929,16055.7,,0,0,,0,0
-1.5,-0.5,,1002.14,23.1203,48580.2,,0,0,,0,0
-1.5,0,,1003.37,26.94,76904.6,,0,0,,0,0
-1.5,0.5,,1003.26,30.5169,74327.8,,0,0,,0,0
-1.5,1,,1002.97,36.9592,67599.8,,0,0,,0,0
-1.5,1.5,,1003.81,30.2677,87000.3,,0,0,,0,0
-1.5,2,,1003.59,21.7612,81898.4,,0,0,,0,0
-1.5,2.5,,1002.86,23.6378,65050,,0,0,,0,0
-1.5,3,,1002.7,23.0408,61370.7,,0,0,,0,0
-1.5,3.5,,1002.23,24.5172,50594.9,,0,0,,0,0
-1.5,4,,1002.6,25.5691,59035.4,,0,0,,0,0
-1.5,4.5,,1002.77,22.1471,63135,,0,0,,0,0
-1.5,5,,1002,19.1635,45288.2,,0,0,,0,0
-1.5,5.5,,1001.99,20.1409,45100.6,,0,0,,0,0
-1.5,6,,1002.11,19.8181,47875.7,,0,0,,0,0
-1.5,6.5,,1001.91,17.2571,43304.1,,0,0,,0,0
-1.5,7,,1001.66,16.5228,37619.2,,0,0,,0,0
-1.5,7.5,,1001.64,16.3266,37217.1,,0,0,,0,0
-1.5,8,,1001.64,14.8104,37211.7,,0,0,,0,0
-1.5,8.5,,1001.53,14.9856,34679.6,,0,0,,0,0
-1.5,9,,1001.49,16.2246,33725.2,,0,0,,0,0
-1.5,9.5,,1001.4,14.9675,31647.3,,0,0,,0,0
-1.5,10,,1001.27,11.7412,28778.7,,0,0,,0,0
-1.5,10.5,,1001.1,10.2195,25006.3,,0,0,,0,0
-1.5,11,,1001.04,11.3846,23433.5,,0,0,,0,0
-1.5,11.5,,1001.08,10.7033,24403.9,,0,0,,0,0
-1.5,12,,1001.01,8.75958,22861.2,,0,0,,0,0
-1.5,12.5,,1000.89,9.25741,20094.9,,0,0,,0,0
-1.5,13,,1000.75,9.8155,17000.9,,0,0,,0,0
-1.5,13.5,,1000.66,9.13688,14937.2,,0,0,,0,0
