h/dp :,2
L2norm Pressure,KE,dp,Nparticles
124190,2.62166e+07,0.5,1152

t,4
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.25,-0.25,,1000.51,0,11962.8,,0,0,0,,0,0,47.827,-9.81,boundary
1,0.75,-0.25,,1000.62,0,14689.1,,0,0,0,,0,0,19.5732,-9.81,boundary
2,1.25,-0.25,,1000.8,0,18902.4,,0,0,0,,0,0,15.1098,-9.81,boundary
3,1.75,-0.25,,1000.89,0,20998.1,,0,0,0,,0,0,11.9883,-9.81,boundary
4,2.25,-0.25,,1000.99,0,23408.2,,0,0,0,,0,0,10.3934,-9.81,boundary
5,2.75,-0.25,,1001.21,0,28629.2,,0,0,0,,0,0,10.398,-9.81,boundary
6,3.25,-0.25,,1001.41,0,33247.1,,0,0,0,,0,0,10.2155,-9.81,boundary
7,3.75,-0.25,,1001.45,0,34208.9,,0,0,0,,0,0,9.10919,-9.81,boundary
8,4.25,-0.25,,1001.43,0,33825,,0,0,0,,0,0,7.94745,-9.81,boundary
9,4.75,-0.25,,1001.65,0,38969.8,,0,0,0,,0,0,8.19067,-9.81,boundary
10,5.25,-0.25,,1001.78,0,42213.6,,0,0,0,,0,0,8.02638,-9.81,boundary
11,5.75,-0.25,,1001.62,0,38253.2,,0,0,0,,0,0,6.64199,-9.81,boundary
12,6.25,-0.25,,1001.44,0,33939.4,,0,0,0,,0,0,5.42252,-9.81,boundary
13,6.75,-0.25,,1001.5,0,35495,,0,0,0,,0,0,5.25064,-9.81,boundary
14,7.25,-0.25,,1001.58,0,37296.1,,0,0,0,,0,0,5.1362,-9.81,boundary
15,7.75,-0.25,,1001.42,0,33490.9,,0,0,0,,0,0,4.31529,-9.81,boundary
16,8.25,-0.25,,1001.21,0,28558.5,,0,0,0,,0,0,3.45746,-9.81,boundary
17,8.75,-0.25,,1001.31,0,31013.6,,0,0,0,,0,0,3.53977,-9.81,boundary
18,9.25,-0.25,,1001.43,0,33869.6,,0,0,0,,0,0,3.65634,-9.81,boundary
19,9.75,-0.25,,1001.21,0,28528.6,,0,0,0,,0,0,2.92248,-9.81,boundary
20,10.25,-0.25,,1001.18,0,27993.9,,0,0,0,,0,0,2.72788,-9.81,boundary
21,10.75,-0.25,,1001.42,0,33510.7,,0,0,0,,0,0,3.11286,-9.81,boundary
22,11.25,-0.25,,1001.38,0,32563.1,,0,0,0,,0,0,2.89052,-9.81,boundary
23,11.75,-0.25,,1000.97,0,22950.6,,0,0,0,,0,0,1.95134,-9.81,boundary
24,12.25,-0.25,,1000.92,0,21742.8,,0,0,0,,0,0,1.77329,-9.81,boundary
25,12.75,-0.25,,1001.4,0,33012.9,,0,0,0,,0,0,2.58564,-9.81,boundary
26,13.25,-0.25,,1001.54,0,36386.9,,0,0,0,,0,0,2.74196,-9.81,boundary
27,13.75,-0.25,,1001.2,0,28419.9,,0,0,0,,0,0,2.06442,-9.81,boundary
28,14.25,-0.25,,1001.07,0,25389.8,,0,0,0,,0,0,1.77983,-9.81,boundary
29,14.75,-0.25,,1001.38,0,32702.6,,0,0,0,,0,0,2.21407,-9.81,boundary
30,15.25,-0.25,,1001.48,0,35091.8,,0,0,0,,0,0,2.29769,-9.81,boundary
31,15.75,-0.25,,1001.51,0,35635,,0,0,0,,0,0,2.25914,-9.81,boundary
32,16.25,-0.25,,1001.66,0,39191.6,,0,0,0,,0,0,2.4078,-9.81,boundary
33,16.75,-0.25,,1001.66,0,39288.6,,0,0,0,,0,0,2.3417,-9.81,boundary
34,17.25,-0.25,,1001.68,0,39843.3,,0,0,0,,0,0,2.30587,-9.81,boundary
35,17.75,-0.25,,1001.99,0,47068.8,,0,0,0,,0,0,2.6465,-9.81,boundary
36,18.25,-0.25,,1002.3,0,54475.6,,0,0,0,,0,0,2.97812,-9.81,boundary
37,18.75,-0.25,,1002.29,0,54263.4,,0,0,0,,0,0,2.88744,-9.81,boundary
38,19.25,-0.25,,1002.02,0,47861.4,,0,0,0,,0,0,2.48129,-9.81,boundary
39,19.75,-0.25,,1001.78,0,42087.2,,0,0,0,,0,0,2.12722,-9.81,boundary
40,20.25,-0.25,,1001.54,0,36489.6,,0,0,0,,0,0,1.79918,-9.81,boundary
41,20.75,-0.25,,1001.32,0,31257.5,,0,0,0,,0,0,1.5044,-9.81,boundary
42,21.25,-0.25,,1001.22,0,28785.8,,0,0,0,,0,0,1.35298,-9.81,boundary
43,21.75,-0.25,,1001.15,0,27112.8,,0,0,0,,0,0,1.24514,-9.81,boundary
44,22.25,-0.25,,1001.1,0,26086,,0,0,0,,0,0,1.17111,-9.81,boundary
45,22.75,-0.25,,1001.09,0,25859.6,,0,0,0,,0,0,1.13544,-9.81,boundary
