h/dp :,2
L2norm Pressure,KE,dp,Nparticles
123004,7.86819e+07,0.5,1152

t,4.38
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.25,-0.25,,1000.42,0,9924.63,,0,0,0,,0,0,39.6818,-9.81,boundary
1,0.75,-0.25,,1000.41,0,9727.85,,0,0,0,,0,0,12.9651,-9.81,boundary
2,1.25,-0.25,,1000.42,0,9966.62,,0,0,0,,0,0,7.96993,-9.81,boundary
3,1.75,-0.25,,1000.43,0,10092.5,,0,0,0,,0,0,5.76466,-9.81,boundary
4,2.25,-0.25,,1000.43,0,10225.8,,0,0,0,,0,0,4.54283,-9.81,boundary
5,2.75,-0.25,,1000.48,0,11234,,0,0,0,,0,0,4.08315,-9.81,boundary
6,3.25,-0.25,,1000.54,0,12818.2,,0,0,0,,0,0,3.94193,-9.81,boundary
7,3.75,-0.25,,1000.54,0,12698.3,,0,0,0,,0,0,3.38439,-9.81,boundary
8,4.25,-0.25,,1000.43,0,10177.7,,0,0,0,,0,0,2.39373,-9.81,boundary
9,4.75,-0.25,,1000,0,0,,0,0,0,,0,0,0,-9.81,boundary
10,5.25,-0.25,,1000,0,0,,0,0,0,,0,0,0,-9.81,boundary
11,5.75,-0.25,,1000,0,0,,0,0,0,,0,0,0,-9.81,boundary
12,6.25,-0.25,,1000.59,0,13814.8,,0,0,0,,0,0,2.20908,-9.81,boundary
13,6.75,-0.25,,1000.72,0,17078.7,,0,0,0,,0,0,2.52835,-9.81,boundary
14,7.25,-0.25,,1000.87,0,20567.4,,0,0,0,,0,0,2.83442,-9.81,boundary
15,7.75,-0.25,,1000.99,0,23306.8,,0,0,0,,0,0,3.00436,-9.81,boundary
16,8.25,-0.25,,1000.99,0,23463.5,,0,0,0,,0,0,2.84124,-9.81,boundary
17,8.75,-0.25,,1000.92,0,21754.1,,0,0,0,,0,0,2.4839,-9.81,boundary
18,9.25,-0.25,,1000.88,0,20790.7,,0,0,0,,0,0,2.24566,-9.81,boundary
19,9.75,-0.25,,1000.28,0,6682.54,,0,0,0,,0,0,0.685194,-9.81,boundary
20,10.25,-0.25,,1000.31,0,7250.16,,0,0,0,,0,0,0.707115,-9.81,boundary
21,10.75,-0.25,,1001.06,0,24939.5,,0,0,0,,0,0,2.3175,-9.81,boundary
22,11.25,-0.25,,1001.24,0,29199.1,,0,0,0,,0,0,2.59227,-9.81,boundary
23,11.75,-0.25,,1001.4,0,33121.2,,0,0,0,,0,0,2.81488,-9.81,boundary
24,12.25,-0.25,,1001.46,0,34523.9,,0,0,0,,0,0,2.81417,-9.81,boundary
25,12.75,-0.25,,1001.48,0,35076.3,,0,0,0,,0,0,2.74701,-9.81,boundary
26,13.25,-0.25,,1001.56,0,36999.2,,0,0,0,,0,0,2.78803,-9.81,boundary
27,13.75,-0.25,,1001.66,0,39380.3,,0,0,0,,0,0,2.85926,-9.81,boundary
28,14.25,-0.25,,1001.69,0,39972.4,,0,0,0,,0,0,2.80035,-9.81,boundary
29,14.75,-0.25,,1001.67,0,39475.8,,0,0,0,,0,0,2.67187,-9.81,boundary
30,15.25,-0.25,,1001.68,0,39735.1,,0,0,0,,0,0,2.60121,-9.81,boundary
31,15.75,-0.25,,1001.74,0,41104.6,,0,0,0,,0,0,2.60529,-9.81,boundary
32,16.25,-0.25,,1001.8,0,42540.4,,0,0,0,,0,0,2.61317,-9.81,boundary
33,16.75,-0.25,,1001.86,0,44127.1,,0,0,0,,0,0,2.62955,-9.81,boundary
34,17.25,-0.25,,1001.96,0,46445.9,,0,0,0,,0,0,2.68724,-9.81,boundary
35,17.75,-0.25,,1002.06,0,48891.4,,0,0,0,,0,0,2.74877,-9.81,boundary
36,18.25,-0.25,,1002.09,0,49584.1,,0,0,0,,0,0,2.71126,-9.81,boundary
37,18.75,-0.25,,1001.98,0,46882.7,,0,0,0,,0,0,2.49547,-9.81,boundary
38,19.25,-0.25,,1001.81,0,42815,,0,0,0,,0,0,2.22014,-9.81,boundary
39,19.75,-0.25,,1001.66,0,39226.7,,0,0,0,,0,0,1.98287,-9.81,boundary
40,20.25,-0.25,,1001.53,0,36154.7,,0,0,0,,0,0,1.78269,-9.81,boundary
41,20.75,-0.25,,1001.42,0,33620.7,,0,0,0,,0,0,1.61797,-9.81,boundary
42,21.25,-0.25,,1001.34,0,31766.8,,0,0,0,,0,0,1.4929,-9.81,boundary
43,21.75,-0.25,,1001.29,0,30558.3,,0,0,0,,0,0,1.40316,-9.81,boundary
44,22.25,-0.25,,1001.25,0,29482.7,,0,0,0,,0,0,1.32341,-9.81,boundary
45,22.75,-0.25,,1001.2,0,28317.8,,0,0,0,,0,0,1.24325,-9.81,boundary
46,23.25,-0.25,,1001.16,0,27341.9,,0,0,0,,0,0,1.17463,-9.81,boundary
47,23.75,-0.25,,1001.14,0,26867.6,,0,0,0,,0,0,1.12998,-9.81,boundary
48,24.25,-0.25,,1001.15,0,27245.5,,0,0,0,,0,0,1.12223,-9.81,boundary
49,24.75,-0.25,,1001.19,0,28071,,0,0,0,,0,0,1.13284,-9.81,boundary
50,25.25,-0.25,,1001.23,0,29034.7,,0,0,0,,0,0,1.14848,-9.81,boundary
51,25.75,-0.25,,1001.31,0,31016.7,,0,0,0,,0,0,1.20295,-9.81,boundary
52,0.25,-0.75,,1000.49,0,11438.6,,0,0,0,,0,0,45.732,-9.81,boundary
53,0.75,-0.75,,1000.48,0,11284.8,,0,0,0,,0,0,15.0391,-9.81,boundary
54,1.25,-0.75,,1000.5,0,11677.4,,0,0,0,,0,0,9.33729,-9.81,boundary
55,1.75,-0.75,,1000.52,0,12242.5,,0,0,0,,0,0,6.99207,-9.81,boundary
56,2.25,-0.75,,1000.54,0,12755.3,,0,0,0,,0,0,5.66595,-9.81,boundary
57,2.75,-0.75,,1000.6,0,14079.5,,0,0,0,,0,0,5.11677,-9.81,boundary
58,3.25,-0.75,,1000.69,0,16261.8,,0,0,0,,0,0,5.00019,-9.81,boundary
59,3.75,-0.75,,1000.67,0,15860.5,,0,0,0,,0,0,4.22662,-9.81,boundary
60,4.25,-0.75,,1000.54,0,12756.8,,0,0,0,,0,0,2.99998,-9.81,boundary
61,4.75,-0.75,,1000.47,0,11075.1,,0,0,0,,0,0,2.33051,-9.81,boundary
62,5.25,-0.75,,1000.52,0,12206.8,,0,0,0,,0,0,2.3239,-9.81,boundary
63,5.75,-0.75,,1000.64,0,15076.7,,0,0,0,,0,0,2.62037,-9.81,boundary
64,6.25,-0.75,,1000.78,0,18465.7,,0,0,0,,0,0,2.9522,-9.81,boundary
65,6.75,-0.75,,1000.93,0,22036.2,,0,0,0,,0,0,3.26158,-9.81,boundary
66,7.25,-0.75,,1001.11,0,26118.9,,0,0,0,,0,0,3.59862,-9.81,boundary
67,7.75,-0.75,,1001.24,0,29250.1,,0,0,0,,0,0,3.76954,-9.81,boundary
68,8.25,-0.75,,1001.24,0,29213.8,,0,0,0,,0,0,3.53669,-9.81,boundary
69,8.75,-0.75,,1001.13,0,26782.9,,0,0,0,,0,0,3.05744,-9.81,boundary
70,9.25,-0.75,,1001.11,0,26221.3,,0,0,0,,0,0,2.83159,-9.81,boundary
71,9.75,-0.75,,1001.14,0,26903.7,,0,0,0,,0,0,2.75622,-9.81,boundary
72,10.25,-0.75,,1001.2,0,28288.8,,0,0,0,,0,0,2.75658,-9.81,boundary
73,10.75,-0.75,,1001.33,0,31446.5,,0,0,0,,0,0,2.92136,-9.81,boundary
74,11.25,-0.75,,1001.55,0,36577.5,,0,0,0,,0,0,3.24632,-9.81,boundary
75,11.75,-0.75,,1001.74,0,41118.3,,0,0,0,,0,0,3.49336,-9.81,boundary
76,12.25,-0.75,,1001.81,0,42897.5,,0,0,0,,0,0,3.49551,-9.81,boundary
77,12.75,-0.75,,1001.83,0,43430.4,,0,0,0,,0,0,3.40007,-9.81,boundary
78,13.25,-0.75,,1001.93,0,45739,,0,0,0,,0,0,3.44535,-9.81,boundary
79,13.75,-0.75,,1002.04,0,48429.1,,0,0,0,,0,0,3.51493,-9.81,boundary
80,14.25,-0.75,,1002.04,0,48306.8,,0,0,0,,0,0,3.38305,-9.81,boundary
81,14.75,-0.75,,1001.97,0,46628.6,,0,0,0,,0,0,3.15505,-9.81,boundary
82,15.25,-0.75,,1001.95,0,46113.2,,0,0,0,,0,0,3.01794,-9.81,boundary
83,15.75,-0.75,,1001.99,0,47117,,0,0,0,,0,0,2.98561,-9.81,boundary
84,16.25,-0.75,,1002.04,0,48264.7,,0,0,0,,0,0,2.9641,-9.81,boundary
85,16.75,-0.75,,1002.1,0,49676.3,,0,0,0,,0,0,2.95955,-9.81,boundary
86,17.25,-0.75,,1002.22,0,52621.8,,0,0,0,,0,0,3.04378,-9.81,boundary
87,17.75,-0.75,,1002.36,0,56068.8,,0,0,0,,0,0,3.15136,-9.81,boundary
88,18.25,-0.75,,1002.43,0,57694.1,,0,0,0,,0,0,3.15365,-9.81,boundary
89,18.75,-0.75,,1002.33,0,55206.6,,0,0,0,,0,0,2.93751,-9.81,boundary
90,19.25,-0.75,,1002.1,0,49720.4,,0,0,0,,0,0,2.57747,-9.81,boundary
91,19.75,-0.75,,1001.86,0,43945.4,,0,0,0,,0,0,2.22096,-9.81,boundary
92,20.25,-0.75,,1001.66,0,39358.8,,0,0,0,,0,0,1.94042,-9.81,boundary
93,20.75,-0.75,,1001.51,0,35649,,0,0,0,,0,0,1.71544,-9.81,boundary
94,21.25,-0.75,,1001.4,0,33089.4,,0,0,0,,0,0,1.55497,-9.81,boundary
95,21.75,-0.75,,1001.33,0,31335.1,,0,0,0,,0,0,1.43879,-9.81,boundary
96,22.25,-0.75,,1001.25,0,29438.3,,0,0,0,,0,0,1.32143,-9.81,boundary
97,22.75,-0.75,,1001.16,0,27294,,0,0,0,,0,0,1.19835,-9.81,boundary
98,23.25,-0.75,,1001.08,0,25517.8,,0,0,0,,0,0,1.09635,-9.81,boundary
99,23.75,-0.75,,1001.04,0,24483,,0,0,0,,0,0,1.0298,-9.81,boundary
100,24.25,-0.75,,1001.07,0,25346.9,,0,0,0,,0,0,1.04411,-9.81,boundary
101,24.75,-0.75,,1001.17,0,27628.9,,0,0,0,,0,0,1.11502,-9.81,boundary
102,25.25,-0.75,,1001.29,0,30371.1,,0,0,0,,0,0,1.20127,-9.81,boundary
103,25.75,-0.75,,1001.44,0,33954.5,,0,0,0,,0,0,1.31673,-9.81,boundary
104,0.25,-1.25,,1000.48,0,11338.4,,0,0,0,,0,0,45.332,-9.81,boundary
105,0.75,-1.25,,1000.5,0,11840.8,,0,0,0,,0,0,15.7797,-9.81,boundary
106,1.25,-1.25,,1000.51,0,12035.4,,0,0,0,,0,0,9.62342,-9.81,boundary
107,1.75,-1.25,,1000.55,0,13007.5,,0,0,0,,0,0,7.42879,-9.81,boundary
108,2.25,-1.25,,1000.6,0,14227.4,,0,0,0,,0,0,6.31949,-9.81,boundary
109,2.75,-1.25,,1000.66,0,15552.9,,0,0,0,,0,0,5.65189,-9.81,boundary
110,3.25,-1.25,,1000.72,0,17045.5,,0,0,0,,0,0,5.24099,-9.81,boundary
111,3.75,-1.25,,1000.69,0,16212.3,,0,0,0,,0,0,4.32031,-9.81,boundary
112,4.25,-1.25,,1000.58,0,13731.4,,0,0,0,,0,0,3.22904,-9.81,boundary
113,4.75,-1.25,,1000.55,0,12929.5,,0,0,0,,0,0,2.7205,-9.81,boundary
114,5.25,-1.25,,1000.61,0,14453.3,,0,0,0,,0,0,2.75133,-9.81,boundary
115,5.75,-1.25,,1000.73,0,17295.6,,0,0,0,,0,0,3.00572,-9.81,boundary
116,6.25,-1.25,,1000.89,0,20940.2,,0,0,0,,0,0,3.34746,-9.81,boundary
117,6.75,-1.25,,1001.06,0,25094.6,,0,0,0,,0,0,3.71377,-9.81,boundary
118,7.25,-1.25,,1001.25,0,29636.5,,0,0,0,,0,0,4.08267,-9.81,boundary
119,7.75,-1.25,,1001.39,0,32796.8,,0,0,0,,0,0,4.22599,-9.81,boundary
120,8.25,-1.25,,1001.35,0,31973.6,,0,0,0,,0,0,3.87036,-9.81,boundary
121,8.75,-1.25,,1001.29,0,30373.6,,0,0,0,,0,0,3.46682,-9.81,boundary
122,9.25,-1.25,,1001.3,0,30785.8,,0,0,0,,0,0,3.32386,-9.81,boundary
123,9.75,-1.25,,1001.35,0,31857.3,,0,0,0,,0,0,3.26302,-9.81,boundary
124,10.25,-1.25,,1001.39,0,32751.4,,0,0,0,,0,0,3.19083,-9.81,boundary
125,10.75,-1.25,,1001.54,0,36395.6,,0,0,0,,0,0,3.38044,-9.81,boundary
126,11.25,-1.25,,1001.81,0,42801.6,,0,0,0,,0,0,3.79772,-9.81,boundary
127,11.75,-1.25,,1002.02,0,47880.3,,0,0,0,,0,0,4.0667,-9.81,boundary
128,12.25,-1.25,,1002.09,0,49551.3,,0,0,0,,0,0,4.03656,-9.81,boundary
129,12.75,-1.25,,1002.13,0,50437.4,,0,0,0,,0,0,3.94747,-9.81,boundary
130,13.25,-1.25,,1002.27,0,53725.2,,0,0,0,,0,0,4.04556,-9.81,boundary
131,13.75,-1.25,,1002.39,0,56611.4,,0,0,0,,0,0,4.10739,-9.81,boundary
132,14.25,-1.25,,1002.32,0,55114,,0,0,0,,0,0,3.85868,-9.81,boundary
133,14.75,-1.25,,1002.2,0,52127.6,,0,0,0,,0,0,3.52632,-9.81,boundary
134,15.25,-1.25,,1002.16,0,51101.8,,0,0,0,,0,0,3.34372,-9.81,boundary
135,15.75,-1.25,,1002.16,0,51102.5,,0,0,0,,0,0,3.23762,-9.81,boundary
136,16.25,-1.25,,1002.17,0,51375.7,,0,0,0,,0,0,3.15474,-9.81,boundary
137,16.75,-1.25,,1002.23,0,52812.9,,0,0,0,,0,0,3.146,-9.81,boundary
138,17.25,-1.25,,1002.37,0,56180,,0,0,0,,0,0,3.24911,-9.81,boundary
139,17.75,-1.25,,1002.58,0,61286.6,,0,0,0,,0,0,3.44387,-9.81,boundary
140,18.25,-1.25,,1002.74,0,65106.4,,0,0,0,,0,0,3.55772,-9.81,boundary
141,18.75,-1.25,,1002.72,0,64616.5,,0,0,0,,0,0,3.43686,-9.81,boundary
142,19.25,-1.25,,1002.5,0,59195.2,,0,0,0,,0,0,3.06742,-9.81,boundary
143,19.75,-1.25,,1002.22,0,52573.5,,0,0,0,,0,0,2.65606,-9.81,boundary
144,20.25,-1.25,,1002,0,47449,,0,0,0,,0,0,2.33847,-9.81,boundary
145,20.75,-1.25,,1001.85,0,43731.9,,0,0,0,,0,0,2.10368,-9.81,boundary
146,21.25,-1.25,,1001.73,0,40976.9,,0,0,0,,0,0,1.92499,-9.81,boundary
147,21.75,-1.25,,1001.66,0,39279.6,,0,0,0,,0,0,1.80296,-9.81,boundary
148,22.25,-1.25,,1001.59,0,37505.2,,0,0,0,,0,0,1.68296,-9.81,boundary
149,22.75,-1.25,,1001.48,0,34897.4,,0,0,0,,0,0,1.53169,-9.81,boundary
150,23.25,-1.25,,1001.36,0,32253,,0,0,0,,0,0,1.38534,-9.81,boundary
151,23.75,-1.25,,1001.29,0,30544.6,,0,0,0,,0,0,1.28443,-9.81,boundary
152,24.25,-1.25,,1001.37,0,32346.7,,0,0,0,,0,0,1.33206,-9.81,boundary
153,24.75,-1.25,,1001.55,0,36721.3,,0,0,0,,0,0,1.48139,-9.81,boundary
154,25.25,-1.25,,1001.75,0,41343.6,,0,0,0,,0,0,1.63452,-9.81,boundary
155,25.75,-1.25,,1001.96,0,46343.4,,0,0,0,,0,0,1.79623,-9.81,boundary
156,0.25,-1.75,,1000.36,0,8407.11,,0,0,0,,0,0,33.6164,-9.81,boundary
157,0.75,-1.75,,1000.42,0,9841.83,,0,0,0,,0,0,13.117,-9.81,boundary
158,1.25,-1.75,,1000.47,0,11009.5,,0,0,0,,0,0,8.80345,-9.81,boundary
159,1.75,-1.75,,1000.56,0,13126.8,,0,0,0,,0,0,7.49685,-9.81,boundary
160,2.25,-1.75,,1000.63,0,14907.8,,0,0,0,,0,0,6.62152,-9.81,boundary
161,2.75,-1.75,,1000.7,0,16566.8,,0,0,0,,0,0,6.02006,-9.81,boundary
162,3.25,-1.75,,1000.77,0,18140.9,,0,0,0,,0,0,5.57754,-9.81,boundary
163,3.75,-1.75,,1000.73,0,17318.5,,0,0,0,,0,0,4.61489,-9.81,boundary
164,4.25,-1.75,,1000.64,0,15167.4,,0,0,0,,0,0,3.56652,-9.81,boundary
165,4.75,-1.75,,1000.63,0,14815.4,,0,0,0,,0,0,3.11707,-9.81,boundary
166,5.25,-1.75,,1000.73,0,17173.9,,0,0,0,,0,0,3.26885,-9.81,boundary
167,5.75,-1.75,,1000.83,0,19595.1,,0,0,0,,0,0,3.40502,-9.81,boundary
168,6.25,-1.75,,1001,0,23549.2,,0,0,0,,0,0,3.76412,-9.81,boundary
169,6.75,-1.75,,1001.19,0,28101.2,,0,0,0,,0,0,4.1582,-9.81,boundary
170,7.25,-1.75,,1001.38,0,32523.4,,0,0,0,,0,0,4.47982,-9.81,boundary
171,7.75,-1.75,,1001.51,0,35793.4,,0,0,0,,0,0,4.61153,-9.81,boundary
172,8.25,-1.75,,1001.5,0,35592.2,,0,0,0,,0,0,4.30772,-9.81,boundary
173,8.75,-1.75,,1001.45,0,34264.8,,0,0,0,,0,0,3.91031,-9.81,boundary
174,9.25,-1.75,,1001.47,0,34752.2,,0,0,0,,0,0,3.75148,-9.81,boundary
175,9.75,-1.75,,1001.52,0,35852,,0,0,0,,0,0,3.67156,-9.81,boundary
176,10.25,-1.75,,1001.58,0,37440.8,,0,0,0,,0,0,3.64699,-9.81,boundary
177,10.75,-1.75,,1001.75,0,41429.1,,0,0,0,,0,0,3.84713,-9.81,boundary
178,11.25,-1.75,,1002.03,0,48124.9,,0,0,0,,0,0,4.2691,-9.81,boundary
179,11.75,-1.75,,1002.28,0,53992.2,,0,0,0,,0,0,4.58464,-9.81,boundary
180,12.25,-1.75,,1002.37,0,56208.9,,0,0,0,,0,0,4.57763,-9.81,boundary
181,12.75,-1.75,,1002.42,0,57473.7,,0,0,0,,0,0,4.49684,-9.81,boundary
182,13.25,-1.75,,1002.56,0,60665.2,,0,0,0,,0,0,4.56683,-9.81,boundary
183,13.75,-1.75,,1002.68,0,63498.3,,0,0,0,,0,0,4.60574,-9.81,boundary
184,14.25,-1.75,,1002.57,0,61006.3,,0,0,0,,0,0,4.27016,-9.81,boundary
185,14.75,-1.75,,1002.39,0,56675.9,,0,0,0,,0,0,3.83327,-9.81,boundary
186,15.25,-1.75,,1002.28,0,54162.4,,0,0,0,,0,0,3.54354,-9.81,boundary
187,15.75,-1.75,,1002.25,0,53363.5,,0,0,0,,0,0,3.38055,-9.81,boundary
188,16.25,-1.75,,1002.24,0,53143.2,,0,0,0,,0,0,3.26303,-9.81,boundary
189,16.75,-1.75,,1002.31,0,54819.2,,0,0,0,,0,0,3.26524,-9.81,boundary
190,17.25,-1.75,,1002.47,0,58660.6,,0,0,0,,0,0,3.39222,-9.81,boundary
191,17.75,-1.75,,1002.71,0,64440.6,,0,0,0,,0,0,3.62063,-9.81,boundary
192,18.25,-1.75,,1002.92,0,69235,,0,0,0,,0,0,3.78267,-9.81,boundary
193,18.75,-1.75,,1002.96,0,70308.8,,0,0,0,,0,0,3.73874,-9.81,boundary
194,19.25,-1.75,,1002.83,0,67223.6,,0,0,0,,0,0,3.48228,-9.81,boundary
195,19.75,-1.75,,1002.65,0,62797,,0,0,0,,0,0,3.1712,-9.81,boundary
196,20.25,-1.75,,1002.53,0,60076.8,,0,0,0,,0,0,2.95926,-9.81,boundary
197,20.75,-1.75,,1002.46,0,58453.3,,0,0,0,,0,0,2.8101,-9.81,boundary
198,21.25,-1.75,,1002.4,0,56893.5,,0,0,0,,0,0,2.67093,-9.81,boundary
199,21.75,-1.75,,1002.36,0,55908.5,,0,0,0,,0,0,2.56446,-9.81,boundary
200,22.25,-1.75,,1002.31,0,54796.8,,0,0,0,,0,0,2.4571,-9.81,boundary
201,22.75,-1.75,,1002.21,0,52348.3,,0,0,0,,0,0,2.29595,-9.81,boundary
202,23.25,-1.75,,1002.09,0,49399.2,,0,0,0,,0,0,2.12027,-9.81,boundary
203,23.75,-1.75,,1002.02,0,47795,,0,0,0,,0,0,2.00837,-9.81,boundary
204,24.25,-1.75,,1002.14,0,50672.7,,0,0,0,,0,0,2.08514,-9.81,boundary
205,24.75,-1.75,,1002.39,0,56646.6,,0,0,0,,0,0,2.2833,-9.81,boundary
206,25.25,-1.75,,1002.64,0,62765.9,,0,0,0,,0,0,2.47922,-9.81,boundary
207,25.75,-1.75,,1002.87,0,68053.7,,0,0,0,,0,0,2.63531,-9.81,boundary
