dr0,0.000447214
r0,0.005
R,0.2
R/r0,40
Nr,200
Ntheta,70
Nboundary,70
Nfluid,14000
Nparticles,14070
Apolar,0.00702072
Bpolar,0.0634758

L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0656389,0.10352,0.162022,16.631,31.5072,36.8338

ID,r,theta,x,y,Type,,PGauss,PCubic,PWed,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0,0.005,0,0.005,0,boundary,,0.519816,0.517256,0.523189,,878.641,8.14816e-13,,1011.63,1.33404e-12,,1019.55,1.86473e-12,,-50.4151,-50.638,-49.054,
1,0.005,0.0897598,0.00497987,0.000448197,boundary,,0.519816,0.517256,0.523189,,875.104,78.7608,,1007.56,90.6817,,1015.45,91.3918,,-50.4507,-50.6621,-49.0772,
2,0.005,0.17952,0.00491965,0.000892784,boundary,,0.519816,0.517256,0.523189,,864.521,156.887,,995.372,180.633,,1003.17,182.048,,-50.5561,-50.7336,-49.146,
3,0.005,0.269279,0.00481981,0.00133018,boundary,,0.519816,0.517256,0.523189,,846.977,233.751,,975.173,269.131,,982.809,271.238,,-50.7281,-50.8503,-49.2581,
4,0.005,0.359039,0.00468117,0.00175687,boundary,,0.519816,0.517256,0.523189,,822.614,308.732,,947.122,355.461,,954.539,358.244,,-50.9611,-51.0084,-49.4101,
5,0.005,0.448799,0.00450484,0.00216942,boundary,,0.519816,0.517256,0.523189,,791.628,381.228,,911.446,438.929,,918.583,442.366,,-51.2476,-51.2028,-49.597,
6,0.005,0.538559,0.00429224,0.0025645,boundary,,0.519816,0.517256,0.523189,,754.268,450.654,,868.432,518.864,,875.232,522.927,,-51.5784,-51.4272,-49.8128,
7,0.005,0.628319,0.00404508,0.00293893,boundary,,0.519816,0.517256,0.523189,,710.836,516.452,,818.425,594.621,,824.834,599.277,,-51.9428,-51.6745,-50.0505,
8,0.005,0.718078,0.00376536,0.00328969,boundary,,0.519816,0.517256,0.523189,,661.68,578.092,,761.829,665.59,,767.794,670.802,,-52.3293,-51.9367,-50.3026,
9,0.005,0.807838,0.00345531,0.00361397,boundary,,0.519816,0.517256,0.523189,,607.196,635.077,,699.099,731.2,,704.573,736.926,,-52.7253,-52.2053,-50.5609,
10,0.005,0.897598,0.00311745,0.00390916,boundary,,0.519816,0.517256,0.523189,,547.824,686.949,,630.74,790.923,,635.679,797.117,,-53.1181,-52.4718,-50.8171,
11,0.005,0.987358,0.00275448,0.00417287,boundary,,0.519816,0.517256,0.523189,,484.041,733.29,,557.303,844.279,,561.667,850.889,,-53.495,-52.7276,-51.063,
12,0.005,1.07712,0.00236934,0.00440298,boundary,,0.519816,0.517256,0.523189,,416.361,773.727,,479.379,890.836,,483.133,897.811,,-53.8441,-52.9644,-51.2907,
13,0.005,1.16688,0.00196513,0.00459764,boundary,,0.519816,0.517256,0.523189,,345.328,807.935,,397.596,930.221,,400.709,937.505,,-54.154,-53.1746,-51.4929,
14,0.005,1.25664,0.00154508,0.00475528,boundary,,0.519816,0.517256,0.523189,,271.515,835.637,,312.611,962.116,,315.058,969.65,,-54.4148,-53.3516,-51.663,
15,0.005,1.3464,0.0011126,0.00487464,boundary,,0.519816,0.517256,0.523189,,195.516,856.612,,225.109,986.265,,226.871,993.988,,-54.6181,-53.4895,-51.7956,
16,0.005,1.43616,0.000671166,0.00495475,boundary,,0.519816,0.517256,0.523189,,117.943,870.689,,135.794,1002.47,,136.858,1010.32,,-54.7573,-53.584,-51.8864,
17,0.005,1.52592,0.000224324,0.00499497,boundary,,0.519816,0.517256,0.523189,,39.4201,877.756,,45.3866,1010.61,,45.742,1018.52,,-54.8281,-53.632,-51.9326,
18,0.005,1.61568,-0.000224324,0.00499497,boundary,,0.519816,0.517256,0.523189,,-39.4201,877.756,,-45.3866,1010.61,,-45.742,1018.52,,-54.8281,-53.632,-51.9326,
19,0.005,1.70544,-0.000671166,0.00495475,boundary,,0.519816,0.517256,0.523189,,-117.943,870.689,,-135.794,1002.47,,-136.858,1010.32,,-54.7573,-53.584,-51.8864,
20,0.005,1.7952,-0.0011126,0.00487464,boundary,,0.519816,0.517256,0.523189,,-195.516,856.612,,-225.109,986.265,,-226.871,993.988,,-54.6181,-53.4895,-51.7956,
21,0.005,1.88496,-0.00154508,0.00475528,boundary,,0.519816,0.517256,0.523189,,-271.515,835.637,,-312.611,962.116,,-315.058,969.65,,-54.4148,-53.3516,-51.663,
22,0.005,1.97472,-0.00196513,0.00459764,boundary,,0.519816,0.517256,0.523189,,-345.328,807.935,,-397.596,930.221,,-400.709,937.505,,-54.154,-53.1746,-51.4929,
23,0.005,2.06448,-0.00236934,0.00440298,boundary,,0.519816,0.517256,0.523189,,-416.361,773.727,,-479.379,890.836,,-483.133,897.811,,-53.8441,-52.9644,-51.2907,
24,0.005,2.15423,-0.00275448,0.00417287,boundary,,0.519816,0.517256,0.523189,,-484.041,733.29,,-557.303,844.279,,-561.667,850.889,,-53.495,-52.7276,-51.063,
25,0.005,2.24399,-0.00311745,0.00390916,boundary,,0.519816,0.517256,0.523189,,-547.824,686.949,,-630.74,790.923,,-635.679,797.117,,-53.1181,-52.4718,-50.8171,
26,0.005,2.33375,-0.00345531,0.00361397,boundary,,0.519816,0.517256,0.523189,,-607.196,635.077,,-699.099,731.2,,-704.573,736.926,,-52.7253,-52.2053,-50.5609,
27,0.005,2.42351,-0.00376536,0.00328969,boundary,,0.519816,0.517256,0.523189,,-661.68,578.092,,-761.829,665.59,,-767.794,670.802,,-52.3293,-51.9367,-50.3026,
28,0.005,2.51327,-0.00404508,0.00293893,boundary,,0.519816,0.517256,0.523189,,-710.836,516.452,,-818.425,594.621,,-824.834,599.277,,-51.9428,-51.6745,-50.0505,
29,0.005,2.60303,-0.00429224,0.0025645,boundary,,0.519816,0.517256,0.523189,,-754.268,450.654,,-868.432,518.864,,-875.232,522.927,,-51.5784,-51.4272,-49.8128,
30,0.005,2.69279,-0.00450484,0.00216942,boundary,,0.519816,0.517256,0.523189,,-791.628,381.228,,-911.446,438.929,,-918.583,442.366,,-51.2476,-51.2028,-49.597,
31,0.005,2.78255,-0.00468117,0.00175687,boundary,,0.519816,0.517256,0.523189,,-822.614,308.732,,-947.122,355.461,,-954.539,358.244,,-50.9611,-51.0084,-49.4101,
32,0.005,2.87231,-0.00481981,0.00133018,boundary,,0.519816,0.517256,0.523189,,-846.977,233.751,,-975.173,269.131,,-982.809,271.238,,-50.7281,-50.8503,-49.2581,
33,0.005,2.96207,-0.00491965,0.000892784,boundary,,0.519816,0.517256,0.523189,,-864.521,156.887,,-995.372,180.633,,-1003.17,182.048,,-50.5561,-50.7336,-49.146,
34,0.005,3.05183,-0.00497987,0.000448197,boundary,,0.519816,0.517256,0.523189,,-875.104,78.7608,,-1007.56,90.6817,,-1015.45,91.3918,,-50.4507,-50.6621,-49.0772,
35,0.005,3.14159,-0.005,6.12323e-19,boundary,,0.519816,0.517256,0.523189,,-878.641,-1.21919e-14,,-1011.63,0,,-1019.55,1.20348e-13,,-50.4151,-50.638,-49.054,
36,0.005,3.23135,-0.00497987,-0.000448197,boundary,,0.519816,0.517256,0.523189,,-875.104,-78.7608,,-1007.56,-90.6817,,-1015.45,-91.3918,,-50.4507,-50.6621,-49.0772,
37,0.005,3.32111,-0.00491965,-0.000892784,boundary,,0.519816,0.517256,0.523189,,-864.521,-156.887,,-995.372,-180.633,,-1003.17,-182.048,,-50.5561,-50.7336,-49.146,
38,0.005,3.41087,-0.00481981,-0.00133018,boundary,,0.519816,0.517256,0.523189,,-846.977,-233.751,,-975.173,-269.131,,-982.809,-271.238,,-50.7281,-50.8503,-49.2581,
39,0.005,3.50063,-0.00468117,-0.00175687,boundary,,0.519816,0.517256,0.523189,,-822.614,-308.732,,-947.122,-355.461,,-954.539,-358.244,,-50.9611,-51.0084,-49.4101,
40,0.005,3.59039,-0.00450484,-0.00216942,boundary,,0.519816,0.517256,0.523189,,-791.628,-381.228,,-911.446,-438.929,,-918.583,-442.366,,-51.2476,-51.2028,-49.597,
41,0.005,3.68015,-0.00429224,-0.0025645,boundary,,0.519816,0.517256,0.523189,,-754.268,-450.654,,-868.432,-518.864,,-875.232,-522.927,,-51.5784,-51.4272,-49.8128,
42,0.005,3.76991,-0.00404508,-0.00293893,boundary,,0.519816,0.517256,0.523189,,-710.836,-516.452,,-818.425,-594.621,,-824.834,-599.277,,-51.9428,-51.6745,-50.0505,
43,0.005,3.85967,-0.00376536,-0.00328969,boundary,,0.519816,0.517256,0.523189,,-661.68,-578.092,,-761.829,-665.59,,-767.794,-670.802,,-52.3293,-51.9367,-50.3026,
44,0.005,3.94943,-0.00345531,-0.00361397,boundary,,0.519816,0.517256,0.523189,,-607.196,-635.077,,-699.099,-731.2,,-704.573,-736.926,,-52.7253,-52.2053,-50.5609,
45,0.005,4.03919,-0.00311745,-0.00390916,boundary,,0.519816,0.517256,0.523189,,-547.824,-686.949,,-630.74,-790.923,,-635.679,-797.117,,-53.1181,-52.4718,-50.8171,
46,0.005,4.12895,-0.00275448,-0.00417287,boundary,,0.519816,0.517256,0.523189,,-484.041,-733.29,,-557.303,-844.279,,-561.667,-850.889,,-53.495,-52.7276,-51.063,
47,0.005,4.21871,-0.00236934,-0.00440298,boundary,,0.519816,0.517256,0.523189,,-416.361,-773.727,,-479.379,-890.836,,-483.133,-897.811,,-53.8441,-52.9644,-51.2907,
48,0.005,4.30847,-0.00196513,-0.00459764,boundary,,0.519816,0.517256,0.523189,,-345.328,-807.935,,-397.596,-930.221,,-400.709,-937.505,,-54.154,-53.1746,-51.4929,
49,0.005,4.39823,-0.00154508,-0.00475528,boundary,,0.519816,0.517256,0.523189,,-271.515,-835.637,,-312.611,-962.116,,-315.058,-969.65,,-54.4148,-53.3516,-51.663,
50,0.005,4.48799,-0.0011126,-0.00487464,boundary,,0.519816,0.517256,0.523189,,-195.516,-856.612,,-225.109,-986.265,,-226.871,-993.988,,-54.6181,-53.4895,-51.7956,
51,0.005,4.57775,-0.000671166,-0.00495475,boundary,,0.519816,0.517256,0.523189,,-117.943,-870.689,,-135.794,-1002.47,,-136.858,-1010.32,,-54.7573,-53.584,-51.8864,
52,0.005,4.66751,-0.000224324,-0.00499497,boundary,,0.519816,0.517256,0.523189,,-39.4201,-877.756,,-45.3866,-1010.61,,-45.742,-1018.52,,-54.8281,-53.632,-51.9326,
53,0.005,4.75727,0.000224324,-0.00499497,boundary,,0.519816,0.517256,0.523189,,39.4201,-877.756,,45.3866,-1010.61,,45.742,-1018.52,,-54.8281,-53.632,-51.9326,
54,0.005,4.84703,0.000671166,-0.00495475,boundary,,0.519816,0.517256,0.523189,,117.943,-870.689,,135.794,-1002.47,,136.858,-1010.32,,-54.7573,-53.584,-51.8864,
55,0.005,4.93679,0.0011126,-0.00487464,boundary,,0.519816,0.517256,0.523189,,195.516,-856.612,,225.109,-986.265,,226.871,-993.988,,-54.6181,-53.4895,-51.7956,
56,0.005,5.02655,0.00154508,-0.00475528,boundary,,0.519816,0.517256,0.523189,,271.515,-835.637,,312.611,-962.116,,315.058,-969.65,,-54.4148,-53.3516,-51.663,
57,0.005,5.11631,0.00196513,-0.00459764,boundary,,0.519816,0.517256,0.523189,,345.328,-807.935,,397.596,-930.221,,400.709,-937.505,,-54.154,-53.1746,-51.4929,
58,0.005,5.20607,0.00236934,-0.00440298,boundary,,0.519816,0.517256,0.523189,,416.361,-773.727,,479.379,-890.836,,483.133,-897.811,,-53.8441,-52.9644,-51.2907,
59,0.005,5.29583,0.00275448,-0.00417287,boundary,,0.519816,0.517256,0.523189,,484.041,-733.29,,557.303,-844.279,,561.667,-850.889,,-53.495,-52.7276,-51.063,
60,0.005,5.38559,0.00311745,-0.00390916,boundary,,0.519816,0.517256,0.523189,,547.824,-686.949,,630.74,-790.923,,635.679,-797.117,,-53.1181,-52.4718,-50.8171,
61,0.005,5.47535,0.00345531,-0.00361397,boundary,,0.519816,0.517256,0.523189,,607.196,-635.077,,699.099,-731.2,,704.573,-736.926,,-52.7253,-52.2053,-50.5609,
62,0.005,5.56511,0.00376536,-0.00328969,boundary,,0.519816,0.517256,0.523189,,661.68,-578.092,,761.829,-665.59,,767.794,-670.802,,-52.3293,-51.9367,-50.3026,
63,0.005,5.65487,0.00404508,-0.00293893,boundary,,0.519816,0.517256,0.523189,,710.836,-516.452,,818.425,-594.621,,824.834,-599.277,,-51.9428,-51.6745,-50.0505,
64,0.005,5.74463,0.00429224,-0.0025645,boundary,,0.519816,0.517256,0.523189,,754.268,-450.654,,868.432,-518.864,,875.232,-522.927,,-51.5784,-51.4272,-49.8128,
65,0.005,5.83439,0.00450484,-0.00216942,boundary,,0.519816,0.517256,0.523189,,791.628,-381.228,,911.446,-438.929,,918.583,-442.366,,-51.2476,-51.2028,-49.597,
66,0.005,5.92415,0.00468117,-0.00175687,boundary,,0.519816,0.517256,0.523189,,822.614,-308.732,,947.122,-355.461,,954.539,-358.244,,-50.9611,-51.0084,-49.4101,
67,0.005,6.01391,0.00481981,-0.00133018,boundary,,0.519816,0.517256,0.523189,,846.977,-233.751,,975.173,-269.131,,982.809,-271.238,,-50.7281,-50.8503,-49.2581,
68,0.005,6.10367,0.00491965,-0.000892784,boundary,,0.519816,0.517256,0.523189,,864.521,-156.887,,995.372,-180.633,,1003.17,-182.048,,-50.5561,-50.7336,-49.146,
69,0.005,6.19343,0.00497987,-0.000448197,boundary,,0.519816,0.517256,0.523189,,875.104,-78.7608,,1007.56,-90.6817,,1015.45,-91.3918,,-50.4507,-50.6621,-49.0772,
70,0.00544721,0,0.00544721,0,fluid,,0.781885,0.819082,0.833885,,470.256,3.38793e-13,,512.221,5.48894e-13,,518.443,8.33111e-13,,-57.6437,-60.9384,-62.4243,
71,0.00544721,0.0897598,0.00542528,0.000488284,fluid,,0.781885,0.819082,0.833885,,468.363,42.1535,,510.159,45.9152,,516.356,46.4729,,-57.8335,-61.1182,-62.6019,
72,0.00544721,0.17952,0.00535967,0.000972638,fluid,,0.781885,0.819082,0.833885,,462.699,83.9675,,503.99,91.4607,,510.111,92.5716,,-58.3966,-61.6517,-63.1289,
73,0.00544721,0.269279,0.00525091,0.00144916,fluid,,0.781885,0.819082,0.833885,,453.31,125.106,,493.762,136.27,,499.76,137.925,,-59.315,-62.5219,-63.9884,
74,0.00544721,0.359039,0.00509987,0.00191401,fluid,,0.781885,0.819082,0.833885,,440.27,165.236,,479.559,179.982,,485.384,182.168,,-60.5592,-63.7007,-65.1528,
75,0.00544721,0.448799,0.00490777,0.00236346,fluid,,0.781885,0.819082,0.833885,,423.686,204.037,,461.495,222.245,,467.101,224.944,,-62.0891,-65.1503,-66.5846,
76,0.00544721,0.538559,0.00467615,0.00279387,fluid,,0.781885,0.819082,0.833885,,403.691,241.194,,439.716,262.718,,445.057,265.909,,-63.8557,-66.8241,-68.2379,
77,0.00544721,0.628319,0.00440689,0.00320179,fluid,,0.781885,0.819082,0.833885,,380.445,276.41,,414.396,301.076,,419.429,304.733,,-65.802,-68.6682,-70.0594,
78,0.00544721,0.718078,0.00410214,0.00358393,fluid,,0.781885,0.819082,0.833885,,354.137,309.4,,385.739,337.01,,390.425,341.104,,-67.8657,-70.6235,-71.9907,
79,0.00544721,0.807838,0.00376437,0.00393722,fluid,,0.781885,0.819082,0.833885,,324.977,339.899,,353.977,370.231,,358.277,374.728,,-69.9803,-72.627,-73.9697,
80,0.00544721,0.897598,0.00339628,0.0042588,fluid,,0.781885,0.819082,0.833885,,293.2,367.661,,319.365,400.471,,323.244,405.335,,-72.0778,-74.6143,-75.9327,
81,0.00544721,0.987358,0.00300085,0.0045461,fluid,,0.781885,0.819082,0.833885,,259.063,392.463,,282.181,427.486,,285.609,432.679,,-74.0909,-76.5217,-77.8167,
82,0.00544721,1.07712,0.00258126,0.00479679,fluid,,0.781885,0.819082,0.833885,,222.84,414.106,,242.726,451.06,,245.674,456.539,,-75.9549,-78.2878,-79.5611,
83,0.00544721,1.16688,0.00214089,0.00500886,fluid,,0.781885,0.819082,0.833885,,184.823,432.414,,201.316,471.002,,203.761,476.723,,-77.6098,-79.8558,-81.1099,
84,0.00544721,1.25664,0.00168328,0.00518061,fluid,,0.781885,0.819082,0.833885,,145.317,447.24,,158.285,487.151,,160.208,493.069,,-79.0025,-81.1753,-82.4133,
85,0.00544721,1.3464,0.00121212,0.00531064,fluid,,0.781885,0.819082,0.833885,,104.642,458.466,,113.98,499.379,,115.364,505.445,,-80.0881,-82.2039,-83.4293,
86,0.00544721,1.43616,0.000731197,0.00539792,fluid,,0.781885,0.819082,0.833885,,63.1241,466.001,,68.7571,507.586,,69.5923,513.751,,-80.8319,-82.9086,-84.1254,
87,0.00544721,1.52592,0.000244388,0.00544173,fluid,,0.781885,0.819082,0.833885,,21.098,469.783,,22.9807,511.706,,23.2599,517.921,,-81.2098,-83.2667,-84.4791,
88,0.00544721,1.61568,-0.000244388,0.00544173,fluid,,0.781885,0.819082,0.833885,,-21.098,469.783,,-22.9807,511.706,,-23.2599,517.921,,-81.2098,-83.2667,-84.4791,
89,0.00544721,1.70544,-0.000731197,0.00539792,fluid,,0.781885,0.819082,0.833885,,-63.1241,466.001,,-68.7571,507.586,,-69.5923,513.751,,-80.8319,-82.9086,-84.1254,
90,0.00544721,1.7952,-0.00121212,0.00531064,fluid,,0.781885,0.819082,0.833885,,-104.642,458.466,,-113.98,499.379,,-115.364,505.445,,-80.0881,-82.2039,-83.4293,
