time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
0.26,784,17.9487,2.57814,1.49403,-1.30081,1002.5,19782.8,4.81389,6.56862,5.91332,-3.24138
0.27,784,17.964,2.56497,1.55339,-1.33518,1002.64,20871.2,4.9748,6.14095,6.13358,-3.66905
0.28,784,17.9798,2.55142,1.61913,-1.3744,1002.76,21813.7,5.60169,6.03276,6.81159,-3.77724
0.29,784,17.9964,2.53748,1.69174,-1.41374,1002.89,22845.4,6.35832,5.77923,7.62412,-4.03077
0.3,784,18.0137,2.52315,1.76875,-1.45395,1002.78,21985.4,6.23019,6.01029,7.4473,-3.79971
0.31,784,18.0317,2.50842,1.8395,-1.49073,1002.64,20909.2,5.46704,6.28439,6.62356,-3.52561
0.32,784,18.0504,2.49334,1.90104,-1.52472,1002.6,20577.8,4.90286,6.45874,6.03992,-3.35126
0.33,784,18.0697,2.47793,1.95899,-1.55815,1002.59,20523.5,4.50894,6.47337,5.6418,-3.33663
0.34,784,18.0896,2.46218,2.01574,-1.59191,1002.69,21243.1,4.59153,6.48084,5.76271,-3.32916
0.35,784,18.11,2.44609,2.07539,-1.62605,1002.78,21980.3,4.95517,6.3493,6.16551,-3.4607
0.36,784,18.1311,2.42965,2.13826,-1.66071,1002.77,21917.8,5.02182,6.48223,6.22733,-3.32777
0.37,784,18.1528,2.41288,2.19969,-1.69352,1002.73,21587.7,4.81855,6.62626,6.00453,-3.18374
0.38,784,18.1751,2.39579,2.25785,-1.72422,1002.71,21440.1,4.59787,6.72541,5.77432,-3.08459
0.39,784,18.198,2.3784,2.31426,-1.75426,1002.7,21323.9,4.3771,6.92503,5.54573,-2.88497
0.4,784,18.2214,2.36071,2.3699,-1.78209,1002.81,22203.5,4.48412,6.85129,5.69925,-2.95871
0.41,784,18.2454,2.34275,2.42884,-1.81115,1002.92,23117.4,4.85771,7.01735,6.12105,-2.79265
0.42,784,18.27,2.3245,2.49264,-1.83767,1003.08,24417.6,5.2923,6.98162,6.62468,-2.82838
0.43,784,18.2952,2.30599,2.56125,-1.86433,1003.22,25488.5,5.69152,7.3922,7.08023,-2.4178
0.44,784,18.3212,2.28723,2.63397,-1.88559,1003.42,27147.3,6.11153,7.42938,7.58822,-2.38062
0.45,784,18.3479,2.26827,2.71146,-1.90639,1003.59,28476.7,6.34253,8.11799,7.88902,-1.69201
0.46,784,18.3755,2.24913,2.79151,-1.91927,1003.86,30671.6,6.54992,8.05297,8.21265,-1.75703
0.47,784,18.4038,2.22986,2.8741,-1.93323,1004.04,32060.4,6.51375,8.86419,8.2488,-0.94581
0.48,784,18.4329,2.2105,2.95523,-1.93819,1004.19,33338.2,6.15004,8.59692,7.95111,-1.21308
0.49,784,18.4629,2.19107,3.03106,-1.94666,1004.14,32877.8,5.35005,9.4116,7.12347,-0.398398
0.5,784,18.4935,2.1716,3.09621,-1.94659,1003.98,31634.4,4.34955,8.71039,6.05333,-1.09961
0.51,784,18.5248,2.15208,3.14914,-1.9552,1003.56,28202.6,2.97942,9.24903,4.49645,-0.56097
0.52,784,18.5564,2.13251,3.18614,-1.95868,1003.14,24899.1,2.0125,7.83684,3.35009,-1.97316
0.53,784,18.5884,2.11283,3.21288,-1.97813,1002.52,19889.2,0.976827,7.97391,2.04412,-1.83609
0.54,784,18.6207,2.09296,3.22851,-1.99568,1002.16,17026.4,0.821656,6.10595,1.73407,-3.70405
0.55,784,18.653,2.07281,3.24388,-2.03212,1001.7,13394.2,0.705209,6.38419,1.42206,-3.42581
0.56,784,18.6855,2.05233,3.25889,-2.06305,1001.79,14141.4,1.54776,4.83032,2.30322,-4.97968
0.57,784,18.7183,2.03147,3.2855,-2.10736,1001.87,14780.6,2.29533,6.16653,3.08349,-3.64347
0.58,784,18.7513,2.01025,3.32191,-2.13388,1002.63,20841.2,3.70357,5.46548,4.8121,-4.34452
0.59,784,18.7848,1.98873,3.37711,-2.16513,1003.32,26319.4,4.8343,8.15032,6.23076,-1.65968
0.6,784,18.8189,1.96705,3.44654,-2.1659,1004.47,35549.4,6.15646,7.98403,8.03708,-1.82597
0.61,784,18.8538,1.94535,3.53309,-2.16831,1005.33,42532.9,6.94645,11.3498,9.19042,1.53983
0.62,784,18.8896,1.9238,3.6288,-2.13555,1006.25,49975.1,7.58439,10.916,10.2136,1.10601
0.63,784,18.9264,1.90255,3.73227,-2.11025,1006.7,53644.4,7.56684,13.8584,10.3824,4.04836
0.64,784,18.9642,1.88169,3.83522,-2.05712,1006.94,55613.3,7.74047,12.0671,10.6528,2.25708
0.65,784,19.0031,1.86126,3.93993,-2.0274,1006.7,53656.1,7.44118,13.5493,10.2459,3.73932
0.66,784,19.043,1.84119,4.04002,-1.98483,1006.3,50355.7,7.70816,10.2868,10.3359,0.476801
0.67,784,19.0839,1.82137,4.14097,-1.9782,1005.57,44411.4,7.49088,10.809,9.80517,0.998994
0.68,784,19.1258,1.80165,4.23548,-1.96487,1004.94,39343.2,7.41216,7.35337,9.45913,-2.45663
0.69,784,19.1686,1.78189,4.32511,-1.98532,1004.2,33393.7,6.64258,8.42339,8.37739,-1.38661
0.7,784,19.2122,1.762,4.40177,-1.99117,1003.81,30252,5.57228,5.67147,7.14093,-4.13853
0.71,784,19.2566,1.74191,4.46463,-2.02283,1003.45,27331.6,3.97243,7.85996,5.3869,-1.95004
0.72,784,19.3015,1.72163,4.50958,-2.02952,1003.44,27245.8,2.49663,5.51658,3.90338,-4.29342
0.73,784,19.3467,1.70116,4.5411,-2.05984,1003.47,27509.7,1.04704,8.22792,2.46405,-1.58208
0.74,784,19.3923,1.68053,4.56099,-2.06168,1003.67,29089.7,0.498824,5.75588,1.99341,-4.05412
0.75,784,19.438,1.65975,4.57987,-2.08976,1003.9,30947.7,0.296092,8.42668,1.88204,-1.38332
0.76,784,19.4839,1.63883,4.60084,-2.0898,1004.08,32394.5,1.07197,5.90445,2.72785,-3.90555
0.77,784,19.53,1.61778,4.63263,-2.11609,1004.36,34688.4,1.88479,8.65145,3.65323,-1.15855
0.78,784,19.5765,1.59661,4.67433,-2.11314,1004.44,35313.9,3.08782,6.27357,4.88374,-3.53643
0.79,784,19.6236,1.57534,4.72754,-2.13473,1004.77,38007,3.7503,9.21167,5.67791,-0.598333
0.8,784,19.6711,1.55402,4.78648,-2.12556,1004.8,38225.5,4.24196,6.82694,6.17591,-2.98306
0.81,784,19.7193,1.53266,4.84777,-2.14135,1005.27,42025.5,3.85185,9.80853,5.97186,-0.00146965
0.82,784,19.7681,1.5113,4.90459,-2.12599,1005.33,42513.8,3.5341,7.45718,5.67333,-2.35282
0.83,784,19.8174,1.48997,4.95716,-2.13449,1006,47936.4,2.39105,10.669,4.79553,0.859042
0.84,784,19.8672,1.46873,5.00068,-2.10843,1006.07,48553.6,2.13678,8.92478,4.56593,-0.88522
0.85,784,19.9174,1.44766,5.04281,-2.09917,1006.87,55061.2,1.10882,12.7518,3.85443,2.94176
0.86,784,19.968,1.42688,5.07858,-2.04965,1006.86,54965.9,1.31087,11.8158,4.04481,2.00583
0.87,784,20.019,1.40655,5.11773,-2.01079,1007.66,61532.7,0.739448,15.6648,3.78979,5.8548
0.88,784,20.0704,1.38679,5.1554,-1.93492,1007.44,59668.1,1.47587,14.6747,4.42687,4.8647
0.89,784,20.1221,1.36773,5.20169,-1.87396,1008.06,64830.2,1.67715,17.0784,4.87321,7.2684
0.9,784,20.1744,1.34938,5.25408,-1.79366,1007.42,59510.4,3.33418,15.109,6.26226,5.29901
0.91,784,20.2273,1.33171,5.32125,-1.73893,1007.6,60984,4.13137,15.3839,7.12358,5.57394
0.92,784,20.2809,1.3146,5.39466,-1.68481,1006.49,51925.1,5.43514,12.9406,7.97894,3.13064
0.93,784,20.3352,1.2979,5.4708,-1.65653,1006.31,50438.6,4.50686,12.4179,6.97168,2.60793
0.94,784,20.3902,1.28146,5.5284,-1.63116,1005.33,42484.1,2.81172,11.341,4.88423,1.53101
0.95,784,20.4457,1.26524,5.55688,-1.61153,1005.58,44558.1,-1.5937,12.4584,0.573538,2.64835
0.96,784,20.5012,1.24929,5.53723,-1.57401,1005.47,43666.7,-5.66934,13.9999,-3.55098,4.18989
0.97,784,20.5563,1.23381,5.47757,-1.51466,1006.75,54061.8,-10.8195,17.6823,-8.20716,7.87228
0.98,784,20.6106,1.21913,5.37912,-1.41556,1007.29,58465.4,-12.5558,20.6115,-9.73965,10.8015
0.99,784,20.6639,1.20557,5.2797,-1.28974,1008.81,70954.8,-13.0276,23.9944,-9.62382,14.1844
1,784,20.7163,1.19342,5.19564,-1.13849,1008.77,70642.6,-9.44987,25.1406,-6.0695,15.3306
1.01,784,20.768,1.18279,5.15658,-0.988944,1009.05,73004.3,-5.06921,23.9731,-1.58551,14.1631
1.02,784,20.8195,1.17356,5.16256,-0.863193,1007.9,63454.5,-0.47068,22.3003,2.55328,12.4903
1.03,784,20.8713,1.16547,5.2024,-0.764179,1006.83,54709.2,2.57958,16.9195,5.18306,7.10953
1.04,784,20.9236,1.15809,5.25932,-0.72211,1005.35,42658.7,4.38968,14.5637,6.41761,4.75373
1.05,784,20.9765,1.15101,5.31819,-0.701722,1004.02,31941.1,3.66011,9.28162,5.17672,-0.528378
1.06,784,21.0299,1.1439,5.35826,-0.72747,1003.18,25203.4,2.80801,8.75666,4.00266,-1.05334
1.07,784,21.0837,1.13653,5.37995,-0.749227,1002.57,20308.3,-0.702585,6.82755,0.25817,-2.98245
1.08,784,21.1374,1.12888,5.36145,-0.78058,1002.93,23205.1,-3.73261,9.31458,-2.638,-0.495419
1.09,784,21.1908,1.12107,5.31322,-0.779002,1003.6,28562.5,-8.1863,10.8541,-6.84326,1.04411
1.1,784,21.2436,1.11337,5.22857,-0.756301,1004.95,39431.9,-11.1377,15.5053,-9.29064,5.69534
1.11,784,21.2953,1.10614,5.12922,-0.685394,1006.62,52984.3,-12.5682,18.3249,-10.0965,8.51494
1.12,784,21.3462,1.09976,5.03487,-0.587318,1007.8,62631.4,-12.5189,22.7822,-9.60749,12.9722
1.13,784,21.3961,1.09456,4.95584,-0.450654,1009.22,74389.8,-9.29609,23.9739,-5.85106,14.1639
1.14,784,21.4454,1.09076,4.92004,-0.309686,1009.1,73393.7,-7.37062,25.6156,-3.97914,15.8056
1.15,784,21.4945,1.08841,4.90018,-0.163377,1009.29,74981.8,-3.51908,23.0105,-0.0627713,13.2005
1.16,784,21.5435,1.08738,4.91437,-0.050975,1007.95,63870.1,-2.78878,21.308,0.152544,11.498
1.17,784,21.5927,1.08735,4.92329,0.0381159,1007.19,57640.9,-1.12693,16.2418,1.52348,6.43177
1.18,784,21.642,1.08797,4.94172,0.0776797,1005.49,43765.9,-2.01763,14.0614,-0.00639686,4.25137
1.19,784,21.6915,1.08888,4.94127,0.0965739,1004.69,37350.8,-1.79872,9.50647,-0.0848465,-0.303529
1.2,784,21.7409,1.08977,4.93845,0.0753484,1003.43,27204.8,-3.81989,8.6966,-2.57285,-1.1134
1.21,784,21.7901,1.09043,4.9089,0.0518757,1003.29,26039.1,-4.45522,6.46104,-3.26414,-3.34896
1.22,784,21.839,1.09076,4.87285,0.0125172,1002.89,22838.5,-6.61763,7.60746,-5.57487,-2.20254
1.23,784,21.8874,1.09077,4.81357,-0.00969147,1003.59,28472.4,-7.43601,7.81848,-6.13981,-1.99152
1.24,784,21.9353,1.09059,4.75131,-0.0237344,1003.97,31500.2,-8.72316,10.5495,-7.29278,0.739508
1.25,784,21.9824,1.09042,4.6792,-0.00717254,1005.22,41620.1,-8.8517,12.5184,-6.9682,2.70844
1.26,784,22.0289,1.09053,4.61325,0.0327251,1005.82,46492.5,-9.17453,15.754,-7.07622,5.94396
1.27,784,22.0747,1.0912,4.54657,0.106204,1007.02,56307.5,-8.71876,18.5693,-6.18578,8.75925
1.28,784,22.1198,1.09274,4.48876,0.206113,1007.29,58440.5,-8.85675,20.8204,-6.23386,11.0104
1.29,784,22.1644,1.09538,4.4272,0.323255,1007.99,64194.5,-8.96976,22.0821,-6.09642,12.2721
1.3,784,22.2084,1.09923,4.36505,0.447547,1007.73,62072.7,-9.27291,21.9461,-6.49934,12.1361
1.31,784,22.2517,1.1043,4.29547,0.564698,1007.77,62425.2,-10.2041,21.0292,-7.42036,11.2192
1.32,784,22.2943,1.11048,4.21633,0.669944,1007.14,57245,-10.0588,19.2432,-7.5093,9.4332
1.33,784,22.336,1.11763,4.13586,0.755811,1006.53,52297.9,-10.874,17.6209,-8.54777,7.81086
1.34,784,22.3769,1.12555,4.04645,0.826328,1005.88,47001.3,-9.82888,15.6133,-7.74074,5.80332
1.35,784,22.417,1.13408,3.96648,0.876611,1004.87,38784.6,-9.95536,14.1444,-8.23361,4.33438
1.36,784,22.4563,1.14304,3.88295,0.913036,1004.55,36230,-8.21985,12.4329,-6.61381,2.62287
1.37,784,22.4948,1.15227,3.81644,0.931845,1003.52,27890.2,-7.99546,11.0329,-6.75995,1.22286
1.38,784,22.5326,1.16163,3.74788,0.938055,1003.7,29362.1,-6.13777,10.146,-4.83948,0.336022
1.39,784,22.5698,1.17101,3.69807,0.935907,1002.93,23230.8,-6.28254,9.14443,-5.25626,-0.665575
1.4,784,22.6065,1.18032,3.6426,0.925824,1003.57,28322.7,-4.52238,9.43146,-3.27398,-0.37854
1.41,784,22.6428,1.18955,3.60677,0.91972,1003.19,25296.8,-5.15809,9.06979,-4.04444,-0.740206
1.42,784,22.6786,1.19871,3.56137,0.912239,1004.08,32431.2,-3.53198,10.4027,-2.10776,0.592682
1.43,784,22.7141,1.20787,3.53528,0.91893,1004.04,32088.3,-4.66691,10.6246,-3.25989,0.814597
1.44,784,22.7493,1.2171,3.49603,0.928944,1004.89,38969.3,-3.06883,12.3638,-1.36419,2.55377
1.45,784,22.7842,1.22652,3.47629,0.955336,1005,39829.9,-4.43719,12.5228,-2.69775,2.71279
1.46,784,22.8188,1.23621,3.44209,0.982191,1005.55,44260,-2.65515,13.8015,-0.726215,3.99155
1.47,784,22.8531,1.24622,3.42791,1.01908,1005.61,44785.4,-4.15745,13.1288,-2.20868,3.31883
1.48,784,22.8873,1.25657,3.39755,1.04714,1005.74,45839.1,-2.18791,13.7179,-0.19652,3.90791
1.49,784,22.9212,1.26721,3.38664,1.0788,1005.71,45578.4,-4.06255,12.1771,-2.08536,2.36714
1.5,784,22.9549,1.27809,3.35565,1.09398,1005.53,44108.2,-1.9616,12.5842,-0.0506449,2.77418
1.51,784,22.9885,1.28913,3.34496,1.11296,1005.51,44002.4,-4.06256,10.8079,-2.15895,0.997888
1.52,784,23.0218,1.30029,3.31302,1.11442,1005.21,41572.4,-1.86401,11.5744,-0.0675906,1.76441
1.53,784,23.0549,1.31149,3.30288,1.1246,1005.39,42972.9,-3.88192,10.053,-2.02797,0.243003
1.54,784,23.0878,1.32273,3.27307,1.1198,1005.06,40338.2,-2.02113,11.1439,-0.282758,1.33392
1.55,784,23.1204,1.33397,3.26142,1.12688,1005.49,43834.6,-4.00457,9.82706,-2.119,0.0170564
1.56,784,23.1529,1.34522,3.23114,1.12019,1005.08,40518.7,-2.91219,10.9157,-1.17099,1.10565
1.57,784,23.1851,1.35645,3.21094,1.12483,1005.7,45487.6,-4.86779,9.53862,-2.91698,-0.271378
1.58,784,23.2171,1.36766,3.17377,1.11454,1005.12,40770.9,-4.39163,10.4917,-2.64449,0.681681
1.59,784,23.2487,1.37882,3.14108,1.11434,1005.76,45978.2,-5.83356,8.99158,-3.86721,-0.818415
1.6,784,23.2799,1.38989,3.09868,1.09812,1005.03,40040.3,-5.22291,9.92197,-3.51156,0.111966
1.61,784,23.3107,1.40086,3.06301,1.09238,1005.6,44732.4,-5.45457,8.47144,-3.5463,-1.33856
1.62,784,23.3411,1.41169,3.03036,1.07181,1004.87,38771.9,-4.24681,9.49603,-2.59376,-0.313972
1.63,784,23.3713,1.42238,3.00975,1.06361,1005.4,43055.8,-3.31974,8.44352,-1.48739,-1.36648
1.64,784,23.4014,1.43293,3.00201,1.04559,1004.82,38372.4,-1.94596,9.59704,-0.314071,-0.212957
1.65,784,23.4314,1.44337,3.00567,1.04206,1005.36,42784,-0.8183,9.32054,0.997883,-0.489461
1.66,784,23.4615,1.45377,3.02156,1.0372,1005,39871,-0.328798,10.5275,1.36216,0.717516
1.67,784,23.4918,1.46418,3.03833,1.04688,1005.58,44562.6,0.0076679,11.0341,1.89407,1.2241
1.68,784,23.5223,1.47472,3.05836,1.06241,1005.34,42603.3,-1.09973,12.0131,0.701832,2.20306
1.69,784,23.5529,1.48547,3.06382,1.08822,1005.86,46813.4,-1.65505,12.7336,0.320951,2.92356
1.7,784,23.5836,1.49651,3.06434,1.12065,1005.54,44199.4,-4.28629,13.1426,-2.42245,3.33263
1.71,784,23.6141,1.50789,3.03706,1.15595,1005.92,47271.2,-4.97032,13.4664,-2.98027,3.65644
1.72,784,23.6443,1.51963,3.00642,1.19293,1005.34,42593.5,-7.97539,13.0767,-6.18353,3.26671
1.73,784,23.6741,1.53172,2.94674,1.22465,1005.61,44737.4,-7.47028,12.8459,-5.5911,3.03588
1.74,784,23.7033,1.54412,2.89723,1.25375,1004.72,37557.4,-9.73695,11.9699,-8.15991,2.15986
1.75,784,23.7319,1.55676,2.82531,1.27433,1005.05,40203.4,-7.76462,11.7802,-6.07905,1.9702
1.76,784,23.7598,1.5696,2.77687,1.29412,1003.97,31567.6,-9.45603,10.7575,-8.13268,0.947476
1.77,784,23.7873,1.58259,2.70837,1.30494,1004.6,36573.9,-7.05226,11.0884,-5.52175,1.27837
1.78,784,23.8141,1.59572,2.6653,1.32104,1003.6,28589.5,-9.36231,10.2121,-8.1661,0.402068
1.79,784,23.8404,1.60896,2.59416,1.33004,1004.66,37053,-7.59792,11.3104,-6.05092,1.50037
1.8,784,23.8661,1.62236,2.54241,1.35265,1003.92,31107.6,-11.0279,11.1941,-9.72959,1.38407
1.81,784,23.891,1.63599,2.45264,1.37545,1005.28,42094.8,-9.93957,13.0455,-8.18687,3.23548
1.82,784,23.9152,1.64994,2.37722,1.41764,1004.72,37573,-14.2625,13.6879,-12.6988,3.87795
1.83,784,23.9383,1.66434,2.25687,1.4642,1006.07,48506.8,-13.2766,15.1501,-11.2625,5.3401
1.84,784,23.9603,1.67926,2.15162,1.52212,1005.48,43741.4,-17.7481,15.5456,-15.9325,5.73558
1.85,784,23.9811,1.69477,2.00281,1.57928,1006.53,52243.3,-15.8005,15.3354,-13.6361,5.52538
1.86,784,24.0005,1.71082,1.87947,1.63032,1005.74,45852.5,-19.2199,15.1882,-17.3203,5.3782
1.87,784,24.0185,1.72738,1.72357,1.67736,1006.32,50566.9,-15.761,13.7201,-13.6689,3.91007
1.88,784,24.0351,1.74431,1.60599,1.70745,1005.34,42552.7,-17.7501,13.3416,-15.9891,3.53159
1.89,784,24.0504,1.76153,1.46799,1.73316,1005.43,43330.9,-13.2942,11.3445,-11.5023,1.53454
1.9,784,24.0646,1.77891,1.37428,1.73767,1004.45,35426.4,-14.4715,11.0562,-13.0059,1.24623
1.91,784,24.0778,1.79631,1.26613,1.73956,1004.25,33821.8,-9.98982,8.90623,-8.59108,-0.903775
1.92,784,24.0901,1.81362,1.19962,1.71962,1003.61,28605.1,-11.2561,9.10555,-10.0729,-0.704454
1.93,784,24.1016,1.83075,1.11774,1.70262,1003.38,26776.6,-7.41259,7.10506,-6.30534,-2.70494
1.94,784,24.1125,1.84761,1.07003,1.66578,1003.24,25639,-9.27424,7.93918,-8.21436,-1.87082
1.95,784,24.1229,1.86415,1.00249,1.63869,1003.07,24334.5,-6.29858,6.2678,-5.29289,-3.5422
1.96,784,24.1327,1.88033,0.961066,1.59528,1003.37,26726,-8.48347,7.71546,-7.37973,-2.09454
1.97,784,24.142,1.89615,0.898141,1.56762,1003.16,25023.7,-6.20655,6.3693,-5.17329,-3.4407
1.98,784,24.1507,1.91164,0.855335,1.5266,1003.71,29424.1,-8.2064,8.07943,-6.99254,-1.73057
1.99,784,24.1589,1.9268,0.794535,1.50355,1003.29,26089,-6.1693,6.91894,-5.09295,-2.89106
2,784,24.1667,1.94167,0.752084,1.46885,1003.92,31168.4,-7.50197,8.43672,-6.21728,-1.37328
2.01,784,24.1739,1.95627,0.698708,1.45041,1003.23,25600,-5.4291,7.50038,-4.37352,-2.30962
2.02,784,24.1807,1.97065,0.663414,1.42299,1003.87,30717.4,-6.18982,8.52591,-4.92438,-1.28409
2.03,784,24.1871,1.9848,0.622423,1.40699,1002.93,23206.5,-4.1545,7.91336,-3.19785,-1.89664
2.04,784,24.1932,1.99877,0.598216,1.38555,1003.59,28448.8,-4.75486,8.39007,-3.58316,-1.41993
2.05,784,24.199,2.01255,0.569722,1.3702,1002.54,20098.9,-2.86401,8.19749,-2.03555,-1.61251
2.06,784,24.2047,2.02617,0.556475,1.35405,1003.28,26028.1,-3.6409,8.37094,-2.56908,-1.43906
2.07,784,24.2101,2.03964,0.537888,1.34092,1002.31,18229.7,-1.81391,8.66939,-1.06266,-1.14061
2.08,784,24.2155,2.053,0.534098,1.33191,1003.17,25116.2,-2.95474,8.66655,-1.92082,-1.14345
2.09,784,24.2207,2.06627,0.52168,1.32367,1002.35,18589.7,-1.25487,9.34176,-0.489162,-0.468239
2.1,784,24.2259,2.0795,0.522826,1.32301,1003.28,25995.4,-2.79609,9.16629,-1.72656,-0.643715
2.11,784,24.2311,2.09271,0.511464,1.32102,1002.6,20568.1,-1.31853,10.0861,-0.471902,0.276131
2.12,784,24.2362,2.10595,0.511963,1.32895,1003.5,27738.9,-3.0164,9.77743,-1.87586,-0.032566
2.13,784,24.2413,2.11926,0.498571,1.33402,1002.89,22843.5,-1.65896,10.8774,-0.719331,1.06741
2.14,784,24.2462,2.13267,0.496321,1.35047,1003.67,29128.8,-3.25431,10.4098,-2.05733,0.59981
2.15,784,24.2511,2.14622,0.480878,1.36186,1003.06,24257.2,-1.94508,11.4885,-0.94788,1.67854
2.16,784,24.2559,2.15994,0.476136,1.38377,1003.69,29292.9,-3.35787,10.7677,-2.15465,0.9577
2.17,784,24.2605,2.17384,0.459385,1.39742,1003.06,24241.9,-2.10875,11.5666,-1.11257,1.75658
2.18,784,24.2651,2.18792,0.452784,1.41841,1003.54,28061.8,-3.32478,10.609,-2.17238,0.798974
2.19,784,24.2695,2.20215,0.435738,1.42871,1002.91,23022.6,-2.09518,11.058,-1.14931,1.24805
2.2,784,24.2739,2.21651,0.428904,1.44302,1003.28,26024.1,-3.11604,10.052,-2.04745,0.241954
2.21,784,24.2781,2.23095,0.413396,1.44657,1002.71,21472,-1.85109,10.2769,-0.969059,0.466934
2.22,784,24.2822,2.24544,0.408646,1.45223,1003.06,24205.7,-2.76268,9.45918,-1.76886,-0.350823
2.23,784,24.2862,2.25995,0.396134,1.44935,1002.62,20686.3,-1.50984,9.59432,-0.660288,-0.215681
2.24,784,24.2901,2.27444,0.394414,1.44796,1002.98,23595.1,-2.45357,9.14626,-1.48507,-0.663741
2.25,784,24.294,2.28888,0.384545,1.44198,1002.71,21446.1,-1.30896,9.28946,-0.428572,-0.52054
2.26,784,24.2978,2.30328,0.384661,1.43763,1003.11,24642.4,-2.36653,9.26686,-1.3555,-0.543144
2.27,784,24.3016,2.31763,0.37548,1.43293,1003,23726.1,-1.40262,9.41357,-0.429221,-0.39643
2.28,784,24.3054,2.33194,0.37483,1.42957,1003.4,26930.7,-2.52668,9.68402,-1.42242,-0.125981
2.29,784,24.3091,2.34623,0.364083,1.42837,1003.36,26656.4,-1.77242,9.67904,-0.679528,-0.130957
2.3,784,24.3127,2.36051,0.360053,1.42648,1003.7,29343.1,-2.8237,10.0013,-1.62124,0.191336
2.31,784,24.3162,2.37478,0.346293,1.42691,1003.65,28971.5,-2.26839,9.67331,-1.08127,-0.136691
2.32,784,24.3196,2.38903,0.337463,1.42315,1003.86,30631.3,-3.09276,9.8826,-1.83807,0.0725964
2.33,784,24.3229,2.40326,0.320711,1.4206,1003.73,29606.8,-2.66572,9.19666,-1.453,-0.613339
2.34,784,24.3261,2.41742,0.307824,1.41039,1003.78,30024.4,-3.13332,9.2551,-1.90373,-0.554898
2.35,784,24.329,2.43148,0.290159,1.4002,1003.56,28256.4,-2.71823,8.30292,-1.56093,-1.50708
2.36,784,24.3319,2.44539,0.276363,1.38003,1003.49,27691.2,-2.81567,8.27849,-1.68157,-1.53151
2.37,784,24.3346,2.4591,0.261128,1.35957,1003.24,25672.5,-2.34697,7.24497,-1.29539,-2.56503
2.38,784,24.3371,2.47255,0.250353,1.32889,1003.13,24783.6,-2.22893,7.29941,-1.21376,-2.51059
2.39,784,24.3396,2.4857,0.240123,1.29927,1002.95,23337.3,-1.72636,6.40798,-0.770354,-3.40202
