h/dp :,2
L2norm Pressure,KE,dp,Nparticles
21642.2,7.29456e+06,0.5,640

t,10
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.25,-0.25,,1007.52,0,60385.9,,0,0,0,,0,0,239.74,-9.81,boundary
1,0.75,-0.25,,1007.35,0,58946.6,,0,0,0,,0,0,78.0223,-9.81,boundary
2,1.25,-0.25,,1006.91,0,55385.5,,0,0,0,,0,0,44.0042,-9.81,boundary
3,1.75,-0.25,,1006.43,0,51459.3,,0,0,0,,0,0,29.2174,-9.81,boundary
4,2.25,-0.25,,1006.1,0,48724.6,,0,0,0,,0,0,21.5242,-9.81,boundary
5,2.75,-0.25,,1005.97,0,47708,,0,0,0,,0,0,17.2454,-9.81,boundary
6,3.25,-0.25,,1006.07,0,48495.6,,0,0,0,,0,0,14.8317,-9.81,boundary
7,3.75,-0.25,,1006.3,0,50401.5,,0,0,0,,0,0,13.3562,-9.81,boundary
8,4.25,-0.25,,1006.54,0,52339.2,,0,0,0,,0,0,12.2351,-9.81,boundary
9,4.75,-0.25,,1006.71,0,53708.1,,0,0,0,,0,0,11.2316,-9.81,boundary
10,5.25,-0.25,,1006.82,0,54628,,0,0,0,,0,0,10.3348,-9.81,boundary
11,5.75,-0.25,,1006.92,0,55414.1,,0,0,0,,0,0,9.57104,-9.81,boundary
12,6.25,-0.25,,1006.99,0,56016.2,,0,0,0,,0,0,8.90038,-9.81,boundary
13,6.75,-0.25,,1007.02,0,56238.6,,0,0,0,,0,0,8.27359,-9.81,boundary
14,7.25,-0.25,,1007,0,56085.7,,0,0,0,,0,0,7.68219,-9.81,boundary
15,7.75,-0.25,,1006.97,0,55821.2,,0,0,0,,0,0,7.15291,-9.81,boundary
16,8.25,-0.25,,1006.94,0,55621.2,,0,0,0,,0,0,6.69549,-9.81,boundary
17,8.75,-0.25,,1006.91,0,55395.8,,0,0,0,,0,0,6.28748,-9.81,boundary
18,9.25,-0.25,,1006.89,0,55164.1,,0,0,0,,0,0,5.92291,-9.81,boundary
19,9.75,-0.25,,1006.9,0,55294.4,,0,0,0,,0,0,5.63235,-9.81,boundary
20,10.25,-0.25,,1007,0,56087.1,,0,0,0,,0,0,5.43389,-9.81,boundary
21,10.75,-0.25,,1007.17,0,57520.7,,0,0,0,,0,0,5.31266,-9.81,boundary
22,11.25,-0.25,,1007.39,0,59293.9,,0,0,0,,0,0,5.23191,-9.81,boundary
23,11.75,-0.25,,1007.57,0,60811,,0,0,0,,0,0,5.1365,-9.81,boundary
24,12.25,-0.25,,1007.7,0,61830.9,,0,0,0,,0,0,5.00886,-9.81,boundary
25,12.75,-0.25,,1007.77,0,62451.3,,0,0,0,,0,0,4.86036,-9.81,boundary
26,13.25,-0.25,,1007.79,0,62551.7,,0,0,0,,0,0,4.68441,-9.81,boundary
27,13.75,-0.25,,1007.73,0,62081.9,,0,0,0,,0,0,4.48042,-9.81,boundary
28,14.25,-0.25,,1007.62,0,61225.4,,0,0,0,,0,0,4.26401,-9.81,boundary
29,14.75,-0.25,,1007.51,0,60268.4,,0,0,0,,0,0,4.05554,-9.81,boundary
30,15.25,-0.25,,1007.41,0,59458.3,,0,0,0,,0,0,3.87023,-9.81,boundary
31,15.75,-0.25,,1007.33,0,58807.1,,0,0,0,,0,0,3.70661,-9.81,boundary
32,16.25,-0.25,,1007.26,0,58271.5,,0,0,0,,0,0,3.56007,-9.81,boundary
33,16.75,-0.25,,1007.19,0,57671,,0,0,0,,0,0,3.41846,-9.81,boundary
34,17.25,-0.25,,1007.11,0,57002.8,,0,0,0,,0,0,3.28118,-9.81,boundary
35,17.75,-0.25,,1007.03,0,56353.6,,0,0,0,,0,0,3.15268,-9.81,boundary
36,18.25,-0.25,,1006.95,0,55690.3,,0,0,0,,0,0,3.03046,-9.81,boundary
37,18.75,-0.25,,1006.87,0,55013.6,,0,0,0,,0,0,2.91405,-9.81,boundary
38,19.25,-0.25,,1006.79,0,54352.1,,0,0,0,,0,0,2.80445,-9.81,boundary
39,19.75,-0.25,,1006.7,0,53612.8,,0,0,0,,0,0,2.69652,-9.81,boundary
40,20.25,-0.25,,1006.61,0,52931.4,,0,0,0,,0,0,2.59673,-9.81,boundary
41,20.75,-0.25,,1006.55,0,52396.2,,0,0,0,,0,0,2.5087,-9.81,boundary
42,21.25,-0.25,,1006.48,0,51862.3,,0,0,0,,0,0,2.42486,-9.81,boundary
43,21.75,-0.25,,1006.43,0,51431.4,,0,0,0,,0,0,2.34956,-9.81,boundary
44,22.25,-0.25,,1006.39,0,51092.2,,0,0,0,,0,0,2.28171,-9.81,boundary
45,22.75,-0.25,,1006.34,0,50743.1,,0,0,0,,0,0,2.2164,-9.81,boundary
46,23.25,-0.25,,1006.31,0,50474.9,,0,0,0,,0,0,2.15735,-9.81,boundary
47,23.75,-0.25,,1006.29,0,50334.1,,0,0,0,,0,0,2.10607,-9.81,boundary
48,24.25,-0.25,,1006.28,0,50242.1,,0,0,0,,0,0,2.0589,-9.81,boundary
49,24.75,-0.25,,1006.28,0,50207.6,,0,0,0,,0,0,2.01593,-9.81,boundary
50,25.25,-0.25,,1006.29,0,50315.5,,0,0,0,,0,0,1.98023,-9.81,boundary
51,25.75,-0.25,,1006.32,0,50514.4,,0,0,0,,0,0,1.94941,-9.81,boundary
52,26.25,-0.25,,1006.34,0,50685.2,,0,0,0,,0,0,1.91871,-9.81,boundary
53,0.25,-0.75,,1008.57,0,69013.7,,0,0,0,,0,0,273.709,-9.81,boundary
54,0.75,-0.75,,1008.38,0,67450.1,,0,0,0,,0,0,89.186,-9.81,boundary
55,1.25,-0.75,,1007.94,0,63822.8,,0,0,0,,0,0,50.656,-9.81,boundary
56,1.75,-0.75,,1007.4,0,59351.4,,0,0,0,,0,0,33.6661,-9.81,boundary
57,2.25,-0.75,,1006.97,0,55897.1,,0,0,0,,0,0,24.6711,-9.81,boundary
58,2.75,-0.75,,1006.81,0,54527.9,,0,0,0,,0,0,19.6942,-9.81,boundary
59,3.25,-0.75,,1006.91,0,55397.8,,0,0,0,,0,0,16.9284,-9.81,boundary
60,3.75,-0.75,,1007.17,0,57506.5,,0,0,0,,0,0,15.2259,-9.81,boundary
61,4.25,-0.75,,1007.42,0,59507.4,,0,0,0,,0,0,13.8987,-9.81,boundary
62,4.75,-0.75,,1007.56,0,60660.9,,0,0,0,,0,0,12.6749,-9.81,boundary
63,5.25,-0.75,,1007.64,0,61386.9,,0,0,0,,0,0,11.604,-9.81,boundary
64,5.75,-0.75,,1007.73,0,62090.2,,0,0,0,,0,0,10.7155,-9.81,boundary
65,6.25,-0.75,,1007.8,0,62675.1,,0,0,0,,0,0,9.95039,-9.81,boundary
66,6.75,-0.75,,1007.82,0,62792.3,,0,0,0,,0,0,9.23042,-9.81,boundary
67,7.25,-0.75,,1007.76,0,62360.4,,0,0,0,,0,0,8.53518,-9.81,boundary
68,7.75,-0.75,,1007.69,0,61764.8,,0,0,0,,0,0,7.90883,-9.81,boundary
69,8.25,-0.75,,1007.63,0,61233.6,,0,0,0,,0,0,7.36608,-9.81,boundary
70,8.75,-0.75,,1007.57,0,60790.3,,0,0,0,,0,0,6.89525,-9.81,boundary
71,9.25,-0.75,,1007.53,0,60457,,0,0,0,,0,0,6.48704,-9.81,boundary
72,9.75,-0.75,,1007.55,0,60578.6,,0,0,0,,0,0,6.16666,-9.81,boundary
73,10.25,-0.75,,1007.67,0,61611.9,,0,0,0,,0,0,5.96516,-9.81,boundary
74,10.75,-0.75,,1007.9,0,63518.8,,0,0,0,,0,0,5.86239,-9.81,boundary
75,11.25,-0.75,,1008.17,0,65738.6,,0,0,0,,0,0,5.79606,-9.81,boundary
76,11.75,-0.75,,1008.4,0,67567.5,,0,0,0,,0,0,5.70255,-9.81,boundary
77,12.25,-0.75,,1008.55,0,68849,,0,0,0,,0,0,5.57267,-9.81,boundary
78,12.75,-0.75,,1008.63,0,69531.9,,0,0,0,,0,0,5.4068,-9.81,boundary
79,13.25,-0.75,,1008.64,0,69561.6,,0,0,0,,0,0,5.20498,-9.81,boundary
80,13.75,-0.75,,1008.56,0,68917.1,,0,0,0,,0,0,4.96962,-9.81,boundary
81,14.25,-0.75,,1008.42,0,67796.2,,0,0,0,,0,0,4.71789,-9.81,boundary
82,14.75,-0.75,,1008.27,0,66547.4,,0,0,0,,0,0,4.47468,-9.81,boundary
83,15.25,-0.75,,1008.15,0,65514,,0,0,0,,0,0,4.26129,-9.81,boundary
84,15.75,-0.75,,1008.04,0,64664.4,,0,0,0,,0,0,4.07292,-9.81,boundary
85,16.25,-0.75,,1007.96,0,63941.6,,0,0,0,,0,0,3.90381,-9.81,boundary
86,16.75,-0.75,,1007.87,0,63211.2,,0,0,0,,0,0,3.74435,-9.81,boundary
87,17.25,-0.75,,1007.77,0,62398.5,,0,0,0,,0,0,3.58943,-9.81,boundary
88,17.75,-0.75,,1007.67,0,61612.6,,0,0,0,,0,0,3.44471,-9.81,boundary
89,18.25,-0.75,,1007.58,0,60862.7,,0,0,0,,0,0,3.30985,-9.81,boundary
90,18.75,-0.75,,1007.49,0,60084.9,,0,0,0,,0,0,3.18072,-9.81,boundary
91,19.25,-0.75,,1007.39,0,59288.7,,0,0,0,,0,0,3.05734,-9.81,boundary
92,19.75,-0.75,,1007.29,0,58450.9,,0,0,0,,0,0,2.93813,-9.81,boundary
93,20.25,-0.75,,1007.19,0,57642.3,,0,0,0,,0,0,2.82622,-9.81,boundary
94,20.75,-0.75,,1007.1,0,56894.8,,0,0,0,,0,0,2.7226,-9.81,boundary
95,21.25,-0.75,,1007.01,0,56182.2,,0,0,0,,0,0,2.62546,-9.81,boundary
96,21.75,-0.75,,1006.93,0,55564.3,,0,0,0,,0,0,2.53709,-9.81,boundary
97,22.25,-0.75,,1006.87,0,55050.6,,0,0,0,,0,0,2.4573,-9.81,boundary
98,22.75,-0.75,,1006.82,0,54596.8,,0,0,0,,0,0,2.38361,-9.81,boundary
99,23.25,-0.75,,1006.77,0,54261,,0,0,0,,0,0,2.3181,-9.81,boundary
100,23.75,-0.75,,1006.75,0,54070.7,,0,0,0,,0,0,2.26139,-9.81,boundary
101,24.25,-0.75,,1006.74,0,53978.4,,0,0,0,,0,0,2.21101,-9.81,boundary
