time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
0.21,858,19.7658,7.54927,0.129055,-1.93646,1000.17,1326.06,1.31851,1.49947,1.38559,-8.31053
0.22,858,19.7671,7.5295,0.143345,-2.01921,1000.18,1416.25,1.47066,1.60264,1.54229,-8.20736
0.23,858,19.7686,7.50889,0.157509,-2.10303,1000.17,1348.2,1.1736,1.19964,1.24179,-8.61036
0.24,858,19.7703,7.48742,0.167854,-2.19172,1000.07,582.589,0.772598,0.692698,0.802064,-9.1173
0.25,858,19.772,7.46504,0.174775,-2.28422,1000.07,523.124,0.598371,0.48344,0.624827,-9.32656
0.26,858,19.7738,7.44173,0.181293,-2.37705,1000.08,599.651,0.795767,0.786185,0.82609,-9.02381
0.27,858,19.7756,7.41752,0.190916,-2.46561,1000.12,967.954,1.05318,1.12285,1.10213,-8.68715
0.28,858,19.7776,7.39243,0.203109,-2.55115,1000.17,1317.53,1.42314,1.54304,1.48975,-8.26696
0.29,858,19.7797,7.36651,0.218199,-2.63378,1000.19,1504.53,1.40027,1.4894,1.47632,-8.3206
0.3,858,19.7819,7.33975,0.231892,-2.71842,1000.14,1077.93,1.22722,1.23402,1.2817,-8.57598
0.31,858,19.7843,7.31213,0.243412,-2.80579,1000.13,1007.26,0.973356,0.920874,1.02426,-8.88913
0.32,858,19.7868,7.28362,0.252777,-2.89561,1000.09,696.408,0.900731,0.879725,0.935923,-8.93028
0.33,858,19.7894,7.25422,0.262355,-2.98454,1000.11,880.315,0.957368,0.9803,1.00185,-8.8297
0.34,858,19.7921,7.22394,0.273131,-3.07189,1000.14,1118.84,1.2691,1.36324,1.32562,-8.44676
0.35,858,19.7949,7.1928,0.287064,-3.15568,1000.18,1393.81,1.36076,1.46235,1.43116,-8.34765
0.36,858,19.7978,7.16083,0.301203,-3.23953,1000.16,1275.08,1.41132,1.47515,1.47571,-8.33485
0.37,858,19.8009,7.12801,0.31523,-3.32388,1000.17,1310.93,1.2439,1.2572,1.3101,-8.5528
0.38,858,19.8041,7.09434,0.327376,-3.41051,1000.12,958.478,1.15144,1.16099,1.19983,-8.64901
0.39,858,19.8074,7.0598,0.339073,-3.49728,1000.14,1060.66,1.10351,1.12657,1.15705,-8.68343
0.4,858,19.8109,7.0244,0.350947,-3.5837,1000.15,1157.21,1.35537,1.43567,1.41377,-8.37433
0.41,858,19.8145,6.98814,0.36586,-3.66662,1000.19,1453.91,1.48668,1.58583,1.56005,-8.22417
0.42,858,19.8182,6.95107,0.381985,-3.74845,1000.2,1580.98,1.78601,1.88098,1.86577,-7.92902
0.43,858,19.8221,6.91319,0.400884,-3.82771,1000.23,1807.46,1.79922,1.86093,1.89039,-7.94907
0.44,858,19.8262,6.87451,0.419623,-3.90756,1000.22,1697.66,1.97909,2.03582,2.0647,-7.77418
0.45,858,19.8305,6.83505,0.440362,-3.9853,1000.25,1934.4,1.98141,2.03582,2.07893,-7.77418
0.46,858,19.835,6.7948,0.461363,-4.06281,1000.25,1984.08,2.30264,2.41511,2.40265,-7.39489
0.47,858,19.8398,6.75381,0.485921,-4.13618,1000.3,2355.97,2.36963,2.50861,2.48834,-7.30139
0.48,858,19.8447,6.71208,0.510843,-4.20916,1000.3,2342.26,2.61607,2.79806,2.73407,-7.01194
0.49,858,19.85,6.66964,0.537788,-4.27975,1000.33,2602.98,2.48139,2.6587,2.61248,-7.1513
0.5,858,19.8555,6.62648,0.56255,-4.35273,1000.27,2131.25,2.33967,2.52829,2.44698,-7.28171
0.51,858,19.8612,6.58258,0.585402,-4.42724,1000.28,2175.07,1.99298,2.1685,2.10246,-7.6415
0.52,858,19.8672,6.53792,0.60451,-4.50562,1000.2,1561.36,1.69187,1.87573,1.77045,-7.93427
0.53,858,19.8733,6.49246,0.62072,-4.5865,1000.2,1551.14,1.39975,1.57289,1.47778,-8.23711
0.54,858,19.8796,6.44618,0.634347,-4.67011,1000.15,1194.6,1.28019,1.436,1.34027,-8.374
0.55,858,19.886,6.39906,0.647246,-4.75448,1000.16,1245.53,1.19404,1.32553,1.25667,-8.48447
0.56,858,19.8925,6.35109,0.659944,-4.83933,1000.17,1300.07,1.45596,1.57328,1.5213,-8.23672
0.57,858,19.8992,6.30229,0.676042,-4.92088,1000.2,1543.02,1.63892,1.758,1.71645,-8.052
0.58,858,19.9061,6.25268,0.694794,-4.99978,1000.27,2086.76,2.38752,2.56509,2.49232,-7.24491
0.59,858,19.9131,6.20233,0.72193,-5.06989,1000.34,2646.08,2.79868,3.03027,2.93152,-6.77973
0.6,858,19.9205,6.1513,0.753604,-5.13517,1000.44,3419.7,3.84926,4.2012,4.02086,-5.6088
0.61,858,19.9283,6.09968,0.79627,-5.18866,1000.54,4212.05,4.26337,4.68033,4.47461,-5.12967
0.62,858,19.9365,6.04754,0.842798,-5.23809,1000.6,4723.99,5.2416,5.78023,5.47841,-4.02977
0.63,858,19.9452,5.99496,0.899094,-5.27688,1000.71,5566.21,5.4422,6.01725,5.72108,-3.79275
0.64,858,19.9544,5.94201,0.956645,-5.31456,1000.7,5538.39,6.0794,6.73904,6.35676,-3.07096
0.65,858,19.9643,5.88871,1.02018,-5.34548,1000.8,6280.69,5.96598,6.62358,6.28032,-3.18642
0.66,858,19.9748,5.83509,1.08153,-5.37905,1000.72,5634,6.10062,6.78408,6.38247,-3.02592
0.67,858,19.986,5.78114,1.14352,-5.41143,1000.78,6132.07,5.64799,6.29619,5.95457,-3.51381
0.68,858,19.9977,5.72684,1.20005,-5.44988,1000.63,4984.86,5.30974,5.93687,5.55885,-3.87313
0.69,858,20.01,5.67213,1.25272,-5.49174,1000.67,5233.73,4.68935,5.28801,4.95073,-4.52199
0.7,858,20.0227,5.61698,1.29914,-5.54016,1000.52,4119.51,4.30204,4.89788,4.50768,-4.91212
0.71,858,20.0359,5.56133,1.34205,-5.59136,1000.55,4361.25,3.87144,4.49796,4.08899,-5.31204
0.72,858,20.0496,5.50514,1.38152,-5.64571,1000.49,3837.88,3.91175,4.59759,4.10307,-5.21241
0.73,858,20.0636,5.44842,1.42215,-5.69792,1000.54,4279.88,3.81952,4.59066,4.03272,-5.21934
0.74,858,20.078,5.39118,1.46256,-5.7497,1000.54,4240.06,4.23911,5.11441,4.45018,-4.69559
0.75,858,20.0928,5.33346,1.50745,-5.7959,1000.61,4821.58,4.27057,5.24591,4.51039,-4.56409
0.76,858,20.1081,5.27527,1.55276,-5.84101,1000.61,4774.67,4.72359,5.82354,4.96089,-3.98646
0.77,858,20.1239,5.21666,1.60264,-5.88028,1000.69,5415.04,4.72715,5.92008,4.99605,-3.88992
0.78,858,20.1402,5.15767,1.65283,-5.91871,1000.67,5274.46,5.21039,6.53214,5.4721,-3.27786
0.79,858,20.157,5.09832,1.70837,-5.95045,1000.78,6102.34,5.32982,6.73368,5.63233,-3.07632
0.8,858,20.1744,5.03867,1.76592,-5.9798,1000.78,6115.35,6.08571,7.65095,6.3886,-2.15905
0.81,858,20.1924,4.97877,1.83185,-5.99905,1000.93,7299.66,6.42485,8.11086,6.78602,-1.69914
0.82,858,20.211,4.9187,1.90193,-6.01339,1000.95,7451.19,7.42838,9.39747,7.7967,-0.41253
0.83,858,20.2304,4.85856,1.98251,-6.01424,1001.14,8990.93,7.83701,10.0141,8.28093,0.204101
0.84,858,20.2507,4.79843,2.06738,-6.00938,1001.13,8886.8,8.76112,11.3495,9.19947,1.53949
0.85,858,20.2718,4.73843,2.16146,-5.99105,1001.35,10637.9,9.03708,11.8783,9.56113,2.06831
0.86,858,20.2939,4.67863,2.25832,-5.96826,1001.27,10015.3,9.70681,13.038,10.1997,3.22798
0.87,858,20.317,4.61912,2.36196,-5.9334,1001.52,11964.2,9.90189,13.5061,10.4899,3.69612
0.88,858,20.3412,4.55997,2.46818,-5.89428,1001.4,11054,10.5415,14.6754,11.0842,4.86544
0.89,858,20.3664,4.50128,2.58117,-5.84279,1001.69,13319.1,10.8195,15.1713,11.4724,5.36133
0.9,858,20.3928,4.44313,2.69739,-5.78769,1001.52,11982.6,11.3474,15.9792,11.9341,6.16921
0.91,858,20.4204,4.38556,2.81802,-5.72534,1001.81,14271.6,11.4016,15.9771,12.0993,6.16714
0.92,858,20.4492,4.32861,2.9381,-5.66601,1001.48,11668.3,11.0854,15.4651,11.6552,5.65508
0.93,858,20.4791,4.27222,3.05269,-5.61256,1001.72,13591.9,10.516,14.774,11.1785,4.96404
0.94,858,20.5102,4.21633,3.16088,-5.56671,1001.29,10165,9.42907,13.6491,9.92403,3.83907
0.95,858,20.5423,4.16086,3.25758,-5.52887,1001.56,12283.3,8.85333,13.6334,9.45035,3.82343
0.96,858,20.5753,4.10577,3.35119,-5.48751,1001.28,10090.4,8.45173,14.1952,8.94152,4.38521
0.97,858,20.6093,4.05114,3.44306,-5.43527,1001.67,13204.6,8.88486,15.9731,9.5245,6.16311
0.98,858,20.6442,3.99713,3.54342,-5.36231,1001.63,12857.1,9.92681,18.7686,10.5486,8.95864
0.99,858,20.6802,3.944,3.65595,-5.26023,1002.1,16571.9,11.1533,21.1444,11.9529,11.3344
1,858,20.7174,3.892,3.7821,-5.13778,1002.02,15978.9,12.4513,23.6578,13.221,13.8478
1.01,858,20.7559,3.84133,3.91931,-4.99462,1002.42,19143.6,13.1564,24.2726,14.0765,14.4626
1.02,858,20.7958,3.7921,4.0611,-4.85306,1002.01,15883.1,12.9281,23.67,13.6903,13.86
1.03,858,20.8371,3.74424,4.19633,-4.72136,1002.3,18172.7,12.34,22.0609,13.2101,12.2509
1.04,858,20.8797,3.6976,4.32338,-4.61012,1001.59,12504.8,10.4566,18.6693,11.0546,8.85934
1.05,858,20.9235,3.65191,4.42892,-4.53079,1001.87,14778.9,9.32511,16.8387,10.0301,7.02875
1.06,858,20.9682,3.60693,4.52413,-4.46786,1001.15,9049.02,7.201,13.4256,7.63206,3.61561
1.07,858,21.0138,3.56243,4.59803,-4.43244,1001.53,12096.1,6.65453,13.4994,7.22928,3.68944
1.08,858,21.0602,3.5183,4.67022,-4.38954,1001.1,8638.75,5.65021,13.2181,6.05995,3.40807
1.09,858,21.1072,3.47463,4.73422,-4.34082,1001.64,12902.9,6.2506,16.4033,6.8609,6.59331
1.1,858,21.1549,3.43162,4.8093,-4.253,1001.63,12865.2,7.04501,20.91,7.65216,11.1
1.11,858,21.2034,3.38973,4.89463,-4.1156,1002.29,18082.8,8.59836,26.1299,9.44924,16.3199
1.12,858,21.2529,3.34948,4.99821,-3.9278,1002.45,19380.8,10.314,32.4872,11.2237,22.6772
1.13,858,21.3034,3.3114,5.11762,-3.6822,1003,23779.8,11.3948,35.7352,12.5077,25.9252
1.14,858,21.3552,3.2759,5.24539,-3.41666,1002.83,22434.2,11.955,38.5454,13.0025,28.7354
1.15,858,21.4083,3.24316,5.37386,-3.13195,1003.15,24930.4,11.3396,37.4506,12.5004,27.6406
1.16,858,21.4627,3.21318,5.49282,-2.86974,1002.51,19877.9,10.0585,35.1438,10.9823,25.3338
1.17,858,21.5181,3.1857,5.59554,-2.63229,1002.74,21683.4,8.49331,31.681,9.49824,21.871
1.18,858,21.5745,3.1604,5.68234,-2.4337,1001.86,14669.8,6.31035,26.422,6.98904,16.612
1.19,858,21.6317,3.13684,5.74616,-2.28252,1002.15,16957.8,5.03141,23.4242,5.81366,13.6142
1.2,858,21.6894,3.11465,5.79913,-2.15915,1001.29,10181.5,2.87702,18.4408,3.34583,8.63084
1.21,858,21.7476,3.09348,5.83049,-2.07618,1001.7,13416.7,2.39825,17.9607,3.01413,8.15066
1.22,858,21.806,3.07314,5.86018,-1.99104,1001.16,9159.14,0.942102,16.692,1.36164,6.88204
1.23,858,21.8647,3.05362,5.87597,-1.9079,1001.73,13685.5,1.22854,19.7246,1.85337,9.91462
1.24,858,21.9236,3.0351,5.8973,-1.78845,1001.62,12785.2,0.56497,23.412,1.1472,13.602
1.25,858,21.9826,3.01798,5.91228,-1.627,1002.28,18023.8,0.972975,28.3427,1.79102,18.5327
1.26,858,22.0418,3.00272,5.93177,-1.41862,1002.36,18658.5,0.547065,34.3261,1.39157,24.5161
1.27,858,22.1012,2.98983,5.94614,-1.15356,1002.93,23188.8,0.264284,37.7985,1.31043,27.9885
1.28,858,22.1607,2.97972,5.95587,-0.863536,1002.89,22915,-0.426412,42.4387,0.604638,32.6287
1.29,858,22.2203,2.97274,5.9575,-0.532349,1003.29,26102.2,-1.66734,42.839,-0.496493,33.029
1.3,858,22.2798,2.96905,5.94412,-0.206858,1003.08,24372.8,-2.49517,45.0649,-1.40459,35.2549
1.31,858,22.3392,2.96873,5.92164,0.138615,1003.35,26535.1,-4.49019,43.1374,-3.30632,33.3274
1.32,858,22.3982,2.97173,5.87687,0.457043,1003.02,23916.8,-4.9155,43.3024,-3.85091,33.4924
1.33,858,22.4567,2.97793,5.82749,0.775978,1003.14,24862.2,-7.29864,39.6551,-6.19499,29.8451
1.34,858,22.5147,2.9871,5.75303,1.05187,1002.76,21823,-6.68838,38.1538,-5.72177,28.3438
1.35,858,22.5719,2.99896,5.68459,1.31237,1002.66,21022.2,-9.01771,33.2809,-8.08883,23.4709
1.36,858,22.6283,3.01317,5.5922,1.52185,1002.37,18738.1,-7.27079,31.7589,-6.44467,21.9489
1.37,858,22.6838,3.02942,5.51669,1.71895,1002.13,16854.7,-9.52428,27.2299,-8.78283,17.4199
1.38,858,22.7385,3.04741,5.41735,1.8742,1002.12,16766,-7.24328,27.717,-6.5075,17.907
1.39,858,22.7923,3.067,5.33906,2.03961,1001.95,15403.6,-9.98013,25.0947,-9.30562,15.2847
1.4,858,22.8452,3.08813,5.23165,2.18533,1002.21,17470.4,-7.86067,27.9391,-7.09762,18.1291
1.41,858,22.8971,3.11088,5.14347,2.364,1002.25,17769.2,-11.4337,27.5222,-10.6593,17.7122
1.42,858,22.948,3.13542,5.0197,2.54315,1002.54,20050.5,-9.47978,30.847,-8.60825,21.037
1.43,858,22.9977,3.16191,4.91428,2.75689,1002.77,21933.4,-13.5094,31.5839,-12.5583,21.7739
1.44,858,23.0461,3.19059,4.77038,2.98064,1002.84,22473.3,-11.663,33.5387,-10.6906,23.7287
1.45,858,23.0932,3.2216,4.64355,3.22523,1003.28,25967.3,-15.8554,35.0712,-14.7346,25.2612
1.46,858,23.1388,3.25515,4.47784,3.48685,1003.03,23981.4,-14.0547,34.8431,-13.0214,25.0331
1.47,858,23.1829,3.2913,4.32886,3.74742,1003.67,29121.2,-18.0448,36.921,-16.7933,27.111
1.48,858,23.2253,3.33016,4.14469,4.02797,1003.01,23876.1,-15.7135,33.7387,-14.6885,23.9287
1.49,858,23.266,3.37168,3.98288,4.27773,1003.81,30222.4,-18.9507,35.8301,-17.6566,26.0201
1.5,858,23.3049,3.41578,3.79431,4.54623,1002.74,21700.9,-15.4553,29.9112,-14.5267,20.1012
1.51,858,23.3421,3.46229,3.63796,4.75889,1003.68,29226.7,-18.0458,32.2976,-16.7983,22.4876
1.52,858,23.3776,3.51104,3.45922,4.99476,1002.35,18536.2,-13.828,25.0761,-13.037,15.2661
1.53,858,23.4115,3.56181,3.31636,5.16509,1003.52,27882.3,-16.8717,28.6814,-15.6849,18.8714
1.54,858,23.4438,3.61446,3.14507,5.37046,1002.01,15886.6,-12.5186,21.1293,-11.8424,11.3193
1.55,858,23.4746,3.66881,3.0094,5.50709,1003.39,26855.6,-16.6195,25.8127,-15.4794,16.0027
1.56,858,23.5038,3.72475,2.83514,5.6871,1001.77,13995.2,-12.4059,18.1524,-11.8115,8.34238
1.57,858,23.5315,3.78212,2.69581,5.79592,1003.25,25778.3,-17.2867,23.1315,-16.1948,13.3215
1.58,858,23.5576,3.84082,2.5122,5.94864,1001.59,12528,-12.9267,15.6298,-12.3958,5.81982
1.59,858,23.582,3.90067,2.36646,6.03022,1003.05,24162.9,-17.8405,20.135,-16.819,10.325
1.6,858,23.6048,3.96155,2.17787,6.14964,1001.39,10929.4,-13.0111,13.1068,-12.5487,3.2968
1.61,858,23.6259,4.02328,2.03212,6.20184,1002.76,21834.5,-17.5624,16.7692,-16.6408,6.95924
1.62,858,23.6453,4.08569,1.8473,6.28379,1001.18,9269.39,-12.4529,10.7392,-12.0614,0.929223
1.63,858,23.6631,4.14862,1.70795,6.30825,1002.43,19216.8,-16.632,13.6061,-15.8219,3.79609
1.64,858,23.6793,4.21193,1.53323,6.35552,1001,7885.75,-11.6114,8.98239,-11.2787,-0.827614
1.65,858,23.694,4.27548,1.403,6.35866,1002.13,16802.2,-15.4782,11.1092,-14.7706,1.29915
1.66,858,23.7073,4.33916,1.23993,6.37787,1000.89,6971.86,-10.9234,7.83947,-10.6296,-1.97053
1.67,858,23.7191,4.40286,1.11627,6.36514,1001.91,15069,-14.751,9.08092,-14.1169,-0.729083
1.68,858,23.7295,4.46649,0.959301,6.36015,1000.87,6858.13,-10.9187,6.93386,-10.6299,-2.87614
1.69,858,23.7385,4.52995,0.835116,6.33352,1001.8,14225.9,-14.767,7.23216,-14.1688,-2.57784
1.7,858,23.7461,4.59315,0.678689,6.30639,1000.92,7231.48,-11.0932,6.04111,-10.789,-3.76889
1.71,858,23.7523,4.65602,0.555886,6.26651,1001.68,13268.6,-14.2228,5.50329,-13.6651,-4.30671
1.72,858,23.7571,4.71846,0.409125,6.21893,1000.89,7022.56,-10.0822,4.8947,-9.78684,-4.9153
1.73,858,23.7607,4.78038,0.301774,6.16414,1001.43,11299.1,-12.0502,3.70548,-11.5753,-6.10452
1.74,858,23.7631,4.8417,0.180818,6.09661,1000.76,5939.68,-7.79133,3.39467,-7.54156,-6.41533
1.75,858,23.7645,4.90232,0.0999704,6.02564,1001.09,8617.57,-8.94796,2.02835,-8.58573,-7.78165
1.76,858,23.7651,4.96217,0.0106864,5.94199,1000.61,4812.41,-5.6213,2.05788,-5.41893,-7.75212
1.77,858,23.7649,5.02118,-0.0487208,5.85939,1000.81,6385.88,-6.77798,1.09162,-6.50949,-8.71838
1.78,858,23.7641,5.07933,-0.118844,5.76921,1000.58,4577.22,-5.24499,1.59101,-5.05249,-8.21899
1.79,858,23.7626,5.1366,-0.174203,5.68459,1000.64,5015.7,-6.21739,1.14227,-6.00645,-8.66773
1.8,858,23.7606,5.19301,-0.238221,5.59683,1000.66,5202.22,-6.12755,1.87984,-5.90875,-7.93016
1.81,858,23.7579,5.24858,-0.299529,5.51584,1000.52,4071.67,-6.48195,1.54554,-6.31065,-8.26446
1.82,858,23.7546,5.30332,-0.363351,5.43213,1000.78,6130.95,-7.55942,2.30079,-7.30153,-7.50921
1.83,858,23.7506,5.35726,-0.433327,5.35524,1000.37,2932.32,-6.75135,1.93548,-6.62794,-7.87452
1.84,858,23.7459,5.41041,-0.494802,5.27528,1000.87,6831.3,-8.8166,2.669,-8.52917,-7.141
1.85,858,23.7406,5.4628,-0.570563,5.2021,1000.18,1433.27,-6.61574,2.28832,-6.55538,-7.52168
1.86,858,23.7346,5.51444,-0.626363,5.12495,1000.91,7197.96,-9.6903,2.79825,-9.38731,-7.01175
1.87,858,23.7279,5.56533,-0.704835,5.05273,999.985,-118.749,-6.23175,2.3382,-6.23675,-7.4718
1.88,858,23.7206,5.61548,-0.753005,4.97493,1000.9,7116.93,-9.9075,2.51352,-9.60774,-7.29648
1.89,858,23.7127,5.66485,-0.827038,4.90005,999.745,-2002.4,-5.06255,2.10651,-5.14702,-7.70349
1.9,858,23.7042,5.71346,-0.858839,4.8194,1000.78,6133.72,-8.82978,2.03171,-8.57122,-7.77829
1.91,858,23.6953,5.76126,-0.917018,4.74059,999.456,-4260.51,-3.00922,1.71217,-3.18912,-8.09783
1.92,858,23.686,5.80825,-0.926101,4.65716,1000.59,4674.33,-7.08496,1.66182,-6.88774,-8.14818
1.93,858,23.6765,5.85442,-0.967519,4.5755,999.279,-5644.11,-1.35767,1.52237,-1.59622,-8.28763
1.94,858,23.6668,5.89975,-0.963125,4.4907,1000.48,3774.63,-6.04772,1.5176,-5.88831,-8.2924
1.95,858,23.657,5.94425,-0.998681,4.40817,999.305,-5441.43,-1.18878,1.49531,-1.41896,-8.31469
1.96,858,23.647,5.98791,-0.996046,4.3238,1000.46,3642.19,-5.97769,1.5591,-5.82374,-8.2509
1.97,858,23.6368,6.03074,-1.03499,4.24177,999.445,-4349.23,-1.92455,1.55967,-2.10865,-8.25033
1.98,858,23.6264,6.07274,-1.04163,4.15826,1000.48,3773.65,-6.21113,1.62753,-6.05148,-8.18247
1.99,858,23.6157,6.11391,-1.08546,4.07662,999.588,-3226.82,-2.68817,1.57244,-2.82487,-8.23756
2,858,23.6048,6.15426,-1.10086,3.99308,1000.48,3784.21,-6.23677,1.60992,-6.07653,-8.20008
2.01,858,23.5935,6.19378,-1.14683,3.91107,999.691,-2421.9,-3.09942,1.52178,-3.2021,-8.28822
2.02,858,23.5819,6.23248,-1.1672,3.82691,1000.45,3568.65,-5.904,1.50109,-5.75274,-8.30891
2.03,858,23.57,6.27033,-1.21141,3.74368,999.75,-1962.93,-3.08193,1.39009,-3.16523,-8.41991
2.04,858,23.5578,6.30734,-1.23258,3.65809,1000.4,3139.01,-5.24881,1.31291,-5.11561,-8.49709
2.05,858,23.5452,6.3435,-1.27229,3.57276,999.786,-1678.67,-2.82333,1.18403,-2.89464,-8.62597
2.06,858,23.5324,6.37879,-1.29274,3.48514,1000.35,2711.45,-4.59762,1.1296,-4.48243,-8.6804
2.07,858,23.5193,6.4132,-1.32898,3.398,999.846,-1206.55,-2.78042,1.01563,-2.83173,-8.79437
2.08,858,23.5059,6.44674,-1.35148,3.30896,1000.32,2533.97,-4.27505,1.0397,-4.16728,-8.7703
2.09,858,23.4922,6.47939,-1.38765,3.22094,999.94,-473.822,-3.04809,0.967204,-3.06826,-8.8428
2.1,858,23.4781,6.51115,-1.41496,3.13144,1000.32,2533.61,-4.17942,1.03871,-4.07155,-8.77129
2.11,858,23.4638,6.54203,-1.45257,3.04327,1000.03,251.436,-3.45285,0.934387,-3.44213,-8.87561
2.12,858,23.4491,6.57201,-1.48483,2.95372,1000.33,2578.83,-4.16469,1.04982,-4.05475,-8.76018
2.13,858,23.4341,6.60111,-1.5242,2.86546,1000.11,883.941,-3.84783,0.906145,-3.81012,-8.90386
2.14,858,23.4186,6.62932,-1.56134,2.77572,1000.34,2675.14,-4.2311,1.03785,-4.1169,-8.77215
2.15,858,23.4028,6.65664,-1.60282,2.68735,1000.19,1459.18,-4.22756,0.896322,-4.16522,-8.91368
2.16,858,23.3866,6.68306,-1.64452,2.59756,1000.35,2752.87,-4.25308,1.02471,-4.13541,-8.78529
2.17,858,23.3699,6.7086,-1.68698,2.50915,1000.24,1903.7,-4.42964,0.899578,-4.3482,-8.91042
2.18,858,23.3528,6.73324,-1.73125,2.4194,1000.35,2753.54,-4.12467,0.991698,-4.0068,-8.8183
2.19,858,23.3353,6.75699,-1.77334,2.33068,1000.29,2290.15,-4.51742,0.869168,-4.41931,-8.94083
2.2,858,23.3173,6.77985,-1.81949,2.24064,1000.36,2824.53,-4.03809,0.925638,-3.917,-8.88436
2.21,858,23.2989,6.80181,-1.86198,2.15138,1000.36,2792.57,-4.71957,0.828436,-4.59975,-8.98156
2.22,858,23.2801,6.82287,-1.91131,2.06105,1000.39,3069.81,-4.13288,0.862341,-4.00107,-8.94766
2.23,858,23.2608,6.84303,-1.95594,1.97142,1000.44,3447.15,-5.09802,0.814744,-4.94989,-8.99526
2.24,858,23.2409,6.8623,-2.00995,1.88119,1000.44,3477.67,-4.39424,0.83507,-4.24467,-8.97493
2.25,858,23.2206,6.88066,-2.05782,1.79161,1000.52,4105.15,-5.53345,0.855797,-5.35675,-8.9542
2.26,858,23.1997,6.89813,-2.11661,1.70212,1000.51,3977.14,-4.77847,0.860187,-4.60713,-8.94981
2.27,858,23.1783,6.91471,-2.16847,1.6132,1000.59,4677.75,-6.00479,0.962557,-5.80309,-8.84744
2.28,858,23.1563,6.9304,-2.2322,1.5252,1000.58,4583.62,-5.37141,0.937003,-5.17358,-8.873
2.29,858,23.1337,6.94521,-2.28975,1.43759,1000.66,5179.32,-6.58849,1.14902,-6.36475,-8.66098
2.3,858,23.1105,6.95916,-2.35882,1.35199,1000.67,5231.27,-6.10912,1.06746,-5.88291,-8.74254
2.31,858,23.0866,6.97224,-2.42252,1.26634,1000.7,5525.24,-7.1184,1.41337,-6.87924,-8.39663
2.32,858,23.062,6.98449,-2.49571,1.18406,1000.74,5785.35,-6.79986,1.25369,-6.54918,-8.55631
2.33,858,23.0367,6.99592,-2.56472,1.10102,1000.73,5708.47,-7.51747,1.74437,-7.26985,-8.06563
2.34,858,23.0107,7.00653,-2.64051,1.02268,1000.79,6239.77,-7.37805,1.44396,-7.1071,-8.36604
2.35,858,22.9839,7.01635,-2.71352,0.942254,1000.73,5772.07,-7.7629,2.07694,-7.51195,-7.73306
2.36,858,22.9564,7.0254,-2.79041,0.867909,1000.84,6634.51,-7.88428,1.61345,-7.59552,-8.19655
2.37,858,22.9281,7.03368,-2.8668,0.790039,1000.73,5746.21,-7.94253,2.41963,-7.69209,-7.39037
2.38,858,22.8991,7.04122,-2.9441,0.719935,1000.9,7060.89,-8.44874,1.82945,-8.14067,-7.98055
