h/dp :,2
L2norm Pressure,KE,dp,Nparticles
21919.3,3.26683e+07,0.5,640

t,2.29
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.25,-0.25,,1005.97,0,47723.9,,0,0,0,,0,0,189.762,-9.81,boundary
1,0.75,-0.25,,1005.76,0,45996.3,,0,0,0,,0,0,60.9771,-9.81,boundary
2,1.25,-0.25,,1005.5,0,43862.7,,0,0,0,,0,0,34.8983,-9.81,boundary
3,1.75,-0.25,,1005.28,0,42137.6,,0,0,0,,0,0,23.9521,-9.81,boundary
4,2.25,-0.25,,1005.12,0,40839.4,,0,0,0,,0,0,18.0583,-9.81,boundary
5,2.75,-0.25,,1004.99,0,39761.8,,0,0,0,,0,0,14.387,-9.81,boundary
6,3.25,-0.25,,1004.87,0,38796.1,,0,0,0,,0,0,11.8794,-9.81,boundary
7,3.75,-0.25,,1004.76,0,37912.1,,0,0,0,,0,0,10.062,-9.81,boundary
8,4.25,-0.25,,1004.66,0,37112.3,,0,0,0,,0,0,8.69177,-9.81,boundary
9,4.75,-0.25,,1004.58,0,36433.9,,0,0,0,,0,0,7.63534,-9.81,boundary
10,5.25,-0.25,,1004.51,0,35885.3,,0,0,0,,0,0,6.80461,-9.81,boundary
11,5.75,-0.25,,1004.46,0,35457,,0,0,0,,0,0,6.13907,-9.81,boundary
12,6.25,-0.25,,1004.42,0,35141.2,,0,0,0,,0,0,5.59785,-9.81,boundary
13,6.75,-0.25,,1004.39,0,34931.7,,0,0,0,,0,0,5.15243,-9.81,boundary
14,7.25,-0.25,,1004.38,0,34832.5,,0,0,0,,0,0,4.78352,-9.81,boundary
15,7.75,-0.25,,1004.37,0,34775.7,,0,0,0,,0,0,4.46765,-9.81,boundary
16,8.25,-0.25,,1004.36,0,34693.6,,0,0,0,,0,0,4.18702,-9.81,boundary
17,8.75,-0.25,,1004.34,0,34545.5,,0,0,0,,0,0,3.93097,-9.81,boundary
18,9.25,-0.25,,1004.32,0,34344.4,,0,0,0,,0,0,3.69694,-9.81,boundary
19,9.75,-0.25,,1004.29,0,34094.3,,0,0,0,,0,0,3.48192,-9.81,boundary
20,10.25,-0.25,,1004.25,0,33772.5,,0,0,0,,0,0,3.28093,-9.81,boundary
21,10.75,-0.25,,1004.2,0,33383.9,,0,0,0,,0,0,3.09249,-9.81,boundary
22,11.25,-0.25,,1004.15,0,33012.3,,0,0,0,,0,0,2.92228,-9.81,boundary
23,11.75,-0.25,,1004.11,0,32653,,0,0,0,,0,0,2.7676,-9.81,boundary
24,12.25,-0.25,,1004.07,0,32305.2,,0,0,0,,0,0,2.62648,-9.81,boundary
25,12.75,-0.25,,1004.03,0,32017.1,,0,0,0,,0,0,2.50107,-9.81,boundary
26,13.25,-0.25,,1004,0,31803.4,,0,0,0,,0,0,2.39068,-9.81,boundary
27,13.75,-0.25,,1003.99,0,31690.9,,0,0,0,,0,0,2.29563,-9.81,boundary
28,14.25,-0.25,,1003.99,0,31658.8,,0,0,0,,0,0,2.21285,-9.81,boundary
29,14.75,-0.25,,1004,0,31741.2,,0,0,0,,0,0,2.14338,-9.81,boundary
30,15.25,-0.25,,1004.03,0,32019.5,,0,0,0,,0,0,2.09121,-9.81,boundary
31,15.75,-0.25,,1004.08,0,32441.7,,0,0,0,,0,0,2.05141,-9.81,boundary
32,16.25,-0.25,,1004.15,0,33007.3,,0,0,0,,0,0,2.02282,-9.81,boundary
33,16.75,-0.25,,1004.25,0,33763.6,,0,0,0,,0,0,2.00721,-9.81,boundary
34,17.25,-0.25,,1004.36,0,34652.7,,0,0,0,,0,0,2.00013,-9.81,boundary
35,17.75,-0.25,,1004.48,0,35628.7,,0,0,0,,0,0,1.9983,-9.81,boundary
36,18.25,-0.25,,1004.6,0,36565.9,,0,0,0,,0,0,1.99444,-9.81,boundary
37,18.75,-0.25,,1004.7,0,37433.4,,0,0,0,,0,0,1.9871,-9.81,boundary
38,19.25,-0.25,,1004.81,0,38285.9,,0,0,0,,0,0,1.97936,-9.81,boundary
39,19.75,-0.25,,1004.92,0,39196.3,,0,0,0,,0,0,1.9749,-9.81,boundary
40,20.25,-0.25,,1005.04,0,40130.4,,0,0,0,,0,0,1.97182,-9.81,boundary
41,20.75,-0.25,,1005.14,0,40991.1,,0,0,0,,0,0,1.96537,-9.81,boundary
42,21.25,-0.25,,1005.28,0,42078.9,,0,0,0,,0,0,1.96979,-9.81,boundary
43,21.75,-0.25,,1005.41,0,43171.6,,0,0,0,,0,0,1.97421,-9.81,boundary
44,22.25,-0.25,,1005.51,0,43979.9,,0,0,0,,0,0,1.96579,-9.81,boundary
45,22.75,-0.25,,1005.61,0,44766.3,,0,0,0,,0,0,1.95678,-9.81,boundary
46,23.25,-0.25,,1005.73,0,45717.1,,0,0,0,,0,0,1.95513,-9.81,boundary
47,23.75,-0.25,,1005.79,0,46200.7,,0,0,0,,0,0,1.9341,-9.81,boundary
48,24.25,-0.25,,1005.67,0,45253.1,,0,0,0,,0,0,1.85559,-9.81,boundary
49,24.75,-0.25,,1005.35,0,42704.4,,0,0,0,,0,0,1.71624,-9.81,boundary
50,25.25,-0.25,,1005.06,0,40301,,0,0,0,,0,0,1.58805,-9.81,boundary
51,25.75,-0.25,,1004.74,0,37759.6,,0,0,0,,0,0,1.45947,-9.81,boundary
52,26.25,-0.25,,1004.98,0,39658.6,,0,0,0,,0,0,1.50332,-9.81,boundary
53,0.25,-0.75,,1006.55,0,52436.3,,0,0,0,,0,0,208.38,-9.81,boundary
54,0.75,-0.75,,1006.34,0,50714.6,,0,0,0,,0,0,67.1935,-9.81,boundary
55,1.25,-0.75,,1006.09,0,48710.8,,0,0,0,,0,0,38.7326,-9.81,boundary
56,1.75,-0.75,,1005.9,0,47157.8,,0,0,0,,0,0,26.7892,-9.81,boundary
57,2.25,-0.75,,1005.75,0,45893.9,,0,0,0,,0,0,20.2807,-9.81,boundary
58,2.75,-0.75,,1005.6,0,44673.6,,0,0,0,,0,0,16.1545,-9.81,boundary
59,3.25,-0.75,,1005.45,0,43474.6,,0,0,0,,0,0,13.3043,-9.81,boundary
60,3.75,-0.75,,1005.31,0,42356.5,,0,0,0,,0,0,11.2354,-9.81,boundary
61,4.25,-0.75,,1005.19,0,41382.8,,0,0,0,,0,0,9.68684,-9.81,boundary
62,4.75,-0.75,,1005.09,0,40578,,0,0,0,,0,0,8.49946,-9.81,boundary
63,5.25,-0.75,,1005.01,0,39942.6,,0,0,0,,0,0,7.57016,-9.81,boundary
64,5.75,-0.75,,1004.95,0,39435.2,,0,0,0,,0,0,6.82451,-9.81,boundary
65,6.25,-0.75,,1004.9,0,39022.6,,0,0,0,,0,0,6.21317,-9.81,boundary
66,6.75,-0.75,,1004.86,0,38716.6,,0,0,0,,0,0,5.70805,-9.81,boundary
67,7.25,-0.75,,1004.84,0,38508.9,,0,0,0,,0,0,5.28601,-9.81,boundary
68,7.75,-0.75,,1004.82,0,38344.6,,0,0,0,,0,0,4.92398,-9.81,boundary
69,8.25,-0.75,,1004.79,0,38159.5,,0,0,0,,0,0,4.60333,-9.81,boundary
70,8.75,-0.75,,1004.76,0,37916.6,,0,0,0,,0,0,4.31279,-9.81,boundary
71,9.25,-0.75,,1004.72,0,37610.9,,0,0,0,,0,0,4.04692,-9.81,boundary
72,9.75,-0.75,,1004.68,0,37266.6,,0,0,0,,0,0,3.80441,-9.81,boundary
73,10.25,-0.75,,1004.63,0,36882.3,,0,0,0,,0,0,3.58168,-9.81,boundary
74,10.75,-0.75,,1004.58,0,36459.5,,0,0,0,,0,0,3.37612,-9.81,boundary
75,11.25,-0.75,,1004.53,0,36053.7,,0,0,0,,0,0,3.19031,-9.81,boundary
76,11.75,-0.75,,1004.49,0,35718.8,,0,0,0,,0,0,3.02631,-9.81,boundary
77,12.25,-0.75,,1004.45,0,35425.8,,0,0,0,,0,0,2.87908,-9.81,boundary
78,12.75,-0.75,,1004.42,0,35131.7,,0,0,0,,0,0,2.74331,-9.81,boundary
79,13.25,-0.75,,1004.39,0,34884.9,,0,0,0,,0,0,2.62132,-9.81,boundary
80,13.75,-0.75,,1004.37,0,34722.5,,0,0,0,,0,0,2.5143,-9.81,boundary
81,14.25,-0.75,,1004.36,0,34653.7,,0,0,0,,0,0,2.42129,-9.81,boundary
82,14.75,-0.75,,1004.37,0,34736.3,,0,0,0,,0,0,2.34476,-9.81,boundary
83,15.25,-0.75,,1004.4,0,34990.2,,0,0,0,,0,0,2.28439,-9.81,boundary
84,15.75,-0.75,,1004.46,0,35443.8,,0,0,0,,0,0,2.24042,-9.81,boundary
85,16.25,-0.75,,1004.53,0,36034.3,,0,0,0,,0,0,2.2075,-9.81,boundary
86,16.75,-0.75,,1004.62,0,36762,,0,0,0,,0,0,2.18466,-9.81,boundary
87,17.25,-0.75,,1004.73,0,37626.3,,0,0,0,,0,0,2.17097,-9.81,boundary
88,17.75,-0.75,,1004.84,0,38551.5,,0,0,0,,0,0,2.16145,-9.81,boundary
89,18.25,-0.75,,1004.96,0,39505.7,,0,0,0,,0,0,2.15401,-9.81,boundary
90,18.75,-0.75,,1005.07,0,40372.5,,0,0,0,,0,0,2.14235,-9.81,boundary
