h/dp :,2
L2norm Pressure,KE,dp,Nparticles
23105,4.67745e+07,0.5,640

t,2.16
ID,x,y,,rho,drhodt,pressure,,u,v,,du_rdt,du_zdt,Type
0,0.25,-0.25,,1008.95,0,72112.5,,0,0,,0,0,boundary
1,0.75,-0.25,,1008.87,0,71483.7,,0,0,,0,0,boundary
2,1.25,-0.25,,1008.67,0,69869.6,,0,0,,0,0,boundary
3,1.75,-0.25,,1008.31,0,66864.1,,0,0,,0,0,boundary
4,2.25,-0.25,,1007.76,0,62366.8,,0,0,,0,0,boundary
5,2.75,-0.25,,1007.1,0,56900.2,,0,0,,0,0,boundary
6,3.25,-0.25,,1006.4,0,51170.6,,0,0,,0,0,boundary
7,3.75,-0.25,,1005.73,0,45750.9,,0,0,,0,0,boundary
8,4.25,-0.25,,1005.14,0,41001,,0,0,,0,0,boundary
9,4.75,-0.25,,1004.64,0,36964.3,,0,0,,0,0,boundary
10,5.25,-0.25,,1004.23,0,33594.3,,0,0,,0,0,boundary
11,5.75,-0.25,,1003.88,0,30840.7,,0,0,,0,0,boundary
12,6.25,-0.25,,1003.62,0,28692.9,,0,0,,0,0,boundary
13,6.75,-0.25,,1003.42,0,27109.1,,0,0,,0,0,boundary
14,7.25,-0.25,,1003.28,0,25997.9,,0,0,,0,0,boundary
15,7.75,-0.25,,1003.19,0,25286.2,,0,0,,0,0,boundary
16,8.25,-0.25,,1003.15,0,24930.8,,0,0,,0,0,boundary
17,8.75,-0.25,,1003.14,0,24839.5,,0,0,,0,0,boundary
18,9.25,-0.25,,1003.14,0,24898.4,,0,0,,0,0,boundary
19,9.75,-0.25,,1003.16,0,25057.1,,0,0,,0,0,boundary
20,10.25,-0.25,,1003.19,0,25283.5,,0,0,,0,0,boundary
21,10.75,-0.25,,1003.22,0,25495,,0,0,,0,0,boundary
22,11.25,-0.25,,1003.24,0,25658.4,,0,0,,0,0,boundary
23,11.75,-0.25,,1003.25,0,25791.2,,0,0,,0,0,boundary
24,12.25,-0.25,,1003.27,0,25882.4,,0,0,,0,0,boundary
25,12.75,-0.25,,1003.27,0,25936.6,,0,0,,0,0,boundary
26,13.25,-0.25,,1003.28,0,26006.5,,0,0,,0,0,boundary
27,13.75,-0.25,,1003.3,0,26131.1,,0,0,,0,0,boundary
28,14.25,-0.25,,1003.32,0,26334,,0,0,,0,0,boundary
29,14.75,-0.25,,1003.36,0,26667.3,,0,0,,0,0,boundary
30,15.25,-0.25,,1003.43,0,27158.3,,0,0,,0,0,boundary
31,15.75,-0.25,,1003.51,0,27800.8,,0,0,,0,0,boundary
32,16.25,-0.25,,1003.6,0,28598.7,,0,0,,0,0,boundary
33,16.75,-0.25,,1003.72,0,29509.4,,0,0,,0,0,boundary
34,17.25,-0.25,,1003.84,0,30477.7,,0,0,,0,0,boundary
35,17.75,-0.25,,1003.95,0,31403.7,,0,0,,0,0,boundary
36,18.25,-0.25,,1004.06,0,32254.7,,0,0,,0,0,boundary
37,18.75,-0.25,,1004.17,0,33127.9,,0,0,,0,0,boundary
38,19.25,-0.25,,1004.31,0,34232.9,,0,0,,0,0,boundary
39,19.75,-0.25,,1004.47,0,35561,,0,0,,0,0,boundary
40,20.25,-0.25,,1004.65,0,37022.5,,0,0,,0,0,boundary
41,20.75,-0.25,,1004.86,0,38661.8,,0,0,,0,0,boundary
42,21.25,-0.25,,1005.09,0,40538.3,,0,0,,0,0,boundary
43,21.75,-0.25,,1005.34,0,42615.3,,0,0,,0,0,boundary
44,22.25,-0.25,,1005.62,0,44842.6,,0,0,,0,0,boundary
45,22.75,-0.25,,1005.95,0,47528.7,,0,0,,0,0,boundary
46,23.25,-0.25,,1006.4,0,51240.6,,0,0,,0,0,boundary
47,23.75,-0.25,,1006.98,0,55924.7,,0,0,,0,0,boundary
48,24.25,-0.25,,1007.56,0,60712.5,,0,0,,0,0,boundary
49,24.75,-0.25,,1006.25,0,50012.7,,0,0,,0,0,boundary
50,25.25,-0.25,,1006.25,0,50012.7,,0,0,,0,0,boundary
51,25.75,-0.25,,1009.15,0,73818,,0,0,,0,0,boundary
52,26.25,-0.25,,1009.23,0,74499,,0,0,,0,0,boundary
53,0.25,-0.75,,1009.62,0,77709.6,,0,0,,0,0,boundary
54,0.75,-0.75,,1009.54,0,77046.2,,0,0,,0,0,boundary
55,1.25,-0.75,,1009.33,0,75263.2,,0,0,,0,0,boundary
56,1.75,-0.75,,1008.91,0,71810.3,,0,0,,0,0,boundary
57,2.25,-0.75,,1008.28,0,66635.5,,0,0,,0,0,boundary
58,2.75,-0.75,,1007.51,0,60320.8,,0,0,,0,0,boundary
59,3.25,-0.75,,1006.72,0,53793.1,,0,0,,0,0,boundary
60,3.75,-0.75,,1005.98,0,47805.2,,0,0,,0,0,boundary
61,4.25,-0.75,,1005.35,0,42676.9,,0,0,,0,0,boundary
62,4.75,-0.75,,1004.82,0,38414.9,,0,0,,0,0,boundary
63,5.25,-0.75,,1004.39,0,34924.7,,0,0,,0,0,boundary
64,5.75,-0.75,,1004.04,0,32124.6,,0,0,,0,0,boundary
65,6.25,-0.75,,1003.77,0,29957.2,,0,0,,0,0,boundary
66,6.75,-0.75,,1003.57,0,28357.7,,0,0,,0,0,boundary
67,7.25,-0.75,,1003.44,0,27254.4,,0,0,,0,0,boundary
68,7.75,-0.75,,1003.35,0,26580.2,,0,0,,0,0,boundary
69,8.25,-0.75,,1003.31,0,26270.8,,0,0,,0,0,boundary
70,8.75,-0.75,,1003.31,0,26221.5,,0,0,,0,0,boundary
71,9.25,-0.75,,1003.32,0,26333.4,,0,0,,0,0,boundary
72,9.75,-0.75,,1003.35,0,26533.8,,0,0,,0,0,boundary
73,10.25,-0.75,,1003.38,0,26784.4,,0,0,,0,0,boundary
74,10.75,-0.75,,1003.41,0,27045.9,,0,0,,0,0,boundary
75,11.25,-0.75,,1003.44,0,27266.1,,0,0,,0,0,boundary
76,11.75,-0.75,,1003.46,0,27428.6,,0,0,,0,0,boundary
77,12.25,-0.75,,1003.47,0,27549.1,,0,0,,0,0,boundary
78,12.75,-0.75,,1003.49,0,27660.4,,0,0,,0,0,boundary
79,13.25,-0.75,,1003.5,0,27793.5,,0,0,,0,0,boundary
80,13.75,-0.75,,1003.53,0,27986.2,,0,0,,0,0,boundary
81,14.25,-0.75,,1003.56,0,28269.7,,0,0,,0,0,boundary
82,14.75,-0.75,,1003.62,0,28701.2,,0,0,,0,0,boundary
83,15.25,-0.75,,1003.69,0,29297.2,,0,0,,0,0,boundary
84,15.75,-0.75,,1003.78,0,30037.7,,0,0,,0,0,boundary
85,16.25,-0.75,,1003.9,0,30937.6,,0,0,,0,0,boundary
86,16.75,-0.75,,1004.02,0,31945.1,,0,0,,0,0,boundary
87,17.25,-0.75,,1004.16,0,33038.6,,0,0,,0,0,boundary
88,17.75,-0.75,,1004.29,0,34114.2,,0,0,,0,0,boundary
89,18.25,-0.75,,1004.42,0,35125.7,,0,0,,0,0,boundary
90,18.75,-0.75,,1004.55,0,36198.2,,0,0,,0,0,boundary
91,19.25,-0.75,,1004.71,0,37453.3,,0,0,,0,0,boundary
92,19.75,-0.75,,1004.89,0,38951.5,,0,0,,0,0,boundary
93,20.25,-0.75,,1005.08,0,40499.4,,0,0,,0,0,boundary
94,20.75,-0.75,,1005.28,0,42129.5,,0,0,,0,0,boundary
95,21.25,-0.75,,1005.52,0,44024,,0,0,,0,0,boundary
96,21.75,-0.75,,1005.77,0,46087.5,,0,0,,0,0,boundary
97,22.25,-0.75,,1006.06,0,48423.3,,0,0,,0,0,boundary
98,22.75,-0.75,,1006.42,0,51396.8,,0,0,,0,0,boundary
99,23.25,-0.75,,1006.95,0,55684.2,,0,0,,0,0,boundary
100,23.75,-0.75,,1007.62,0,61212.8,,0,0,,0,0,boundary
101,24.25,-0.75,,1008.32,0,66968.3,,0,0,,0,0,boundary
102,24.75,-0.75,,1008.97,0,72320.9,,0,0,,0,0,boundary
103,25.25,-0.75,,1009.54,0,77075.3,,0,0,,0,0,boundary
104,25.75,-0.75,,1009.83,0,79455.1,,0,0,,0,0,boundary
105,26.25,-0.75,,1009.63,0,77768.5,,0,0,,0,0,boundary
106,0.25,-1.25,,1010.39,0,84117.8,,0,0,,0,0,boundary
107,0.75,-1.25,,1010.29,0,83308.3,,0,0,,0,0,boundary
108,1.25,-1.25,,1010.05,0,81262.2,,0,0,,0,0,boundary
109,1.75,-1.25,,1009.6,0,77542.3,,0,0,,0,0,boundary
110,2.25,-1.25,,1008.95,0,72190.8,,0,0,,0,0,boundary
111,2.75,-1.25,,1008.2,0,65934.1,,0,0,,0,0,boundary
112,3.25,-1.25,,1007.45,0,59815.9,,0,0,,0,0,boundary
113,3.75,-1.25,,1006.8,0,54505.9,,0,0,,0,0,boundary
114,4.25,-1.25,,1006.27,0,50180.8,,0,0,,0,0,boundary
115,4.75,-1.25,,1005.85,0,46697.3,,0,0,,0,0,boundary
116,5.25,-1.25,,1005.5,0,43875.1,,0,0,,0,0,boundary
117,5.75,-1.25,,1005.22,0,41623.7,,0,0,,0,0,boundary
118,6.25,-1.25,,1005.01,0,39897.4,,0,0,,0,0,boundary
119,6.75,-1.25,,1004.85,0,38655.6,,0,0,,0,0,boundary
120,7.25,-1.25,,1004.76,0,37855.6,,0,0,,0,0,boundary
121,7.75,-1.25,,1004.7,0,37413.3,,0,0,,0,0,boundary
122,8.25,-1.25,,1004.68,0,37244.9,,0,0,,0,0,boundary
123,8.75,-1.25,,1004.69,0,37290.4,,0,0,,0,0,boundary
124,9.25,-1.25,,1004.7,0,37440.9,,0,0,,0,0,boundary
125,9.75,-1.25,,1004.73,0,37629.7,,0,0,,0,0,boundary
126,10.25,-1.25,,1004.75,0,37797.8,,0,0,,0,0,boundary
127,10.75,-1.25,,1004.76,0,37876.6,,0,0,,0,0,boundary
128,11.25,-1.25,,1004.75,0,37822.8,,0,0,,0,0,boundary
129,11.75,-1.25,,1004.74,0,37716,,0,0,,0,0,boundary
130,12.25,-1.25,,1004.72,0,37535.5,,0,0,,0,0,boundary
131,12.75,-1.25,,1004.68,0,37226.1,,0,0,,0,0,boundary
132,13.25,-1.25,,1004.64,0,36885.8,,0,0,,0,0,boundary
133,13.75,-1.25,,1004.6,0,36613.2,,0,0,,0,0,boundary
134,14.25,-1.25,,1004.57,0,36372.5,,0,0,,0,0,boundary
135,14.75,-1.25,,1004.55,0,36187.3,,0,0,,0,0,boundary
136,15.25,-1.25,,1004.55,0,36165.8,,0,0,,0,0,boundary
