h/dp :,2
L2norm Pressure,KE,dp,Nparticles
19604.7,3.09066e+07,0.25,2560

t,2.87
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1006.07,0,48485,,0,0,0,,0,0,385.541,-9.81,boundary
1,0.375,-0.125,,1006.06,0,48420.4,,0,0,0,,0,0,128.344,-9.81,boundary
2,0.625,-0.125,,1006.08,0,48628.9,,0,0,0,,0,0,77.3357,-9.81,boundary
3,0.875,-0.125,,1006.18,0,49371.9,,0,0,0,,0,0,56.0788,-9.81,boundary
4,1.125,-0.125,,1006.31,0,50492.9,,0,0,0,,0,0,44.601,-9.81,boundary
5,1.375,-0.125,,1006.44,0,51549.8,,0,0,0,,0,0,37.2508,-9.81,boundary
6,1.625,-0.125,,1006.53,0,52267.6,,0,0,0,,0,0,31.956,-9.81,boundary
7,1.875,-0.125,,1006.58,0,52694.3,,0,0,0,,0,0,27.9198,-9.81,boundary
8,2.125,-0.125,,1006.62,0,52968.5,,0,0,0,,0,0,24.7625,-9.81,boundary
9,2.375,-0.125,,1006.64,0,53168.2,,0,0,0,,0,0,22.2389,-9.81,boundary
10,2.625,-0.125,,1006.66,0,53289.5,,0,0,0,,0,0,20.1666,-9.81,boundary
11,2.875,-0.125,,1006.66,0,53320.2,,0,0,0,,0,0,18.4235,-9.81,boundary
12,3.125,-0.125,,1006.65,0,53261,,0,0,0,,0,0,16.9309,-9.81,boundary
13,3.375,-0.125,,1006.63,0,53111.1,,0,0,0,,0,0,15.6329,-9.81,boundary
14,3.625,-0.125,,1006.61,0,52897,,0,0,0,,0,0,14.4965,-9.81,boundary
15,3.875,-0.125,,1006.58,0,52658.6,,0,0,0,,0,0,13.5005,-9.81,boundary
16,4.125,-0.125,,1006.55,0,52415.2,,0,0,0,,0,0,12.624,-9.81,boundary
17,4.375,-0.125,,1006.52,0,52169.3,,0,0,0,,0,0,11.8472,-9.81,boundary
18,4.625,-0.125,,1006.49,0,51918.5,,0,0,0,,0,0,11.1533,-9.81,boundary
19,4.875,-0.125,,1006.46,0,51660,,0,0,0,,0,0,10.529,-9.81,boundary
20,5.125,-0.125,,1006.42,0,51379,,0,0,0,,0,0,9.9612,-9.81,boundary
21,5.375,-0.125,,1006.38,0,51063.9,,0,0,0,,0,0,9.44,-9.81,boundary
22,5.625,-0.125,,1006.34,0,50725.5,,0,0,0,,0,0,8.96104,-9.81,boundary
23,5.875,-0.125,,1006.3,0,50386.9,,0,0,0,,0,0,8.5228,-9.81,boundary
24,6.125,-0.125,,1006.26,0,50055.4,,0,0,0,,0,0,8.12148,-9.81,boundary
25,6.375,-0.125,,1006.22,0,49718.3,,0,0,0,,0,0,7.75076,-9.81,boundary
26,6.625,-0.125,,1006.17,0,49345.2,,0,0,0,,0,0,7.40265,-9.81,boundary
27,6.875,-0.125,,1006.12,0,48896.1,,0,0,0,,0,0,7.06892,-9.81,boundary
28,7.125,-0.125,,1006.05,0,48384.8,,0,0,0,,0,0,6.74998,-9.81,boundary
