h/dp :,2
L2norm Pressure,KE,dp,Nparticles
31315.9,1.93661e+07,0.25,2560

t,5.86
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1004.73,0,37646.8,,0,0,0,,0,0,299.757,-9.81,boundary
1,0.375,-0.125,,1004.76,0,37860.8,,0,0,0,,0,0,100.484,-9.81,boundary
2,0.625,-0.125,,1004.85,0,38650.7,,0,0,0,,0,0,61.5424,-9.81,boundary
3,0.875,-0.125,,1005.04,0,40121.9,,0,0,0,,0,0,45.6239,-9.81,boundary
4,1.125,-0.125,,1005.28,0,42123.4,,0,0,0,,0,0,37.2462,-9.81,boundary
5,1.375,-0.125,,1005.54,0,44216.9,,0,0,0,,0,0,31.9805,-9.81,boundary
6,1.625,-0.125,,1005.79,0,46207.1,,0,0,0,,0,0,28.2715,-9.81,boundary
7,1.875,-0.125,,1005.99,0,47852.9,,0,0,0,,0,0,25.3696,-9.81,boundary
8,2.125,-0.125,,1006.12,0,48960.3,,0,0,0,,0,0,22.8999,-9.81,boundary
9,2.375,-0.125,,1006.21,0,49656.2,,0,0,0,,0,0,20.7788,-9.81,boundary
10,2.625,-0.125,,1006.3,0,50364,,0,0,0,,0,0,19.0662,-9.81,boundary
11,2.875,-0.125,,1006.43,0,51409.1,,0,0,0,,0,0,17.7673,-9.81,boundary
12,3.125,-0.125,,1006.6,0,52845.1,,0,0,0,,0,0,16.7995,-9.81,boundary
13,3.375,-0.125,,1006.82,0,54609.6,,0,0,0,,0,0,16.0711,-9.81,boundary
14,3.625,-0.125,,1007.05,0,56552.9,,0,0,0,,0,0,15.4915,-9.81,boundary
15,3.875,-0.125,,1007.27,0,58328.2,,0,0,0,,0,0,14.9438,-9.81,boundary
16,4.125,-0.125,,1007.44,0,59736.8,,0,0,0,,0,0,14.3747,-9.81,boundary
17,4.375,-0.125,,1007.55,0,60646,,0,0,0,,0,0,13.758,-9.81,boundary
18,4.625,-0.125,,1007.58,0,60869.3,,0,0,0,,0,0,13.0619,-9.81,boundary
19,4.875,-0.125,,1007.61,0,61104.1,,0,0,0,,0,0,12.4395,-9.81,boundary
20,5.125,-0.125,,1007.68,0,61692.7,,0,0,0,,0,0,11.9458,-9.81,boundary
21,5.375,-0.125,,1007.75,0,62235.8,,0,0,0,,0,0,11.4897,-9.81,boundary
22,5.625,-0.125,,1007.67,0,61626.7,,0,0,0,,0,0,10.8724,-9.81,boundary
23,5.875,-0.125,,1007.45,0,59826.6,,0,0,0,,0,0,10.1079,-9.81,boundary
24,6.125,-0.125,,1007.22,0,57912.7,,0,0,0,,0,0,9.38735,-9.81,boundary
25,6.375,-0.125,,1007.05,0,56525.2,,0,0,0,,0,0,8.80461,-9.81,boundary
26,6.625,-0.125,,1006.91,0,55392.7,,0,0,0,,0,0,8.30375,-9.81,boundary
27,6.875,-0.125,,1006.82,0,54615.3,,0,0,0,,0,0,7.89025,-9.81,boundary
28,7.125,-0.125,,1006.82,0,54613.2,,0,0,0,,0,0,7.61311,-9.81,boundary
29,7.375,-0.125,,1006.88,0,55158,,0,0,0,,0,0,7.42791,-9.81,boundary
30,7.625,-0.125,,1007.02,0,56301,,0,0,0,,0,0,7.33224,-9.81,boundary
31,7.875,-0.125,,1007.2,0,57709.7,,0,0,0,,0,0,7.27585,-9.81,boundary
32,8.125,-0.125,,1007.37,0,59141.9,,0,0,0,,0,0,7.22574,-9.81,boundary
33,8.375,-0.125,,1007.5,0,60210,,0,0,0,,0,0,7.13573,-9.81,boundary
34,8.625,-0.125,,1007.57,0,60788.4,,0,0,0,,0,0,6.99497,-9.81,boundary
35,8.875,-0.125,,1007.6,0,61060.1,,0,0,0,,0,0,6.82809,-9.81,boundary
36,9.125,-0.125,,1007.61,0,61139.3,,0,0,0,,0,0,6.64957,-9.81,boundary
37,9.375,-0.125,,1007.62,0,61208.1,,0,0,0,,0,0,6.47947,-9.81,boundary
38,9.625,-0.125,,1007.65,0,61402.5,,0,0,0,,0,0,6.33107,-9.81,boundary
39,9.875,-0.125,,1007.69,0,61779,,0,0,0,,0,0,6.20835,-9.81,boundary
40,10.125,-0.125,,1007.76,0,62338.2,,0,0,0,,0,0,6.10945,-9.81,boundary
41,10.375,-0.125,,1007.84,0,63021.2,,0,0,0,,0,0,6.02706,-9.81,boundary
42,10.625,-0.125,,1007.94,0,63803.1,,0,0,0,,0,0,5.9577,-9.81,boundary
43,10.875,-0.125,,1008.04,0,64668.1,,0,0,0,,0,0,5.89904,-9.81,boundary
44,11.125,-0.125,,1008.16,0,65599.6,,0,0,0,,0,0,5.84889,-9.81,boundary
45,11.375,-0.125,,1008.27,0,66543.3,,0,0,0,,0,0,5.80197,-9.81,boundary
46,11.625,-0.125,,1008.38,0,67452.6,,0,0,0,,0,0,5.75415,-9.81,boundary
47,11.875,-0.125,,1008.48,0,68282,,0,0,0,,0,0,5.70171,-9.81,boundary
48,12.125,-0.125,,1008.56,0,68962.1,,0,0,0,,0,0,5.6393,-9.81,boundary
49,12.375,-0.125,,1008.63,0,69491.5,,0,0,0,,0,0,5.56744,-9.81,boundary
50,12.625,-0.125,,1008.67,0,69872.3,,0,0,0,,0,0,5.48684,-9.81,boundary
51,12.875,-0.125,,1008.7,0,70091,,0,0,0,,0,0,5.39701,-9.81,boundary
52,13.125,-0.125,,1008.71,0,70160.5,,0,0,0,,0,0,5.29941,-9.81,boundary
53,13.375,-0.125,,1008.7,0,70054.6,,0,0,0,,0,0,5.19257,-9.81,boundary
54,13.625,-0.125,,1008.66,0,69757.6,,0,0,0,,0,0,5.07587,-9.81,boundary
55,13.875,-0.125,,1008.6,0,69299.1,,0,0,0,,0,0,4.95192,-9.81,boundary
56,14.125,-0.125,,1008.53,0,68651.9,,0,0,0,,0,0,4.81922,-9.81,boundary
57,14.375,-0.125,,1008.43,0,67865.4,,0,0,0,,0,0,4.6816,-9.81,boundary
58,14.625,-0.125,,1008.33,0,67017.6,,0,0,0,,0,0,4.54455,-9.81,boundary
59,14.875,-0.125,,1008.22,0,66158.7,,0,0,0,,0,0,4.41136,-9.81,boundary
60,15.125,-0.125,,1008.12,0,65285.6,,0,0,0,,0,0,4.28164,-9.81,boundary
61,15.375,-0.125,,1007.99,0,64261.7,,0,0,0,,0,0,4.14648,-9.81,boundary
62,15.625,-0.125,,1007.86,0,63176,,0,0,0,,0,0,4.01172,-9.81,boundary
63,15.875,-0.125,,1007.74,0,62142.9,,0,0,0,,0,0,3.88446,-9.81,boundary
64,16.125,-0.125,,1007.62,0,61184.3,,0,0,0,,0,0,3.76568,-9.81,boundary
65,16.375,-0.125,,1007.5,0,60227.7,,0,0,0,,0,0,3.65064,-9.81,boundary
66,16.625,-0.125,,1007.38,0,59225.2,,0,0,0,,0,0,3.53632,-9.81,boundary
67,16.875,-0.125,,1007.25,0,58155.6,,0,0,0,,0,0,3.42145,-9.81,boundary
68,17.125,-0.125,,1007.12,0,57076.5,,0,0,0,,0,0,3.30937,-9.81,boundary
69,17.375,-0.125,,1006.98,0,55980.3,,0,0,0,,0,0,3.19954,-9.81,boundary
70,17.625,-0.125,,1006.85,0,54909.6,,0,0,0,,0,0,3.09423,-9.81,boundary
