time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
0.49,858,3.41198,3.29523,0.106142,-0.44587,1004.79,38163.2,-9.28266,9.12088,1.84906,-0.689118
0.5,858,3.41312,3.29074,0.121247,-0.453506,1005.51,43969.2,-11.699,8.93043,1.11278,-0.879573
0.51,858,3.41437,3.28615,0.128652,-0.463294,1005.94,47451.7,-13.3571,8.71928,0.458442,-1.09072
0.52,858,3.41568,3.28146,0.131994,-0.474327,1006.27,50112.4,-14.2558,8.76687,0.32414,-1.04313
0.53,858,3.41702,3.27668,0.136406,-0.48239,1006.63,53065.2,-14.8108,9.3018,0.616644,-0.508198
0.54,858,3.41842,3.27184,0.144547,-0.483005,1007.02,56263.2,-15.3418,10.2179,1.00234,0.407911
0.55,858,3.41992,3.26705,0.155689,-0.472967,1007.37,59095.4,-15.9805,11.4343,1.17292,1.62433
0.56,858,3.42153,3.26243,0.166748,-0.449656,1007.58,60879.3,-16.673,12.7946,0.986032,2.98464
0.57,858,3.42324,3.2581,0.174361,-0.414102,1007.6,61052.4,-17.167,13.7412,0.533116,3.93123
0.58,858,3.425,3.25416,0.177189,-0.37335,1007.43,59608.2,-17.1745,13.8295,0.101003,4.01954
0.59,858,3.42678,3.25062,0.177007,-0.335488,1007.15,57364.7,-16.6541,13.2894,-0.0328663,3.4794
0.6,858,3.42855,3.24743,0.177289,-0.304271,1006.91,55397.8,-15.8878,12.5704,0.159057,2.76042
0.61,858,3.43033,3.24451,0.180309,-0.280523,1006.76,54108.2,-15.219,11.7891,0.448599,1.97909
0.62,858,3.43216,3.24179,0.185721,-0.265112,1006.61,52950.9,-14.7231,10.9169,0.603359,1.10687
0.63,858,3.43405,3.23918,0.191786,-0.258664,1006.38,51028,-14.1732,10.0246,0.592074,0.214555
0.64,858,3.436,3.23659,0.19737,-0.261014,1005.99,47842.4,-13.3151,9.16274,0.525924,-0.647257
0.65,858,3.43799,3.23393,0.20235,-0.271783,1005.46,43565.2,-12.1426,8.36498,0.460256,-1.44502
0.66,858,3.44004,3.23113,0.20641,-0.28959,1004.88,38841.5,-10.9302,7.81096,0.305998,-1.99904
0.67,858,3.44211,3.22813,0.207846,-0.310785,1004.34,34503.5,-10.0818,7.70554,-0.101177,-2.10446
0.68,858,3.44418,3.22492,0.203386,-0.330728,1003.95,31347,-9.95672,8.01184,-0.891066,-1.79816
0.69,858,3.44615,3.22153,0.189026,-0.346423,1003.77,29935,-10.713,8.49487,-2.05915,-1.31513
0.7,858,3.44791,3.21801,0.161886,-0.357183,1003.84,30472.1,-12.1733,8.97082,-3.36923,-0.839175
0.71,858,3.44935,3.2144,0.122805,-0.363491,1004.13,32832.6,-13.8023,9.37161,-4.323,-0.438386
0.72,858,3.45035,3.21075,0.0785122,-0.366339,1004.61,36661.3,-14.8647,9.64766,-4.28805,-0.162341
0.73,858,3.45094,3.20708,0.0416775,-0.36728,1005.19,41373.4,-14.7028,9.75009,-2.77572,-0.0599089
0.74,858,3.45126,3.2034,0.0278226,-0.368032,1005.77,46063.2,-13.0304,9.7065,0.239809,-0.103504
0.75,858,3.45162,3.19972,0.0494797,-0.369539,1006.2,49562.9,-10.1407,9.62813,4.13012,-0.181866
0.76,858,3.45238,3.19601,0.109908,-0.371569,1006.35,50796,-6.88421,9.60931,7.73628,-0.200687
0.77,858,3.45391,3.19229,0.19977,-0.373512,1006.15,49205.2,-4.35757,9.6189,9.80149,-0.191105
0.78,858,3.45641,3.18854,0.298823,-0.375825,1005.63,44918,-3.43216,9.4867,9.49068,-0.323302
0.79,858,3.45984,3.18476,0.382108,-0.380967,1004.85,38614.2,-4.381,9.01945,6.72584,-0.790546
0.8,858,3.46392,3.1809,0.42793,-0.392736,1003.94,31320.6,-6.79492,8.17514,2.21151,-1.63486
0.81,858,3.46823,3.17687,0.424667,-0.414154,1003.06,24255.6,-9.78777,7.14539,-2.81547,-2.66461
0.82,858,3.47226,3.17258,0.374018,-0.445468,1002.36,18658.2,-12.3794,6.25668,-7.01852,-3.55332
0.83,858,3.4756,3.16794,0.289758,-0.483738,1001.97,15566.4,-13.8644,5.78408,-9.39447,-4.02592
0.84,858,3.47801,3.1629,0.192823,-0.524117,1001.98,15632.4,-14.0292,5.82704,-9.54346,-3.98296
0.85,858,3.47948,3.15747,0.10482,-0.561628,1002.41,19051.1,-13.1895,6.34051,-7.72742,-3.46949
0.86,858,3.48019,3.15169,0.0418615,-0.592015,1003.23,25561.2,-12.0327,7.24217,-4.71151,-2.56783
0.87,858,3.48043,3.14566,0.0114764,-0.611825,1004.35,34559,-11.2607,8.45647,-1.37418,-1.35353
0.88,858,3.48053,3.1395,0.0128997,-0.618166,1005.66,45203.7,-11.3962,9.94839,1.51826,0.138385
0.89,858,3.48077,3.13335,0.0388912,-0.608417,1007.04,56431.2,-12.6004,11.6559,3.49851,1.84592
0.9,858,3.48136,3.12739,0.0797531,-0.581332,1008.33,67021.7,-14.5699,13.3509,4.52268,3.54092
0.91,858,3.48239,3.12178,0.126822,-0.538682,1009.37,75662.1,-16.7414,14.7044,4.78391,4.89439
0.92,858,3.48389,3.11665,0.173841,-0.485238,1010.03,81088.3,-18.465,15.4837,4.57914,5.67373
0.93,858,3.48585,3.11209,0.217861,-0.427105,1010.19,82461,-19.1774,15.6616,4.23986,5.8516
0.94,858,3.48824,3.10811,0.258628,-0.369715,1009.86,79708.4,-18.6961,15.381,3.93138,5.57096
0.95,858,3.49102,3.10468,0.296207,-0.316684,1009.12,73550.1,-17.3173,14.8243,3.56072,5.01432
0.96,858,3.49415,3.10175,0.328816,-0.270224,1008.11,65200.6,-15.6295,14.0681,2.8804,4.2581
0.97,858,3.49756,3.09925,0.352134,-0.232506,1006.98,55914.7,-14.2034,13.0481,1.67257,3.23813
0.98,858,3.50114,3.09706,0.360711,-0.206817,1005.84,46635,-13.2685,11.6292,-0.0258488,1.81923
0.99,858,3.50472,3.09505,0.351271,-0.197622,1004.76,37906.4,-12.5867,9.74914,-1.82208,-0.0608625
1,858,3.50811,3.09304,0.325773,-0.209028,1003.78,29979.3,-11.629,7.56481,-3.11542,-2.24519
1.01,858,3.5112,3.0908,0.292031,-0.242388,1002.9,22934.4,-9.91762,5.44526,-3.4047,-4.36474
1.02,858,3.51396,3.08813,0.261123,-0.2949,1002.12,16758.5,-7.34669,3.81502,-2.58766,-5.99498
1.03,858,3.51647,3.08486,0.242463,-0.359817,1001.46,11473.8,-4.35967,3.01505,-1.10155,-6.79495
1.04,858,3.51886,3.08092,0.23869,-0.427902,1000.94,7378.67,-1.90281,3.16932,0.192118,-6.64068
1.05,858,3.52127,3.07632,0.243138,-0.490291,1000.66,5190.3,-1.06735,4.07498,0.405666,-5.73502
1.06,858,3.52371,3.07115,0.242488,-0.541521,1000.74,5834.97,-2.43063,5.30919,-0.775934,-4.50081
1.07,858,3.52606,3.06553,0.225403,-0.580481,1001.25,9842.53,-5.37958,6.46839,-2.59169,-3.34161
1.08,858,3.52816,3.05958,0.19351,-0.609305,1002.1,16580,-8.06334,7.30647,-3.37386,-2.50353
1.09,858,3.52995,3.05337,0.165218,-0.631887,1003.03,24033.2,-8.5804,7.69048,-1.79261,-2.11952
1.1,858,3.53156,3.04694,0.163684,-0.653122,1003.77,29945.9,-6.89008,7.57946,1.55757,-2.23054
1.11,858,3.53333,3.04029,0.19445,-0.677303,1004.26,33871.7,-5.51693,7.17607,4.02873,-2.63393
1.12,858,3.53548,3.03339,0.233961,-0.704891,1004.79,38150.2,-7.6922,7.04658,3.04703,-2.76342
1.13,858,3.53791,3.02621,0.244547,-0.729096,1005.79,46238.5,-14.258,8.02239,-1.26374,-1.78761
1.14,858,3.54021,3.01886,0.208265,-0.735101,1007.37,59145.7,-21.8923,10.72,-5.30769,0.910044
1.15,858,3.54201,3.01162,0.152667,-0.706435,1009.02,72768.8,-24.8907,14.6816,-4.52988,4.87156
1.16,858,3.5434,3.00487,0.135743,-0.638812,1009.86,79670.8,-20.4897,18.0376,1.77521,8.22761
1.17,858,3.54497,2.99892,0.192401,-0.549382,1009.37,75644.8,-12.2825,18.7898,8.85802,8.97975
1.18,858,3.54741,2.99385,0.299685,-0.467954,1008.03,64576.7,-6.72041,16.6257,11.3384,6.81571
1.19,858,3.55095,2.98945,0.401895,-0.417126,1006.91,55362.6,-7.15588,13.1243,8.32806,3.31431
1.2,858,3.55529,2.9854,0.456742,-0.399123,1006.79,54395.6,-12.5422,10.4739,2.65445,0.663934
1.21,858,3.55989,2.98142,0.456041,-0.397409,1007.52,60405.6,-19.1312,9.89896,-2.28961,0.088962
1.22,858,3.56429,2.97746,0.41895,-0.393375,1008.05,64703.3,-22.6911,10.5392,-4.68279,0.729198
1.23,858,3.56824,2.97357,0.370772,-0.384703,1007.25,58168.7,-21.0052,10.5299,-4.82073,0.719861
1.24,858,3.57172,2.96974,0.327834,-0.382653,1005.07,40427,-14.9911,9.30394,-3.72957,-0.506061
1.25,858,3.57484,2.96586,0.298638,-0.395912,1002.6,20557.4,-7.71276,7.68305,-1.97707,-2.12695
1.26,858,3.57776,2.96178,0.288332,-0.422974,1001.12,8840.76,-2.43981,6.75675,0.028449,-3.05325
1.27,858,3.58067,2.95739,0.296056,-0.452498,1001.24,9770.31,-1.34624,7.24417,1.37901,-2.56583
1.28,858,3.5837,2.95276,0.309522,-0.471374,1002.56,20235.4,-4.73898,8.5857,0.893113,-1.2243
1.29,858,3.58681,2.94801,0.308271,-0.479173,1003.98,31588.8,-10.2014,9.14282,-1.42936,-0.667181
1.3,858,3.58978,2.94317,0.282697,-0.490036,1004.48,35633.8,-13.2742,7.96736,-3.39198,-1.84264
1.31,858,3.59244,2.93814,0.250528,-0.519715,1003.88,30770.4,-10.8857,5.60672,-2.35349,-4.20328
1.32,858,3.59489,2.93269,0.245978,-0.573327,1002.79,22063.3,-4.21787,3.53698,1.90248,-6.27302
1.33,858,3.59753,2.92663,0.290316,-0.63985,1002.04,16124.4,2.28464,3.26187,6.75757,-6.54813
1.34,858,3.60082,2.91993,0.371487,-0.697905,1002.09,16530,3.99873,5.08254,8.57977,-4.72746
1.35,858,3.60493,2.91276,0.444953,-0.731316,1002.84,22507.2,-1.20239,7.86494,5.02336,-1.94506
1.36,858,3.60951,2.90539,0.458644,-0.737477,1003.88,30791.1,-11.1894,10.386,-2.69185,0.576046
1.37,858,3.61383,2.89808,0.39191,-0.722502,1004.86,38680.2,-20.6843,12.0022,-10.0327,2.19223
1.38,858,3.61717,2.89097,0.272656,-0.697852,1005.64,45006.9,-24.9638,12.2761,-12.591,2.46612
1.39,858,3.61931,2.88411,0.160504,-0.676657,1006.17,49292.8,-22.1253,11.5341,-8.58939,1.7241
1.4,858,3.62062,2.87741,0.11695,-0.663688,1006.43,51457.4,-13.6005,10.8314,0.521009,1.02139
1.41,858,3.62199,2.87082,0.173914,-0.655249,1006.47,51749.5,-3.69902,10.5611,10.4968,0.751144
1.42,858,3.62438,2.8643,0.315253,-0.648628,1006.32,50513.9,2.80403,10.3954,16.6538,0.58535
1.43,858,3.6284,2.85784,0.487926,-0.643947,1006.05,48362.3,3.39664,10.194,16.6453,0.383968
1.44,858,3.63403,2.85142,0.630292,-0.641401,1005.76,46011.9,-1.69744,9.97347,10.8914,0.163471
1.45,858,3.64074,2.84501,0.694661,-0.641031,1005.47,43632.8,-10.3252,9.80229,1.59425,-0.00771057
1.46,858,3.6476,2.83859,0.660936,-0.64121,1005.14,40946.6,-19.2269,9.91618,-8.05867,0.106181
1.47,858,3.65367,2.83219,0.541913,-0.638407,1004.78,38052.2,-25.3141,10.3385,-14.9489,0.528513
1.48,858,3.65828,2.82584,0.376168,-0.631084,1004.5,35825.8,-26.9416,10.7263,-17.1924,0.916288
1.49,858,3.6612,2.81958,0.213259,-0.621101,1004.47,35554.4,-24.116,10.8644,-14.4481,1.05445
1.5,858,3.66271,2.81342,0.099405,-0.61059,1004.8,38190.9,-18.0635,10.8777,-7.68635,1.06775
1.51,858,3.66346,2.80737,0.0657871,-0.599862,1005.47,43655.5,-10.7318,10.9334,1.11976,1.1234
1.52,858,3.66433,2.80143,0.120474,-0.58834,1006.32,50545.5,-4.26398,11.0495,9.44335,1.2395
1.53,858,3.66611,2.79561,0.245859,-0.575537,1007.03,56383,-0.437581,11.2036,14.8345,1.39358
1.54,858,3.66935,2.78992,0.40386,-0.561294,1007.29,58511,0.0240762,11.3072,15.8545,1.49725
1.55,858,3.67415,2.78438,0.55032,-0.547106,1006.93,55501.1,-2.24202,11.1326,12.7599,1.32256
1.56,858,3.6802,2.77897,0.651303,-0.536627,1006,47942.1,-5.79241,10.5554,7.15694,0.745405
1.57,858,3.68697,2.77363,0.691708,-0.533426,1004.75,37835,-9.20631,9.69841,1.00696,-0.111587
1.58,858,3.69384,2.76827,0.674456,-0.539531,1003.45,27348.9,-11.5133,8.68273,-4.13481,-1.12727
1.59,858,3.70032,2.7628,0.614864,-0.556544,1002.28,18024.1,-12.2039,7.49418,-7.34399,-2.31582
1.6,858,3.70607,2.7571,0.534461,-0.586273,1001.35,10671.9,-11.1658,6.14888,-8.29007,-3.66112
1.61,858,3.71101,2.75103,0.455383,-0.629756,1000.73,5710.65,-8.71001,4.77516,-7.17228,-5.03484
1.62,858,3.71524,2.74446,0.394997,-0.686205,1000.45,3497.28,-5.72323,3.63171,-4.78231,-6.17829
1.63,858,3.719,2.73727,0.360547,-0.751611,1000.55,4313.47,-3.28932,3.03711,-2.1301,-6.77289
1.64,858,3.72254,2.72942,0.35127,-0.819235,1001.07,8398.01,-2.07484,3.23056,0.178747,-6.57944
1.65,858,3.72609,2.72091,0.361265,-0.880188,1001.97,15557.2,-2.5925,4.42499,1.57449,-5.38501
1.66,858,3.72979,2.71187,0.378729,-0.924092,1003.13,24759.4,-4.93086,6.57825,1.68675,-3.23175
1.67,858,3.73365,2.70251,0.392273,-0.94359,1004.36,34675.4,-8.27999,9.1674,0.966947,-0.642604
1.68,858,3.73761,2.69309,0.397616,-0.937628,1005.55,44324,-11.6343,11.5876,0.159151,1.77761
1.69,858,3.74158,2.68383,0.396476,-0.90977,1006.63,53075.1,-14.3571,13.5304,-0.265312,3.72044
1.7,858,3.74553,2.67495,0.394452,-0.865275,1007.54,60502.4,-15.979,14.9128,0.0533976,5.10276
1.71,858,3.7495,2.66656,0.400163,-0.809939,1008.24,66312.6,-16.282,15.6872,1.25918,5.8772
1.72,858,3.75359,2.65876,0.421086,-0.750034,1008.71,70141.6,-15.5562,15.8218,2.96904,6.01183
1.73,858,3.75797,2.65156,0.458848,-0.691657,1008.87,71493.8,-14.3562,15.4025,4.50112,5.59249
1.74,858,3.7628,2.64491,0.508643,-0.639314,1008.69,70009.7,-13.1421,14.6433,5.30328,4.83328
1.75,858,3.76816,2.63874,0.561655,-0.595288,1008.17,65699.5,-12.1585,13.7472,5.13567,3.93719
1.76,858,3.77402,2.63297,0.608373,-0.560393,1007.34,58906.7,-11.3998,12.8101,4.09496,3.0001
1.77,858,3.78028,2.6275,0.641597,-0.534981,1006.27,50153.8,-10.6747,11.8412,2.50985,2.03122
1.78,858,3.78679,2.62224,0.657733,-0.519623,1005.03,40072.9,-9.79581,10.7852,0.733506,0.975192
1.79,858,3.79338,2.61707,0.656209,-0.515754,1003.72,29484.1,-8.73064,9.52662,-0.986889,-0.283381
1.8,858,3.79986,2.61188,0.638406,-0.526003,1002.47,19497.9,-7.61231,7.96384,-2.49372,-1.84616
1.81,858,3.8061,2.6065,0.607151,-0.553411,1001.45,11404.1,-6.6349,6.13776,-3.64296,-3.67224
1.82,858,3.81197,2.60075,0.566922,-0.599503,1000.8,6260.03,-5.88574,4.31364,-4.24484,-5.49636
1.83,858,3.81743,2.59445,0.524319,-0.662144,1000.56,4411.63,-5.23777,2.9278,-4.08276,-6.8822
1.84,858,3.82248,2.58747,0.487663,-0.734631,1000.68,5315.38,-4.47494,2.41245,-3.08532,-7.39755
1.85,858,3.82723,2.57976,0.464416,-0.806986,1001,7865.16,-3.54473,2.92968,-1.49173,-6.88032
1.86,858,3.83183,2.57136,0.458351,-0.869731,1001.42,11183.4,-2.67828,4.24857,0.236135,-5.56143
1.87,858,3.83645,2.56242,0.467831,-0.916733,1001.93,15226.6,-2.45052,6.00595,1.51077,-3.80405
1.88,858,3.84121,2.55309,0.485936,-0.945207,1002.6,20601,-3.40194,7.89714,1.94727,-1.91286
1.89,858,3.84617,2.54357,0.504496,-0.955193,1003.51,27858.8,-5.5153,9.64198,1.70261,-0.168023
1.9,858,3.85129,2.53404,0.51931,-0.949494,1004.62,36754.7,-8.19387,10.9897,1.30572,1.17972
1.91,858,3.85654,2.52462,0.531359,-0.932846,1005.75,45902.9,-10.652,11.8345,1.18262,2.02453
1.92,858,3.86192,2.5154,0.544243,-0.909973,1006.66,53329.8,-12.2769,12.2816,1.44084,2.47157
1.93,858,3.86744,2.50643,0.561071,-0.883722,1007.19,57685.1,-12.9129,12.5713,1.89611,2.7613
1.94,858,3.87316,2.49774,0.581988,-0.854406,1007.36,59020.7,-12.9441,12.9358,2.18303,3.12583
1.95,858,3.87908,2.48936,0.603701,-0.820574,1007.29,58474.5,-12.9195,13.4739,2.04567,3.6639
1.96,858,3.88522,2.48135,0.622002,-0.780712,1007.15,57296.3,-13.0878,14.0907,1.55483,4.28071
1.97,858,3.89151,2.47376,0.634733,-0.735207,1006.99,56009.5,-13.3044,14.5155,0.988455,4.70553
1.98,858,3.8979,2.46665,0.64255,-0.687626,1006.77,54200.6,-13.2137,14.4215,0.597948,4.61149
1.99,858,3.90435,2.45999,0.64798,-0.64444,1006.37,50988.1,-12.4642,13.5946,0.51236,3.78457
2,858,3.91086,2.45372,0.654162,-0.613179,1005.73,45774.2,-10.905,12.0602,0.732712,2.25017
2.01,858,3.91744,2.44767,0.663575,-0.599809,1004.86,38730.2,-8.71474,10.098,1.124,0.287985
2.02,858,3.92414,2.44165,0.676604,-0.606653,1003.88,30774.9,-6.40997,8.12371,1.4022,-1.68629
2.03,858,3.93098,2.43547,0.690351,-0.631784,1002.93,23202.1,-4.67331,6.53464,1.21181,-3.27536
2.04,858,3.93793,2.42897,0.698675,-0.669836,1002.18,17230.4,-4.06416,5.59666,0.301804,-4.21334
2.05,858,3.94491,2.42206,0.694387,-0.713584,1001.73,13655.1,-4.70213,5.4028,-1.24667,-4.4072
2.06,858,3.95176,2.41471,0.673235,-0.755834,1001.61,12674.5,-6.13832,5.84357,-2.93616,-3.96643
2.07,858,3.95832,2.40696,0.637409,-0.791585,1001.76,13905,-7.54851,6.59659,-4.04183,-3.21341
2.08,858,3.96449,2.3989,0.596036,-0.819849,1002.1,16572.5,-8.14029,7.23746,-3.9688,-2.57254
2.09,858,3.97027,2.39058,0.562307,-0.843489,1002.51,19844.5,-7.51458,7.48837,-2.52881,-2.32163
2.1,858,3.9758,2.38203,0.548864,-0.866535,1002.92,23156.5,-5.82551,7.41507,-0.018141,-2.39493
2.11,858,3.98134,2.37324,0.563255,-0.89067,1003.32,26341.5,-3.71529,7.37855,2.87903,-2.43145
2.12,858,3.98716,2.36422,0.605154,-0.913413,1003.72,29507,-2.05701,7.77233,5.31608,-2.03767
2.13,858,3.99351,2.355,0.665877,-0.929359,1004.13,32777.8,-1.66652,8.73468,6.50754,-1.07532
2.14,858,4.00049,2.34567,0.73004,-0.933535,1004.54,36092.6,-3.03392,10.046,5.94739,0.236044
2.15,858,4.00806,2.33637,0.779595,-0.924479,1004.92,39194.7,-6.075,11.2805,3.65609,1.47047
2.16,858,4.01598,2.32722,0.799931,-0.904939,1005.24,41801,-10.0548,12.0877,0.299615,2.27772
2.17,858,4.02394,2.31829,0.785808,-0.879878,1005.49,43780.8,-13.8086,12.3999,-2.9879,2.58993
2.18,858,4.0316,2.30962,0.743877,-0.853526,1005.66,45180.6,-16.2184,12.4019,-5.07485,2.59192
2.19,858,4.03878,2.30122,0.690039,-0.827758,1005.77,46105.5,-16.6679,12.3336,-5.31773,2.52358
2.2,858,4.04543,2.29307,0.643191,-0.802499,1005.84,46609.4,-15.2162,12.3204,-3.76154,2.51042
2.21,858,4.05172,2.28517,0.618678,-0.777193,1005.84,46680.6,-12.474,12.3412,-1.01979,2.53118
2.22,858,4.0579,2.27752,0.624015,-0.751895,1005.79,46255.4,-9.31555,12.3139,2.01764,2.50394
2.23,858,4.06429,2.27013,0.65764,-0.72742,1005.66,45191.3,-6.57845,12.1738,4.47807,2.36382
2.24,858,4.07112,2.26297,0.710309,-0.705105,1005.42,43249.5,-4.828,11.873,5.7382,2.063
2.25,858,4.07851,2.25601,0.768444,-0.686833,1005.04,40179.5,-4.22795,11.3464,5.57414,1.53642
2.26,858,4.08646,2.24921,0.818435,-0.675228,1004.51,35902.9,-4.55128,10.5228,4.19506,0.712755
2.27,858,4.09482,2.24247,0.850557,-0.673415,1003.86,30657.4,-5.32851,9.39233,2.12957,-0.417666
2.28,858,4.1034,2.2357,0.861102,-0.684041,1003.15,24966.5,-6.06329,8.06858,0.00193915,-1.74142
2.29,858,4.11198,2.22875,0.852164,-0.708006,1002.46,19458.3,-6.40769,6.77556,-1.6872,-3.03444
2.3,858,4.1204,2.2215,0.829691,-0.743767,1001.86,14705.3,-6.23941,5.75375,-2.67714,-4.05625
2.31,858,4.12855,2.21384,0.800998,-0.787738,1001.42,11195.1,-5.65117,5.15538,-2.94339,-4.65462
2.32,858,4.13642,2.20573,0.772784,-0.835427,1001.19,9386.92,-4.87852,5.01543,-2.61189,-4.79457
2.33,858,4.14403,2.19714,0.750138,-0.8824,1001.23,9718.12,-4.20931,5.2995,-1.8671,-4.5105
2.34,858,4.15145,2.1881,0.736178,-0.924671,1001.58,12472.4,-3.9214,5.9549,-0.921797,-3.8551
2.35,858,4.15878,2.17867,0.731725,-0.95878,1002.22,17566.6,-4.23671,6.92516,-0.0221043,-2.88484
