h/dp :,2
L2norm Pressure,KE,dp,Nparticles
25490,5.52637e+07,0.25,2560

t,4
ID,r,z,,rho,drhodt,pressure,,u_r,u_z,velocity,,pairAr,pairAz,totalAr,totalAz,Type
0,0.125,-0.125,,1001.74,0,13752.6,,0,0,0,,0,0,109.829,-9.81,boundary
1,0.375,-0.125,,1001.72,0,13594.4,,0,0,0,,0,0,36.1895,-9.81,boundary
2,0.625,-0.125,,1001.71,0,13486.6,,0,0,0,,0,0,21.5417,-9.81,boundary
3,0.875,-0.125,,1001.73,0,13669.5,,0,0,0,,0,0,15.5953,-9.81,boundary
4,1.125,-0.125,,1001.79,0,14153.7,,0,0,0,,0,0,12.5585,-9.81,boundary
5,1.375,-0.125,,1001.87,0,14736.4,,0,0,0,,0,0,10.6974,-9.81,boundary
6,1.625,-0.125,,1001.93,0,15230.4,,0,0,0,,0,0,9.35452,-9.81,boundary
7,1.875,-0.125,,1001.97,0,15558.7,,0,0,0,,0,0,8.28168,-9.81,boundary
8,2.125,-0.125,,1002,0,15765,,0,0,0,,0,0,7.40405,-9.81,boundary
9,2.375,-0.125,,1002.02,0,15916.7,,0,0,0,,0,0,6.68828,-9.81,boundary
10,2.625,-0.125,,1002.03,0,16025,,0,0,0,,0,0,6.0924,-9.81,boundary
11,2.875,-0.125,,1002.03,0,16064.6,,0,0,0,,0,0,5.57633,-9.81,boundary
12,3.125,-0.125,,1002.03,0,16026.5,,0,0,0,,0,0,5.11808,-9.81,boundary
13,3.375,-0.125,,1002.02,0,15931.4,,0,0,0,,0,0,4.71091,-9.81,boundary
14,3.625,-0.125,,1002,0,15818.4,,0,0,0,,0,0,4.35498,-9.81,boundary
15,3.875,-0.125,,1001.99,0,15726.4,,0,0,0,,0,0,4.05035,-9.81,boundary
16,4.125,-0.125,,1001.98,0,15654,,0,0,0,,0,0,3.78741,-9.81,boundary
17,4.375,-0.125,,1001.98,0,15606.1,,0,0,0,,0,0,3.56008,-9.81,boundary
18,4.625,-0.125,,1001.97,0,15579,,0,0,0,,0,0,3.36181,-9.81,boundary
19,4.875,-0.125,,1001.97,0,15539.2,,0,0,0,,0,0,3.18126,-9.81,boundary
20,5.125,-0.125,,1001.96,0,15486.2,,0,0,0,,0,0,3.01579,-9.81,boundary
21,5.375,-0.125,,1001.96,0,15496.2,,0,0,0,,0,0,2.87737,-9.81,boundary
22,5.625,-0.125,,1001.98,0,15657.1,,0,0,0,,0,0,2.77798,-9.81,boundary
23,5.875,-0.125,,1002.02,0,15962.7,,0,0,0,,0,0,2.71158,-9.81,boundary
24,6.125,-0.125,,1002.07,0,16383.3,,0,0,0,,0,0,2.66928,-9.81,boundary
25,6.375,-0.125,,1002.14,0,16904.6,,0,0,0,,0,0,2.64603,-9.81,boundary
26,6.625,-0.125,,1002.22,0,17522.7,,0,0,0,,0,0,2.63909,-9.81,boundary
27,6.875,-0.125,,1002.3,0,18198.3,,0,0,0,,0,0,2.64095,-9.81,boundary
28,7.125,-0.125,,1002.39,0,18876.6,,0,0,0,,0,0,2.64304,-9.81,boundary
29,7.375,-0.125,,1002.48,0,19582.3,,0,0,0,,0,0,2.64867,-9.81,boundary
30,7.625,-0.125,,1002.58,0,20367.4,,0,0,0,,0,0,2.66427,-9.81,boundary
31,7.875,-0.125,,1002.69,0,21258,,0,0,0,,0,0,2.69219,-9.81,boundary
32,8.125,-0.125,,1002.81,0,22261.6,,0,0,0,,0,0,2.73221,-9.81,boundary
33,8.375,-0.125,,1002.95,0,23347.8,,0,0,0,,0,0,2.7796,-9.81,boundary
34,8.625,-0.125,,1003.09,0,24488.9,,0,0,0,,0,0,2.83054,-9.81,boundary
35,8.875,-0.125,,1003.23,0,25613.1,,0,0,0,,0,0,2.87669,-9.81,boundary
36,9.125,-0.125,,1003.37,0,26717.6,,0,0,0,,0,0,2.91812,-9.81,boundary
37,9.375,-0.125,,1003.52,0,27886.3,,0,0,0,,0,0,2.96411,-9.81,boundary
38,9.625,-0.125,,1003.68,0,29221.9,,0,0,0,,0,0,3.0249,-9.81,boundary
39,9.875,-0.125,,1003.87,0,30725.2,,0,0,0,,0,0,3.09942,-9.81,boundary
